"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-80_u" "markandeyapurana_adhyaya-81-93_devimahatmya_u" "markandeyapurana_adhyaya-94-141_u" "markandeyapurana" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.395002393556049 0.424835614542257 0.393818419972465 0.380266154507204 0.426394789111433 0.372179831540791 0.379879468303894 0.37669683666868 0.378992447478142 0.452518969849033 0.375910206031814 0.39561052770204 0.387588634020615 0.274702698434829 0.367513269297256 0.325467672017973 0.315248684148446 0.302373170188759 0.325003844956065 0.380443821930787 0.327253213246689 0.276203575405817 0.214508599196666 0.305319714688599 0.383222293336014 0.371486343037652 0.414738970281209 0.422751749956954 0.411796238172696 0.360348800124471 0.288081651329908 0.524273995881014 0.337742610164107 0.322064912061814 0.300071483987239 0.298894649802377 0.384702495774489 0.414635189381566 0.409694656408105 0.375369191771064 0.418067604074319 0.397212005342508 0.420070008064843 0.444125691709449 0.416817943233724 0.416887733753062 0.410717666621368 0.408639750108027 0.430606619551621 0.46809810168541 0.372228468275388 0.369643638418274 0.39838048470397 0.37936447033442 0.398638466066502 0.453867870079771 0.459416483886987 0.561092632761551 0.492779737080211 0.31770001676094 0.431827979455475 0.398035413291942 0.325995565910724 0.263878932629829 0.225962581194777 0.33768512842009 0.374807385279375 0.346031813168989 0.350117963947181 0.397404087303202 0.417493393764272 0.402999370622715 0.408520360877486 0.407893902634612 0.414994443227825 0.416277390003853 0.402136294350536 0.317902618071432 0.371362020133316 0.335739515911825 0.422647509165833 0.438898370666665 0.366068505358174 0.444931902261345 0.400146758528603 0.315396067152172 0.313267357638743 0.34447017310416 0.35800899697822 0.294068760018195 0.33251702982131 0.397890897567568 0.370589534363201 0.44964113798997 0.344621939547605 0.387552548941711 0.31557973908899 0.341391094688833 0.406783480098872 0.434642513513905 0.38835080802031 0.434886948214126 0.370146305985026 0.40080180204543 0.36552189850447 0.380107973891681 0.392380479974803 0.400533694554425 0.340883539040226 0.321049169433851 0.349144723452846 0.4344383095555 0.318764052759513
"bhagavatapurana_skandha-01_u" 0.395002393556049 0 0.307749203669472 0.275729843125067 0.264182365731499 0.348485951682847 0.270662978212556 0.279220880429052 0.287653884026263 0.296616019973648 0.399139015997594 0.249481208963217 0.289342154441716 0.314354355809548 0.362266693173812 0.394239904176126 0.332247320278024 0.386327119730862 0.344931978867106 0.325867633698178 0.417755121885542 0.363030130054696 0.395308800260708 0.379041831337199 0.38685368045476 0.434499340043367 0.352750821761388 0.382717462286826 0.40464279513945 0.402622413106676 0.31767143436806 0.369995439333114 0.562733320464528 0.35013842714668 0.371473502796295 0.36296278648391 0.413313106531979 0.324813902794011 0.383468139489246 0.351213617873743 0.319358119116709 0.369993982827752 0.340670951050745 0.38533989131687 0.406625289092608 0.383779630786943 0.389028225945664 0.378196429013083 0.370970125398804 0.387755359595475 0.44175822094431 0.325049774359861 0.332162402942844 0.408103847616148 0.411228831774263 0.345001170293377 0.391212846620245 0.41893688365772 0.52287490063755 0.452422734041701 0.333154976135148 0.445423806986335 0.353722752274959 0.327060274397687 0.327450133367887 0.356678897222265 0.375082899663533 0.42283378922729 0.344744774020803 0.378252728838928 0.416015149806651 0.389305625530327 0.366457088622621 0.389160790739635 0.388468854747994 0.396173970112704 0.402880896156396 0.368870940780157 0.357596027300478 0.446691716254045 0.401873152727728 0.435619430836817 0.452988283606588 0.389872409290555 0.462620917083246 0.380667888805121 0.355650997096004 0.385271252571676 0.440359926028381 0.372467050625261 0.350371532265675 0.377976002764547 0.434213063713434 0.372960308171333 0.451835744109495 0.328682473435836 0.396245082631134 0.343457480542256 0.372136300581601 0.418060698389941 0.478839661642395 0.396585740038756 0.471994475586476 0.408884921474767 0.428079906070141 0.416219095235617 0.37832620045273 0.41385423530906 0.460697238947483 0.389244205549929 0.358537788344621 0.343958451517406 0.451678854130697 0.334290516398437
"bhagavatapurana_skandha-02_u" 0.424835614542257 0.307749203669472 0 0.2968187940129 0.309280521547754 0.356915110931236 0.31574443283854 0.316669677817099 0.329025118585686 0.35148797207799 0.436216574348398 0.335775380286698 0.3224533588268 0.349115912004973 0.407306555222064 0.429188210961119 0.38621352345647 0.421359189246303 0.393543920378393 0.383415869177045 0.434960672236657 0.40961930232374 0.427577262476423 0.411367415325938 0.423437601067563 0.456148517076957 0.414900364968272 0.420684416911294 0.42558633356536 0.442648686176203 0.391638204739162 0.401589159505645 0.568947186948303 0.37609163719269 0.39577788344446 0.393598954518883 0.431400323658697 0.399479724124709 0.440944957666782 0.42469727355173 0.394830822956148 0.438635780291751 0.41488394357739 0.444199683954737 0.458776441707996 0.442198873007522 0.448451712520227 0.441213560278661 0.433039010679286 0.443832397395155 0.460210943952384 0.379361878703177 0.394095395909464 0.441811939705495 0.44503122610377 0.406264927057682 0.4564362723049 0.476621812775419 0.557483115152801 0.495882176395081 0.38312727844915 0.475246869818972 0.401552145355036 0.378343726135623 0.377871789116926 0.389496611303719 0.414616227164143 0.458181075082708 0.384737987760322 0.41986039334797 0.423418754726903 0.437675333007259 0.430666526894452 0.434423547925649 0.429130765336308 0.441998479580279 0.446294710624172 0.421900772928712 0.391775404525187 0.46205310958234 0.430940867346151 0.467827694417645 0.482403823184447 0.431074035080784 0.479806203690997 0.413330943097842 0.394864612714705 0.401489160124144 0.459101131382384 0.41110761201108 0.380597243165455 0.417688641791564 0.443541142030766 0.41143821025011 0.456312131315049 0.383572604421338 0.425483334945026 0.392616839565869 0.414475875118902 0.442911573357073 0.479074478727587 0.422792915588871 0.496997209750465 0.444009274618643 0.459033235196135 0.447030621947282 0.428611326389141 0.440191192097091 0.487720451162173 0.422128533276208 0.400633782621508 0.374376781204613 0.470077480986385 0.375039989758752
"bhagavatapurana_skandha-03_u" 0.393818419972465 0.275729843125067 0.2968187940129 0 0.207306043210954 0.304702620640778 0.283891245237427 0.29537839842922 0.295554145795474 0.321546676179342 0.361894932549815 0.243338904878564 0.244052533810255 0.291494651514139 0.380756871050375 0.404617286873049 0.356907171925183 0.389763515213919 0.358547528698033 0.30609830128277 0.418496414690805 0.38458945800186 0.399784613160197 0.390829458956065 0.397524130637916 0.441867254121211 0.342334586394853 0.374770237664601 0.367871083344979 0.385139885144546 0.310579650410148 0.372489738319141 0.554040719695083 0.360236667357915 0.375904374024541 0.364224956337032 0.410736792990317 0.321251571070941 0.383899097322672 0.357532390903194 0.31136915032349 0.367415397653344 0.34202536534481 0.381119797332707 0.405083338369244 0.376093367547069 0.38341623040044 0.372246800631742 0.366351033601454 0.38686300212686 0.406352733193024 0.299238175176905 0.314938280066382 0.380023022457287 0.38466560392051 0.3341978931346 0.400061972099762 0.424020272041769 0.522512438705308 0.458885104710563 0.347763592560393 0.451871292461616 0.375825688590778 0.342016717808982 0.341539163945553 0.368068317959638 0.380536702712466 0.436102349295569 0.324513244863868 0.386668345106974 0.416845786765465 0.373679769417871 0.352473015245453 0.37002513929101 0.369084396363136 0.370311686289252 0.378824123148464 0.351845150891682 0.373754365415855 0.44516057806772 0.391253551484051 0.450524542214956 0.467490642729491 0.399749539106099 0.466833895769542 0.394968432956677 0.362781670320175 0.377147294669064 0.44447029410297 0.386255327633689 0.348790518421401 0.377276469392116 0.44169039991018 0.382935185180737 0.444871040920173 0.339010121144986 0.405906007148967 0.359852098450825 0.386449439326912 0.419115188393996 0.469765926126154 0.404337650257001 0.487609395839325 0.420343411216958 0.436990790678323 0.424852977257387 0.406137365624912 0.417578543118448 0.474630735032807 0.402624590713902 0.372753239519129 0.311117028562271 0.440815366777609 0.342583148414242
"bhagavatapurana_skandha-04_u" 0.380266154507204 0.264182365731499 0.309280521547754 0.207306043210954 0 0.305258308097266 0.267998460982675 0.279755378235303 0.282080013690048 0.299123028367829 0.367589622656817 0.216525588067571 0.259184824499687 0.287054702080228 0.368217993726451 0.396278217309335 0.337778223698334 0.382406899533299 0.344941428825865 0.292335841621073 0.413456660618773 0.368460954901391 0.38656871290202 0.378461020735766 0.388139355060725 0.439804661491566 0.327058803604057 0.358657879874263 0.367448131790125 0.374418588761648 0.292873438142493 0.360895190411295 0.546650208487341 0.343510958665038 0.37247087047083 0.355087492284648 0.405526283375948 0.300558123202438 0.370946116159766 0.342036607506234 0.294254345813538 0.357255499056467 0.326965528407202 0.371980344965886 0.379144696664149 0.368486970336558 0.372392003974098 0.359353548718549 0.354453927986504 0.370655201516696 0.41041031380885 0.292311747309653 0.305683582861435 0.378816566232277 0.377745085089616 0.320792116274123 0.38320863345967 0.414337104966998 0.514024844804691 0.445346417939184 0.335880615422441 0.450219268851154 0.356224916805976 0.328510504365242 0.323911413739685 0.354433213691059 0.367267616488082 0.420511115512299 0.309468451536885 0.375821057975458 0.419527477698977 0.356303251587849 0.333216767498675 0.356807969021949 0.356640008397968 0.359414105647695 0.369443417674195 0.33730905674805 0.36087603471714 0.441788414493133 0.385749519452731 0.442074558471722 0.462583209113456 0.384235913256496 0.467115409970543 0.387897796796669 0.353211075786341 0.374853504339443 0.439490177663415 0.373722996061398 0.340722834000557 0.358714284982246 0.435273646071179 0.372395118772961 0.457739567000387 0.32694383944723 0.392971566173464 0.339881010476718 0.374135727673927 0.422900763969495 0.474518586230221 0.398332643574343 0.474589916403449 0.417527557136683 0.424973363720783 0.41474932906672 0.387473460368969 0.41825583962401 0.462184618885782 0.386476035553972 0.358973326480122 0.302062099968875 0.428095033440261 0.331351418483331
"bhagavatapurana_skandha-05_u" 0.426394789111433 0.348485951682847 0.356915110931236 0.304702620640778 0.305258308097266 0 0.34820646159926 0.364488159639044 0.350327206510556 0.380901773664802 0.392956744449217 0.324686498353265 0.335148678882016 0.338342808881911 0.416790300755167 0.4351834024936 0.400532966797923 0.413917481191704 0.398649157628664 0.376267588750864 0.455142774942535 0.431445590083057 0.43279003373139 0.421711609869707 0.435445000377472 0.468922123419489 0.40459570808127 0.431982127505625 0.426000515351624 0.43176674012638 0.374264463180559 0.422601657469599 0.566548160778089 0.407530998763301 0.41822174512697 0.411462089620484 0.445675535583266 0.38800203491066 0.430906350104992 0.409562871776149 0.37805425086238 0.424156571087302 0.399250229730249 0.432222888538015 0.455471667042738 0.432417807067726 0.4363734615036 0.429532452557379 0.423357232159273 0.430645571519361 0.442256123706577 0.371654969983504 0.381184163968237 0.426792424276937 0.432487565152233 0.399718612290107 0.44929934561152 0.471525644422906 0.555650143456255 0.501682884642742 0.399896436318399 0.48538555938578 0.431593929021271 0.396635857622485 0.377249533075149 0.409488088323352 0.431312239352781 0.467820672578377 0.382657781421359 0.412061429915264 0.424087269268643 0.429670897535758 0.410848528720746 0.418581565907223 0.41602006039002 0.418869675888563 0.42945500694426 0.41249126376482 0.413507896158587 0.470830180101558 0.427167888882748 0.460943801534714 0.506518983393312 0.442934748016499 0.467183746518473 0.444295720536283 0.409992354692645 0.41799415569108 0.47421950741762 0.433833252130961 0.383323243425694 0.4146611393512 0.466660453820081 0.424522885009011 0.496537927624293 0.397964072983897 0.448452710537111 0.400701136586298 0.418300841657053 0.455368748781144 0.49285039416505 0.441971671230086 0.475542749581671 0.438752236414758 0.469579710923654 0.458653002185275 0.436962417234599 0.452249000496938 0.515491555408001 0.434305365288694 0.407174238682974 0.373159377860696 0.467359759586032 0.38220226557283
"bhagavatapurana_skandha-06_u" 0.372179831540791 0.270662978212556 0.31574443283854 0.283891245237427 0.267998460982675 0.34820646159926 0 0.247854652017624 0.238168169782756 0.2773326574636 0.417570709744243 0.274060452711926 0.286042233956518 0.327423136975514 0.346002943716282 0.376321676320889 0.311351030629759 0.35368391365262 0.318331104501574 0.323343335971112 0.392059678861203 0.343125914627711 0.366487813475902 0.353602669858455 0.36788733340937 0.409665828251169 0.360614803244458 0.386563242618151 0.39106323476231 0.390977069634262 0.3310990228056 0.348580057045982 0.556161539461155 0.315157566461678 0.346360043101868 0.328586257510152 0.383204237434558 0.34157024772124 0.394285366068081 0.373281647498866 0.332831298681102 0.392431931185985 0.360296005832912 0.396791728214175 0.414962989300592 0.403279654028113 0.404133699217065 0.390226233817863 0.38932718247519 0.406065429832979 0.438117914703791 0.325685725727356 0.331725309699981 0.404046273344647 0.405631364247168 0.358273989109471 0.410825974362291 0.443921059775592 0.5324518055914 0.466533756604867 0.309555098536323 0.413730835502686 0.35534777568996 0.304811275271962 0.304697488259094 0.335447617281427 0.359524849884925 0.410310156653096 0.334516732481235 0.370647740855977 0.402347647410561 0.39296529351193 0.378359998226158 0.394204976259259 0.391807419420238 0.400613009371574 0.402621890037659 0.372081171209332 0.329027431791494 0.428289461135144 0.391076981596254 0.418790280423408 0.448864816713622 0.358086803257341 0.443494096108594 0.364906798744782 0.329774485376274 0.351896281356865 0.422323124013495 0.361179401491755 0.324058091839724 0.370936612117661 0.400810115683787 0.349181749597455 0.440942647856829 0.315912687392662 0.374925776695216 0.314305800184223 0.351278721855092 0.399792741635667 0.450172475704158 0.370974736434496 0.456653799447941 0.397465755367764 0.399886805248438 0.39488741431366 0.365093411685705 0.396136996331215 0.449326603097513 0.36964004964161 0.334831236836344 0.33858767565754 0.441333863013411 0.306269828167631
"bhagavatapurana_skandha-07_u" 0.379879468303894 0.279220880429052 0.316669677817099 0.29537839842922 0.279755378235303 0.364488159639044 0.247854652017624 0 0.270848246629382 0.296294599552018 0.410734410738126 0.290745335652681 0.285957268197003 0.341772250667739 0.35646695392998 0.39027448335288 0.333229464932399 0.36680802557888 0.337542554737846 0.341450529851876 0.403163013622005 0.35347006897833 0.37592819401249 0.364832646196769 0.366373717202425 0.415411248527983 0.376622895905 0.400897748875667 0.41557182840461 0.4152781971273 0.352972215772984 0.354379272668256 0.558590026361546 0.33793105981906 0.350278791315428 0.345406575077793 0.390849011818913 0.361638651566092 0.410595907454807 0.388868458424014 0.353435440501919 0.406855485525694 0.377988489087258 0.420885561444941 0.425904831713118 0.418335688550703 0.421167170149567 0.412402910983928 0.403585725964168 0.423646808092705 0.452445987262846 0.337397475678757 0.354852929444594 0.404580021104102 0.411429023634974 0.370452184043843 0.425818355807474 0.453374463801994 0.533295908076123 0.475452069279722 0.322999133668956 0.430423958840182 0.367497202510472 0.320737726861521 0.320253663552164 0.341505486148398 0.363160088853455 0.420794718985399 0.350925793348343 0.37379180614378 0.400034475820192 0.412715776175018 0.395837226279293 0.407867056973363 0.406257249320083 0.418546428243036 0.41954029175807 0.38893391612941 0.338434894363823 0.4265254328381 0.394085950916519 0.421137577067708 0.4544428168139 0.372786086200006 0.445556064395402 0.37962164943424 0.342909171967742 0.36238588528822 0.421080054620621 0.372391282389606 0.327168664082367 0.376478581583264 0.410265018620477 0.365068103092151 0.448850545344822 0.333806435072626 0.378724210373523 0.333115108714848 0.368933274615031 0.409151802846181 0.457661716701645 0.390485841444878 0.474233564823761 0.404105744054412 0.423085083157308 0.399449763529684 0.383630141837871 0.405309318377541 0.447288423198679 0.376508490298866 0.354443314095098 0.347109860725817 0.450270736766234 0.317653331962615
"bhagavatapurana_skandha-08_u" 0.37669683666868 0.287653884026263 0.329025118585686 0.295554145795474 0.282080013690048 0.350327206510556 0.238168169782756 0.270848246629382 0 0.276120770766215 0.418828103402438 0.263503754289685 0.321255018597091 0.331806953878551 0.344170623990578 0.385352319487355 0.316296143315288 0.353876244180746 0.324236556651943 0.331208872706609 0.404396764661289 0.350091857129392 0.371215138329655 0.356688039861957 0.381348022383611 0.416155136872196 0.358461539516878 0.386377789612804 0.387403155797066 0.373453639783874 0.332570465268143 0.344433191357639 0.557112724967471 0.319759151632705 0.36216303857454 0.334550604851416 0.384666252555795 0.352963147324225 0.385401668880687 0.37869229982512 0.343141110732185 0.396979853138879 0.375891313853977 0.39997641320407 0.419148668199996 0.400211725415222 0.401753648571516 0.390844210815617 0.397714824104277 0.416905148690976 0.466395514231829 0.35413880297559 0.351113527379959 0.422751563453208 0.417559069413172 0.374908633271577 0.422081673513629 0.447031570438645 0.541075949587367 0.47326558116778 0.328434403990127 0.41150985078253 0.364741985486497 0.32017410466899 0.30312885701296 0.340167495446247 0.367225610269778 0.404725882483389 0.339391233695223 0.364088393471397 0.406216644901087 0.398397514896963 0.390946529289674 0.397860575288046 0.389525184290342 0.394688416410849 0.391427163071914 0.372228627920581 0.32913167071046 0.422753998708145 0.399098657031308 0.418621705018532 0.458058544526763 0.357187209616349 0.435986094222897 0.364299386418632 0.340804260578142 0.359670782877409 0.428907535276494 0.350676417341514 0.336283857344164 0.37226078640978 0.415494902400151 0.34992368072548 0.458531400328113 0.312223311579972 0.373011419886167 0.309565415489383 0.358441146659366 0.412414179488513 0.469265984033575 0.376329388349788 0.44568438608926 0.403484536825267 0.408428874346386 0.408567126055266 0.366433706656241 0.403603849714621 0.451731548388844 0.373409511609107 0.340838615916886 0.346616855534643 0.442097277688544 0.314454374060724
"bhagavatapurana_skandha-09_u" 0.378992447478142 0.296616019973648 0.35148797207799 0.321546676179342 0.299123028367829 0.380901773664802 0.2773326574636 0.296294599552018 0.276120770766215 0 0.430635868676526 0.283367009800544 0.349392707239018 0.351668323774516 0.35113309696763 0.378388938733384 0.296041017014699 0.371296224673577 0.321738683357822 0.339510040330444 0.415323730741916 0.35274747482217 0.388875656594437 0.36910439509079 0.385720066297031 0.427000812834917 0.370000682186757 0.394835686134584 0.420234299431551 0.409530115510358 0.325601301368602 0.347778461411507 0.564461657809903 0.332851154760154 0.373550757162496 0.351152475326453 0.401271520433548 0.336942734338832 0.395899789639121 0.377202758672093 0.339989048492785 0.387921169263758 0.365312661647917 0.406726610742196 0.410763666855769 0.401892346628788 0.405523086288705 0.388385253462348 0.394201697869504 0.409806954423596 0.472926611981248 0.358109446358536 0.355370481663275 0.433097994356891 0.428737260483245 0.373599650072472 0.409072276253295 0.434963947948368 0.533118510593976 0.472288707414422 0.315553567830408 0.436439610490671 0.347362427344395 0.31085928859022 0.314451983946281 0.355803210302567 0.364585089657771 0.413318227710632 0.34744320275615 0.382967919537366 0.42179980729245 0.374356615966996 0.370103668201848 0.398521285498804 0.388547348487957 0.399572855007919 0.407267973800147 0.369462206959399 0.351208864027357 0.440461631672318 0.41439875736318 0.425152871512331 0.461996235640183 0.37559171247131 0.456543325933943 0.378326702721759 0.341781056703064 0.375349722126913 0.445080052893532 0.377423888981549 0.342460293684619 0.379316819318276 0.437506841526927 0.362006754524301 0.466320166943935 0.336739344328821 0.381280651972426 0.32370330495518 0.344376743307245 0.411784129300219 0.475224620156047 0.377523289368141 0.465234224342651 0.40089538095246 0.400133117247286 0.406072563420092 0.316935091617547 0.410313752297761 0.455626753608805 0.381929839540957 0.334095515952391 0.377928900354006 0.463395875624241 0.314124110492979
