"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-80_u" "markandeyapurana_adhyaya-81-93_devimahatmya_u" "markandeyapurana_adhyaya-94-141_u" "markandeyapurana" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.406041730959883 0.437272863801568 0.40376143626443 0.390307863263758 0.435153493906247 0.382685682962337 0.392186043246278 0.387167648405833 0.389369149667408 0.464421700979097 0.385219651793282 0.405545099929838 0.399625984232077 0.282869891079758 0.375211117760498 0.333100765266623 0.322660610957696 0.308816726623665 0.332808844187738 0.393389520464862 0.337075277522999 0.286163475120834 0.222863215478605 0.314393489878354 0.393894565136011 0.382820044153039 0.425215607262829 0.433773309965496 0.421057515093338 0.368414292370869 0.296363262018456 0.54198910032774 0.347266936197328 0.331175132424198 0.307864538995225 0.308215545586068 0.393749741854841 0.425267403106684 0.419800870792067 0.384092756670507 0.429396155775664 0.407224473402859 0.430140605700718 0.456435534527156 0.427787288045214 0.428014965256243 0.420324223548336 0.422463466796953 0.443776832866894 0.480156627175357 0.380957817025038 0.37832955746289 0.408743049857996 0.389823529101579 0.408721261280155 0.464415867935541 0.474144492380566 0.57713587419248 0.509546023248129 0.325129249215878 0.444253893921986 0.406742193648752 0.332527002378172 0.270435682353991 0.233173280224965 0.346749432961995 0.38486744849828 0.355084017825354 0.358494918947394 0.405971838218332 0.427776746195639 0.413545411645115 0.418431401366139 0.418246172124993 0.424587324151763 0.426133208013289 0.412729667068072 0.327563207389002 0.379687017700812 0.344584321896617 0.432652452774529 0.454770942218991 0.376586801625165 0.454912132522608 0.411047324985741 0.324801606471507 0.323537922524541 0.358191012105456 0.367954681471619 0.302997170033285 0.341721490965362 0.40830089723424 0.380608543330908 0.460917851515613 0.352496041232294 0.397295211942939 0.32366647043379 0.349562727481542 0.41710140696667 0.448341350039184 0.39756694159799 0.44542667607205 0.380022605082085 0.410069438789732 0.378396484219103 0.390969254266272 0.403665903230772 0.417192822313808 0.348711894894345 0.329034496373007 0.35848763475939 0.449589234499126 0.32636488528694
"bhagavatapurana_skandha-01_u" 0.406041730959883 0 0.324220823164045 0.289601428554164 0.277668650500892 0.362299436054608 0.285122392401409 0.293957433371553 0.301571468630556 0.310847626967069 0.413105142914699 0.262270454484732 0.302923071462906 0.328556294802492 0.375622450569484 0.405644858781073 0.344641147684665 0.398385849198235 0.356747128432756 0.338819966280554 0.43291626423481 0.37622715552302 0.40907137636117 0.392254538259822 0.399959652484481 0.447075285723232 0.367526140360234 0.397358920126516 0.418555773111356 0.416756149132383 0.331096699829173 0.382667708816646 0.578840745299014 0.363629410751294 0.384598587009748 0.375524660894402 0.426158380708154 0.337645470891678 0.396869805923471 0.363410897467349 0.331513106824634 0.384512151189821 0.352714342591556 0.398405266744508 0.422114741223649 0.397704583145291 0.403081567174291 0.390700924842653 0.386722405316147 0.401319559485092 0.455406257359624 0.337238471184635 0.345062264154871 0.420306318948361 0.423612811171363 0.357804822576616 0.403410507955852 0.434996026643905 0.539033865060461 0.469527115216155 0.345459232164417 0.460894850276415 0.367551806866353 0.339591811535113 0.340378610406174 0.369051244171211 0.387426565748696 0.435843202136101 0.357444934356605 0.391208907776959 0.428289503953284 0.402966624559804 0.379167922766608 0.401870656075896 0.401521244359712 0.409036990680393 0.415628303852099 0.382081708885265 0.371612389100419 0.459424641422233 0.414253052641627 0.450843979558919 0.469769187288301 0.40325373001986 0.477291494395935 0.395800233711123 0.369956838597045 0.39892160883503 0.454992322557315 0.385840340023596 0.363537938417051 0.390396899750231 0.44684922124781 0.386202575637806 0.465346300588544 0.34226376932501 0.408853741052812 0.356327751625926 0.384983211717692 0.431482404741019 0.493504199278829 0.409992280869204 0.484327376063784 0.421958296803057 0.440027238103058 0.431147547894827 0.392690407469492 0.42808987248368 0.47700879156737 0.401329789721772 0.371324058040941 0.357272891246174 0.467660985191798 0.346489534404896
"bhagavatapurana_skandha-02_u" 0.437272863801568 0.324220823164045 0 0.312648202712687 0.324606973683056 0.37205360505569 0.331220232775605 0.33237571245807 0.343251549036542 0.366453016398904 0.450651834439361 0.351270600866183 0.33713843701094 0.363887959011696 0.421307147386066 0.441375622815815 0.39992100065069 0.434985117929417 0.40662195505294 0.397346619685051 0.450631267258317 0.424932654483795 0.442835002137148 0.425962268838229 0.437719447707904 0.470702070038926 0.429902056289839 0.435524716098155 0.43994353544503 0.45690579114074 0.406059225069409 0.415364427446447 0.58441824089366 0.390942509465009 0.409993914889421 0.407367226143693 0.445425117650521 0.413627367466923 0.455012090496687 0.438211657513591 0.408690494370504 0.452822266149147 0.42898255493678 0.458481383238876 0.473221514861125 0.45632137294861 0.462304648256057 0.454089561253344 0.448873811008037 0.458260184853051 0.474811991936086 0.393429702461566 0.408295131322147 0.45546782004404 0.458695624469981 0.420366969001757 0.470223103240057 0.491260940282615 0.572614089102917 0.511464862554537 0.396351547279334 0.490411487029828 0.41535810262998 0.391800598500028 0.391604637967499 0.403365085834162 0.42826832072539 0.471285228591002 0.399157654751483 0.434593694789427 0.437659059499325 0.452429373993145 0.444651135528005 0.448516688243269 0.443103667475645 0.455753638753288 0.460167099052655 0.436570993903252 0.407045190974394 0.475186465475838 0.44470672049336 0.483889913099555 0.49851654559865 0.44547461443845 0.496205900418527 0.428305184314137 0.410013220943103 0.417666879042519 0.474937631504351 0.424317333512443 0.395620050533369 0.43102913135039 0.456995794669603 0.425600905370294 0.469757524635394 0.397875326831522 0.439264636052533 0.406358653597008 0.428598269923326 0.456828565234453 0.493337383545796 0.437795204701297 0.51013746953287 0.457328329882756 0.471246819382222 0.463205248438379 0.444089874321272 0.454705942533946 0.504879250849314 0.435261548388939 0.414960244038895 0.389674668005098 0.486370634378062 0.389971385118108
"bhagavatapurana_skandha-03_u" 0.40376143626443 0.289601428554164 0.312648202712687 0 0.218493396645071 0.317093195688912 0.297319263236427 0.309893418211609 0.308599608798281 0.334602517444297 0.375730897180657 0.253731261618396 0.255893236525786 0.306087514070147 0.392675363628897 0.414719267609003 0.367470833461413 0.40101544838555 0.368655926905315 0.317437606275217 0.433557716565023 0.396957438601084 0.412963806233228 0.402625219348558 0.409390778857117 0.454327191717106 0.356157544158051 0.387975713009699 0.38192475048517 0.397334654921885 0.322285502684738 0.384171185295711 0.570383725897742 0.372381816227731 0.388221307582585 0.375659217576201 0.42346307480986 0.332603756444595 0.39724136100675 0.369390251403716 0.322315066286364 0.380354688957761 0.352989527387941 0.393069127112562 0.418811332435156 0.388107067056137 0.395420650944404 0.382890760985213 0.380818677887907 0.399841540278708 0.41990050754339 0.310845438963928 0.326297234311447 0.391381353719383 0.396500809459902 0.345862795328564 0.411923193675395 0.440362558427311 0.539394638969545 0.475368220551025 0.358610006759121 0.467252406961381 0.388663074257221 0.353250377198124 0.352290622176258 0.379163294312839 0.392683997465574 0.448797846493252 0.3361830440841 0.398287066051714 0.429178288722349 0.386894970036389 0.364238665890079 0.381362659580561 0.381122386052344 0.381878778299595 0.390805481664196 0.364664501435004 0.386438094168858 0.457308213175984 0.403521620604236 0.46367078553224 0.485158670773289 0.412202111673271 0.48041286816327 0.408927464181578 0.375565960931893 0.390569608168448 0.459013032639369 0.398779986110952 0.361244938419442 0.38882557648976 0.454222867970571 0.394939457826368 0.45856625330139 0.351339070380165 0.418509320158485 0.371263629616771 0.398030399893502 0.431759630418195 0.485254124063527 0.416807361652874 0.499216023786 0.432941599766403 0.447702655097477 0.439488218621562 0.41925913889196 0.431402749481937 0.490544768538189 0.413181772505619 0.384172407121555 0.323580367630568 0.45737415366319 0.353817257610492
"bhagavatapurana_skandha-04_u" 0.390307863263758 0.277668650500892 0.324606973683056 0.218493396645071 0 0.317155306099912 0.280465969753583 0.294032089121883 0.294837905066387 0.31087242389581 0.380691573947388 0.227124246364736 0.270281246565758 0.300362031397344 0.379729493540252 0.406065086954002 0.347873455544829 0.392690621383825 0.354592895589303 0.303119154820398 0.428634405532142 0.38000712592689 0.399255900582035 0.390105113551355 0.399935211296739 0.451980479769309 0.340239804706079 0.3720482138877 0.38039037275842 0.385926995429625 0.304068261722803 0.372106535033305 0.56351004103439 0.35550030345983 0.384154377851843 0.366244463482161 0.417891816787218 0.311466659115044 0.384040656995594 0.353067177097002 0.304838125549472 0.370111890799592 0.337772601198605 0.38347950010682 0.392386046401808 0.379697282516462 0.383902306083176 0.369540533892814 0.368671986171271 0.38337856846249 0.423732207520365 0.302499855149477 0.316619078346147 0.389557998636369 0.38908312295695 0.332295746252028 0.394680521917704 0.430099916176525 0.530456407860538 0.461829106394518 0.346420980634093 0.46421686182176 0.368167949336305 0.338848859184371 0.334462548804973 0.365723399913607 0.379114583860831 0.432564813624755 0.320073720467424 0.38737779475473 0.430969524269921 0.368899362907111 0.343758794849606 0.367684529192902 0.367619969954459 0.370109010422818 0.380160244601311 0.349173814231459 0.373339173042397 0.453052755179474 0.396981983728273 0.455430163157674 0.478633268054142 0.395890554975594 0.480107048471141 0.401225231569777 0.365218357715341 0.388091377556356 0.45351848140225 0.38543371119555 0.352493142067049 0.369513079965937 0.447325135648094 0.383966544188936 0.47095824993616 0.338257590939294 0.404541920920059 0.351142230029401 0.385405587522317 0.434433742336549 0.488766029168942 0.41032319058587 0.486029385817054 0.428825666725898 0.435782802263459 0.428606299448476 0.400607317910787 0.430833409077132 0.478082881886992 0.396988191132522 0.37024995580251 0.314392915695384 0.44497148125685 0.34222888363372
"bhagavatapurana_skandha-05_u" 0.435153493906247 0.362299436054608 0.37205360505569 0.317093195688912 0.317155306099912 0 0.36031636613147 0.377535302144178 0.363313444005575 0.392547598314439 0.406368984527006 0.33551828335663 0.345959107738766 0.352733752322253 0.427781188641917 0.444228180623442 0.41062743379484 0.424504924358957 0.408058655854551 0.386183893026522 0.468960673410046 0.442150051665721 0.444049117974154 0.432421206353501 0.446006182434176 0.481147012448748 0.416403463630739 0.444415727259132 0.437762502123436 0.44262747382393 0.384223981418403 0.432739764889453 0.581947456416005 0.419214767072469 0.42940430727582 0.421775110087414 0.457263616828081 0.397931608984367 0.442513289832747 0.420059591213904 0.388009516985024 0.435265450686541 0.409809094786623 0.443194186469679 0.466505627980279 0.443742021054033 0.447784121577928 0.439104966680003 0.436426354337897 0.44342309461002 0.455023137848749 0.381371459742612 0.390624901304622 0.437359462398376 0.443283002195088 0.410195967020591 0.460312465439508 0.486210640516097 0.57008398021539 0.516188874069086 0.408864550789121 0.49842719522836 0.442546094868418 0.405733433910041 0.387151971692361 0.420018662006034 0.441555416396432 0.477926691121155 0.393664729237496 0.423619463198279 0.435504472603136 0.440451697298596 0.421066584722256 0.428397894397534 0.426071291110287 0.42911219165917 0.439861062221972 0.423448900086138 0.425807341636637 0.481519300064182 0.437111684579818 0.473839890815876 0.521048984936296 0.454885965130667 0.481023560736704 0.457134978639626 0.420619109403272 0.430785281107523 0.487632230303558 0.444451641485048 0.395490353147106 0.425009092262902 0.478198473453768 0.436097494880405 0.508272892483492 0.408925280446255 0.459836227379553 0.411188902621318 0.428610902080505 0.46665339975489 0.506892057975992 0.452996943587632 0.485940898338741 0.450308106848406 0.479655316990357 0.471696040307782 0.449526418874581 0.464372839538222 0.52938652542917 0.444571686402391 0.417231073645496 0.384914035795077 0.482718575833884 0.392693222973405
"bhagavatapurana_skandha-06_u" 0.382685682962337 0.285122392401409 0.331220232775605 0.297319263236427 0.280465969753583 0.36031636613147 0 0.26271292511494 0.252481258708293 0.290745127129611 0.431763315993101 0.286669024045334 0.299143772838419 0.34189769302849 0.358572440144987 0.386814611260309 0.323251445943693 0.365318932212925 0.329328216929248 0.335024488907146 0.407161408813521 0.355543638224123 0.380872677760037 0.366398140161579 0.380466958384343 0.422015279707204 0.374473903059363 0.399785066621891 0.405454771353159 0.403412604967067 0.343097936776102 0.36054744301518 0.572169063772511 0.328670234970306 0.358668732413651 0.340725133937318 0.395988327276042 0.353030367436133 0.407666936044459 0.385287716599793 0.344127507648464 0.405328937036759 0.37173660239482 0.409151284824366 0.428501250129223 0.415470684290365 0.416764213854089 0.402192628791447 0.404351878537842 0.418987185330287 0.451399736198704 0.33732154887606 0.343653179029593 0.415893591094084 0.41737703276619 0.369930001738879 0.422878678531699 0.459566468719151 0.548500271173882 0.482274967286736 0.321289504194211 0.428960355259329 0.367210518230119 0.316302369655627 0.31654315410884 0.346742484324843 0.370919354482507 0.423533156491562 0.346228932461485 0.382147595005996 0.414277935513917 0.405373111649404 0.390377016855545 0.406129426562004 0.403497003395682 0.412110306983223 0.413746697220069 0.384497584550093 0.342502636186186 0.440715211586662 0.403143050688101 0.433033021603125 0.466275473233808 0.37174352215197 0.457708136249682 0.379630954188691 0.342995238617123 0.366059278687919 0.437031896761447 0.374178041575825 0.336689843093127 0.382479227360062 0.413436370896125 0.362067592238818 0.453899195090712 0.327827210569293 0.387695460371359 0.327117945279008 0.363900141040803 0.413113205883002 0.4653407366668 0.38427965815775 0.46911180638963 0.410080587719874 0.412439243224366 0.410097926330627 0.379596250589684 0.410122251369223 0.465020893500073 0.381032508640686 0.347353711354583 0.351607801113035 0.457092721561955 0.319195725833324
"bhagavatapurana_skandha-07_u" 0.392186043246278 0.293957433371553 0.33237571245807 0.309893418211609 0.294032089121883 0.377535302144178 0.26271292511494 0 0.286533764858609 0.311645176842159 0.424600629568978 0.30374248659247 0.299971391785902 0.356579988766194 0.370248100473816 0.402274667213634 0.346340366675306 0.380386877353124 0.350483232107304 0.35539425703959 0.419276031495499 0.368362789210052 0.391286177951422 0.378842457398385 0.380536997530388 0.428772752579977 0.391951808750467 0.416312293801817 0.430792085736658 0.429650305341865 0.367380917891483 0.368559846275988 0.575548181942412 0.353492197644105 0.36458498721857 0.359106603589853 0.405347475858688 0.375169531326234 0.425259350791836 0.402100974673062 0.366752035519399 0.421468123007239 0.391072500555926 0.434724220445508 0.441031683091696 0.432344244895084 0.435563375631841 0.425576895057017 0.420025225786734 0.438204705377713 0.466376271324112 0.350621764590234 0.368584973492891 0.417738626265345 0.424758934239724 0.383916653226999 0.439037292097148 0.469494227714027 0.550740997209217 0.492080396096395 0.336131144124996 0.446369895259263 0.381161188799131 0.333885371235257 0.333909679363431 0.354835696491857 0.375804035636663 0.434908299246617 0.36438858929767 0.387469185754687 0.413285147831066 0.42691320120538 0.408647149401302 0.421037851668379 0.419895468356815 0.432443975534242 0.43296552951958 0.403406995746292 0.354417916711831 0.439607198099069 0.407321051379638 0.437111552036765 0.471911908936101 0.387127115254148 0.46092097330685 0.395166508540135 0.358076170066655 0.377481376046253 0.436692998543157 0.385707069769896 0.341682354861602 0.390085626980557 0.424111695726251 0.379072738007147 0.463127549065676 0.347664376998861 0.392764042362146 0.347420551162847 0.382422825386026 0.423403618138316 0.473202402421879 0.404559255835402 0.487529980577537 0.417957882723046 0.435097963789314 0.415648515453762 0.398770747851039 0.420431395281287 0.464880150659714 0.389842858408573 0.368038566475178 0.361117512641009 0.467268441802617 0.331460000551635
"bhagavatapurana_skandha-08_u" 0.387167648405833 0.301571468630556 0.343251549036542 0.308599608798281 0.294837905066387 0.363313444005575 0.252481258708293 0.286533764858609 0 0.289703377155962 0.432446800503537 0.276060865084201 0.333517270874501 0.346155220074274 0.356841583447642 0.395416787064147 0.327306871514102 0.365301088771732 0.33456051033949 0.342651629687434 0.419654636972128 0.36235196539248 0.384717317625216 0.369483409198344 0.39415194330397 0.428409289366448 0.371435924322153 0.400054249032852 0.400777615095168 0.386364508683083 0.343904305130564 0.356142646085399 0.573676859573551 0.332289998371431 0.37440953687547 0.345897343238502 0.397179890117656 0.364282805414587 0.397796203578803 0.390305056619037 0.354147690023682 0.40984006314419 0.386791313675037 0.411635152807304 0.433320079157661 0.411684379149914 0.413892219801752 0.402177137446889 0.412191938213957 0.430083810599995 0.478884902271941 0.365073558938876 0.362687435801805 0.434072776000252 0.429029879970494 0.386339469556074 0.434193374481357 0.461706378235996 0.556895631646808 0.488979119046383 0.339493974474454 0.42668414128345 0.37647895285545 0.3311479181681 0.314867345688862 0.351355532554557 0.378591862170725 0.416660517034489 0.35111147976548 0.376269115313344 0.417621673588656 0.410039731344511 0.402024862271759 0.409152331170201 0.401022897889941 0.406511421204949 0.402706415511182 0.384183122943484 0.342810536080564 0.435437333725445 0.411260480942195 0.433135672466067 0.474785135954974 0.370349915052843 0.449834669602213 0.378433752405413 0.353752909038024 0.37306722106451 0.443374950213219 0.363851485022091 0.34892695955172 0.383865635703417 0.428120345373822 0.36188348437921 0.47075381204346 0.32394316706184 0.38487787797705 0.321570506707703 0.370255116785537 0.424686322281104 0.484225730596885 0.389132425895258 0.458088840953775 0.41596315542709 0.420353061142289 0.423456939393949 0.379768153750011 0.417189863037435 0.468125098394742 0.384753869684113 0.35285759937469 0.358890374714058 0.457414350198228 0.325674007711899
"bhagavatapurana_skandha-09_u" 0.389369149667408 0.310847626967069 0.366453016398904 0.334602517444297 0.31087242389581 0.392547598314439 0.290745127129611 0.311645176842159 0.289703377155962 0 0.444089789056901 0.296059932930179 0.36055335257342 0.364908946200164 0.363265081832917 0.3887739812278 0.307273866413368 0.382609532451979 0.332146603529162 0.350784313431678 0.430092734145558 0.365459484439671 0.401573656138627 0.381260502212418 0.39824916369352 0.439132456629003 0.383218898657503 0.407752728006788 0.432745849541706 0.421440737375789 0.337292937402545 0.359510104254733 0.580315886213558 0.345396230544843 0.385797993723751 0.362404305060467 0.41338753089165 0.347687373557836 0.4078944460661 0.38863531600799 0.350669403173835 0.400763669315063 0.375988462139579 0.417584171847178 0.424245380959555 0.41328813207305 0.41705798270716 0.399150004103957 0.40886477196127 0.422957341560679 0.484558522717425 0.368500629530889 0.366184729618306 0.444034891082524 0.439849720867893 0.384836523056221 0.421092295375297 0.450272465938305 0.548751875133387 0.488075119193986 0.327042827193387 0.451136783783033 0.359510762940904 0.322010430724158 0.325757971294595 0.36680869833809 0.376383897530642 0.425662291721732 0.358712200865167 0.394691476998466 0.432816995702841 0.385694143974686 0.381893393456855 0.409664015948713 0.400561621679814 0.411568063121071 0.41840210686185 0.381654534040066 0.36398790675975 0.452208076013956 0.426505043515799 0.439609567377483 0.478630503810178 0.388421341842822 0.470035754193981 0.392527958163864 0.354559991937371 0.388280932315312 0.45952959510788 0.390097945662986 0.354945688861408 0.39097804724563 0.44914053407884 0.374253714716118 0.479560215118723 0.348572052344084 0.393939984795423 0.335439945465874 0.356457908275773 0.424549448381774 0.489468918563562 0.390368517952509 0.476789042267777 0.412656024450691 0.412193501415381 0.420292538255322 0.330576516192995 0.423583693367851 0.471534864612251 0.393334795497276 0.346255620748794 0.389564424334144 0.478072612738731 0.325652724733011
