text	x	y
agnipurana_u	0.021710	-0.033859
bhagavatapurana_skandha-01_u	-0.004495	-0.024938
bhagavatapurana_skandha-02_u	0.008457	-0.035750
bhagavatapurana_skandha-03_u	-0.025945	-0.025404
bhagavatapurana_skandha-04_u	-0.024397	-0.025811
bhagavatapurana_skandha-05_u	-0.016942	-0.018986
bhagavatapurana_skandha-06_u	0.019623	-0.010550
bhagavatapurana_skandha-07_u	0.022281	-0.026681
bhagavatapurana_skandha-08_u	0.021307	-0.009696
bhagavatapurana_skandha-09_u	0.015107	-0.002947
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.043315	-0.033313
bhagavatapurana_skandha-10_u	-0.032374	-0.022780
bhagavatapurana_skandha-11_u	-0.021592	-0.027295
bhagavatapurana_skandha-12_u	-0.027048	-0.004172
bhavisyapurana	0.025653	-0.019985
brahmandapurana	0.032722	0.031038
brahmandapurana_khanda-1_u	0.044072	0.061909
brahmandapurana_khanda-2_u	0.023954	0.021912
brahmandapurana_khanda-3_u	0.046617	0.024899
brahmapurana_pu	-0.024533	-0.004141
devibhagavatapurana	0.019207	-0.022928
devibhagavatapurana_devigita_adhyaya-31-40	0.041743	-0.023494
devipurana	0.034523	-0.011194
garudapurana_khanda-1_u	0.042179	-0.024967
garudapurana_khanda-2_u	0.030897	-0.032523
garudapurana_khanda-3_u	0.032416	-0.024166
harivamsa	-0.032811	0.017125
harivamsa_appendix-29-30_mathura	-0.031216	-0.001158
harivamsa_appendix-31	-0.033059	-0.019838
harivamsa_appendix-41	-0.030576	0.035665
harivamsa_appendix-42_pradurbhava	-0.036343	0.050370
kalikapurana	0.020925	-0.012301
karatoyamahatmya_pu	0.007863	-0.118628
kirfel_ppl_textgruppe_IIA_col1	-0.038826	0.054471
kirfel_ppl_textgruppe_IIB_col1	-0.038292	0.084998
kirfel_ppl_textgruppe_III_col1	-0.068420	0.090215
kirfel_ppl_textgruppe_II_col1	-0.048794	0.034063
kirfel_ppl_textgruppe_I_col1	-0.051239	0.057944
kirfel_ppl_textgruppe_Ia_col1	-0.077445	0.135641
kirfel_ppl_ungrouped_col1	-0.054242	0.045420
kurmapurana_khanda-1_u	0.032650	-0.005120
kurmapurana_khanda-2_u	0.029200	-0.047391
lingapurana_khanda-1_u	0.019163	0.012207
lingapurana_khanda-2_u	0.033536	-0.025092
mahabharata_01-adiparvan	-0.043944	0.004506
mahabharata_02-appendix-21_sisupala	-0.040097	0.024668
mahabharata_02-sabhaparvan	-0.058217	0.007506
mahabharata_03-aranyakaparvan	-0.040157	-0.000083
mahabharata_04-virataparvan	-0.052442	0.001184
mahabharata_05-udyogaparvan	-0.048231	-0.004804
mahabharata_06-bhismaparvan	-0.057205	0.018932
mahabharata_07-appendix-08_sodasarajika	-0.053770	0.019308
mahabharata_07-dronaparvan	-0.055970	0.004225
mahabharata_08-karnaparvan	-0.057884	0.004526
mahabharata_09-salyaparvan	-0.059071	0.018587
mahabharata_10-sauptikaparvan	-0.050407	0.002575
mahabharata_11-striparvan	-0.054944	-0.011331
mahabharata_12-appendix-29_moksadharma	-0.048033	-0.029764
mahabharata_12-santiparvan	-0.034790	-0.006463
mahabharata_13-anusasanaparvan	-0.034304	0.005898
mahabharata_13-appendix-15_umamahesvara	-0.021395	-0.012792
mahabharata_14-appendix-04_vaisnavadharma	-0.040888	-0.017025
mahabharata_14-asvamedhikaparvan	-0.041129	-0.001127
mahabharata_15-asramavasikaparvan	-0.070273	0.017163
mahabharata_16-mausalaparvan	-0.069351	0.003938
mahabharata_17-mahaprasthanikaparvan	-0.115424	-0.022420
mahabharata_18-svargarohanaparvan	-0.065495	0.007191
markandeyapurana	0.015842	0.007915
markandeyapurana_adhyaya-1-80_u	0.024020	0.009798
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.026894	0.029734
markandeyapurana_adhyaya-94-141_u	-0.003662	-0.004032
matsyapurana_pu	0.019076	0.010440
naradapurana_khanda-1_u	0.036360	-0.023069
naradapurana_khanda-2_u	0.019737	-0.050428
nilamatapurana_au	0.013555	-0.021478
nrsimhapurana_pu	-0.023834	-0.024276
padmapurana_a	0.032705	-0.063422
pranavakalpa	0.083069	-0.032481
ramayana_01-balakanda	-0.045291	-0.005861
ramayana_02-ayodhyakanda_a	-0.051682	-0.022125
ramayana_03-aranyakanda_a	-0.050579	-0.032606
ramayana_04-kiskindhakanda	-0.040582	-0.004076
ramayana_05-sundarakanda	-0.049870	-0.010437
ramayana_06-yuddhakanda	-0.052744	-0.012000
ramayana_07-uttarakanda	-0.040738	-0.008911
saurapurana	0.036536	-0.016533
sivadharmasastra	0.069542	-0.049490
sivadharmottara	0.025397	-0.018180
sivapurana_dharmasamhita	0.114031	0.023839
sivapurana_karvanamahatmya_au	0.020431	-0.045255
sivapurana_rudrasamhita	0.029435	-0.024556
sivapurana_sanatkumarasamhita	0.125929	0.021485
