text	x	y
agnipurana_u	8.422840	-6.642950
bhagavatapurana_skandha-01_u	-4.972385	-5.356040
bhagavatapurana_skandha-02_u	-0.642955	-6.453443
bhagavatapurana_skandha-03_u	-3.649912	-5.086126
bhagavatapurana_skandha-04_u	-4.049449	-5.079479
bhagavatapurana_skandha-05_u	-1.722398	-5.349483
bhagavatapurana_skandha-06_u	-1.333535	-3.501344
bhagavatapurana_skandha-07_u	-0.210563	-5.912007
bhagavatapurana_skandha-08_u	-1.684610	-5.379830
bhagavatapurana_skandha-09_u	-3.699002	-2.211373
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-2.128808	-7.307833
bhagavatapurana_skandha-10_u	-6.465417	-6.089184
bhagavatapurana_skandha-11_u	-1.757920	-4.972680
bhagavatapurana_skandha-12_u	-1.532603	-0.664324
bhavisyapurana	4.852003	-5.336738
brahmandapurana	5.073754	5.985125
brahmandapurana_khanda-1_u	7.403520	14.122510
brahmandapurana_khanda-2_u	1.844338	4.454577
brahmandapurana_khanda-3_u	7.212403	0.889612
brahmapurana_pu	-2.237915	-0.862732
devibhagavatapurana	1.805438	-5.595789
devibhagavatapurana_devigita_adhyaya-31-40	10.919273	-3.758992
devipurana	6.910419	-3.398941
garudapurana_khanda-1_u	8.874084	-5.835546
garudapurana_khanda-2_u	6.766008	-4.095287
garudapurana_khanda-3_u	5.669034	-2.484225
harivamsa	-7.761773	1.991166
harivamsa_appendix-29-30_mathura	-7.103049	-1.418634
harivamsa_appendix-31	-6.935416	-3.694347
harivamsa_appendix-41	-0.954001	6.468045
harivamsa_appendix-42_pradurbhava	-5.115723	3.800251
kalikapurana	4.180918	-3.444836
karatoyamahatmya_pu	8.166747	-9.735784
kirfel_ppl_textgruppe_IIA_col1	3.893067	14.012306
kirfel_ppl_textgruppe_IIB_col1	4.485207	18.617140
kirfel_ppl_textgruppe_III_col1	-1.087795	15.419562
kirfel_ppl_textgruppe_II_col1	-5.196721	7.097285
kirfel_ppl_textgruppe_I_col1	-6.749113	12.881578
kirfel_ppl_textgruppe_Ia_col1	-1.932342	21.078386
kirfel_ppl_ungrouped_col1	-7.232822	10.840745
kurmapurana_khanda-1_u	6.021128	0.691375
kurmapurana_khanda-2_u	9.143794	-6.213942
lingapurana_khanda-1_u	5.547460	2.871094
lingapurana_khanda-2_u	8.596631	-4.152908
mahabharata_01-adiparvan	-10.602720	1.053329
mahabharata_02-appendix-21_sisupala	-8.133997	3.023730
mahabharata_02-sabhaparvan	-13.245369	0.120010
mahabharata_03-aranyakaparvan	-10.359110	-0.075401
mahabharata_04-virataparvan	-13.423032	0.796289
mahabharata_05-udyogaparvan	-11.287174	-0.070004
mahabharata_06-bhismaparvan	-12.334666	1.331017
mahabharata_07-appendix-08_sodasarajika	-7.024269	4.079668
mahabharata_07-dronaparvan	-13.078447	-0.855953
mahabharata_08-karnaparvan	-13.164657	-0.682642
mahabharata_09-salyaparvan	-13.870182	1.472749
mahabharata_10-sauptikaparvan	-10.822772	-0.529973
mahabharata_11-striparvan	-11.737265	-0.591400
mahabharata_12-appendix-29_moksadharma	-0.555899	-1.767746
mahabharata_12-santiparvan	-4.979624	0.256402
mahabharata_13-anusasanaparvan	-5.451613	1.784707
mahabharata_13-appendix-15_umamahesvara	2.596821	-0.116023
mahabharata_14-appendix-04_vaisnavadharma	0.716653	-0.781201
mahabharata_14-asvamedhikaparvan	-8.034453	1.492586
mahabharata_15-asramavasikaparvan	-13.616177	2.079108
mahabharata_16-mausalaparvan	-11.481743	0.207044
mahabharata_17-mahaprasthanikaparvan	-20.076839	-1.998620
mahabharata_18-svargarohanaparvan	-11.671536	1.924188
markandeyapurana	0.639468	0.532671
markandeyapurana_adhyaya-1-80_u	2.380419	0.676767
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.877397	0.870189
markandeyapurana_adhyaya-94-141_u	-3.775001	0.046704
matsyapurana_pu	3.116709	1.015796
naradapurana_khanda-1_u	9.075410	-5.606584
naradapurana_khanda-2_u	1.995505	-6.815698
nilamatapurana_au	1.544089	-3.897670
nrsimhapurana_pu	-3.101492	-4.294744
padmapurana_a	6.133970	-11.355087
pranavakalpa	14.247396	-7.350175
ramayana_01-balakanda	-10.127340	0.580386
ramayana_02-ayodhyakanda_a	-10.157643	-2.501109
ramayana_03-aranyakanda_a	-9.935820	-4.245237
ramayana_04-kiskindhakanda	-9.498147	-1.332998
ramayana_05-sundarakanda	-10.441523	-3.852376
ramayana_06-yuddhakanda	-10.180238	-3.173259
ramayana_07-uttarakanda	-9.340786	-0.907466
saurapurana	5.524143	-3.507901
sivadharmasastra	11.456027	-7.918606
sivadharmottara	8.749612	-5.879382
sivapurana_dharmasamhita	8.747976	-5.683242
sivapurana_karvanamahatmya_au	4.281671	-4.872059
sivapurana_rudrasamhita	2.032807	-6.059394
sivapurana_sanatkumarasamhita	11.699748	-4.321480
sivapurana_satarudrasamhita_au	1.136955	-5.956172
sivapurana_umasamhita	4.298469	0.648089
sivapurana_vayaviyasamhita_au	9.663059	-3.692658
sivapurana_vidyesvarasamhita_au	12.595628	-8.010025
skandamahapurana_himavatkhanda	0.550814	-2.863461
skandamahapurana_kasikhanda	5.277193	-7.136157
skandamahapurana_revakhanda	1.064271	-3.426825
skandamahapurana_sutasamhita_khanda-4	11.964835	-3.131167
skandapurana	-1.294040	0.353061
skandapurana_adhyaya-1-31_pu	1.671975	1.142259
skandapurana_pasupata_adhyaya174-183_u	10.218418	3.455600
vamanapurana_saromahatmya_u	3.873689	-2.286843
vamanapurana_u	-0.960186	-5.204205
vayu_ba	5.636915	13.095036
vayupurana	5.736368	10.242644
vayupurana_01_frame-and-cosmogony_iast	9.544082	15.634689
vayupurana_02_pashupata-yoga_iast	11.996783	3.748242
vayupurana_03_kalpas-and-shiva-lineages_iast	4.749226	10.587765
vayupurana_04_bhuvana-vinyasa_iast	6.182250	9.079318
vayupurana_05_jyotis-and-purvardha-close_iast	8.386659	11.918551
vayupurana_06_prthu-and-prajapati-lineages_iast	4.827586	17.719215
vayupurana_07_shraddha-kalpa_iast	9.366428	5.694509
vayupurana_08_manu-candra-vishnu-vamsha_iast	-1.218683	9.598643
vayupurana_09_upasamhara_iast	9.162835	12.402424
vayupurana_10_gaya-mahatmya_iast	6.256357	-6.472883
vayupurana_revakhanda	3.883633	-6.262879
visnudharma_pu	-0.232904	-3.039107
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	-1.192635	-5.426660
visnupurana_amsa-1_u	3.551776	4.054654
visnupurana_amsa-2_u	5.898284	4.669538
visnupurana_amsa-3_u	6.239642	1.048438
visnupurana_amsa-4_u	1.281324	1.548839
visnupurana_amsa-5_u	-2.833391	-6.067837
visnupurana_amsa-6_u	6.334979	-1.430173
visnupurana_u	2.443280	0.279672
