text	x	y
agnipurana_u	0.143461	-0.085680
bhagavatapurana_skandha-01_u	-0.062888	-0.096662
bhagavatapurana_skandha-02_u	-0.004667	-0.097245
bhagavatapurana_skandha-03_u	-0.102997	-0.074869
bhagavatapurana_skandha-04_u	-0.110361	-0.079753
bhagavatapurana_skandha-05_u	-0.061501	-0.070975
bhagavatapurana_skandha-06_u	0.010718	-0.072315
bhagavatapurana_skandha-07_u	0.028319	-0.108639
bhagavatapurana_skandha-08_u	0.009941	-0.082052
bhagavatapurana_skandha-09_u	-0.010605	-0.035630
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.110068	-0.119370
bhagavatapurana_skandha-10_u	-0.142048	-0.120731
bhagavatapurana_skandha-11_u	-0.081947	-0.090516
bhagavatapurana_skandha-12_u	-0.069347	-0.014155
bhavisyapurana	0.135468	-0.088338
brahmandapurana	0.129514	0.082691
brahmandapurana_khanda-1_u	0.158874	0.223015
brahmandapurana_khanda-2_u	0.081373	0.059846
brahmandapurana_khanda-3_u	0.161984	-0.007886
brahmapurana_pu	-0.069224	-0.016771
devibhagavatapurana	0.103110	-0.104881
devibhagavatapurana_devigita_adhyaya-31-40	0.174961	-0.072836
devipurana	0.152642	-0.064071
garudapurana_khanda-1_u	0.176898	-0.094630
garudapurana_khanda-2_u	0.150830	-0.084330
garudapurana_khanda-3_u	0.165174	-0.048930
harivamsa	-0.151198	0.031411
harivamsa_appendix-29-30_mathura	-0.146504	-0.027476
harivamsa_appendix-31	-0.162468	-0.067761
harivamsa_appendix-41	-0.091513	0.112174
harivamsa_appendix-42_pradurbhava	-0.129767	0.074600
kalikapurana	0.119711	-0.058967
karatoyamahatmya_pu	0.053973	-0.127605
kirfel_ppl_textgruppe_IIA_col1	-0.036245	0.255498
kirfel_ppl_textgruppe_IIB_col1	-0.025313	0.308502
kirfel_ppl_textgruppe_III_col1	-0.085423	0.273029
kirfel_ppl_textgruppe_II_col1	-0.113615	0.135778
kirfel_ppl_textgruppe_I_col1	-0.134955	0.209487
kirfel_ppl_textgruppe_Ia_col1	-0.069687	0.344559
kirfel_ppl_ungrouped_col1	-0.147588	0.176145
kurmapurana_khanda-1_u	0.116640	-0.000330
kurmapurana_khanda-2_u	0.137344	-0.087790
lingapurana_khanda-1_u	0.125629	0.025824
lingapurana_khanda-2_u	0.173038	-0.067043
mahabharata_01-adiparvan	-0.200627	0.019033
mahabharata_02-appendix-21_sisupala	-0.173949	0.040916
mahabharata_02-sabhaparvan	-0.247367	0.013012
mahabharata_03-aranyakaparvan	-0.196236	-0.007211
mahabharata_04-virataparvan	-0.258764	0.002710
mahabharata_05-udyogaparvan	-0.230165	-0.002860
mahabharata_06-bhismaparvan	-0.246868	0.026355
