text	x	y
agnipurana_u	0.300895	-0.168030
bhagavatapurana_skandha-01_u	-0.060431	-0.144144
bhagavatapurana_skandha-02_u	0.014176	-0.091138
bhagavatapurana_skandha-03_u	-0.115013	-0.177738
bhagavatapurana_skandha-04_u	-0.134606	-0.164096
bhagavatapurana_skandha-05_u	-0.033831	-0.108856
bhagavatapurana_skandha-06_u	0.000834	-0.123942
bhagavatapurana_skandha-07_u	0.026074	-0.156829
bhagavatapurana_skandha-08_u	-0.004537	-0.148961
bhagavatapurana_skandha-09_u	-0.031714	-0.050604
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.043370	-0.191144
bhagavatapurana_skandha-10_u	-0.177680	-0.275574
bhagavatapurana_skandha-11_u	-0.098791	-0.170764
bhagavatapurana_skandha-12_u	-0.027796	-0.040266
bhavisyapurana	0.228071	-0.146896
brahmandapurana	0.375347	0.192040
brahmandapurana_khanda-1_u	0.275664	0.381931
brahmandapurana_khanda-2_u	0.209001	0.147302
brahmandapurana_khanda-3_u	0.294667	-0.103501
brahmapurana_pu	-0.216997	-0.069811
devibhagavatapurana	0.256429	-0.175569
devibhagavatapurana_devigita_adhyaya-31-40	0.211455	-0.115186
devipurana	0.233196	-0.069652
garudapurana_khanda-1_u	0.314951	-0.176395
garudapurana_khanda-2_u	0.259778	-0.134807
garudapurana_khanda-3_u	0.238578	-0.110106
harivamsa	-0.374286	0.055853
harivamsa_appendix-29-30_mathura	-0.216517	-0.086307
harivamsa_appendix-31	-0.223047	-0.097585
harivamsa_appendix-41	-0.147689	0.108303
harivamsa_appendix-42_pradurbhava	-0.198346	0.068044
kalikapurana	0.242078	-0.110437
karatoyamahatmya_pu	0.063903	-0.040789
kirfel_ppl_textgruppe_IIA_col1	0.005810	0.186174
kirfel_ppl_textgruppe_IIB_col1	-0.004981	0.288722
kirfel_ppl_textgruppe_III_col1	-0.055727	0.166940
kirfel_ppl_textgruppe_II_col1	-0.085560	0.126239
kirfel_ppl_textgruppe_I_col1	-0.146538	0.276050
kirfel_ppl_textgruppe_Ia_col1	-0.055729	0.279219
kirfel_ppl_ungrouped_col1	-0.152188	0.223877
kurmapurana_khanda-1_u	0.195995	0.062807
kurmapurana_khanda-2_u	0.190406	-0.100558
