text	x	y
agnipurana_u	24.827553	-19.095275
bhagavatapurana_skandha-01_u	-15.269728	-22.948089
bhagavatapurana_skandha-02_u	1.660426	-28.505908
bhagavatapurana_skandha-03_u	-17.632583	-18.576097
bhagavatapurana_skandha-04_u	-17.702181	-18.046358
bhagavatapurana_skandha-05_u	-8.797936	-19.431637
bhagavatapurana_skandha-06_u	1.830994	-15.429163
bhagavatapurana_skandha-07_u	5.706256	-21.661085
bhagavatapurana_skandha-08_u	1.208357	-23.715820
bhagavatapurana_skandha-09_u	-5.653607	-7.467663
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-14.974618	-21.923609
bhagavatapurana_skandha-10_u	-28.559562	-23.910326
bhagavatapurana_skandha-11_u	-10.648035	-21.128040
bhagavatapurana_skandha-12_u	-8.927605	-3.518050
bhavisyapurana	23.173566	-16.191657
brahmandapurana	21.143356	18.545424
brahmandapurana_khanda-1_u	27.754830	43.429190
brahmandapurana_khanda-2_u	10.510031	14.089811
brahmandapurana_khanda-3_u	30.344019	1.069272
brahmapurana_pu	-12.310326	-2.485538
devibhagavatapurana	15.758777	-18.123112
devibhagavatapurana_devigita_adhyaya-31-40	32.248914	-9.258241
devipurana	30.030046	-12.266270
garudapurana_khanda-1_u	33.237346	-16.126608
garudapurana_khanda-2_u	26.928047	-12.304815
garudapurana_khanda-3_u	27.125521	-0.184908
harivamsa	-29.393891	6.675654
harivamsa_appendix-29-30_mathura	-28.516227	-2.058556
harivamsa_appendix-31	-31.339986	-13.625252
harivamsa_appendix-41	-14.520116	18.147860
harivamsa_appendix-42_pradurbhava	-22.885735	6.839890
kalikapurana	21.274539	-12.863560
karatoyamahatmya_pu	11.967455	-22.437890
kirfel_ppl_textgruppe_IIA_col1	5.262319	50.695640
kirfel_ppl_textgruppe_IIB_col1	5.669588	58.096608
kirfel_ppl_textgruppe_III_col1	-3.287869	51.478873
kirfel_ppl_textgruppe_II_col1	-17.406779	21.930735
kirfel_ppl_textgruppe_I_col1	-22.522454	41.788948
kirfel_ppl_textgruppe_Ia_col1	-10.237884	62.952343
kirfel_ppl_ungrouped_col1	-24.493026	34.972263
kurmapurana_khanda-1_u	22.843732	4.658802
kurmapurana_khanda-2_u	31.954496	-14.320623
lingapurana_khanda-1_u	22.467180	8.208447
lingapurana_khanda-2_u	32.486208	-9.478381
mahabharata_01-adiparvan	-38.600984	5.568499
mahabharata_02-appendix-21_sisupala	-30.885599	5.533273
mahabharata_02-sabhaparvan	-48.485331	2.657177
mahabharata_03-aranyakaparvan	-38.456860	0.031196
mahabharata_04-virataparvan	-53.201408	1.255244
mahabharata_05-udyogaparvan	-42.685850	-0.371272
mahabharata_06-bhismaparvan	-48.113036	2.072492
mahabharata_07-appendix-08_sodasarajika	-32.539055	15.513718
mahabharata_07-dronaparvan	-51.656392	-6.185431
mahabharata_08-karnaparvan	-51.103377	-5.368690
mahabharata_09-salyaparvan	-50.266289	4.824451
mahabharata_10-sauptikaparvan	-43.445607	-0.185904
mahabharata_11-striparvan	-48.857192	-2.623028
mahabharata_12-appendix-29_moksadharma	-13.053437	0.433639
mahabharata_12-santiparvan	-22.562446	0.724503
mahabharata_13-anusasanaparvan	-23.366212	6.866532
mahabharata_13-appendix-15_umamahesvara	-1.522225	-1.816962
mahabharata_14-appendix-04_vaisnavadharma	-8.272446	-0.185546
mahabharata_14-asvamedhikaparvan	-32.661925	6.293406
mahabharata_15-asramavasikaparvan	-49.499540	8.250326
mahabharata_16-mausalaparvan	-48.255029	0.304536
mahabharata_17-mahaprasthanikaparvan	-63.393418	6.239659
mahabharata_18-svargarohanaparvan	-47.843714	9.859947
markandeyapurana	6.709261	0.910019
markandeyapurana_adhyaya-1-80_u	12.569213	2.099700
markandeyapurana_adhyaya-81-93_devimahatmya_u	8.572195	-1.106325
markandeyapurana_adhyaya-94-141_u	-6.316584	0.380878
matsyapurana_pu	12.935218	0.107796
naradapurana_khanda-1_u	33.730907	-18.731711
naradapurana_khanda-2_u	17.692533	-21.001700
nilamatapurana_au	5.385212	-12.379257
nrsimhapurana_pu	-13.600433	-13.658453
padmapurana_a	29.200101	-44.707786
pranavakalpa	47.030225	-19.702142
ramayana_01-balakanda	-38.044871	5.239802
ramayana_02-ayodhyakanda_a	-39.533856	-3.107707
ramayana_03-aranyakanda_a	-39.283803	-13.478596
ramayana_04-kiskindhakanda	-39.722674	-3.885451
ramayana_05-sundarakanda	-39.596624	-14.364202
ramayana_06-yuddhakanda	-43.305878	-10.465629
ramayana_07-uttarakanda	-34.700999	-1.110740
saurapurana	25.899206	-11.382522
sivadharmasastra	36.684795	-23.905673
sivadharmottara	23.147312	-22.645456
sivapurana_dharmasamhita	47.375595	-29.866820
sivapurana_karvanamahatmya_au	12.289387	-13.043013
sivapurana_rudrasamhita	17.009798	-17.042583
sivapurana_sanatkumarasamhita	59.803377	-20.095997
sivapurana_satarudrasamhita_au	6.641949	-16.557669
sivapurana_umasamhita	18.979686	1.748198
sivapurana_vayaviyasamhita_au	36.058606	-9.648981
sivapurana_vidyesvarasamhita_au	48.152616	-16.906760
skandamahapurana_himavatkhanda	6.533944	-9.898161
skandamahapurana_kasikhanda	25.213258	-25.524426
skandamahapurana_revakhanda	0.480383	-7.274285
skandamahapurana_sutasamhita_khanda-4	46.252324	-7.858646
skandapurana	-2.802111	-2.109734
skandapurana_adhyaya-1-31_pu	9.263192	3.116164
skandapurana_pasupata_adhyaya174-183_u	29.034231	17.644548
vamanapurana_saromahatmya_u	15.528000	-4.720112
vamanapurana_u	5.878574	-16.831667
vayu_ba	22.686937	40.912951
vayupurana	23.812564	32.426664
vayupurana_01_frame-and-cosmogony_iast	33.125043	46.111164
vayupurana_02_pashupata-yoga_iast	40.964490	16.949084
vayupurana_03_kalpas-and-shiva-lineages_iast	21.116267	35.625159
vayupurana_04_bhuvana-vinyasa_iast	27.005278	28.612233
vayupurana_05_jyotis-and-purvardha-close_iast	32.424458	35.227692
vayupurana_06_prthu-and-prajapati-lineages_iast	22.350669	53.486512
vayupurana_07_shraddha-kalpa_iast	35.234170	20.872025
vayupurana_08_manu-candra-vishnu-vamsha_iast	4.788851	32.114671
