text	x	y
agnipurana_u	0.003445	-0.003618
bhagavatapurana_skandha-01_u	-0.000457	-0.002620
bhagavatapurana_skandha-02_u	0.001043	-0.003291
bhagavatapurana_skandha-03_u	-0.002459	-0.002540
bhagavatapurana_skandha-04_u	-0.002517	-0.002779
bhagavatapurana_skandha-05_u	-0.000622	-0.001227
bhagavatapurana_skandha-06_u	0.002649	-0.001408
bhagavatapurana_skandha-07_u	0.002778	-0.002885
bhagavatapurana_skandha-08_u	0.002718	-0.001321
bhagavatapurana_skandha-09_u	0.002051	-0.000440
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.002504	-0.002169
bhagavatapurana_skandha-10_u	-0.003160	-0.002410
bhagavatapurana_skandha-11_u	-0.001916	-0.002687
bhagavatapurana_skandha-12_u	-0.002591	-0.000368
bhavisyapurana	0.003641	-0.003238
brahmandapurana	0.005037	0.004182
brahmandapurana_khanda-1_u	0.005975	0.007943
brahmandapurana_khanda-2_u	0.003754	0.002733
brahmandapurana_khanda-3_u	0.005786	0.002680
brahmapurana_pu	-0.003793	-0.000746
devibhagavatapurana	0.002685	-0.003691
devibhagavatapurana_devigita_adhyaya-31-40	0.004969	-0.002947
devipurana	0.004577	-0.001576
garudapurana_khanda-1_u	0.005268	-0.002943
garudapurana_khanda-2_u	0.004313	-0.003634
garudapurana_khanda-3_u	0.004286	-0.002882
harivamsa	-0.005145	0.002129
harivamsa_appendix-29-30_mathura	-0.004493	-0.000368
harivamsa_appendix-31	-0.004701	-0.002443
harivamsa_appendix-41	-0.003764	0.004351
harivamsa_appendix-42_pradurbhava	-0.004580	0.005291
kalikapurana	0.003279	-0.002264
karatoyamahatmya_pu	0.001537	-0.007424
kirfel_ppl_textgruppe_IIA_col1	-0.003489	0.007046
kirfel_ppl_textgruppe_IIB_col1	-0.002941	0.010273
kirfel_ppl_textgruppe_III_col1	-0.005626	0.009676
kirfel_ppl_textgruppe_II_col1	-0.005336	0.004528
kirfel_ppl_textgruppe_I_col1	-0.005629	0.007424
kirfel_ppl_textgruppe_Ia_col1	-0.005315	0.013572
kirfel_ppl_ungrouped_col1	-0.005718	0.005835
kurmapurana_khanda-1_u	0.004313	-0.001272
kurmapurana_khanda-2_u	0.003695	-0.006096
lingapurana_khanda-1_u	0.002784	0.001074
lingapurana_khanda-2_u	0.004385	-0.003679
mahabharata_01-adiparvan	-0.006911	0.000520
mahabharata_02-appendix-21_sisupala	-0.005315	0.002747
mahabharata_02-sabhaparvan	-0.007979	0.001034
mahabharata_03-aranyakaparvan	-0.006638	-0.000174
mahabharata_04-virataparvan	-0.007295	0.000190
mahabharata_05-udyogaparvan	-0.007270	-0.000442
mahabharata_06-bhismaparvan	-0.007915	0.002170
mahabharata_07-appendix-08_sodasarajika	-0.005931	0.002154
mahabharata_07-dronaparvan	-0.007603	0.000581
mahabharata_08-karnaparvan	-0.007639	0.000692
mahabharata_09-salyaparvan	-0.008321	0.002178
mahabharata_10-sauptikaparvan	-0.007004	0.000370
mahabharata_11-striparvan	-0.006744	-0.001042
mahabharata_12-appendix-29_moksadharma	-0.004652	-0.002354
mahabharata_12-santiparvan	-0.005384	-0.000794
mahabharata_13-anusasanaparvan	-0.005115	0.000909
mahabharata_13-appendix-15_umamahesvara	-0.002680	-0.001455
mahabharata_14-appendix-04_vaisnavadharma	-0.003866	-0.001399
mahabharata_14-asvamedhikaparvan	-0.006528	-0.000146
mahabharata_15-asramavasikaparvan	-0.008310	0.002063
mahabharata_16-mausalaparvan	-0.007824	0.000689
mahabharata_17-mahaprasthanikaparvan	-0.009985	-0.001322
mahabharata_18-svargarohanaparvan	-0.006941	0.001020
markandeyapurana	0.002683	0.000626
markandeyapurana_adhyaya-1-80_u	0.003757	0.000968
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.003339	0.002213
markandeyapurana_adhyaya-94-141_u	-0.000236	-0.000827
matsyapurana_pu	0.003218	0.001101
naradapurana_khanda-1_u	0.004927	-0.003174
naradapurana_khanda-2_u	0.002824	-0.005542
nilamatapurana_au	0.001954	-0.002803
nrsimhapurana_pu	-0.003315	-0.003363
padmapurana_a	0.003178	-0.006512
pranavakalpa	0.007169	-0.002696
ramayana_01-balakanda	-0.006357	-0.000958
ramayana_02-ayodhyakanda_a	-0.006916	-0.002572
ramayana_03-aranyakanda_a	-0.006244	-0.003632
ramayana_04-kiskindhakanda	-0.006048	-0.000798
ramayana_05-sundarakanda	-0.006132	-0.001436
ramayana_06-yuddhakanda	-0.006626	-0.001497
ramayana_07-uttarakanda	-0.006212	-0.001520
saurapurana	0.004820	-0.002698
sivadharmasastra	0.006081	-0.004466
sivadharmottara	0.002560	-0.002132
sivapurana_dharmasamhita	0.007634	0.001496
sivapurana_karvanamahatmya_au	0.002543	-0.005198
sivapurana_rudrasamhita	0.003616	-0.003688
sivapurana_sanatkumarasamhita	0.008475	0.001302
sivapurana_satarudrasamhita_au	0.002407	-0.003992
sivapurana_umasamhita	0.004022	-0.000316
sivapurana_vayaviyasamhita_au	0.005321	-0.002902
sivapurana_vidyesvarasamhita_au	0.005210	-0.007154
skandamahapurana_himavatkhanda	0.001506	-0.003117
skandamahapurana_kasikhanda	0.004324	-0.003612
skandamahapurana_revakhanda	-0.001143	-0.002568
skandamahapurana_sutasamhita_khanda-4	0.006035	-0.002054
skandapurana	0.001036	-0.000405
skandapurana_adhyaya-1-31_pu	0.002878	-0.000176
skandapurana_pasupata_adhyaya174-183_u	0.003591	-0.001862
vamanapurana_saromahatmya_u	0.003234	-0.002211
vamanapurana_u	0.002118	-0.002957
vayu_ba	0.005488	0.007329
vayupurana	0.005455	0.005679
vayupurana_01_frame-and-cosmogony_iast	0.005986	0.008823
vayupurana_02_pashupata-yoga_iast	0.005345	-0.001246
vayupurana_03_kalpas-and-shiva-lineages_iast	0.005663	0.004920
vayupurana_04_bhuvana-vinyasa_iast	0.005855	0.007100
vayupurana_05_jyotis-and-purvardha-close_iast	0.006551	0.006982
vayupurana_06_prthu-and-prajapati-lineages_iast	0.006145	0.011171
vayupurana_07_shraddha-kalpa_iast	0.005675	0.002071
vayupurana_08_manu-candra-vishnu-vamsha_iast	0.003162	0.005417
vayupurana_09_upasamhara_iast	0.006401	0.006102
vayupurana_10_gaya-mahatmya_iast	0.005499	-0.004943
vayupurana_revakhanda	0.003064	-0.004688
visnudharma_pu	-0.003082	-0.002694
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	-0.001702	-0.003241
visnupurana_amsa-1_u	0.002642	0.002450
visnupurana_amsa-2_u	0.003147	0.003828
visnupurana_amsa-3_u	0.002611	0.001520
visnupurana_amsa-4_u	0.003090	0.003446
visnupurana_amsa-5_u	0.001153	-0.002277
visnupurana_amsa-6_u	0.003767	0.000137
visnupurana_u	0.002494	0.001283
