"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.377299416855535 0.405005112989904 0.378390138598154 0.363605075195744 0.411742716483402 0.355369342199348 0.362144848070835 0.361417545632978 0.361517383002086 0.431504159000804 0.359186629499837 0.379527254709475 0.369627622471887 0.261575004564877 0.353835292629793 0.31132898913807 0.301067002526926 0.290749284458181 0.310066077051549 0.36237608420539 0.311466183295169 0.262945605274319 0.202895482431169 0.288471377061767 0.36489251474463 0.27458595382254 0.494900986041897 0.322218562400385 0.306245400747778 0.287684874495154 0.285728747102659 0.367566630779584 0.392323735996713 0.359912323275349 0.399075276073483 0.378775421255644 0.402523019316583 0.397172494126907 0.398588653391762 0.393146596749034 0.388103481054125 0.409433362854297 0.356387650784582 0.354832061110226 0.380658494423279 0.434498295633663 0.435245491161934 0.534323497886034 0.468614446373671 0.301942563996351 0.254042459154246 0.213999727779074 0.321894537996041 0.35825884257069 0.330795906581379 0.338151235593256 0.380819130568501 0.400117476033156 0.384945968313313 0.389230877755991 0.388580762453714 0.398800575369489 0.398393334780846 0.384344654280215 0.303623941615691 0.409452159238871 0.412766731887222 0.34920820605336 0.431607897909165 0.383900461219863 0.300401342310682 0.297993430223821 0.325026404517312 0.341034419803914 0.281076052366322 0.317516629147184 0.380545656638275 0.356399942225692 0.430126318978425 0.331831092848763 0.36983435913702 0.303189039772792 0.328711180291515 0.390077027997213 0.412019628125887 0.373268348992534 0.419010840509517 0.353628105529763 0.384126889368451 0.348057146765645 0.36426295031481 0.376331586527031 0.37548173765448 0.326713961430947 0.308567031326366 0.333313343751974 0.411442978491073 0.303957059720142
"bhagavatapurana_skandha-01_u" 0.377299416855535 0 0.285152513173728 0.25587631943171 0.242323637988823 0.326986448489321 0.249178298222089 0.259380655087539 0.266369240123372 0.273939771720525 0.375810058244167 0.226207844999823 0.26701071406119 0.289774096259054 0.343438522426128 0.377173445493983 0.313907149314972 0.367807027773303 0.327616334595819 0.306624060644882 0.396799032232019 0.344674494087529 0.376916423941517 0.357926707906335 0.36772424000444 0.416319621931366 0.351266657922922 0.534994602302341 0.330049763573117 0.352366759365197 0.345808412945511 0.395145161201451 0.304217554296731 0.331307887922099 0.300785250389025 0.348806200161425 0.320015011691398 0.365175141860568 0.361201273021441 0.368314076658467 0.358537816192773 0.348704245890579 0.36474743028159 0.305120668765283 0.312844467739558 0.324623675434505 0.37022340883033 0.394972910933224 0.496356365177345 0.426654747761887 0.315504700989202 0.309849154583809 0.337231947547429 0.357104897049315 0.402256884128506 0.324988442578798 0.360679681242998 0.395945504113743 0.369961646256063 0.347147159337475 0.36940180667864 0.367117263795308 0.37693124519137 0.382306146280899 0.348171623381947 0.338601315797003 0.417579430238995 0.428521712986116 0.372927103519346 0.44311759893855 0.361752041486691 0.336244365501148 0.366975656404026 0.420970840584538 0.351995786088029 0.331408344856874 0.358901641722723 0.415605564972134 0.355604606459807 0.428401232797934 0.310910712482038 0.375932927473187 0.326852161982268 0.355253585119311 0.399351158744271 0.456187988696541 0.377945724758479 0.45406844967039 0.389638918616113 0.410703965854478 0.397928958421887 0.360175370527973 0.394979249728019 0.43763974941332 0.371129721964094 0.341491625406893 0.323973873592407 0.425051919869056 0.314448400677908
"bhagavatapurana_skandha-02_u" 0.405005112989904 0.285152513173728 0 0.274775243215471 0.28437401039921 0.331588762723955 0.292811649577998 0.293699597979167 0.30639729596372 0.328363386183852 0.413169846103043 0.313867322387415 0.298211940668912 0.323951871019102 0.384950207517196 0.411945233311404 0.365866066340726 0.400072813151788 0.374606005197802 0.362671675064142 0.411901743089474 0.387691159170092 0.40678404201661 0.386974318683637 0.402198825293925 0.436131825027413 0.380877196014794 0.541729734512133 0.35430477316621 0.37374477708077 0.373287926057991 0.410358781439998 0.379034051833967 0.404911842226894 0.374860578939003 0.416929412636258 0.393449064123874 0.422686783129641 0.419228194553019 0.427144160075298 0.420962017637727 0.410514128281156 0.421605967830909 0.359091223613887 0.373197873590346 0.385340599955283 0.435027070857318 0.453867872099366 0.533615119454265 0.471190525091541 0.364310775607956 0.357611554215386 0.367263558517385 0.392591918300328 0.43747573052354 0.362868425689633 0.397970713693311 0.398687239222062 0.416471988057946 0.408523393032723 0.411998136655387 0.406703781696726 0.420466575629109 0.423238362580522 0.399853854206027 0.368980482132764 0.447060210129379 0.455180755980191 0.410007590788865 0.458260872880528 0.390727671668826 0.373678487104127 0.379851859199854 0.438414584625159 0.389816416652879 0.357945647303359 0.396419099014667 0.421070337241948 0.391775579118949 0.432262506390287 0.362784061354711 0.402115291986907 0.372325548148377 0.397349759209304 0.425099074425695 0.456246959966323 0.403116688984685 0.477729822481469 0.423465581915943 0.441871119222727 0.42639975081533 0.408471736831976 0.421572369405572 0.463420431546896 0.400554781065047 0.38244111596725 0.352474112290064 0.443653365528245 0.35296527756752
"bhagavatapurana_skandha-03_u" 0.378390138598154 0.25587631943171 0.274775243215471 0 0.191046766278143 0.287477667012333 0.265158353521681 0.275405038002093 0.277222125693454 0.302068757328672 0.342787067050029 0.228647233475437 0.228609732828451 0.272118581774564 0.363186117843465 0.389337122499326 0.339823086786035 0.371895638919396 0.343400090516851 0.292078801599498 0.397941798218703 0.367637951969207 0.382741073901975 0.371892353962987 0.378770362032936 0.424172782386531 0.355193507689704 0.52732013655166 0.342335159812693 0.357134450551135 0.347789073165272 0.39314785563129 0.306161130303292 0.341705383758749 0.297423596655921 0.3485466834895 0.32514079078449 0.363689528555027 0.357897637455251 0.366451544905174 0.356255314828216 0.346361804634309 0.367029124034998 0.284372633255731 0.300213802147801 0.318112554167466 0.38259741843368 0.401840871301185 0.496442015858697 0.434064130138293 0.330643661891602 0.326525437461864 0.349988737992025 0.362564695667143 0.417185448920391 0.309313464222082 0.371200632713944 0.397858656219226 0.356344285545929 0.335399898962632 0.352423097118323 0.350899161994502 0.354477696038978 0.360585627689057 0.333976099533851 0.356183196900589 0.434242214862807 0.441818139031778 0.382054760339637 0.448963408491255 0.375816512984786 0.345573939480303 0.359506892216043 0.425340159694495 0.366495592252791 0.329931930761699 0.360621698029308 0.422976623105818 0.366376071657824 0.420097657390929 0.321774858181243 0.385962168975188 0.343762559172221 0.37104942070642 0.401313494090836 0.445877403737316 0.385353835622517 0.470787249845179 0.4013064374329 0.420672320841489 0.405974492925134 0.388478440934615 0.399770483079016 0.450364220896853 0.386513268025121 0.35709773069583 0.294575462406673 0.416556872767583 0.326041032241321
"bhagavatapurana_skandha-04_u" 0.363605075195744 0.242323637988823 0.28437401039921 0.191046766278143 0 0.288757600530947 0.247885136256251 0.258720364451308 0.262907831685972 0.278884605853409 0.34777426988894 0.200176083383645 0.242621915950729 0.264930788878281 0.348922629277508 0.380625559241309 0.320482875665681 0.363658691131142 0.328778160378758 0.278304518688672 0.392062519203922 0.349867551350234 0.367413433112017 0.357671345443062 0.367642322716703 0.420618528047708 0.343144664810035 0.51854036439538 0.324251336029304 0.35384221325077 0.337992021092331 0.387213892933887 0.285043927640598 0.325914984236738 0.28032036909952 0.33914649207372 0.309542686744903 0.354630054298329 0.350273815328826 0.356140115259754 0.343898923167643 0.335210105351534 0.351317571272892 0.27731652167242 0.290402973306065 0.30439526257189 0.364881893907992 0.392673479871426 0.488077587388393 0.41937832731803 0.318944214837198 0.307719131119375 0.335694137864774 0.348511309655648 0.400501655927731 0.294537388980528 0.359538325383541 0.400106454239882 0.338877442349252 0.31605224412682 0.338948394862323 0.337601895697542 0.342724529551583 0.352062448702959 0.319175180940923 0.341850040787051 0.424114832597101 0.435655365874228 0.366365409875851 0.447729948492989 0.367732267761239 0.334653727465828 0.356570752024598 0.42019478877665 0.353624057872587 0.322196685211211 0.341863019346099 0.415439409226707 0.354923013898542 0.433384236333447 0.309487430923035 0.372952684498836 0.32309384117607 0.357884374105124 0.404433821752446 0.450458636110589 0.378728734322577 0.455900658024782 0.3987194836559 0.408670571929299 0.395787673404915 0.36974244420286 0.400228277186287 0.439191589993943 0.369037012118089 0.342231853790239 0.283772290930486 0.402082798388286 0.314009211513462
"bhagavatapurana_skandha-05_u" 0.411742716483402 0.326986448489321 0.331588762723955 0.287477667012333 0.288757600530947 0 0.329285579817696 0.344123171890023 0.331412127575493 0.363243326166187 0.373120073997694 0.309880755985734 0.318752097521483 0.319411230547245 0.399092322537326 0.420417014709731 0.383168607239404 0.394814697493914 0.382844153444853 0.363116968972299 0.43489069507252 0.414391967464907 0.415450601348016 0.403143282958677 0.4160175914866 0.451536607941837 0.405484780041733 0.542159318056293 0.389662274654388 0.399188597455044 0.395575802659334 0.428217865880379 0.372858462295511 0.39378855439932 0.363870487432555 0.40706909371551 0.381655598522628 0.415007256056582 0.414451636424105 0.419580970320947 0.413820853520173 0.404034058922127 0.412099948808314 0.356939503579574 0.366454631133419 0.383506912330698 0.431815061815628 0.451287580265054 0.531566057018484 0.478531238359533 0.382505268688473 0.361790313535579 0.390890918384713 0.412727557434312 0.449488677346582 0.367327237583439 0.394808875800141 0.404425563909855 0.413403572700036 0.394407746503043 0.401627228528346 0.398304257228864 0.403210928210921 0.411979135340588 0.394429567488234 0.394475604924395 0.442593673185186 0.481768097686501 0.425489160481304 0.446846475514641 0.426253477207231 0.393677442266099 0.400184636839251 0.454546434141463 0.415283162449079 0.365158582359269 0.39821140247075 0.447006663782431 0.407179656108626 0.474081560060635 0.380650777247906 0.428960311715807 0.384384462565305 0.403365729223327 0.437661682352084 0.468798371207036 0.423495462427644 0.457333596179563 0.420178992848645 0.453873168738149 0.439151484587687 0.419587816746465 0.434689041735365 0.494385398771385 0.416354856623613 0.391743964516859 0.356741871137332 0.443052416152545 0.364574641448417
"bhagavatapurana_skandha-06_u" 0.355369342199348 0.249178298222089 0.292811649577998 0.265158353521681 0.247885136256251 0.329285579817696 0 0.226579885737677 0.218542607851572 0.257354963794516 0.39657584109709 0.255387438103242 0.26403907795246 0.306234674016704 0.327701923398625 0.361069086550213 0.293478614286855 0.333834820025668 0.302020298053664 0.306784174536874 0.370342899795029 0.324638151687745 0.347816894470678 0.33284564187888 0.347001413688767 0.391550644287328 0.330435040441476 0.52860228571974 0.29646004288146 0.327195068447166 0.312039142426656 0.364513130334099 0.323614748590174 0.355063016886375 0.316268555921959 0.373146955068831 0.341445940422746 0.378181424398586 0.383668383200307 0.386305332570442 0.373181328567338 0.369199213953841 0.385842162658942 0.308314974068503 0.314380955290653 0.339721715861585 0.391046662208142 0.42197832487337 0.506605129518349 0.441256440558024 0.289244235054815 0.288411574692681 0.316265244779622 0.34171888538856 0.390260830762049 0.316493938549184 0.355591158817576 0.382658435630336 0.374699780809098 0.35989603020799 0.37586872713972 0.372480000006115 0.382940920753127 0.384435797340674 0.354131606146187 0.309695277930262 0.40169657553407 0.422552440547206 0.340996535472209 0.42467993315564 0.345655061521366 0.312476248387001 0.334360101596815 0.404609522733309 0.341797019379338 0.305138676964359 0.35274057333043 0.380443734466676 0.33087791766989 0.417843184492912 0.298811057286339 0.354813873822368 0.296835153583941 0.335605263272846 0.382928778114861 0.425578443545533 0.352906374693286 0.437499022130123 0.379284502257507 0.382630794844981 0.375553989080183 0.347220131365999 0.378600807342829 0.425768912034799 0.351430594048604 0.318806324504101 0.319152148850591 0.414182959157181 0.286985738567765
"bhagavatapurana_skandha-07_u" 0.362144848070835 0.259380655087539 0.293699597979167 0.275405038002093 0.258720364451308 0.344123171890023 0.226579885737677 0 0.247471374526914 0.274382490610882 0.389892461605131 0.270507593551013 0.265089797518208 0.319375524071024 0.337752362829099 0.374734329513988 0.314586225323986 0.348198140429836 0.321533631838848 0.324440041513251 0.382051848901346 0.33469484842715 0.356865002760083 0.343710894671852 0.347042638447384 0.396647864394427 0.33483508057035 0.531673021510329 0.318946861867416 0.331670381796491 0.327999279584302 0.372883531922318 0.341911306336695 0.369946390482275 0.335555738777232 0.386924275693818 0.358454239139064 0.402111758437505 0.397288923835878 0.401819176656318 0.394973378332084 0.382170635783448 0.402455785571493 0.319596410287091 0.337128272301734 0.351437009933117 0.405361168271556 0.430693066009672 0.507114508565745 0.45042234926411 0.30384653299289 0.303146859120466 0.322383119864284 0.345027800238561 0.401060920307262 0.331282923115233 0.356908427279578 0.380706009173604 0.393877259787213 0.376259361002948 0.387805487431302 0.385929527473522 0.399480310481343 0.399401064617287 0.369772827644029 0.319294227055582 0.403380256635927 0.429215403421244 0.354558482736216 0.427054589659702 0.359708017325305 0.325291238691303 0.344433955924499 0.403078041232557 0.352056907962426 0.308440205791332 0.358423612809217 0.391043787968781 0.347148574720091 0.42657054885771 0.315614874720675 0.358657520712052 0.315139360062958 0.352496020346035 0.392134452096573 0.434509010386379 0.371658177434714 0.457754309142236 0.385568408556062 0.404641128742156 0.380190740425859 0.365521874572166 0.388199935918046 0.423393400914747 0.357968754558229 0.337888520061497 0.326253378388886 0.423464217810085 0.298591462938526
"bhagavatapurana_skandha-08_u" 0.361417545632978 0.266369240123372 0.30639729596372 0.277222125693454 0.262907831685972 0.331412127575493 0.218542607851572 0.247471374526914 0 0.25432464383039 0.398916516109922 0.246193625782208 0.303014509876066 0.310237075291624 0.325075582314217 0.369105516532066 0.297276971217139 0.334330724034193 0.3078108607072 0.314560811678536 0.382789136401563 0.331136872317019 0.35332807625062 0.336332479481812 0.361169686979786 0.396147485907627 0.325373060837584 0.529821813143773 0.300202255200986 0.343342609340609 0.317391162946946 0.365570449654727 0.335062931944784 0.360996641190811 0.326960443736942 0.379118415353647 0.357811336032298 0.382388968372394 0.380627635180409 0.383653476270113 0.373409091126776 0.378506738453376 0.396022105730023 0.337127639925866 0.333228528077351 0.358001631175295 0.402322692651327 0.42544525947279 0.513614149757372 0.447339072617408 0.302528623191725 0.286553896445744 0.321600798692704 0.34963303859543 0.386155841406912 0.321613301546811 0.347256966774685 0.384648584365091 0.378815643022952 0.373444919874328 0.378879902274373 0.369933996304324 0.377199754284133 0.372273058480243 0.353185821438807 0.309416808468207 0.4011308347105 0.430343704425335 0.338274012194596 0.416263136547207 0.343426514539737 0.321535492926385 0.341269629776984 0.408336895317491 0.329850917635406 0.31830727965811 0.35482446049487 0.394260495987431 0.331678425557592 0.436167280027313 0.295132216174052 0.350970872822425 0.291974120449677 0.341626456863685 0.393806271135812 0.444443242640744 0.356298361183658 0.428024481808573 0.384290222115888 0.389981307376047 0.388546640939411 0.346344071620303 0.384057166747841 0.428355495489356 0.355499126324411 0.323646670578238 0.327727507824964 0.41649255245701 0.294019540945238
"bhagavatapurana_skandha-09_u" 0.361517383002086 0.273939771720525 0.328363386183852 0.302068757328672 0.278884605853409 0.363243326166187 0.257354963794516 0.274382490610882 0.25432464383039 0 0.409570865364949 0.262991234421008 0.328931207645665 0.329682491109553 0.331856702509948 0.363073440664386 0.277574098312456 0.352322040233793 0.305287290053846 0.321916734626671 0.393977524555594 0.33403312930612 0.370317185907422 0.348751687848906 0.36568514704996 0.409217140873344 0.328634938741622 0.537112522352706 0.313999588233865 0.35437356269393 0.334069237520605 0.382150177292577 0.318539855219075 0.35876305784469 0.322506754910253 0.36874653149774 0.346214443123247 0.389002851298408 0.382373903146625 0.387745902467448 0.3709020299144 0.37312057163473 0.389134401306976 0.339790051864688 0.33746761798062 0.355411054280593 0.388409902645986 0.411209454028143 0.507675332372387 0.446034647940625 0.29724427139492 0.296965017734969 0.337235984319275 0.347530202307445 0.39474417249988 0.330201205168464 0.366743207868996 0.401657438424328 0.356083452423141 0.350659064645218 0.379290639012634 0.367440399812673 0.381818353237578 0.388861809330083 0.350131658533501 0.331494682121269 0.407796222622387 0.435970801562083 0.357247946056329 0.437812323393532 0.358540882968508 0.324113567452066 0.355983302644779 0.424832732063017 0.35687389858008 0.32353919463028 0.361181180480509 0.41664027414696 0.344662583834208 0.442816382406262 0.318675865305266 0.359467485518697 0.306138270577437 0.328135111656632 0.393279053163734 0.452036402437949 0.358689625354585 0.447111469889828 0.381885802187398 0.382204205217509 0.385946624249071 0.298921267297508 0.390340166523395 0.431680772107691 0.363774993444623 0.317101043960082 0.358770834466928 0.437231304566523 0.295655624901469
