"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.406184053976818 0.437470564335635 0.403915309238611 0.390361165870182 0.435259767247993 0.382783852592953 0.39233711775089 0.387238562632085 0.389459351783899 0.464494251241795 0.385228046612743 0.405689111804614 0.399718656618365 0.283157586983363 0.375499744906486 0.33332035185032 0.322884997846218 0.309080699706365 0.332985493760432 0.39350197761106 0.337276548321728 0.286342583378562 0.223074041373959 0.314609600461196 0.394115435686351 0.296645040730078 0.541161132204049 0.347492964175767 0.331377873421454 0.308025509359082 0.308516216057123 0.393954976365352 0.419987267149888 0.384304362039026 0.429567383292855 0.407417105744641 0.430277520532214 0.427867234017053 0.428068020999033 0.420472156724988 0.422308095988084 0.443946500022839 0.381119460213434 0.378535309103177 0.40887988458999 0.464589227166853 0.474191830243875 0.5772575862396 0.509701978085317 0.322423068368293 0.270709348672687 0.233372606775408 0.346684444821748 0.385079983855357 0.355318438043013 0.358835486641444 0.406111874811244 0.427971281599918 0.413757996048366 0.4186360224271 0.418517614622536 0.424815776652449 0.426333169742206 0.412955107100409 0.327736761831507 0.433087976721977 0.454985557838461 0.376992394720556 0.455433704290441 0.41132578391775 0.325241736048998 0.324009677285732 0.358579368435483 0.368057994615065 0.303205211875872 0.341932626700658 0.40849757353682 0.380794024255048 0.461031470457589 0.352704485243999 0.397552691284247 0.323904658388492 0.349857808480605 0.41741038672877 0.448487866238895 0.397791911432386 0.445535032867584 0.380205502136652 0.410310479286475 0.37860136084374 0.391155077654753 0.403829805973166 0.417387975772547 0.348903281201523 0.329331100390439 0.358580195291159 0.44973182990978 0.326534839748884
"bhagavatapurana_skandha-01_u" 0.406184053976818 0 0.324244096861572 0.28955806328563 0.277634229953009 0.362195955902126 0.285091830591437 0.293744906961832 0.301460521352469 0.310927314766451 0.412980986402846 0.262147178760211 0.302885583415949 0.328504043950956 0.375616844182232 0.405670835758251 0.344638571139182 0.398331930863235 0.356755370410885 0.338818353848184 0.432839264797416 0.376218548056558 0.408984512310146 0.392229477423781 0.399926187991349 0.447040734481407 0.382681878651702 0.577991975336734 0.36361329877185 0.384491857023576 0.3754806287947 0.4262274445327 0.337646795658455 0.363481557595973 0.331524270288632 0.384618043935449 0.352757111632296 0.398406406417786 0.397675715830184 0.403033803472143 0.390696618784973 0.386430577814628 0.401399234749675 0.337137948926694 0.345047911489874 0.357746957585299 0.403457728481157 0.434848243472212 0.538925606100831 0.469418614817193 0.34636376365887 0.340372422119328 0.369071458425147 0.387214849268672 0.435816315540134 0.357417920855446 0.391317531803097 0.428203921792955 0.402897004524089 0.379159369319831 0.401878774398712 0.401502625654768 0.409012361838671 0.415596685745834 0.382111157386403 0.371556975197768 0.451044187356996 0.469665795364243 0.403268500018549 0.477605948801382 0.395802465284519 0.370048797947181 0.39905539413685 0.45506696090474 0.38568023754402 0.363491121278087 0.39038638473618 0.446850905992839 0.38616449401814 0.465279955165858 0.342218017189151 0.408862322244871 0.356301463491898 0.384993446577519 0.431498801735013 0.49344372813121 0.409983031514758 0.484253536427744 0.421915872166514 0.440058678624696 0.43115626193835 0.392724658228058 0.428087942903896 0.476884519949656 0.401248267689622 0.371335467269441 0.357141764986481 0.467485844708039 0.346443580727435
"bhagavatapurana_skandha-02_u" 0.437470564335635 0.324244096861572 0 0.312651801260283 0.324670832688153 0.372129952318655 0.331266230820819 0.332313874310204 0.343232335257372 0.366591038503365 0.45056452555307 0.351168066557965 0.337197641604983 0.364063532668655 0.42135663576592 0.441392449870608 0.399942882824052 0.435002117802496 0.40663768556379 0.397422072537813 0.450455323988014 0.425049261189924 0.442816886848024 0.425962361168181 0.437758614740952 0.470693566723792 0.415350863923976 0.583608405129475 0.390807741484839 0.409906817536074 0.407302877930032 0.445481458142062 0.413692975964661 0.438342642043751 0.408838243397857 0.452972812612398 0.429098623487801 0.458542722602232 0.456393895399161 0.462328170362855 0.454155610747594 0.448677461544638 0.458373267761763 0.393481469219685 0.408333739194502 0.420352803915327 0.470287358841021 0.491255714125238 0.572637893509906 0.511406700411554 0.39766962310902 0.391616132729105 0.403371769288558 0.428103460070032 0.471340026646 0.399216213363201 0.43463749454361 0.437624783557756 0.452483848865907 0.444716067516595 0.44861074218524 0.443193134340831 0.455853311995237 0.460236839212047 0.436673158766164 0.406936593607329 0.484091370088843 0.498521556353476 0.445547090009503 0.496504195791697 0.428298818979418 0.410090336918418 0.417832103011125 0.475008238443585 0.424249443213496 0.395691701407389 0.431104525746984 0.456979019616101 0.425600307088561 0.469767667849332 0.39792443371173 0.439267679464051 0.406402875354461 0.428572175369273 0.456845141599707 0.493232651181095 0.437758792596864 0.510043248173193 0.457402424168476 0.471215992048274 0.46321260695255 0.444118768986476 0.454675260144405 0.504862129184672 0.435243151959739 0.414957022086368 0.389665059237109 0.486321476467235 0.389936766660033
"bhagavatapurana_skandha-03_u" 0.403915309238611 0.28955806328563 0.312651801260283 0 0.218483996531106 0.316868551848361 0.29714191322895 0.309784278604064 0.308505973277059 0.334605617763601 0.37564295020415 0.253526606079052 0.255778244836509 0.306040840660114 0.392660257493002 0.414697000694859 0.367501208054103 0.400977278818729 0.368639098578682 0.317358421080664 0.433482294337183 0.39690333682408 0.412875101516054 0.402641135527079 0.409372262922376 0.454342810667939 0.384133717437692 0.569444606857241 0.372355853144524 0.388172164010112 0.375597927970375 0.423558831405022 0.332537006586754 0.369377688254011 0.322270010811641 0.380306361243024 0.352970577946411 0.392958953385766 0.387964589786213 0.395264476863536 0.38279026373703 0.380442579579392 0.399820115799622 0.310708316082061 0.326236323280769 0.34578846483953 0.411875250252739 0.440246845305667 0.539314970625088 0.475298434963916 0.3578155084196 0.352241009061235 0.379206178764927 0.392418647102461 0.448748928031865 0.336093231747008 0.398336683611783 0.429116450306981 0.386791822556978 0.364209938254191 0.381322034639419 0.381106361436048 0.381809564582148 0.390717371256277 0.364594043987701 0.386325985363735 0.463884481960995 0.485165310877981 0.412278763904458 0.480765652786754 0.408938578818808 0.375709355418437 0.390747509745517 0.459102805290848 0.398603638646979 0.361223510403052 0.38875097235015 0.454217138677093 0.39490082538417 0.458463968747211 0.351259371029499 0.418507019927715 0.371275505997407 0.397986353624315 0.431734129055504 0.485149172457982 0.41674854359901 0.499102811864425 0.43290176273784 0.447705083662558 0.439483499496175 0.419277139210208 0.431347010750277 0.490440081790821 0.413104643650125 0.38412876702398 0.323413598696676 0.457227164442596 0.353771069115446
"bhagavatapurana_skandha-04_u" 0.390361165870182 0.277634229953009 0.324670832688153 0.218483996531106 0 0.316954160298976 0.280298216139108 0.294023020559535 0.294773762976995 0.310808554264156 0.380589947427906 0.226941168781334 0.270218533713039 0.300327923152133 0.379628829535732 0.406011760162463 0.347875876715118 0.392651270931303 0.354561912725029 0.303021056029235 0.428557609530576 0.380030589064852 0.399143615342918 0.390070210101696 0.399839481583613 0.452026835656757 0.372096651158666 0.562488415301286 0.355464465370018 0.38407388038702 0.366154549042578 0.417967347450681 0.311344047512203 0.352989654573284 0.304753313174838 0.369987245691557 0.337659903683355 0.383348145797222 0.379514953592895 0.38372821974838 0.369455262856298 0.368186940515723 0.383359813894593 0.302332483141498 0.316483015447246 0.332168963529644 0.394623995111164 0.430064622590815 0.530331481389207 0.461792577812555 0.346527481714653 0.334385357231594 0.365722094349979 0.378834611092654 0.432482284912858 0.319997709465849 0.38745902113121 0.430960290109093 0.368743250304194 0.343686729602746 0.367624983449817 0.367581064332964 0.370071431716188 0.380105244140836 0.349160647199641 0.373249549631097 0.455699653500142 0.478590507733799 0.396057474211538 0.480491887754961 0.401347220306442 0.365279253771741 0.388262265228759 0.453593919519757 0.38524805685424 0.352408953521997 0.369412724137989 0.447313657921434 0.383908768881375 0.470909278189472 0.338169044774438 0.404469416938218 0.351069723102276 0.3853438683669 0.434405477640701 0.488675069421124 0.410260358727859 0.485919460872818 0.428717583560155 0.435761224387816 0.428518502019779 0.400664922544726 0.430797611284648 0.477967359729003 0.396875189614999 0.370175594354222 0.314226980612046 0.444792163351952 0.342170344956907
"bhagavatapurana_skandha-05_u" 0.435259767247993 0.362195955902126 0.372129952318655 0.316868551848361 0.316954160298976 0 0.360302471732645 0.377431386360783 0.363166210068638 0.392545335622257 0.406282630045249 0.335278054423929 0.345895111353223 0.352692026968104 0.42772900562212 0.444172427020709 0.410574204456068 0.424384592811069 0.407986751635925 0.386076004016896 0.468908204289358 0.442118235400734 0.443955824781675 0.432402862425383 0.446020331698162 0.481120953926369 0.432708894618369 0.581051699726882 0.419183628600097 0.429314004691394 0.421660283562631 0.457288406640295 0.397839354180534 0.419935252742937 0.387918192238805 0.435182730994313 0.409731538570067 0.443076515318746 0.443500954631708 0.447514282442665 0.438956514685434 0.435980739106975 0.443360584880234 0.381270714848518 0.390512723940222 0.410084713886808 0.460278287978271 0.486123061142388 0.570017926818083 0.516111638257086 0.407360056374072 0.387055182599492 0.419981232947607 0.441455883294271 0.477882658215832 0.393625279975794 0.423537564332531 0.435516722047399 0.440392626379425 0.420935021101989 0.428284089430957 0.426009422758236 0.429040367582705 0.43972504811746 0.423393550231558 0.425717475833415 0.473931634354781 0.521040376404313 0.454975870852241 0.481249635131233 0.457141375434933 0.420725964439186 0.430922597495708 0.487699771827098 0.444394751166554 0.395409030016896 0.424979612738454 0.478193389916816 0.436095681280733 0.508258236134329 0.408888026996792 0.459775973739243 0.411116620531448 0.428613784542508 0.46665377385648 0.506831521301626 0.45295634842965 0.485946428632612 0.450228231451433 0.479678474387798 0.471667341196878 0.449484158451758 0.464360189405535 0.529374557698401 0.444483432237893 0.41721059551081 0.384739176752636 0.482595788516521 0.392571735557178
"bhagavatapurana_skandha-06_u" 0.382783852592953 0.285091830591437 0.331266230820819 0.29714191322895 0.280298216139108 0.360302471732645 0 0.262554750474903 0.252346730974061 0.290701198146218 0.431632669825138 0.286406940299336 0.299214194057671 0.341835229074558 0.358539133043865 0.386714604948412 0.323165209095055 0.365252160919599 0.329236054572374 0.33492199854965 0.407022210429051 0.355566795696897 0.380729764295037 0.366266742989512 0.380375507367568 0.421913184718625 0.360444350918191 0.571271141252702 0.328585001517579 0.358563366175354 0.340648383426505 0.395961432141111 0.352916089624518 0.385220681808514 0.344070103836825 0.405259798734994 0.371694845458478 0.409036888414929 0.415269427964965 0.416532829196352 0.402046990515683 0.403865382527738 0.418872656614639 0.337197027614429 0.343568079565964 0.369872084735786 0.422852460875509 0.459431690622944 0.548431303591776 0.482212396177484 0.317912229717552 0.316407366507747 0.34665595873498 0.37075053734775 0.423432034574834 0.34616220689457 0.38218285096838 0.414195613723237 0.405281622206729 0.390293530494016 0.406005393459012 0.403401943865736 0.411978367103297 0.413624996010583 0.384416612669358 0.342418491740598 0.43327570670542 0.466244244846652 0.37183181834969 0.458110708261917 0.379628852200882 0.343087942280979 0.36630880594893 0.437166791943371 0.373917469622942 0.336579748121959 0.38242079567869 0.413343546998226 0.361978484247137 0.453840419484154 0.327719106846513 0.387663584837298 0.326954882109066 0.36380333563272 0.413066483019971 0.465326808086682 0.384195390868944 0.468884775132622 0.409950027631036 0.412368004925715 0.410020752288162 0.379565245958233 0.410105526358951 0.464947312848501 0.380947331327011 0.347256542075206 0.351419574210919 0.456940529768036 0.319088882631721
"bhagavatapurana_skandha-07_u" 0.39233711775089 0.293744906961832 0.332313874310204 0.309784278604064 0.294023020559535 0.377431386360783 0.262554750474903 0 0.286379552028715 0.311549276465073 0.424463347476844 0.30343622833126 0.299882007085367 0.356664200743272 0.370317674547129 0.402271137039287 0.34636477195901 0.380357429179028 0.350484230240479 0.35530421749531 0.419168100838881 0.368460098586068 0.391250049808105 0.378847805626869 0.38056981714445 0.428791085069321 0.368596604924008 0.574648606163641 0.353435561835703 0.364611682897093 0.359037381027077 0.405479289067863 0.375097256729427 0.402074443241273 0.366706471713451 0.421400135002012 0.391028460311336 0.434624112774968 0.432196627306148 0.435381153498959 0.425456594375463 0.419664252458681 0.438181726110685 0.350546573270413 0.368571337409752 0.383916450772587 0.439018325816017 0.46949751514919 0.550713796120466 0.492119693589183 0.333815425752157 0.333863729367215 0.354948316428183 0.375657514120501 0.434870980452352 0.364367881777145 0.38755025884169 0.413263092469677 0.426853918928266 0.408605581592858 0.420981269921319 0.419836035384767 0.432385745597393 0.432894433772361 0.403354213536745 0.354390947056113 0.43733273202168 0.471895752239658 0.387268389595514 0.461316401350231 0.395206395349683 0.358240291854072 0.377607514873162 0.436796330546768 0.385662165554943 0.341669591649565 0.390072159706024 0.424112860065245 0.378999373526141 0.46308846555902 0.347620731752117 0.392801831156174 0.347431638904847 0.382413296895047 0.423408864514815 0.473221245591052 0.404549726776887 0.487379523452116 0.417974970530033 0.435181994179774 0.415629188234028 0.398769526075471 0.420465509695884 0.464825385809414 0.389823246755448 0.368007392594251 0.361020259994872 0.467188378176126 0.331417713181449
"bhagavatapurana_skandha-08_u" 0.387238562632085 0.301460521352469 0.343232335257372 0.308505973277059 0.294773762976995 0.363166210068638 0.252346730974061 0.286379552028715 0 0.289646656287601 0.432383002852785 0.275967871029976 0.33347751181792 0.34608725321711 0.356813490310917 0.395304596915366 0.327289700278556 0.365159270164374 0.33446439389567 0.34253063014612 0.419483340855408 0.362368482864506 0.384627237390723 0.369399189970555 0.394062224762415 0.428395916538241 0.356025415136095 0.572707748144285 0.332192440776246 0.374339380667969 0.345767976627883 0.397157331357645 0.364090692548785 0.390161718043886 0.354007053598343 0.409682103664107 0.386650404149536 0.411459629291501 0.411478614310201 0.413677183203372 0.402020085609061 0.411694940830372 0.429905469008386 0.364898495289684 0.362556418076476 0.386219993187492 0.43406440419081 0.461585687064494 0.556806811563005 0.488927765005413 0.331908826347061 0.314717434374838 0.351318243034223 0.378366088622365 0.416511996701546 0.351041577719543 0.37626831852336 0.417502481219107 0.409916626462065 0.401955590057437 0.409032116130249 0.400953284654881 0.40638301636319 0.402589868767713 0.384109192025404 0.342682619847648 0.433298432017909 0.474731053053181 0.370446523198998 0.450185242880198 0.378454848587667 0.353833161195532 0.373199640212034 0.443402890875776 0.363634114588961 0.348833515888112 0.383811591918309 0.428055107068486 0.361781388494447 0.470574454510931 0.323831699106991 0.384829596507903 0.321489819777216 0.370166033095146 0.424594264284964 0.484172638998461 0.388981900382989 0.457891907569849 0.415827384204534 0.420288843710504 0.423373321231759 0.379755579260097 0.417100408209072 0.468019160127084 0.384647165480303 0.352745072658107 0.358715558197837 0.45723683937664 0.325572733714576
"bhagavatapurana_skandha-09_u" 0.389459351783899 0.310927314766451 0.366591038503365 0.334605617763601 0.310808554264156 0.392545335622257 0.290701198146218 0.311549276465073 0.289646656287601 0 0.444074841127614 0.295942954532908 0.360680667451225 0.364904525350851 0.363206021640486 0.388683866599246 0.307243443112269 0.382614753519604 0.33211703761747 0.350711196074631 0.43004192019123 0.365476443083013 0.401478775218456 0.381180475159053 0.398171727063862 0.439105524841058 0.359449521928862 0.579417970312996 0.345394888249547 0.385774269217355 0.362346129080639 0.413476976535096 0.347604086951976 0.388601674746139 0.350594837085777 0.400770090102818 0.375962999178293 0.417512133298339 0.413155681481532 0.416910091920403 0.399034776104891 0.408442130732214 0.422982142102028 0.368409240344285 0.366153812540994 0.384722708946964 0.421041413160581 0.450119526864929 0.548645492155924 0.487967814479546 0.327204182331268 0.325695593058474 0.366794076872406 0.376196467833878 0.425601359971601 0.358674562349216 0.394850790871982 0.43279231058037 0.38555854408342 0.381823122942337 0.409567720984803 0.400520795025819 0.411470433367366 0.418318412832312 0.381553637988549 0.363940331645549 0.439951133830125 0.478558353666754 0.388491169601029 0.470501806655198 0.392577412648991 0.354629110042483 0.388536126500467 0.459659395003713 0.389789865408483 0.35486758533328 0.39093855620562 0.44910339823516 0.374096040743974 0.479517718819708 0.348454315449831 0.393883226587379 0.33528211444117 0.356363056673428 0.424516208602024 0.489490276203686 0.390290081338601 0.476646629866594 0.41250464358751 0.412058744597857 0.420205271092521 0.330547357081548 0.423636635017436 0.471429634949363 0.393282019786551 0.346176099011588 0.389382241392643 0.477922421388577 0.325601974845941
