"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.39498133817838 0.424889829675676 0.393775927644893 0.380274964465796 0.42635776322269 0.372106433782194 0.379814845335713 0.376757552544205 0.378964537650022 0.452490499877097 0.376025589804062 0.395672864249757 0.387633273782541 0.274790521326569 0.367501265581795 0.325567023321928 0.315143836667349 0.302357728894916 0.325145377546952 0.380455313337642 0.327288336154207 0.277280091919737 0.214330508287211 0.305155559518181 0.383121050423323 0.28813180752342 0.524205730579779 0.337862756630602 0.322149535102217 0.300233272181801 0.298643289105798 0.384721774270332 0.409629172897105 0.375365005790272 0.418020299407435 0.397233766675798 0.42013811425647 0.416896804456961 0.416943567627905 0.410718080938044 0.408616406611725 0.430538913976065 0.372185206613017 0.369712026448428 0.398659795343172 0.453740376359987 0.459377031856978 0.560996028932768 0.492842826239701 0.315244182884399 0.263937230567139 0.225897572987366 0.337577561049593 0.374905422497093 0.34602339168644 0.350057204749259 0.397392563069792 0.417421841556267 0.402966462078608 0.40859979564299 0.407942518301001 0.415029604073658 0.416261631173926 0.401957154939638 0.317796900843877 0.422792944872696 0.438710581791534 0.366853174322758 0.444997400333958 0.400083799028243 0.315841437638845 0.313853095147301 0.345476304629835 0.357972986683017 0.294094488321688 0.332630431847643 0.397886093577257 0.370683228970188 0.449554915558608 0.344702572893968 0.387500187540665 0.315658057030822 0.341651955339756 0.406852155636668 0.434757623129157 0.388393380587728 0.435126306350434 0.37027704680542 0.400821443641294 0.366226286701026 0.380673952409865 0.392720174954812 0.401438482393116 0.341139919294678 0.321360368379799 0.349283640328618 0.434435481410286 0.31884709130036
"bhagavatapurana_skandha-01_u" 0.39498133817838 0 0.307601136666121 0.275538573098949 0.264030398563368 0.348329207969364 0.270541431040103 0.2791296586576 0.287796331765687 0.296551185519413 0.398908019863241 0.24921816515524 0.289249358909987 0.314233794651692 0.362296144994608 0.394150288436134 0.332105708186966 0.386163123225715 0.344768056524734 0.325701180055529 0.417646930285774 0.362948345298461 0.396078192826463 0.379025962261633 0.386730830448367 0.434425913115131 0.369851992165453 0.562724384991962 0.350096091016678 0.371384584537261 0.362809976762091 0.413225145018737 0.324411543519578 0.350859056831709 0.318952416306911 0.36960713791762 0.340370879581656 0.385156377212092 0.383592036618426 0.38881972272394 0.377918483925818 0.370711675163918 0.387666109985123 0.32470559304556 0.331850714031464 0.344646527803178 0.39075497643025 0.418820205958962 0.522473844165252 0.452403886870524 0.333795640200531 0.327351097798484 0.356697153235053 0.374957972018262 0.422795567623076 0.344407569519902 0.37813526900041 0.415855907867332 0.388840758075665 0.366005295633445 0.388868273471553 0.388175706456181 0.396030716881643 0.402474484653582 0.368381410443585 0.357464278503763 0.435612782607208 0.452805997789373 0.390510797674965 0.462609719617178 0.380593623879917 0.355803299326949 0.38571530183691 0.441250647607995 0.372313567056611 0.350305856454832 0.377736604816214 0.434292071333985 0.372942046502529 0.451746376612751 0.328623896809178 0.396181161772677 0.343301473597511 0.372344158924703 0.418062928994303 0.47901591146046 0.396636730503053 0.47203152412027 0.408939020524019 0.428040548245461 0.416827535241037 0.378734993789878 0.414211839414609 0.461453696329364 0.389338241833583 0.358742000235193 0.343736757942865 0.4515345639263 0.33407276784705
"bhagavatapurana_skandha-02_u" 0.424889829675676 0.307601136666121 0 0.29682362296824 0.309097005498411 0.35689176351983 0.31590509913766 0.316638351851818 0.328993725164786 0.351417213284013 0.436038507839788 0.335578427889887 0.322333992271087 0.348937008594393 0.4075121155098 0.429137425589366 0.386161966909621 0.421340701555745 0.393472055224757 0.383254136878409 0.434889133042152 0.409696262901164 0.428410130100354 0.411393355729256 0.423441102872652 0.456097134496517 0.401638121734129 0.56870242287867 0.376071970429729 0.395738558730037 0.393516118252529 0.431502842633426 0.399181851962307 0.424274142821871 0.39450624145111 0.438350200327963 0.414547385552562 0.443942074310506 0.441947353083814 0.448157901041846 0.440853194402495 0.432813570598791 0.443640803894865 0.379009803430809 0.393818462300153 0.405942798457683 0.456073932388999 0.476264085888731 0.557121931973244 0.495681069623015 0.384134837499794 0.377876284586196 0.389649580117616 0.414555138947892 0.458228501306129 0.38446100500993 0.419865849211428 0.423342383564119 0.437281673966789 0.430396951732247 0.434168545387976 0.42884996333456 0.441806507144739 0.445898738723228 0.421526569341784 0.391752949753387 0.468047903685266 0.482261103921096 0.431789564704355 0.47992106124361 0.413260753426988 0.395212160439163 0.402078609532529 0.460104775475724 0.410966516032622 0.380625424731941 0.417561367408965 0.443520406768644 0.411412312888826 0.456217234088466 0.383536817461672 0.425343090636382 0.3926225349697 0.414739784688074 0.442949025993278 0.479370064146954 0.422879495656521 0.497141984317307 0.444135742137274 0.459000938829017 0.447619859618852 0.429054295551391 0.44058668438135 0.48851329311969 0.422318954295711 0.400942582796098 0.374219105744828 0.469909530279651 0.374915846626571
"bhagavatapurana_skandha-03_u" 0.393775927644893 0.275538573098949 0.29682362296824 0 0.207198666087739 0.304504592580737 0.283772119722462 0.295330983464042 0.295495371569462 0.321315433682591 0.361890053665306 0.243267384843134 0.24407759152217 0.291326432339579 0.380824892505364 0.404547477540927 0.356909442162995 0.389697875065833 0.358504223129475 0.306075512688107 0.418438077119253 0.38458330686491 0.400637997051947 0.39071299511066 0.397379165629369 0.441791517315433 0.372464310963875 0.553951468339156 0.360289949550205 0.375843352981234 0.364227972745937 0.410645753359791 0.321068455623053 0.357295981422759 0.311192869005869 0.367236297052832 0.341829726325083 0.381004471525648 0.375956329847469 0.383258042370067 0.372030200492712 0.36625173409496 0.386803937788013 0.299046384678691 0.31488169894854 0.33401490054835 0.399819924876042 0.423919395507402 0.522296885665656 0.45886176072309 0.346660462990988 0.341560911452955 0.368160968929715 0.38041858006036 0.436120772489723 0.324331944061109 0.386629887337213 0.416871386430085 0.37345267725683 0.352221949662413 0.369953177584762 0.369000304585479 0.370379865755008 0.3785718576619 0.351549053397783 0.373776847399721 0.450675708006039 0.467263382499427 0.400432579472707 0.466978850368427 0.394922897860758 0.36314697518846 0.377646316566132 0.445397306716186 0.386159897745429 0.348794622385066 0.377295285077054 0.441714694316996 0.383085977739096 0.444860078637291 0.339076349262408 0.405826011324815 0.359840624156562 0.386613044506875 0.419190464613957 0.46993836846617 0.404334676421866 0.487767338188922 0.420385911338776 0.436955682033732 0.42542384246687 0.406530350889395 0.417903149373971 0.47523461561839 0.402883887181594 0.372962503248113 0.311147627524514 0.440765789446243 0.342455271433258
"bhagavatapurana_skandha-04_u" 0.380274964465796 0.264030398563368 0.309097005498411 0.207198666087739 0 0.305048765731433 0.267771332445136 0.279625344344441 0.28192265781299 0.298841544176066 0.367632229794671 0.216554727309023 0.259325014542065 0.286883810076207 0.36820682909267 0.396168475914387 0.337633587243944 0.382252360501014 0.34479061923223 0.292427446923005 0.413317681440747 0.368400487249481 0.387369339374682 0.378352813663723 0.38795570461574 0.439637715939085 0.360740065431041 0.546541518233005 0.343521437027246 0.372333334130047 0.355021824048998 0.405358207727732 0.300445295878684 0.341963581387495 0.294180051458991 0.357129314312594 0.32689677791476 0.371969013612029 0.368415242247802 0.372309100026426 0.359250023330889 0.354553071887165 0.370695327301539 0.292222467522973 0.305718099956011 0.320723980199652 0.38301314704735 0.414334514937452 0.513832749382494 0.445366052755516 0.33578458874933 0.323838525238461 0.354414489076881 0.367092491288122 0.420435176243144 0.309428191949936 0.375730516655984 0.419419296918547 0.356196332526331 0.333117042990564 0.356878923612511 0.35660877541947 0.359487232264226 0.369300686382153 0.337192628611453 0.360720409173296 0.44212947321641 0.46228456035748 0.384872073324604 0.467151827366196 0.387750483759587 0.353416174276201 0.37532766895704 0.440429704229648 0.373496770781631 0.34062948658459 0.358707331018954 0.435249465994134 0.372396250619923 0.457545513582689 0.326819324488639 0.39284362384693 0.339781859349413 0.374291593810649 0.422878674499723 0.474587741182495 0.398357737189572 0.474657810124512 0.417508862476846 0.42488805836449 0.415335595188837 0.387858538612358 0.418574910601325 0.462801765548612 0.386633543585542 0.359159239230539 0.302083073653506 0.428071192270606 0.3312071286441
"bhagavatapurana_skandha-05_u" 0.42635776322269 0.348329207969364 0.35689176351983 0.304504592580737 0.305048765731433 0 0.348165945698483 0.364348728343459 0.350247117536388 0.380729240777887 0.392812073766032 0.324543051907042 0.335067204987976 0.338206274649685 0.416940274548992 0.435148348751893 0.400535013321999 0.413840957951236 0.39859796698042 0.37614836712918 0.455214464087393 0.431532585177669 0.433576407528021 0.421691707718942 0.435433014905673 0.468939477425575 0.422605551668649 0.566388813453256 0.407621446027836 0.418260867084658 0.41148845506937 0.445720791647627 0.387843438152807 0.409318324883364 0.377880745234407 0.423994402829627 0.399092716992724 0.432113003290573 0.432266292287937 0.436193430596659 0.429314443669664 0.423244882853728 0.43059312673772 0.371470264884397 0.381106440196302 0.399599708164377 0.448998592627761 0.471353150798458 0.555445577790933 0.50155587610814 0.398174816408629 0.377183975459611 0.409613759894524 0.431271329154654 0.46785724446273 0.382442095859249 0.412112374075797 0.424086357237896 0.429436879749011 0.410613612241473 0.41847163448759 0.415821160319236 0.4186420767349 0.429234719496875 0.412153786017975 0.413492379850826 0.461152303707546 0.506353020240165 0.443609468884094 0.46732093078472 0.444229190777537 0.410380123139419 0.418503387802413 0.475149538138297 0.433752339114587 0.383266307116949 0.414652775467053 0.46669946673107 0.424573766690309 0.496523742540121 0.39787845255196 0.448404243421056 0.400721601705711 0.418444116404594 0.455382144075913 0.492995596937904 0.441981041720693 0.475656182829514 0.43886642084112 0.469556158203083 0.459210875212761 0.437299028296156 0.452424687970547 0.516149593903654 0.434558869868426 0.407359831137207 0.373174577024791 0.467288787990596 0.382157825481828
"bhagavatapurana_skandha-06_u" 0.372106433782194 0.270541431040103 0.31590509913766 0.283772119722462 0.267771332445136 0.348165945698483 0 0.24772789746802 0.238142382346824 0.277252839782703 0.417278919649986 0.273679974267043 0.285827722439346 0.327002079535535 0.346186602408954 0.376277062221437 0.311321113944088 0.353678614559829 0.318267511419348 0.323170134193303 0.39197151813649 0.343183619358413 0.367492717205284 0.353570395346859 0.367854547972678 0.409516154743072 0.348640605852611 0.555971855867946 0.315207386068686 0.346407835709979 0.328544204079813 0.383208206625264 0.341372598842992 0.373017649714506 0.332564945392051 0.392275612780779 0.360180971174954 0.396690819898936 0.4030912736076 0.403936124517616 0.390007758666847 0.38918975700386 0.405938590356177 0.325438003567857 0.331562054263893 0.358113996609947 0.410542108827668 0.443798324145891 0.532194391864718 0.466542006998996 0.306040364273072 0.304654097258947 0.335473023701178 0.359383510693588 0.410380723072946 0.334233962806745 0.370594742399515 0.402272353741537 0.392610486495792 0.37812610765146 0.393979725540075 0.391551987704994 0.400306956985163 0.402258540634122 0.371731987288327 0.328841988276318 0.418943994971458 0.448675996132247 0.358870320852778 0.443534241955625 0.36477329045403 0.330117867920498 0.352565246355817 0.42340077779074 0.361117874948113 0.323983896505023 0.37087986350616 0.400651593023495 0.3491395920988 0.440718582473951 0.315826104969717 0.374804600566622 0.314332558114281 0.351589934912586 0.399914732985261 0.450352459846576 0.371058321386375 0.456740804040503 0.39761299730801 0.399885492179384 0.395670342679422 0.365650603526406 0.396579756820705 0.450142652275957 0.369796064334186 0.33516510910564 0.338419519909081 0.441333229458498 0.306170485365427
"bhagavatapurana_skandha-07_u" 0.379814845335713 0.2791296586576 0.316638351851818 0.295330983464042 0.279625344344441 0.364348728343459 0.24772789746802 0 0.270891590912411 0.296172388488943 0.410467751544047 0.290566206500766 0.285794386409363 0.341445124886588 0.356572403907796 0.390231909653011 0.333261071962843 0.366713674558919 0.337496855378013 0.341360071737845 0.403041678674553 0.353479601063766 0.376898538877476 0.364721162092149 0.366227409834425 0.41527001544071 0.354459357774423 0.558597857717777 0.338026932763568 0.350303247371615 0.345339497662187 0.390763426000369 0.361432402374226 0.388715441694296 0.353257041262154 0.406740616562414 0.377889048452915 0.420755234604576 0.418185052882443 0.420986594198189 0.412233118766338 0.403487115483125 0.423538251372923 0.337364195504723 0.354764062998613 0.370305990833084 0.425679864432701 0.453251925237368 0.532981884134874 0.475489129283717 0.320512452131221 0.320246065006397 0.34160341535708 0.363031356708248 0.420883843148213 0.350753455344459 0.373680963069347 0.400015944008604 0.412560437673972 0.395678894619455 0.407780829688481 0.406181742761286 0.418455016194785 0.41927754723578 0.388789081954138 0.338380424846344 0.421280528356483 0.454203235958131 0.373529799977632 0.445684718444584 0.379484309571779 0.343308274293382 0.362957348002852 0.422122947505503 0.372422106839952 0.327132841770834 0.376481975985318 0.410203138913745 0.365084658439205 0.448716877877772 0.333859537544476 0.378676702883633 0.333184703917885 0.369188085007065 0.409268846025874 0.457760549802863 0.390612558574304 0.474393775926661 0.404195232692963 0.423111402461459 0.400163398095591 0.384147416123054 0.405701685602084 0.447938835481346 0.376715987936102 0.354743761982427 0.347105692396664 0.450377002539095 0.317586495565105
"bhagavatapurana_skandha-08_u" 0.376757552544205 0.287796331765687 0.328993725164786 0.295495371569462 0.28192265781299 0.350247117536388 0.238142382346824 0.270891590912411 0 0.276151034138293 0.418673251107235 0.263335557207072 0.321197591339193 0.331712241661362 0.344270092064824 0.38528434045412 0.31627427859991 0.353822623322969 0.324179593396603 0.331058041719307 0.404281660488881 0.350057575645658 0.372133538136247 0.356714934145176 0.381270095843301 0.416089476706426 0.344389984346057 0.557059195844486 0.319755452162393 0.362102880716457 0.334474617738588 0.384669791865027 0.352692316794075 0.378440027867137 0.342861079633676 0.396764579217917 0.375693233942205 0.399848584206694 0.400092170946568 0.401611139801514 0.39063424531705 0.397583516985372 0.416854777675497 0.35389799669744 0.35092409205054 0.37460897668045 0.421712265487346 0.446906711259758 0.540688841215779 0.473177082527372 0.320514068009491 0.303101327424392 0.34030135075314 0.367123525901542 0.404774642721503 0.339136959922876 0.36395464619473 0.40613489129966 0.398050009073087 0.390667656880274 0.397722067891032 0.389431992159869 0.394631657245567 0.391109081360812 0.371827142462922 0.329044268538418 0.418705198207731 0.457825795516521 0.357906368775659 0.436018341124541 0.364204669603814 0.341089015954385 0.360270186412308 0.429949808285241 0.350513313567816 0.336292885745753 0.372172651660053 0.415517305748002 0.349914915507911 0.458367054732471 0.312226344531414 0.372834146932499 0.309567194951505 0.358719919714037 0.412471810213344 0.469468614979292 0.376431109844177 0.445835219763217 0.403559582351322 0.408437227959679 0.409240246287197 0.366968002545656 0.404030396634197 0.452399230538657 0.373598894923895 0.34114360187916 0.346526898638277 0.441914894735364 0.31434170943071
"bhagavatapurana_skandha-09_u" 0.378964537650022 0.296551185519413 0.351417213284013 0.321315433682591 0.298841544176066 0.380729240777887 0.277252839782703 0.296172388488943 0.276151034138293 0 0.430318046053275 0.283087284002556 0.349247657390463 0.351484257890837 0.351358104393657 0.378318605829639 0.296060273191161 0.371178269489741 0.321662837859288 0.339338119054219 0.415279640109998 0.352843043450839 0.389849638735232 0.369177953871935 0.385774379845941 0.426925748603228 0.347811755328468 0.564394671393256 0.33291458617597 0.373620687196889 0.351206239104072 0.401259981404097 0.33669286315879 0.377005692692017 0.339765541547931 0.387747319777594 0.365136652813566 0.406664700002707 0.401826456203042 0.405409301407885 0.388248937200937 0.394015573187474 0.409748489412981 0.357868026076154 0.355176875434136 0.37340145416117 0.408756908929764 0.434776676606505 0.53282684702619 0.472163763164987 0.315844459595592 0.314480724286597 0.355908232211149 0.364579358594146 0.413407253256554 0.347232913444509 0.382926674625133 0.421718376388611 0.37400104618303 0.369919158750346 0.3982689279754 0.388374863092211 0.399315397692331 0.407054794000173 0.36914443583946 0.3511809864387 0.425390114751422 0.461862107764237 0.376382033070411 0.456762276606086 0.378318290730778 0.342226422069101 0.375939032216573 0.446116287837868 0.377488460887243 0.342436077345876 0.379253101815606 0.437560003937216 0.362073225998717 0.466344891423247 0.336812974586636 0.381379037919992 0.323793249733401 0.34461445081824 0.411773222506812 0.475451455244113 0.377622279656965 0.465483839789209 0.400979107368955 0.400092141439433 0.406787475953555 0.317503746388427 0.410532710398993 0.456450127577575 0.382178999322336 0.334400800214776 0.377845966075225 0.463288372224396 0.314063960687473
