"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_KaUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"000_vivarana_unsandhied",0,0.778708773720831,0.706405599001226,0.626971746465143,0.766679406285104,0.888771476127014,0.764171996006784,0.655076565871635,1.01801882474349,0.838969758812732,0.828409056551118,0.591786039946481,0.722450927029213,0.714033299952523,0.78872980433952,0.747967177355207,0.736960916846024,0.943353466794799,0.711721768476996,0.975927211649548,0.727096944162966,1.2510027022868,0.861356255679394,0.607452747912806,0.755478790478225,0.818063958427425,0.922550447981516,1.09704268360655,0.709240827851605,0.841561477464864,0.882215671562487,0.813409697712525,0.730023043902225,0.902539761390396,0.862198525658986,0.915167814891345,0.880909107937684,0.841919651212307,0.906885968839586,0.768077880078965,0.771363251906237,1.00368721723739,1.10308455403886,0.706239499207227,1.04258245945445,1.22064911536488,0.996933384703121,1.12117099550673,0.613147422980793,0.789035910468811,0.712019570658078,0.710871852964743,0.795136182155686,0.828929565119609,1.08438737956084,1.03045720121899,0.559802749253671,0.523074394751626,0.722450927029213,0.736960916846024,0.683130810670607,0.737998803325745,0.724725876377857,0.771750353958691,0.731077252674152,0.711333873871687,0.704715278101561,0.976032294687164,0.842876766772485,0.958651484399089,0.661001073709794,0.768100447034392,0.749093532802242,0.862504784416436,0.678658276975426,1.04591918231673,0.798008893877056,0.890289447914083,0.725112974629005,0.73245377013474,0.87034661371963,1.09702762151162,0.86129696349719,0.973481119083856,0.684690677725227
"001_LalitaBhasya_segmented_complete",0.778708773720831,0,0.588470427766159,0.539592573272141,0.501584229273847,0.836597401113483,0.772659855235099,0.717734375514627,0.870269380270492,0.824421788996828,0.822884186578269,0.616028292189166,0.618733705057587,0.729069413416059,0.713502317127743,0.522889546892162,0.732483891003935,1.01174651932319,0.872997017220776,0.728687506101591,0.559841710531525,1.09992135092225,0.666111819565426,0.690196209799205,0.919381116887542,0.985097080757972,1.02560259598579,0.992825319955226,0.786903600117342,0.928754882154213,0.881483520638926,0.836604554151459,0.694294237635582,0.942547768810346,0.921961879051008,1.02592159863589,0.943415350770658,0.893417033721442,0.865922469022581,0.768563529374388,1.00244527646181,1.00531479098379,1.00486895539048,0.765869409717614,0.9391923185437,1.00911555491913,0.993991080403025,0.815197359252246,0.85883951604452,0.84738612867467,0.575435323615612,0.573881053025857,0.797600813441716,0.95532202302106,0.820608160406659,0.743345030254709,0.67798262848596,0.790003551574394,0.618733705057587,0.732483891003935,0.74913436600875,0.834050867325128,0.83660872662321,0.815304548126731,0.672125670641491,0.715335652442189,0.634564124815058,0.811243165382647,0.997856482236327,1.19703347008491,0.836554961690451,1.00676398976399,0.895635181487401,0.724219651292532,0.6345471477032,1.03802169555371,0.984454983260771,0.885521360619777,0.894227589908037,0.70146384829925,0.924611867748913,1.00992953987402,0.958937790554903,0.851534518479583,0.992547153878468
"002_Pseudosankara_Sanatsujatiya_segmented_complete",0.706405599001226,0.588470427766159,0,0.417471583197597,0.61029931041616,0.816698978054614,0.708132346829543,0.575553399160283,0.879372957079627,0.796646884510718,0.776459064887863,0.541744714439664,0.63624138647056,0.73185130390019,0.657703511711578,0.621051651418333,0.730892977960176,0.967988675061735,0.803944667753636,0.773856260622046,0.571265731986889,1.23193353526203,0.790542502256123,0.58964810638457,0.82012118671635,0.913150664300998,1.06298800437274,1.04272485764994,0.785973200407449,0.991067399660827,1.01150783263109,0.917445048765572,0.65687688270928,0.988718864550406,0.959263318375121,1.08010603058055,0.922240807848993,0.997536191712544,0.909323547323561,0.754005658980988,0.947125962997516,1.02103778722742,1.05166331999619,0.789680965197566,0.90898432622577,1.11178141324009,0.95601964422934,0.897831819646838,0.794950214752001,0.87490461844264,0.561992215691197,0.557896654702807,0.818244540288113,0.931535642960123,1.0037009754874,0.788210012306085,0.588744882771835,0.687063522968215,0.63624138647056,0.730892977960176,0.70083401126315,0.785695051819975,0.870397319393723,0.79678778355073,0.654057091842093,0.688259469012943,0.662152822098773,0.871100829419748,1.02345411443408,1.18764765461439,0.786038310332144,1.01466691271791,0.874754950522384,0.775139006438704,0.66934028673459,1.03480270139192,1.01748721309292,1.00707531061601,0.923953371616104,0.7411861544746,0.968660196001443,1.09013983516156,1.03993519884408,0.928068020136,0.952176491732989
"003_Pseudosankara_SvUBh_segmented_complete",0.626971746465143,0.539592573272141,0.417471583197597,0,0.509841615245716,0.763821203116861,0.627134450060091,0.535803705025096,0.845442497786915,0.75403520138971,0.746704313588499,0.480459077821736,0.52403979511897,0.64601830096659,0.629303162026522,0.511509703811663,0.656288922211507,0.914629561404235,0.737951526825977,0.699730650964101,0.493326040789127,1.14670712675477,0.691126289028093,0.543215194848973,0.767734158874576,0.853911728272904,0.995046858050028,0.981331273727111,0.707736309150913,0.91767715213427,0.928777140126121,0.857324446288167,0.604700130505026,0.908478189638554,0.836376429455968,0.992237426641719,0.897955290131528,0.907892562060128,0.807205874565334,0.658044242099555,0.902340282728572,0.968077308987598,0.994850780660775,0.679372543333726,0.836325726352036,1.01323658041333,0.913601286773166,0.841963834735522,0.769804857182421,0.821447365250208,0.481504705705822,0.478917671305806,0.683124740816965,0.860504663863851,0.918269812568625,0.693390554341901,0.52627345724724,0.602109838443438,0.52403979511897,0.656288922211507,0.636351755915474,0.712995840800484,0.790957892030967,0.706355519904793,0.582356055856119,0.615439637529238,0.550183614423348,0.799598037496297,0.964990999376728,1.12732593138348,0.722636792504129,0.941482149395535,0.755982802746609,0.696865029157508,0.556353514465271,0.996252029813063,0.944102369638397,0.911923271077587,0.857243462810512,0.60207499033065,0.875398874320751,1.07559648984027,0.921247744322461,0.868913077004646,0.888698358857295
"004_Pseudosankara_Visnusahasranama_unsegmented_complete",0.766679406285104,0.501584229273847,0.61029931041616,0.509841615245716,0,0.832322775084019,0.735262399747327,0.696027862121725,0.837525452793894,0.808979123228823,0.839517141820169,0.602343721580014,0.612046379771275,0.751165768548968,0.719930028666902,0.5798205879133,0.713886063986533,1.02802769275174,0.855146361315658,0.75078951294039,0.54837529837077,1.11476509718676,0.668508772940889,0.661469194855637,0.876545457564283,0.946045999693496,1.06295314975541,0.994718399576984,0.789913281692212,0.942810522712993,0.965110735659019,0.92955566106483,0.68188898972521,0.943532162810343,0.94814700078347,0.989381577816207,0.943083751345115,1.00055680742168,0.913757008562997,0.748402730947389,1.04353705335025,1.04201951224349,1.04392520186912,0.777564156538749,0.864468102766717,1.03360373512098,0.969865528992215,0.853388516679178,0.888656448116674,0.871503306160192,0.60053021659656,0.597026631556897,0.794357239360003,0.934630135164217,0.955567959062831,0.72925766677172,0.663915572411317,0.746609526578442,0.612046379771275,0.713886063986533,0.726896902983438,0.821353856711753,0.853628528416165,0.78885374826983,0.660988962900744,0.741079694389909,0.606563585937843,0.877374660619993,1.06227549172033,1.25392205994163,0.885911276245881,1.06413477679808,0.859558451113818,0.746640558342005,0.590159019310519,1.03831449795212,1.00046167845865,0.971564789938122,0.93641327624356,0.738071280429297,0.988737461592648,1.10467190000142,1.03097476015904,0.88851596777482,0.987430648281827
"005_Sankara_Adhyatmapatala_segmented_complete",0.888771476127014,0.836597401113483,0.816698978054614,0.763821203116861,0.832322775084019,0,0.841913321279198,0.785362724160133,0.899859734591548,0.901825541915204,0.868143665973418,0.75472277635903,0.77121034969327,0.880705653113256,0.802441411232266,0.795743740932507,0.866613836920516,1.04406482821626,1.08657310144593,0.933439797021417,0.813143419145218,1.34482055816487,0.858954349469093,0.821770664865881,0.974714489427339,1.10084524817992,1.14272573199899,1.20046488569882,0.916819040199023,1.01716118327985,1.06814394482795,1.01738840102271,0.862664771266932,1.09811511244803,1.05973319538825,1.1507213901414,1.11169125721752,1.09666007086673,1.02538867116691,0.918968704481806,1.12826061105944,1.13429660048272,1.09706999228394,0.948474616075989,1.0751104248001,1.19678866177065,1.07052271057159,1.01495468149317,0.947206386069963,1.01819395657426,0.809384257462905,0.810507294086454,0.99513464918844,1.04321706682819,1.00710015134323,0.934612744884902,0.761068635204219,0.854128429991903,0.77121034969327,0.866613836920516,0.837807714392277,0.825245346105537,0.995689543610242,0.905294889800142,0.844878547056384,0.873855440297708,0.803989160451186,0.970816738526779,1.14568663928887,1.33304062541844,0.998914825725676,1.18903438933377,0.976640334495295,0.924550007769329,0.769507431314686,1.10792187059965,1.10082708764602,1.12105231314955,1.0191075168192,0.867771845627333,1.05565184649061,1.09844912849859,1.12460162438843,0.96306927262164,1.09637914609992
"006_Sankara_ AiUBh_segmented_complete",0.764171996006784,0.772659855235099,0.708132346829543,0.627134450060091,0.735262399747327,0.841913321279198,0,0.629916528449033,0.85685357412117,0.736607148169993,0.80498989036972,0.555135601629619,0.629313996503344,0.6930974841573,0.6526109007922,0.72303820703328,0.692919081498689,0.922876990527169,0.812738915782763,0.807111706811697,0.656463654535639,1.24536190724079,0.797430074356724,0.666731103762953,0.888678702999575,0.938727052487102,1.08607242115247,1.03590714693706,0.827618395357406,0.944129138840018,0.976225523275146,0.917881748736131,0.735794985597358,1.02663908738101,1.00884623913854,1.07248747118807,0.960192772868857,0.920504328502365,0.849234444934516,0.804077679331353,0.937472975861899,1.06637616292134,1.07446074907106,0.847206698637489,0.99166194907367,1.13914081501602,1.02945814909711,1.00471550456344,0.760393496919906,0.955911406285118,0.65522859172323,0.646313599089912,0.799876048786279,0.903327875977199,1.01991938773883,0.930966083269836,0.495457706853597,0.690015731949325,0.629313996503344,0.692919081498689,0.660333130688419,0.774543639436996,0.910001107976348,0.865068084849415,0.660044601202067,0.674410253026494,0.64550875753337,0.943021339417825,0.987935165421694,1.16336293748956,0.781107146581406,1.00645102051199,0.861259597404959,0.838044525590056,0.71284829695795,1.10035112630046,0.981094150468139,0.924356357054515,0.86759821993153,0.755827158187104,0.952275673537326,1.06483805727128,0.968134699854356,0.983400537852543,0.935007398542985
"007_Sankara_BhGBh_segmented_complete",0.655076565871635,0.717734375514627,0.575553399160283,0.535803705025096,0.696027862121725,0.785362724160133,0.629916528449033,0,0.753688707289638,0.691954427625641,0.791801701078297,0.457213203776473,0.556195936696455,0.603052196764113,0.614986661781473,0.660592173883412,0.691358594224885,0.953711306821145,0.781682211812426,0.848312591912389,0.605022650321792,1.24340592826383,0.755294787039782,0.477872895080921,0.766804982275097,0.788749328669348,1.0292356047887,1.0855831695481,0.760920702432303,0.911593546376319,0.971625988595498,0.917390155201062,0.669995287380942,0.957967662980842,0.966459083544444,1.03413545023962,0.895014067965929,0.919587994280712,0.891369702487136,0.729199306962584,0.892685366075001,1.03865903425483,1.07776071198311,0.708111611379693,0.889098385593273,1.1118554354273,0.97565690590019,1.03407579442809,0.756707965995858,0.854094438584278,0.498857603763719,0.493968465009698,0.782887816571776,0.812780402494665,1.02884411101005,0.839765062668503,0.472388149868919,0.652170476370203,0.556195936696455,0.691358594224885,0.565383365306765,0.708451274205249,0.839611442379839,0.760502303420996,0.619244441142603,0.636038778878313,0.595120785023898,0.935683079632494,0.995219996035992,1.12008408160199,0.721012615644328,0.916903494823788,0.768397726657543,0.765878108727827,0.616202234282663,1.04126177575287,0.903216841471689,0.932394267309497,0.835952981485712,0.71818422999402,0.923554877394566,1.09630388946945,0.948514034179295,0.90336446769011,0.814148060618827
"008_Sankara_IUBh_segmented_complete",1.01801882474349,0.870269380270492,0.879372957079627,0.845442497786915,0.837525452793894,0.899859734591548,0.85685357412117,0.753688707289638,0,0.900989315051014,0.989725856161544,0.777139035883061,0.810365412949548,0.913229185362071,0.76332985346928,0.859213579503819,0.918871138972757,1.18285922381722,1.10792391377427,0.958046049271384,0.841614733801013,1.29713045034939,0.871112549338046,0.828316282279634,1.0687769343719,1.1089417783402,1.2167111572699,1.12218321500103,1.00619698877664,1.09204703387982,1.2249838042434,1.12641239204457,0.909503359157529,1.19492650806044,1.1350389751799,1.22642274403384,1.12794121132474,1.24940893436368,1.11093502335086,0.999944575337828,1.21453031625985,1.19282177476632,1.19221032818833,1.00737828129546,1.03830621912382,1.14387869289507,1.09581930913626,1.06939672133623,1.10595684616532,1.05815193734447,0.83654764813003,0.83016196069724,1.03960037549803,1.04240847513166,1.11514224464683,0.951984146022916,0.837869509255341,0.936565167420263,0.810365412949548,0.918871138972757,0.889860132396813,1.000630699735,1.03366116382568,1.0000960209608,0.879257781810089,0.946034840041976,0.830836641791137,1.05445141129681,1.24867297788506,1.40473031647211,1.08273690383784,1.19737954018562,0.977364598129549,0.894919398255676,0.841150430191886,1.1138784419495,1.14701001473267,1.21078663198026,1.12295318439847,0.972759961327586,1.19634896695097,1.24167040603617,1.23886259505566,1.0472694405947,1.13535822410581
"009_Sankara_KeUBh_segmented_complete",0.838969758812732,0.824421788996828,0.796646884510718,0.75403520138971,0.808979123228823,0.901825541915204,0.736607148169993,0.691954427625641,0.900989315051014,0,0.804009786905484,0.620216182386704,0.71787860457839,0.772439741546309,0.706940819023238,0.766342211551871,0.777967587567957,1.09337393181454,0.90544785260687,1.00083904280308,0.796232121274718,1.31201988534809,0.909808122342254,0.702459109865435,0.97318271585257,1.00068937335173,1.13903953973866,1.11874655819934,0.913841306741824,0.990715922262089,1.05430483943215,1.01481361454557,0.860718378891356,1.0346754743735,1.10556965044547,1.12386874778256,0.969156484796072,1.01646980780097,1.02090986014077,0.875690006930232,1.00290320376855,1.10680309007997,1.15056078251576,0.885452593274299,1.07040103040645,1.2530815447045,1.08273481541775,1.08996840136955,0.806353458015448,0.91362841764474,0.7422655493251,0.737356507430695,0.869126823927952,0.90323180218148,1.09226802826882,1.01316309675828,0.621595031341136,0.764448337303325,0.71787860457839,0.777967587567957,0.663103210226416,0.833431003607946,0.974829576127826,0.877365976080462,0.775098229222272,0.796604247571129,0.695661510517045,0.973028512028171,1.04089879638636,1.16594431666404,0.859701108214422,1.01317823906443,0.892923632027288,0.870797878540401,0.774537391232576,1.11153406613384,1.00119036658775,1.02991979945105,0.938133476733828,0.868656969346832,1.06903393797422,1.1432237773034,1.05115522579679,1.01331248424894,0.968725618280343
