"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_KaUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"000_vivarana_unsandhied",0,0.578708288695257,0.667871439116832,0.587041142871308,0.543189223346211,0.699190495939321,0.657804103723903,0.55358498754211,0.739995135896049,0.707869892390647,0.774645336480522,0.541615021291907,0.641056555238366,0.642484923490754,0.638847167331519,0.575508343663322,0.757647246764929,0.944281625868487,0.525461281476319,0.587496554171879,0.509910573007832,0.858919326008312,0.547439966638686,0.512095171565468,0.62065303659227,0.726201371648164,0.850252462273955,0.896549538438705,0.517810603066329,0.782777218090113,0.801016768928214,0.665560285183984,0.562824249219164,0.641454824988659,0.663865443297181,0.699918416827391,0.792752103353843,0.731625644083495,0.895901026578373,0.521728983241965,0.634384190404594,0.718204366841652,0.709410005130149,0.691553302658457,0.65479460342916,0.701598985002804,0.81890221705469,0.573750187675882,0.528912605358818,0.671413644374616,0.58778983739761,0.586403646373965,0.745553723748556,1.01414750160593,0.805110148096519,0.695558280868686,0.523097520763559,0.560955492118721,0.641056555238366,0.757647246764929,0.636917231471148,0.798628965311187,0.780156741423137,0.590670336507181,0.532344024498816,0.657801549573684,0.586120535853184,0.795681586910859,0.814251441712192,1.03567691135625,0.656387510952563,0.791593748476723,0.654304884505715,0.753520990094507,0.576506064667831,0.694744904198806,0.543702565793288,0.780733513738231,0.601755784959881,0.655435204316317,0.663312477533489,0.874265329118517,0.787497755596366,0.782920699334054,0.651879446976787
"001_LalitaBhasya_segmented_complete",0.578708288695257,0,0.494293792756242,0.41938516429923,0.321774815945076,0.528428028846462,0.513339820951982,0.531984489750455,0.590095862886993,0.593036842792766,0.571299451120989,0.503127898192348,0.50204343849361,0.619417762422058,0.533081246516015,0.373665350586276,0.67681000251477,0.793642285190462,0.47771548147131,0.318572994712714,0.305990178827386,0.617134545940163,0.383593141505874,0.480608864784941,0.608639598267056,0.767377227677791,0.822878570072908,0.686332949279739,0.404841229121612,0.75430893588815,0.736165151063767,0.625162080033602,0.396777001818336,0.592731335662648,0.527579922260432,0.535254398682352,0.709198423342888,0.72597795671729,0.695331172324261,0.396599935935055,0.65967142691809,0.495081829962762,0.463810502042044,0.58105134395986,0.448672897592603,0.426214500330563,0.676599890121034,0.293127567165755,0.583707405080776,0.547335931564178,0.432146471554848,0.430103079359097,0.624958432982776,0.999139566407583,0.495989466750263,0.434422326182572,0.552041472449211,0.670453559684823,0.50204343849361,0.67681000251477,0.582552554306298,0.668530515310456,0.690315437153891,0.451981827433178,0.422389695241603,0.556513406196017,0.397666760872447,0.578850335332269,0.856111485484076,1.105929574609,0.686259413077071,0.911761253149774,0.579090873080057,0.536164293012219,0.424246615659062,0.522491090503917,0.59137525518637,0.667174998839603,0.622570235383526,0.451685223090144,0.675195710621374,0.696207006205322,0.750123732128983,0.522470567053563,0.754760453759845
"002_Pseudosankara_Sanatsujatiya_segmented_complete",0.667871439116832,0.494293792756242,0,0.444317522619242,0.482916605440988,0.632291890875887,0.569294564116107,0.546007174347569,0.668226957997613,0.66759743395956,0.722640159690113,0.521365543930447,0.517187968231873,0.645245003103148,0.645154590710487,0.522822849791706,0.712099504381704,0.812295823896232,0.609994184920606,0.438246205953695,0.444004802581924,0.771491370872988,0.505047675340251,0.506734746102725,0.753272561546087,0.857675583777392,0.978239476780937,0.82711406780287,0.533684097685387,0.889043877082051,0.950525579074893,0.769149914584991,0.47347900713309,0.731036666986999,0.648624224936671,0.6828954000598,0.835603085969008,0.905880109772017,0.855725882510613,0.525193587537156,0.809094826818498,0.612045735042453,0.596493914134066,0.680026128353429,0.573548284546897,0.568782645816926,0.812159649665414,0.440923876297788,0.713893931645594,0.67540245200153,0.485231981318669,0.486085477699579,0.700731528413082,1.13188732844656,0.736128215550688,0.529331065214798,0.626742656329837,0.760626665839045,0.517187968231873,0.712099504381704,0.649984387743422,0.746342196650656,0.792720066197003,0.587418295568845,0.510934051035796,0.628353306383439,0.462832101903228,0.709586651816074,1.02218436723435,1.24902063322409,0.811768797145236,1.04714212772821,0.697395697770234,0.684696729374032,0.569426709661263,0.659641859338107,0.702366273239586,0.798929790057465,0.756561459306954,0.574663900837303,0.82889761367421,0.820099779684637,0.86044768732715,0.661765922139937,0.84317680755655
"003_Pseudosankara_SvUBh_segmented_complete",0.587041142871308,0.41938516429923,0.444317522619242,0,0.393483075461789,0.568945856885292,0.51147539665629,0.517061479807784,0.661042883728948,0.637972589575777,0.632223656245642,0.490349521976062,0.47919387628855,0.580548827160447,0.546175689847697,0.428585506857185,0.694510339465488,0.818821400969958,0.526400872822458,0.412100867316807,0.386517094285227,0.704609545250066,0.457093557019908,0.465085939585022,0.654489864968769,0.797250540017014,0.899208567910329,0.756657656503997,0.481051471856506,0.826589947965572,0.843863702759898,0.679548424298058,0.449870553817487,0.674840525066334,0.566954590825169,0.620804376788047,0.753496785026635,0.814735549577644,0.782949738485927,0.501236659802352,0.699742350645401,0.600543552109721,0.56376224870991,0.587483024379666,0.526546200957746,0.519013290247734,0.74769115821255,0.390859839035765,0.622977239343996,0.598441195247972,0.438480164085382,0.438315002948758,0.64041120402378,1.03973604985576,0.672475084464637,0.478018375416273,0.5184665579611,0.657871742740725,0.47919387628855,0.694510339465488,0.551648189548441,0.649187526418523,0.732367450238206,0.513044863667146,0.423728936476888,0.588116421756842,0.412186179234358,0.656709775125412,0.912370054448703,1.16974633555556,0.703900654126014,0.935172454918142,0.636074621630268,0.602407336960468,0.491696119626125,0.625088341182902,0.615973089542704,0.751643735623595,0.704776202550316,0.458896173152531,0.739943085607792,0.791431420523157,0.789125359186187,0.608428967344536,0.750485981534542
"004_Pseudosankara_Visnusahasranama_unsegmented_complete",0.543189223346211,0.321774815945076,0.482916605440988,0.393483075461789,0,0.496566866342039,0.509124597032928,0.493399513905123,0.547496367636677,0.542489610133409,0.5729252871491,0.434254814668591,0.399488303758259,0.560922525588041,0.483400062405517,0.349508985303894,0.554043590574993,0.750860205978183,0.442354052367403,0.281412797381033,0.267324522055302,0.579720130164857,0.292740527929165,0.413492413307701,0.58497545925309,0.692523369783991,0.785599251577191,0.615566428240098,0.368142037113094,0.725541876280122,0.752918289218906,0.576311451304975,0.338262219853932,0.548514136906771,0.464008865784793,0.490713076552242,0.685353731271384,0.758645316414632,0.710780039591487,0.351978398446834,0.640782060232645,0.452483945966081,0.412461873522925,0.545754275332478,0.390113346377588,0.371842074630515,0.644268498325561,0.24503288095743,0.548277538424137,0.505617080893243,0.418695669026761,0.417127913799174,0.604815022478895,0.93212020362197,0.533087497754031,0.330277751107102,0.495149317985147,0.63445766986189,0.399488303758259,0.554043590574993,0.470569077972587,0.612812289426912,0.67030190621551,0.397044632809223,0.370217475754814,0.522503858005076,0.323911322429056,0.546323132792674,0.821300725538785,1.13137404676248,0.692187184094281,0.929038751049302,0.52027546720134,0.46152803355544,0.349731762644396,0.472811570515981,0.544352666215443,0.7005409846299,0.602834675439917,0.395436400931135,0.64663036207023,0.668908688317195,0.716708370381213,0.44922118707236,0.721832194580623
"005_Sankara_Adhyatmapatala_segmented_complete",0.699190495939321,0.528428028846462,0.632291890875887,0.568945856885292,0.496566866342039,0,0.548759829432501,0.615406694523116,0.596337351180422,0.598276767448224,0.615384248574669,0.580873586532538,0.606086321203495,0.708473730769951,0.536687039089271,0.503413925699508,0.67393231555175,0.785201515419089,0.668296055948879,0.42235123743855,0.436159115288391,0.690176174144598,0.4871943949226,0.573737058612401,0.77572452644613,0.878912222154591,0.870320737402885,0.804007180457254,0.478452055037204,0.838649414902558,0.890980582013385,0.690609538080868,0.515132087109471,0.745675009271116,0.53925629371317,0.62912418556645,0.830281938302117,0.887238064606529,0.831503998573626,0.522996342320001,0.81489173970898,0.556381594063116,0.566789452870274,0.707175296571532,0.538659019170416,0.512908564178153,0.744952685368497,0.374497139943116,0.704296729754367,0.67905864741211,0.576684358117396,0.575083666066768,0.763799024097836,1.10369177470374,0.656865529660443,0.520494194731118,0.647826996350943,0.793646896893347,0.606086321203495,0.67393231555175,0.646720618503394,0.660953980451096,0.759312403149884,0.550135958014487,0.535268320542067,0.687390682902905,0.477041201104869,0.619350556059227,0.962983948399538,1.2950972551602,0.886351097310271,1.0901325385043,0.702542635415904,0.558260488868101,0.551949457824762,0.554556327861861,0.736645493403578,0.78285725502963,0.730385229170337,0.521213222904612,0.762613245157687,0.761687728667452,0.836189435344412,0.622837095687542,0.907633866368045
"006_Sankara_ AiUBh_segmented_complete",0.657804103723903,0.513339820951982,0.569294564116107,0.51147539665629,0.509124597032928,0.548759829432501,0,0.569259489943424,0.618796786201505,0.577328909542461,0.649450061985792,0.543186775476095,0.525696836618018,0.633130965935494,0.542785599564344,0.507262187784886,0.62128117224375,0.724217529293803,0.616718871246361,0.438569467569609,0.440825021834216,0.726341707883805,0.485422420371085,0.550806562286321,0.724223127722088,0.844542200643683,0.86103084889036,0.814703886721518,0.508842390590266,0.839440374973694,0.901646277636554,0.68133798229388,0.522469081439771,0.722849530371311,0.602318875594229,0.62690319074599,0.77956588324641,0.837368613346662,0.834785240143232,0.505250513132452,0.786667480726464,0.577580018306808,0.577246777165504,0.723767353619189,0.549098937696953,0.535928308650651,0.74839698933808,0.412060967057158,0.652379124675759,0.712161475737143,0.578733692449082,0.57833240007298,0.750718533081024,1.08127879265206,0.687521835824135,0.518250861968196,0.510721102273183,0.733268523036539,0.525696836618018,0.62128117224375,0.624211591086648,0.65066072974434,0.809474350158201,0.544368195995277,0.456479107749962,0.637614036340871,0.466097685625083,0.683235507740575,0.959597899026236,1.20407459942296,0.826356989673844,1.02319802762549,0.623982401386528,0.644264884077444,0.56891210481257,0.575923457014864,0.658945984056344,0.772393880711854,0.727069004549287,0.526190800368055,0.745037535888774,0.815340000338713,0.848863750789968,0.602967631999019,0.86085416629451
"007_Sankara_BhGBh_segmented_complete",0.55358498754211,0.531984489750455,0.546007174347569,0.517061479807784,0.493399513905123,0.615406694523116,0.569259489943424,0,0.652375940369277,0.5837513975726,0.696618079075396,0.446521711639307,0.477078833128855,0.587764691540566,0.568675383127833,0.497112863034016,0.651113560639639,0.874567765439081,0.579259771250682,0.512186182497078,0.477642732885324,0.828339901272483,0.527909935810783,0.435715829185524,0.715476844428101,0.779605815054873,0.922762355027757,0.913957381815485,0.539287759277535,0.813667102398972,0.885993059715777,0.749347071195822,0.529593777411716,0.703497751333218,0.691522163473863,0.702184679803685,0.781576204606429,0.82212412836731,0.868401792927017,0.506248072148682,0.727368267971198,0.677833702543084,0.664992996562256,0.653483671230521,0.619300017895648,0.615164833311646,0.829605263992801,0.497617591379408,0.555444642752412,0.686872705359518,0.448701217358512,0.449807836837432,0.690524304435156,0.981661331428907,0.793025843935696,0.585323497859858,0.486972183660355,0.64549291422107,0.477078833128855,0.651113560639639,0.582939065226888,0.778267118030804,0.770900746939357,0.572595441623177,0.529246006075097,0.599017345472102,0.538192466499658,0.752904570670318,0.907909572478408,1.08422954260106,0.655292737400202,0.860316334015664,0.676962130717888,0.684578658142165,0.540053413693314,0.693855751441087,0.596630502689742,0.782431652849655,0.64677907761748,0.621283111750117,0.744829104333336,0.869215107762605,0.849951108693749,0.710871691784835,0.737050272919728
"008_Sankara_IUBh_segmented_complete",0.739995135896049,0.590095862886993,0.668226957997613,0.661042883728948,0.547496367636677,0.596337351180422,0.618796786201505,0.652375940369277,0,0.678081989820676,0.67744868832073,0.615359371698985,0.606608905050037,0.743398497727579,0.596837025498426,0.546329824789123,0.74070800762,0.855582266462347,0.75723639274363,0.472442870398173,0.496413943072151,0.817149032613662,0.541080793517939,0.643475539050684,0.844385830344291,0.971293885968374,0.931519325941144,0.869728422688285,0.614176225446572,0.929175384620998,1.02417658678486,0.801325137854056,0.578526982691029,0.851167404978679,0.697104807257836,0.691758469927773,0.782097158118044,1.02931391094162,0.912647333645591,0.607225579322426,0.890990636481257,0.606167572850366,0.63576002773071,0.70879211244681,0.587088560976433,0.564410117834607,0.801811973181078,0.440202141336505,0.799035013415164,0.759111527266457,0.624087799987645,0.624896126431031,0.803439932688373,1.16275340178098,0.744084117349293,0.617249329049307,0.724290906336464,0.880139400619624,0.606608905050037,0.74070800762,0.732946371748861,0.809103576784643,0.852456854121816,0.578258801129707,0.619736271808458,0.744112238091164,0.593790182809011,0.721010873613961,1.06809619480117,1.36094361461131,0.949273304891216,1.15389346691986,0.734877696527428,0.670623780584412,0.554331038733427,0.663510378048039,0.832445739272996,0.91144306533038,0.861569302891617,0.652890392026576,0.889499283817424,0.889858518321471,0.993412042070482,0.711322129515225,0.957169482897021
"009_Sankara_KeUBh_segmented_complete",0.707869892390647,0.593036842792766,0.66759743395956,0.637972589575777,0.542489610133409,0.598276767448224,0.577328909542461,0.5837513975726,0.678081989820676,0,0.70081507041368,0.547068191737259,0.581225476162881,0.742785417816758,0.556004057686975,0.521408203813724,0.714551031469942,0.939612436947443,0.727731878705003,0.540311284521358,0.511355582792506,0.819331226847686,0.567580566310553,0.630847625142273,0.826298944384315,0.9515967836662,0.899954069640289,0.896038455527094,0.610239475498554,0.92477143123235,0.918836248604655,0.780458335221205,0.599486849261813,0.824505031892985,0.680099672215498,0.682457636349449,0.788899925213448,0.911590378490856,0.857417620323737,0.599338959392888,0.899008417878867,0.656805066598777,0.644478553655057,0.783934414396284,0.643311050963127,0.615459603923248,0.86477767920713,0.49247801667375,0.713208613111148,0.691003250866126,0.643147453139978,0.641893033020637,0.817091622747203,1.13729241051076,0.770141749275262,0.616796931372593,0.633291689852394,0.82387535373658,0.581225476162881,0.714551031469942,0.675995118461998,0.77724299724344,0.903517929586862,0.632825149303412,0.593874417137572,0.715858665848343,0.557138132638077,0.786573252887421,1.00988716725499,1.26333733343726,0.888073548918774,1.08152276647708,0.725325455428318,0.7020801536046,0.590788836776473,0.613479430177558,0.747842991173712,0.780116412843052,0.786723856972263,0.647125356197468,0.839211322761523,0.868610561495992,0.94657720419084,0.748222163730281,0.91603540523924
