"","000_vivarana_unsandhied","001_LalitaBhasya_segmented_complete","002_Pseudosankara_Sanatsujatiya_segmented_complete","003_Pseudosankara_SvUBh_segmented_complete","004_Pseudosankara_Visnusahasranama_unsegmented_complete","005_Sankara_Adhyatmapatala_segmented_complete","006_Sankara_ AiUBh_segmented_complete","007_Sankara_BhGBh_segmented_complete","008_Sankara_IUBh_segmented_complete","009_Sankara_KeUBh_segmented_complete","010_Sankara_KeUBhVakya_segmented_complete","011_Sankara_ChUBh_segmented_complete","012_Sankara_KaUBh_segmented_complete","013_Sankara_ManUBh_segmented_complete","014_Sankara_MunUBh_segmented_complete","015_Sankara_NrsTBh_segmented_complete","016_Sankara_PrasUBh_segmented_complete","018_HastaBh_HastaBh_segmented_complete","Abhinavagupta_IsvPrV_segmented_complete","Abhinavagupta_Paramarthasara_segmented_complete","Abhinavagupta_Tantraloka_segmented_complete","Annambhatta_Tarkasamgraha_segmented_complete","Asanga_Abhidharmasmuccaya_segmented_complete","Bhaskara_BhGBh_segmented","Candrakirti_Bodhisattvayogacaracatuhsatakatika_segmented_complete","Candrakirti_Prasannapada_segmented_complete","Dharmakirti_Hetubindu_segmented","Dharmakirti_Nyayabindu_segmented","Dharmakirti_Pramanavartika_segmented_complete","Dharmakirti_Vadanyaya_segmented","Gangesa_Tattvacintamani_segmented","Jayarasi_Tattvopaplavasimha_segmented_complete","Kamalasila_Bhavanakrama_segmented_complete","Kamalasila_Madhyamakaloka_segmented_complete","Kavirajayati_Samkhyatattvapradipa_segmented_complete","Kumarila_MimSV5.4-9_segmented","Kumarila_Tantravartika2.2.1-4_segmented","Madhusudana_Advaitasiddhi_segmented_complete","Madhusudana_Siddhantabindu_segmented_complete","Madhva_Anuvyakhyana_segmented_complete","Mandana_Brahmasiddhi_prose","Mandana_Karikas_complete","Mandana_Vibhramaviveka_segmented_complete","Mathara_Matharavrtti_segmented_complete","Nagarjuna_MMK_segmented_complete","Nagarjuna_SuSapt_segmented_complete","Nagarjuna_VigV_segmented_complete","Nagarjuna_YuktSast_segmented_complete","Padmapada_Pancapadika_segmented_complete","Prasastapada_Padarth_segmented_complete","Ramanuja_BhGBh_segmented_complete","Ramanuja_Sribhasya_segmented_part","Ramanuja_Vedarth_segmented_complete","Sabara_MimSBh_segmented_1_7","Sadananda_Vedantasara_segmented_complete","Samkhyaparibhasa_segmented_complete","Sankara_BAUBh_segmented_complete","Sankara_bsbh_unsandhied","Sankara_KaUBh_segmented_complete","Sankara_PrasUBh_segmented_complete","Sankara_TaittUBh_segmented_complete","Sankara_Upad_Gadya_segmented_complete","Sarvamatasamgraha_segmented_complete","Sthiramati_Tvbh_segmented_complete","Suresvara_BAUBhV_segmented_Arthabhaga_Ajatasatru_Maitreyi","Suresvara_Naiskarmyasiddhi_segmented_complete","Suresvara_TaittUBhV_segmented_complete","Totaka_Sruti_segmented_complete","Udayana_Nyayakusumanjali_segmented_complete","Udayana_Nyayavarttikatatparyaparisuddhi_segmented_1.1_1.2","Vacaspati_Bhamati_segmented_complete","Vacaspati_Nyayasutravarttikatatparyatika_segmented_complete","Vasubandhu_AbhidhKBh_segmented_complete","Vasubandhu_Madhyantavibhagakarikabhasya_segmented_complete","Vasubandhu_MahaySABh_segmented_complete","Vasubandhu_VimsatikaKVr_segmented_complete copy","Vatsyayana_Nyayasutrabhasya_segmented_complete","Vedantaparibhasa_segmented_complete","Venkathanatha_Nyayaparisuddhi_segmented","Vijnanabhiksu_Samkhyasara_segmented_complete","Vimuktatman_Istasiddhi_segmented","Yamuna_ Isvarasiddhi_segmented","Yamuna_Atmasiddhi_segmented_complete","Yamuna_Samvitsiddhi_segmented_complete","Yuktidipika_segmented_complete"
"000_vivarana_unsandhied",0,0.548616297954794,0.586918998292663,0.564250270972873,0.560917569951733,0.657120994872757,0.660946182110272,0.569892874984422,0.730475126944716,0.692529128176643,0.716797215411688,0.546371666533503,0.632810875593233,0.631778979457014,0.624872486298355,0.550135631241079,0.656319315806975,0.745201899693944,0.523377403896372,0.491993703881958,0.46577859394637,0.74472561955039,0.557070749935383,0.529982626066346,0.676143705741377,0.67270306619661,0.738013418914703,0.712541975963138,0.509047535698697,0.71295629768398,0.685803367562353,0.602671241411287,0.541382086644807,0.616707116250151,0.67472039642859,0.660178601648136,0.689159241221363,0.699244541671104,0.738308930582901,0.505264265996718,0.640039145736131,0.640927897552764,0.580662438419893,0.61398061832305,0.605763451319304,0.579896988944566,0.676617600787944,0.469474001970553,0.602526046078054,0.625124415565946,0.588959596243617,0.584118720324431,0.708944080364982,0.717217379481246,0.672670181311237,0.551742341410996,0.501498786136066,0.611428052766248,0.632810875593233,0.656319315806975,0.63854808208785,0.734750514286915,0.701670367008175,0.613282859119723,0.512887127111142,0.595016289572402,0.554264893090517,0.587306975658385,0.736941726002259,0.853353534421607,0.694582691576671,0.792472581711444,0.603158284783104,0.603503506360386,0.515118048640968,0.612850817359464,0.654241753386509,0.763380451760091,0.585441561518435,0.601822586045618,0.630786103615599,0.692084237932149,0.695014818550705,0.610520984698315,0.625816698651525
"001_LalitaBhasya_segmented_complete",0.548616297954794,0,0.421522448685233,0.370947652128696,0.336339699424084,0.447461229179643,0.478285128004928,0.473890263277673,0.504108095209038,0.496442512271988,0.519151414367027,0.448265677240029,0.458603997484516,0.544498764519241,0.413627772765125,0.349399074304382,0.506144654286034,0.542905311279115,0.452183976749469,0.253267471900886,0.272933200215595,0.51834972628743,0.385615428855485,0.437876275704496,0.623338848124825,0.654486683719378,0.596358201933895,0.499834913846797,0.376919339094189,0.593145545840517,0.594256086052715,0.47739817890223,0.380917745918573,0.527800675191886,0.52325834325659,0.478924894838614,0.526558967330876,0.666698480531119,0.540524099717506,0.368756638351737,0.653247239244017,0.420914021462666,0.351561803175201,0.497579163099176,0.404368059262552,0.341957343395666,0.489020465910877,0.227379960684928,0.591170113299847,0.474603499615511,0.433726349493109,0.431758376611209,0.565784121471485,0.686273653505698,0.41385412085283,0.326637956221272,0.478945470824941,0.641355619783219,0.458603997484516,0.506144654286034,0.535064046757905,0.543859349704818,0.533389222993445,0.46878131993426,0.353566665814358,0.445469141279748,0.357100592950637,0.355778219283823,0.722341900625263,0.92821045356641,0.705421833964093,0.886965790783307,0.461432778224258,0.391167054024683,0.362814370452663,0.400350725863634,0.651612745869254,0.599195051652174,0.538433236470875,0.418968547484133,0.575487259988181,0.490598619701135,0.585515306284094,0.377024056106106,0.710656611469643
"002_Pseudosankara_Sanatsujatiya_segmented_complete",0.586918998292663,0.421522448685233,0,0.363162199861461,0.431001315956441,0.524452919051102,0.551287279174595,0.493449588082036,0.588153793509758,0.582624774348134,0.612371328589773,0.495503163022706,0.488002776481968,0.57492636034911,0.503837562464758,0.429104165428753,0.551692360905947,0.604601513960175,0.512626069668063,0.344342565789148,0.360593658025574,0.623471441043143,0.461598661372551,0.477845048029785,0.673287958107701,0.686879546980595,0.681951814361341,0.589769804999728,0.457552612060766,0.680901194761402,0.696290417646229,0.565273978843239,0.431170457254585,0.617111901793908,0.613411529916793,0.56601762320813,0.607260259295221,0.769478304927655,0.632416111475097,0.427879858524092,0.722993822571964,0.504198729777885,0.445145532591417,0.560050764396759,0.4857347393873,0.434702407011096,0.576399569995824,0.323356816181183,0.652988110423773,0.562109093596909,0.454801506295631,0.450682770817974,0.610171740759716,0.760255211143101,0.541850898010239,0.399762427796174,0.528161926689411,0.695697167325122,0.488002776481968,0.551692360905947,0.586570976687752,0.617819517111815,0.606060926944647,0.538847920835189,0.417604264278688,0.505662276620904,0.432780153857792,0.455822275391287,0.814462527467759,0.999198217306737,0.777395813613357,0.95410628877212,0.542449592256929,0.480861339595776,0.447120567596914,0.495727920425908,0.737732068276845,0.717575151518362,0.618811505246025,0.489127852450633,0.659632812035403,0.584006809344414,0.685093140214703,0.471755177262473,0.744084038522061
"003_Pseudosankara_SvUBh_segmented_complete",0.564250270972873,0.370947652128696,0.363162199861461,0,0.371750268885274,0.472947601776915,0.4846646881085,0.4620961218422,0.545444198645293,0.52851134035768,0.555372961231681,0.465709327942464,0.44213114332723,0.541992641092945,0.419735243083886,0.374152114543322,0.512394919151208,0.574680166498438,0.47291869831489,0.291666995663306,0.304249498693158,0.5663955426608,0.413425502054184,0.453239353436799,0.634490337379821,0.665304364931013,0.630776003639197,0.537748147067085,0.405906877595183,0.628650260744156,0.643670483228138,0.503830206576546,0.400782573610918,0.571950133980675,0.548868829809079,0.50700927493409,0.553604836028932,0.723566586885137,0.587289026964686,0.386346416654761,0.689168549664707,0.464524439490836,0.394960542732955,0.504195181989328,0.440303896892368,0.383889317847978,0.526696893241101,0.270247402437556,0.603126291971049,0.503786385289515,0.431484943646901,0.42860553618341,0.5703487292934,0.70416548750931,0.479717612367489,0.346827531061869,0.488113715812079,0.647188227015103,0.44213114332723,0.512394919151208,0.539617994850646,0.557687860366934,0.554358920553189,0.491983822386955,0.373817511305946,0.46678923140712,0.380994533477492,0.402564795919202,0.760230189102281,0.964793367203676,0.731021706020829,0.925117654605534,0.496376765900001,0.428640729284994,0.390510019935045,0.448790937151757,0.691345501025489,0.659845316168588,0.577284932433408,0.421121297800497,0.59663001583688,0.531691637846812,0.610039655252311,0.412661909808302,0.709704647111429
"004_Pseudosankara_Visnusahasranama_unsegmented_complete",0.560917569951733,0.336339699424084,0.431001315956441,0.371750268885274,0,0.446142500048043,0.4782833341077,0.475289711662593,0.518669309926863,0.486658754879455,0.532725961362399,0.458831170587572,0.446698529724891,0.531022470007175,0.418319769946471,0.370901038201522,0.487089158008531,0.56456080280855,0.457354627293162,0.270425116449199,0.288836094437567,0.542575006876949,0.38484327898291,0.440645780460742,0.62824337511647,0.647891606424059,0.612251649221134,0.510192882748412,0.386393135791355,0.623581164210652,0.636802527004919,0.48337107068295,0.379395249332387,0.536928291155851,0.535303530427959,0.496579626857002,0.542630658703318,0.722526450998739,0.569529633516495,0.353105579556564,0.669576427690038,0.434905375244893,0.369958009698273,0.482093885951381,0.406869726128614,0.356132511841474,0.500761827719286,0.243593600245572,0.602051834937294,0.483275546760941,0.458975884021128,0.455148452706375,0.560727631766501,0.690116138353617,0.462211413166247,0.323689807690167,0.472053926120501,0.630668583491466,0.446698529724891,0.487089158008531,0.521310022066487,0.538966837681476,0.548245039792616,0.470384173577763,0.356599340306013,0.464709067334275,0.355094324764225,0.380472205911575,0.744434051951133,0.98021749364342,0.744165961100781,0.924231850877989,0.459044855300794,0.403390158676253,0.365201943360637,0.417693186908779,0.662857526839928,0.655704140587666,0.548977060936313,0.42952092393457,0.588379379238018,0.513225580653191,0.610879023342814,0.38121269848643,0.713737290916897
"005_Sankara_Adhyatmapatala_segmented_complete",0.657120994872757,0.447461229179643,0.524452919051102,0.472947601776915,0.446142500048043,0,0.530493488423993,0.522258549362692,0.535046177374915,0.538620170226794,0.566401226044989,0.531950978765299,0.519611333060598,0.613271672111888,0.466436729998828,0.443815884973785,0.55293411099169,0.565206022091837,0.571861372009992,0.312574898681892,0.359905724467515,0.587116958087934,0.446483301783532,0.526076705802689,0.729517443349462,0.744561566508318,0.646333039865028,0.556200743004514,0.443570152708228,0.673999089830074,0.694701147060103,0.546005038304137,0.433967354434339,0.618456188392436,0.575348249339044,0.545746096718005,0.599113452910408,0.814587646348313,0.62807228340907,0.460748582923878,0.760808465702235,0.466390772297653,0.401362414980886,0.585125848754969,0.461696362706039,0.401608574533881,0.550193845287069,0.287573921498041,0.695258608133756,0.54804893446934,0.515686437997202,0.513097462169856,0.662928199944966,0.78168836962603,0.519040853958675,0.369225905706407,0.563752748311565,0.7588860037846,0.519611333060598,0.55293411099169,0.593687480468657,0.537547822736999,0.610463422309308,0.535296083935975,0.449236389017346,0.524546911773759,0.422637850440079,0.419006132535994,0.816199873774528,1.06341934363177,0.85704723245535,1.0291682111663,0.538876919557708,0.444613676248129,0.443242701869308,0.452957401446994,0.756298524734622,0.719160937573929,0.635743724913343,0.477824863903141,0.656402817765504,0.545001478676788,0.660285712186526,0.433720029223958,0.815049635826913
"006_Sankara_ AiUBh_segmented_complete",0.660946182110272,0.478285128004928,0.551287279174595,0.4846646881085,0.4782833341077,0.530493488423993,0,0.571482966687921,0.582897411393159,0.53328155169152,0.583263625929931,0.55051053199403,0.537536277680614,0.594769640472318,0.495253347601377,0.470118934871656,0.53254549635132,0.619960086604169,0.57796804060715,0.373363654604006,0.404910141612487,0.63178496505932,0.494702129826996,0.555290508519298,0.741653860433109,0.757317634852729,0.689790175819399,0.615450847608068,0.479527608126576,0.676101614753775,0.733849333407182,0.581285333443023,0.495233743367402,0.656039946697355,0.626137724936135,0.585155099651221,0.627635569052694,0.801012742548921,0.650808057462899,0.48474359164115,0.763012928301474,0.524865448652357,0.463586238405568,0.597667370094569,0.507354550442134,0.460279549013359,0.569659659854958,0.345931767402713,0.705135596362386,0.577816589242623,0.578662138998309,0.575081040860323,0.698284932813111,0.782792233025469,0.552883682804462,0.426346524682161,0.52339281512647,0.736021903393698,0.537536277680614,0.53254549635132,0.606268701570035,0.566052587031136,0.643860027852288,0.572194243293151,0.458143025707876,0.544316122631203,0.465037174805485,0.469034233953901,0.83862592779503,1.0622849469,0.845763335418117,1.02529695446047,0.550557565927391,0.497030155496116,0.492801406410212,0.506741207807846,0.73732560013773,0.710730717997627,0.649896615033183,0.542009100319089,0.672624939068457,0.60325223542892,0.672523064444198,0.476849494293619,0.802103812917149
"007_Sankara_BhGBh_segmented_complete",0.569892874984422,0.473890263277673,0.493449588082036,0.4620961218422,0.475289711662593,0.522258549362692,0.571482966687921,0,0.601092568913928,0.575098907346548,0.622658748159593,0.454846095586564,0.48788232672154,0.527540454760799,0.500051318787529,0.472693019529906,0.563635338813254,0.671258615987774,0.527941549629417,0.401862546963614,0.400932106123982,0.675726094757663,0.498131724383787,0.457237264872803,0.701559536688003,0.688321841589611,0.709772947587918,0.64963465100976,0.487793738951947,0.685130378839348,0.697045788213388,0.589187504591065,0.48028900239754,0.622717482257022,0.653332473257801,0.61001977782189,0.647263435670598,0.768071004308505,0.66896952659403,0.459613373968289,0.716369064142411,0.552504705024067,0.497657297368629,0.577559826688645,0.534667040180742,0.490887260636596,0.614790083670438,0.380706255150803,0.639186110421221,0.583149374591792,0.45060942681982,0.44954236475572,0.652599593278602,0.732082163671101,0.592496438897015,0.44343774112109,0.46860635506708,0.671607486353291,0.48788232672154,0.563635338813254,0.587557606596635,0.634367240432664,0.639756010167969,0.56240173616314,0.453005676979177,0.52354512541511,0.470346602363547,0.5069699396511,0.784217607288216,0.935738979494196,0.724895772217429,0.882687226804562,0.576954405499056,0.516851734499054,0.478727347190282,0.542662225384672,0.700694533861839,0.737624890347833,0.607401817318501,0.567044054234362,0.657854545642214,0.634163704686465,0.682519168899708,0.517715005505063,0.720258224580191
"008_Sankara_IUBh_segmented_complete",0.730475126944716,0.504108095209038,0.588153793509758,0.545444198645293,0.518669309926863,0.535046177374915,0.582897411393159,0.601092568913928,0,0.618700327097445,0.646392555788828,0.587451836271427,0.565925210023533,0.663678502820964,0.536464509717704,0.500316324486457,0.596051893597856,0.656781358174593,0.63527927581571,0.381563699547775,0.422391007830746,0.664781974641666,0.508966034012749,0.596866906145432,0.790129784599002,0.814063546947183,0.715144555133041,0.610891144962769,0.524069729725964,0.728857444689714,0.778282162067518,0.610401200787044,0.511390196072048,0.692706027909881,0.660298684263026,0.611277977912902,0.642484672940138,0.892241218570469,0.704446441835176,0.522635304574562,0.826875598509821,0.536145749322984,0.478887080959708,0.627057250112055,0.526190638145983,0.463907125642171,0.606590602991957,0.352985366636639,0.760295205429505,0.627404318244743,0.600887136482453,0.597312405438127,0.74130103238824,0.843589898460474,0.577093963194168,0.455437697805502,0.637461563847765,0.840947319297371,0.565925210023533,0.596051893597856,0.675137274215986,0.640157391687135,0.674939629107577,0.57333170760682,0.519560342574038,0.601310121285322,0.505415447456388,0.480106890832048,0.902189562015127,1.1126480248764,0.916986866827817,1.07123113346853,0.593734794619565,0.517905170425549,0.499396584374942,0.525227888150689,0.830754937195487,0.805864242145578,0.715617778336953,0.569540068881803,0.745164970744071,0.627392916651835,0.757526493399888,0.509623815085584,0.87541466251819
"009_Sankara_KeUBh_segmented_complete",0.692529128176643,0.496442512271988,0.582624774348134,0.52851134035768,0.486658754879455,0.538620170226794,0.53328155169152,0.575098907346548,0.618700327097445,0,0.608752208841725,0.518321313841564,0.524681299604782,0.651500758297185,0.49522932641904,0.481696087655527,0.585894223160041,0.662147137628145,0.622208790449084,0.402984205446411,0.429393959028872,0.659583910288354,0.523860034602032,0.578055536511904,0.782220449071516,0.797182105076713,0.700123609347338,0.627300324968027,0.5059790145127,0.710138243743434,0.749327258277834,0.60497097719085,0.518386486764299,0.683835840031938,0.638089503037823,0.603447898169187,0.642151938295107,0.835343338065361,0.675359328528748,0.52524178325112,0.80672721260259,0.546887647135921,0.479149089244616,0.631185484070398,0.537965833302131,0.485457995519934,0.61950724983486,0.371287364778087,0.722067360202945,0.587779542795169,0.591057928454801,0.587331286420299,0.704302684952645,0.811069914729995,0.592319367113152,0.465297779957712,0.584347624610868,0.770230145313125,0.524681299604782,0.585894223160041,0.618015105915298,0.634152101824697,0.666626007291839,0.594181734875214,0.511235796947962,0.564140749981646,0.488240183283456,0.502765022879458,0.866086457835912,1.05543504866589,0.867898787833587,1.04181672324714,0.588992772973937,0.524290181396846,0.49661891937364,0.529890887608219,0.781354553745429,0.741243198065723,0.682511855099471,0.560087261467208,0.71116324272084,0.626834236574816,0.727642380361586,0.523136639355581,0.82694154629221
