"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.406141630275658 0.437456889332168 0.403967304592334 0.390393787451368 0.435234504308481 0.382805279156985 0.392363376613876 0.387228837871088 0.389518133982984 0.464481206534575 0.385250721675598 0.405714931123703 0.399681449262721 0.283205271499227 0.37548989039371 0.333321937721077 0.322889083879647 0.309082022812044 0.332977991128645 0.393567465476922 0.337337203476776 0.286449834395182 0.223092214061572 0.314733670576761 0.39413172667849 0.29670491760855 0.541101212242407 0.347455098509389 0.33133107687825 0.308025830281741 0.308401041427275 0.393938853276669 0.419935106765558 0.384277256254702 0.429530561909291 0.407370449828221 0.430269831533759 0.427885736229094 0.428058921166944 0.420454553366054 0.42228260982121 0.443825107587131 0.381101045398685 0.378531858241579 0.40883720373955 0.464506064718293 0.474217982597465 0.577241362014959 0.509700666425542 0.322473602367157 0.295908228510042 0.233371563204673 0.346688139884135 0.385028619230312 0.355312637325553 0.358898435847268 0.406110130327566 0.427967613267425 0.413747011855008 0.418622187041119 0.418488621128229 0.42483275725022 0.426301412975206 0.412937153055762 0.327754495881578 0.433196494404726 0.45495050942016 0.376974874077874 0.45553617368562 0.411300470865545 0.325240796929338 0.324016296956335 0.358514293980099 0.368037107346636 0.303260811764057 0.341926123115868 0.410230769588673 0.38080668847441 0.461023537100239 0.352722702713936 0.397526502734985 0.323916644885076 0.349884372755887 0.417468246706301 0.44854971580418 0.397816661886551 0.445571387727958 0.380209195064322 0.410322114280719 0.378634872663674 0.391197602160747 0.403834032401916 0.417383512882318 0.348934561613662 0.329362380645646 0.358567347267037 0.449718999738577 0.32652808990922
"bhagavatapurana_skandha-01_u" 0.406141630275658 0 0.324285484754287 0.289620342408148 0.277668220027368 0.362178941427383 0.285113034196685 0.293801476284064 0.301483638359464 0.310948754155168 0.412964092120063 0.262188723779216 0.302948427080245 0.328439974713882 0.375653188949756 0.405678573976008 0.344658518819254 0.398364197010297 0.356776958315867 0.338824208988372 0.432890580957619 0.376284318578227 0.409068510285204 0.392268560692693 0.3999880381543 0.447052380142393 0.382744521023684 0.577956659127319 0.363607123264272 0.384459756715791 0.375484688426807 0.426137482685108 0.337676656163486 0.36344460909653 0.33151828604212 0.384568195506632 0.352716908571007 0.398424689600648 0.39769981349797 0.403041337865422 0.390703953936545 0.386396090422982 0.401290147192241 0.337142380034613 0.345030577832683 0.35772734053897 0.403394008239849 0.43491075888455 0.538938345088208 0.469444434577154 0.346434374792966 0.338029432997189 0.369056957530105 0.387222164936097 0.43576012723095 0.35741690315522 0.391376846480071 0.428213660168122 0.402921568490309 0.3791779018335 0.401912276647569 0.401508166874273 0.40906672274106 0.415586849909305 0.382120222994229 0.371573770189144 0.451155161928833 0.469657966296714 0.403278530015966 0.477702791476623 0.395796441518306 0.370030013019687 0.399114528654131 0.455004887049724 0.385654849052631 0.363531081141461 0.390401884197205 0.45147361534706 0.386219949054424 0.465307360369212 0.342245479034508 0.408867638735336 0.356322877935107 0.385041099713485 0.431599119314482 0.493539378677594 0.41003914490119 0.484311355068422 0.421913252786033 0.440083284376796 0.431190916378405 0.392819569432275 0.428144306894547 0.476908505330164 0.401287420029217 0.371381583525729 0.357152971118132 0.467501343165798 0.346450098564898
"bhagavatapurana_skandha-02_u" 0.437456889332168 0.324285484754287 0 0.312609062692649 0.32464817744829 0.372115793790126 0.331233070444295 0.332284893592524 0.343228041118579 0.366480758446564 0.450514105945517 0.351144795582399 0.337172264026741 0.36397814656844 0.421336548207087 0.441338886339872 0.399904519402154 0.43499999941214 0.406607608613183 0.397356452007996 0.450477812259039 0.425032435040378 0.442770371443533 0.425953437863456 0.437685884381005 0.470638123278475 0.415284500300876 0.583555444218138 0.390763235018014 0.409836715120382 0.40725581358844 0.445418692650712 0.413643572500706 0.438316466119279 0.408788961685939 0.452929911728447 0.429081003338665 0.458502861506445 0.45635317867628 0.462288216961771 0.454099975960734 0.448630154506009 0.458330452194603 0.393466266034477 0.408255835888931 0.420302203114477 0.470266964728812 0.491210878154225 0.572590282043948 0.511335822705729 0.397606810923437 0.392099367169837 0.403320779505229 0.42803710157492 0.471331717834451 0.399150695668061 0.434668476681442 0.437621750232438 0.452432298270502 0.444718101974973 0.448573495577865 0.443168904597742 0.455819069173718 0.4601998823092 0.436595631097233 0.406898481782808 0.484151493501777 0.49848519379682 0.44554750051262 0.496549079199089 0.428246742684501 0.410061487446371 0.417868669801101 0.474983520215186 0.424212130124285 0.39565176105262 0.43104358988376 0.461985240599739 0.425550714766563 0.469755029570597 0.397870147114579 0.439220025137756 0.406316020303973 0.428541654129992 0.456811424507136 0.493234619310985 0.437730977058166 0.510008800167206 0.457340706581388 0.471188039213796 0.463174682538449 0.444084659931304 0.454670588901799 0.504840285839492 0.435197726498659 0.41492141910247 0.389617846414414 0.486305427936452 0.389908815978824
"bhagavatapurana_skandha-03_u" 0.403967304592334 0.289620342408148 0.312609062692649 0 0.21842364691075 0.316790872031307 0.297100256687342 0.309743804585336 0.308465165927502 0.334603470321238 0.375572034569404 0.253489439343412 0.25577529563639 0.305894988377732 0.392631048266845 0.414641771358742 0.367439236432221 0.400957100618142 0.368591947413862 0.317284339734754 0.433529596064924 0.39689126131695 0.412872555851281 0.402597490716329 0.409424737062199 0.454290200334096 0.3841508839089 0.56938203164558 0.372298356171372 0.388085700865907 0.375537287759582 0.42342022421971 0.332468681721387 0.369280927792617 0.322170707558834 0.380191660071294 0.352883661609939 0.392908198442799 0.387907643234104 0.395210392543532 0.382708208949139 0.38033172958481 0.399695877209945 0.310637283407148 0.326146450182093 0.345692773601343 0.411789426409075 0.440210437714289 0.539275126117065 0.475245568393261 0.357795677151289 0.346967671886617 0.379128180186353 0.392333909140808 0.44866451162234 0.336022442401953 0.398332789651984 0.429082233348964 0.386729532972448 0.36416227902699 0.38126503327063 0.381041246590108 0.381775517731187 0.390642083308209 0.364516051970638 0.386292834616824 0.463937281684201 0.485121489358683 0.412230576251606 0.480800183355613 0.408869033160197 0.375622207526388 0.390753347554635 0.459007039175979 0.398522087877005 0.361183972757165 0.388701470416289 0.459801051134486 0.39485272575711 0.458451794598515 0.351204369343193 0.418467218292481 0.371193475802705 0.397954656969227 0.431751166877116 0.485181382402256 0.416714528991445 0.499088461449911 0.432838587718675 0.447662052513294 0.439435995079421 0.419273672234205 0.431338120006778 0.490427911795881 0.413061066278394 0.38409132258107 0.323347217627034 0.45720310343519 0.35371423313644
"bhagavatapurana_skandha-04_u" 0.390393787451368 0.277668220027368 0.32464817744829 0.21842364691075 0 0.316959513313899 0.280351058076465 0.294013273916917 0.294774904542778 0.310793219112359 0.380611957821561 0.226954403470429 0.270158722656992 0.300259639124689 0.379679249607723 0.406032238589784 0.347878171316557 0.392697813394606 0.354594851857936 0.303037380780158 0.428540481913815 0.380057580536188 0.399209022635173 0.390090177452688 0.399876327146492 0.452025928699782 0.372125045113795 0.562464955377435 0.355479007781492 0.384063439356253 0.36618346153728 0.417898348509416 0.311353807511218 0.3529670185824 0.304728722999901 0.36995055033063 0.337637722920106 0.383367973816492 0.379541664378947 0.383751605632466 0.369433532958581 0.368131963138121 0.38328300520402 0.30235106025609 0.316495976001783 0.332142657896061 0.39457011878683 0.430048758625078 0.530335156646013 0.46176719158251 0.346556789228695 0.331219172080811 0.365736616768892 0.378841349341459 0.432466679112806 0.320021210540237 0.387521525231919 0.430987546954662 0.368756546198739 0.343699079002539 0.367629326619224 0.367574800133419 0.370089390253652 0.38008524168597 0.349149866616421 0.373297856434722 0.455796041593362 0.478596742447972 0.396030084662789 0.480579417309743 0.401311371241957 0.365276921180993 0.388309048837502 0.453571399046402 0.385216144792655 0.352449133729112 0.369442464789622 0.451892479022589 0.383913065330219 0.470936658293522 0.338212331247979 0.404489006853162 0.351062819443684 0.385392913978874 0.434453090604456 0.488708822400564 0.410256789870429 0.485966561977475 0.428737724762531 0.435800112265259 0.428541008594997 0.400686721926576 0.430805328526737 0.478005290743454 0.396905860144866 0.370219870538157 0.31424977584615 0.444822647102571 0.342192229030214
"bhagavatapurana_skandha-05_u" 0.435234504308481 0.362178941427383 0.372115793790126 0.316790872031307 0.316959513313899 0 0.360278503855083 0.377484250963037 0.363153626005834 0.392451850796147 0.406291587977856 0.335239476956241 0.345822475092443 0.352662401590014 0.427759558106776 0.444178653332955 0.410600093004868 0.424417415205552 0.40801174093386 0.386079647246268 0.468864608896196 0.442178818104562 0.443974719474811 0.432404370168908 0.445987653451113 0.481154630719189 0.432678453133332 0.581027337395963 0.419190650315008 0.429310808960764 0.421689593775589 0.45724287741958 0.397837910458325 0.419917964227758 0.387899273215241 0.435163082991755 0.409735695778618 0.443082632256639 0.443526041699188 0.447517510171776 0.438946218134728 0.435979104636151 0.443309985580778 0.381294954239429 0.39050079818187 0.41007611754821 0.4602830488098 0.486154077922507 0.570008488961515 0.516112529526938 0.407326105007381 0.385559893766439 0.419980588680155 0.441453704097255 0.477887465714753 0.393646468788425 0.423619775839944 0.435510846475379 0.440395873655824 0.420964369870658 0.428284269111912 0.426001812603522 0.429064155816655 0.439713820873622 0.423381482533192 0.42575292622404 0.474036615857335 0.52104286374516 0.455003939252837 0.481368376097618 0.457146806682947 0.420703740277358 0.430962636969572 0.487680371118938 0.444404593212313 0.395420761478595 0.424988817126053 0.485741482293399 0.436121772151864 0.508291086476292 0.408906304337787 0.459783652474916 0.411134929512455 0.428610487674176 0.466645229479019 0.506800706438089 0.452958499075711 0.485946284841954 0.450245720537637 0.479670155418099 0.471634993952125 0.44946740706153 0.464362322818679 0.529390022332876 0.444513791549125 0.417209147773548 0.384744165061835 0.482619179378047 0.392607315003948
"bhagavatapurana_skandha-06_u" 0.382805279156985 0.285113034196685 0.331233070444295 0.297100256687342 0.280351058076465 0.360278503855083 0 0.262583307937302 0.252364463306895 0.290633501646718 0.43161990595749 0.286416577037197 0.299162122154294 0.341789059969155 0.358532901727409 0.386692042047961 0.323141361100789 0.36525788214284 0.329220857662987 0.334890618052437 0.406997417321622 0.355586365789458 0.380787744569251 0.366250522559503 0.380367130279176 0.421923232645674 0.360447217209824 0.571232410301836 0.328563659989335 0.358520522872285 0.340643780579631 0.395899064309637 0.35287976884494 0.385185737854836 0.34401684215725 0.405218994639093 0.371667137149451 0.409016265613765 0.415264911380657 0.416509404241375 0.402006710917486 0.403848613084188 0.418810311674764 0.337189872430544 0.343525525651833 0.3698363594096 0.422844510546981 0.459439086893431 0.548402560880281 0.48218924741259 0.317912929797111 0.312468512504138 0.346614732810702 0.370718188593513 0.423429662508254 0.346150975962285 0.38223276323615 0.414190777672215 0.405256945242517 0.390301581934183 0.405978987798358 0.403367462521018 0.411974038573466 0.413584282607387 0.384372710396927 0.342409667707413 0.433349633393152 0.466226201182857 0.371829329763109 0.458197436313908 0.379607728479603 0.343078606525573 0.366324034125851 0.437141852433231 0.373917117637817 0.33661111638375 0.382400932420311 0.420820520032188 0.361956127359087 0.453835964532783 0.327708037184913 0.387641656240966 0.326940844244153 0.363806988192696 0.413096918269458 0.465316846625356 0.384185056014596 0.468908985872092 0.409940481024699 0.41235668323231 0.410019375490026 0.379567160963837 0.410083789250689 0.464948323128156 0.380933208992041 0.347257992878797 0.351392526894248 0.456945569374773 0.319078318543367
"bhagavatapurana_skandha-07_u" 0.392363376613876 0.293801476284064 0.332284893592524 0.309743804585336 0.294013273916917 0.377484250963037 0.262583307937302 0 0.286421270701978 0.311489299079894 0.424480463539467 0.303455788302002 0.299837364845814 0.356642550565361 0.370353244200008 0.402281453388182 0.346371639215578 0.38040266937132 0.350515887855522 0.355308905629246 0.419089192640822 0.368466828999077 0.391235760475232 0.378855176616145 0.380522046229441 0.428763028518265 0.368571946698225 0.574644165969154 0.353472253320362 0.364613810501583 0.35906248558846 0.405487042286476 0.375111107558191 0.402111762835311 0.366712334465956 0.421400558463133 0.391065000480741 0.434643872497961 0.432211313271901 0.435406882185271 0.425462725399601 0.419658923030517 0.43820820783599 0.35059774681793 0.368562871135873 0.383934908572663 0.439045221073965 0.469475371877524 0.550713796120472 0.492079121498872 0.333802799769766 0.334644536989675 0.354966069285678 0.375663105475773 0.434916236437485 0.364366975780815 0.387619427011119 0.413301680265706 0.42685955304494 0.408655845617448 0.42099564601975 0.419862193058436 0.432393984133005 0.432903121238921 0.403345607261565 0.354416339930807 0.437413888807441 0.471921547140981 0.387304978885084 0.461395342032751 0.3952032402581 0.358254040498124 0.377678064478087 0.436839961124829 0.385669142400298 0.341666620370332 0.39008103597626 0.428802778155542 0.37898486401809 0.463125004461522 0.347640243657927 0.392823188578334 0.347401220396846 0.382421572188397 0.4233981854003 0.473173819997808 0.404540064324227 0.487365346119126 0.417964719108101 0.435201430094768 0.415607298214861 0.398749607817285 0.420472113395451 0.464858828349501 0.389825983163316 0.368009859924296 0.361045984418441 0.46723766497084 0.331450937989054
"bhagavatapurana_skandha-08_u" 0.387228837871088 0.301483638359464 0.343228041118579 0.308465165927502 0.294774904542778 0.363153626005834 0.252364463306895 0.286421270701978 0 0.289581513915433 0.432376333369023 0.275963726691683 0.333466470441093 0.346002621600081 0.356830468374128 0.395293861273304 0.32728609847864 0.365194300261305 0.334472304370969 0.34251303683507 0.419475047038787 0.362393275588651 0.3846685299713 0.369392241501829 0.394065388085245 0.428390325415764 0.356035447103658 0.572683750630506 0.332192234045875 0.374308450658966 0.345760193428062 0.397063425186387 0.364082277477717 0.390129248665637 0.353972650964658 0.409642539084066 0.386605104223369 0.411458010419675 0.411476310147327 0.413665351652932 0.40198676108069 0.411627330503562 0.429825604427183 0.364909723957797 0.362521316068502 0.386195451154461 0.434024873014005 0.461597843292771 0.556796359800321 0.488908790973113 0.331906718959821 0.311104534348374 0.351286429224144 0.378322768561035 0.416474733625958 0.351034129523144 0.376337149041774 0.417520569734131 0.409907530455656 0.401980965355896 0.409031738307021 0.400945084336121 0.406404305275694 0.402570895999493 0.384076604685135 0.342696569564466 0.433394238363427 0.474733117791871 0.37042962488746 0.450275685316101 0.378438323657036 0.353786331871893 0.373250048647722 0.443349267100001 0.363577888225624 0.348861429181373 0.38380418707091 0.433160113641018 0.361778757426156 0.470610958366592 0.323827053295286 0.384834796771213 0.321462602094322 0.370184186537103 0.424644319742226 0.484179338920587 0.388987415618122 0.457921889887469 0.415815854984191 0.420281490916198 0.423376079346681 0.379782528958069 0.417104845152687 0.468042929850894 0.384650840518788 0.35276099301617 0.358704327808005 0.457262156985016 0.325584143154245
"bhagavatapurana_skandha-09_u" 0.389518133982984 0.310948754155168 0.366480758446564 0.334603470321238 0.310793219112359 0.392451850796147 0.290633501646718 0.311489299079894 0.289581513915433 0 0.443986376582484 0.295911010947298 0.360618829825967 0.364814970223903 0.363144292553231 0.388622317912242 0.30715317612997 0.382547470657575 0.332038000997892 0.350640241583634 0.430038499795615 0.365435088659914 0.401502300810572 0.381115472513781 0.398213605282026 0.439058800387086 0.359454780444072 0.579337139382654 0.345312803562112 0.38565532936937 0.362269178870151 0.41335744573683 0.347529252670542 0.388512397628985 0.350516852387715 0.400649757993529 0.375885378126682 0.417455970330296 0.41310670551228 0.416842402401713 0.398966260366535 0.408394129328781 0.42286956496299 0.368320507654453 0.366061473928798 0.384631065504125 0.420991875170886 0.450117756107473 0.548608246262498 0.487936259238084 0.327189650434723 0.320038870077165 0.366695730387131 0.376127978872281 0.425548930930622 0.358608042131166 0.394816783857716 0.432713862631427 0.385520420901357 0.381771907261499 0.409529230046216 0.400453602161107 0.411455543806772 0.418237659859258 0.381490346019974 0.363859760989548 0.439964910996606 0.47849047108472 0.388424952641816 0.470526360535994 0.392481532610279 0.354562480203002 0.38847084955384 0.459584848893568 0.389761722882962 0.354814039281235 0.390894635740896 0.454368250244868 0.374039585472402 0.479446335946965 0.34840802786684 0.393814835988195 0.335233231033648 0.356322376832356 0.424528157048599 0.4894817961925 0.390245972144561 0.47666073120307 0.412440965621422 0.412018871519045 0.420190999848012 0.330515311639434 0.423562340319455 0.471392127564396 0.39323065597983 0.346133253917821 0.389308254589957 0.477877045692467 0.325506176645853
