"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.414147836592148 0.447265696069851 0.41048980767934 0.397911291906833 0.441553774664899 0.390851344839451 0.400752372615587 0.395537480268129 0.397984216285655 0.472630462263336 0.391568846769659 0.41279560606917 0.408299484162291 0.289750950961976 0.381984283141032 0.33927426227179 0.329386387035858 0.314392291942272 0.338448088429904 0.402442362038767 0.34493447870857 0.292466008279633 0.228953489134794 0.321836809447535 0.40171246381227 0.302826504693774 0.553855725412804 0.353842646306292 0.337989267793256 0.314021451379776 0.316157652314839 0.399893526136612 0.426360312620827 0.389984329464406 0.43621394850317 0.413625699694233 0.436475142928194 0.434129108555852 0.434450801033434 0.426713429004005 0.431196494632903 0.451880632395453 0.386779633807211 0.384078586580985 0.415361862088389 0.471509811155035 0.484133834670964 0.585931189607788 0.519248253942239 0.328127337764135 0.301453724371466 0.239286281438904 0.353607788647699 0.392170558285818 0.361529211411537 0.364932779493895 0.41335419759671 0.434558270686722 0.420667680299446 0.42533734471938 0.425989086084463 0.43152855399453 0.433108555253324 0.41996782726287 0.335358142684591 0.440148624580048 0.464872655755059 0.384533051621905 0.462538206372205 0.418477283763342 0.332401672032811 0.331320157075148 0.367056019209635 0.375279180287888 0.31027792478589 0.348568501319705 0.418240217895621 0.387971338219467 0.469537370047841 0.358213523993991 0.40448395015652 0.33012086384867 0.356174244830932 0.42515202077934 0.458424297838655 0.405274939037838 0.452639177615063 0.388095861478134 0.418059131175197 0.386855937596729 0.398554196123311 0.412083468047295 0.426923963020154 0.355094721763137 0.335343647234947 0.364863127306997 0.459769040714192 0.33312346782346
"bhagavatapurana_skandha-01_u" 0.414147836592148 0 0.334514260893793 0.298441953784667 0.286474230952511 0.370159068768893 0.294242907437703 0.303562054108996 0.310856366910585 0.320556932243704 0.421299781286689 0.270994220185863 0.311341711116204 0.337744365581284 0.384277899856709 0.413256695261116 0.352556740866725 0.406238399696641 0.364409797611557 0.346319255540257 0.441518436757372 0.385502832644325 0.416825188405664 0.400910371815688 0.408107139151441 0.455158504921155 0.390640690433092 0.588707922840345 0.370910810531247 0.391809854340703 0.383312095799377 0.434528007145575 0.345373323521527 0.370981312158982 0.339155770908317 0.392106235102374 0.360217741714873 0.40570019187567 0.405008573964222 0.410286482668239 0.397927890985208 0.395065778509113 0.409066583748241 0.34497602527726 0.353001940221856 0.365234258987141 0.410608087243628 0.444123308706207 0.546789553730224 0.4780792717064 0.354260635133378 0.346074730814327 0.377637179312826 0.395229787754829 0.443543203554631 0.365090943470874 0.399851765963485 0.436248923178303 0.410186276853231 0.386771231699941 0.409383203330613 0.409466080390753 0.416986595524664 0.423059354373691 0.389517756223373 0.380935503187349 0.460110923138828 0.47779119081117 0.4118442126599 0.486006926826473 0.404062109324087 0.378790914457724 0.407301373356842 0.463078564104864 0.393865686127323 0.372945895425775 0.397767799950911 0.459904612998082 0.394596594912202 0.473312867781303 0.350085802787895 0.416750772332888 0.364147228235991 0.392855520352854 0.439581728188742 0.501736238810816 0.418756246259177 0.491666235419891 0.430269869159045 0.448216509324098 0.43879662237295 0.401123198113234 0.436350449596786 0.485833416107568 0.408971693264922 0.379404730681277 0.365199049103271 0.476695776836506 0.354565645548886
"bhagavatapurana_skandha-02_u" 0.447265696069851 0.334514260893793 0 0.322205879107096 0.334970755317953 0.381367339186255 0.341469987427177 0.34355083255736 0.353255399141845 0.376925113084198 0.459798969458829 0.360961979975377 0.346657506380256 0.373998057698856 0.431492080479005 0.449871461183048 0.409370061242067 0.444313362945788 0.415926429221587 0.406665840851284 0.459256425612419 0.435411586624386 0.451927430660841 0.43641464835773 0.447421996188586 0.479389851687986 0.424919636252289 0.594345603107004 0.400370088762821 0.419241707775466 0.416782170170489 0.455080468892869 0.422285260041673 0.446646371582616 0.417713761629801 0.461280798927064 0.437916652447051 0.466926803276823 0.464830947081616 0.470422850683587 0.462512291509165 0.458290196757499 0.46650809052268 0.402324693448994 0.417305872770536 0.429144916357648 0.478139492849702 0.500684952865945 0.580274718899707 0.519530600269171 0.407292337551961 0.401956882890059 0.413793110492609 0.437328284861208 0.480024730235589 0.408596747494496 0.444958420192969 0.446755487318239 0.460456457155791 0.453380833313078 0.457051573452555 0.45210312360177 0.464436642076257 0.468825766864497 0.444979577094582 0.417840823477253 0.494551867454914 0.506968622792741 0.455520729107053 0.506616700769259 0.437191444191062 0.420208697135481 0.427577230772809 0.484122105909883 0.43400437803267 0.407074585159677 0.439747770936673 0.471510169598483 0.434862120959317 0.478462774479928 0.407464185688691 0.447660592385075 0.416005999351429 0.437453684883674 0.465514873702119 0.502362957166374 0.447308833910834 0.517738216603075 0.466155650316243 0.479909722025107 0.472008328176126 0.452979333544459 0.463335246618968 0.51432115420295 0.444395755979754 0.424355584949614 0.398879668929165 0.495514733704672 0.400186003651085
"bhagavatapurana_skandha-03_u" 0.41048980767934 0.298441953784667 0.322205879107096 0 0.226643877018676 0.324516111382601 0.305776484832724 0.318360651717084 0.316911636824835 0.342540371474387 0.384210332378975 0.260847763382696 0.2635289006376 0.31456737745864 0.399794990114583 0.420929630564634 0.373661782639335 0.407584500628213 0.374549841915545 0.323792661341255 0.441781749847649 0.404494797287086 0.419500270730332 0.409629994299451 0.41616027167165 0.461213024254483 0.390829502786558 0.580407309787074 0.378946002936112 0.394896672489491 0.382178864003034 0.431132538600604 0.338857493711571 0.375740453139788 0.328517664641047 0.387085789198215 0.359475465670248 0.399595768952942 0.394673750518311 0.401629207372083 0.389495345361221 0.389419968503887 0.407178300802796 0.316836265697157 0.332789088138808 0.352451914786471 0.419085206346235 0.449721759709123 0.547927821211737 0.483593076644423 0.364213435427905 0.353500531089912 0.385975933029983 0.399654979788215 0.455465943306122 0.342869348086659 0.405496769661672 0.436436064108057 0.393532232117609 0.371210863555885 0.388186669792756 0.38820743901837 0.389199786914999 0.397835257851222 0.371790741241966 0.394409287988628 0.471392905254956 0.493323655197381 0.419597963155184 0.488287201301737 0.416335793924133 0.382725312904298 0.397787927960348 0.4662938988379 0.405986035293026 0.369357328034979 0.395159552168584 0.467297661659641 0.402206948578657 0.466356845606886 0.357939518308724 0.425251225690483 0.377641545726966 0.404570617437905 0.439156613170623 0.493480968319316 0.424657939196165 0.505321164532142 0.440027201704579 0.45508135284388 0.44706185284345 0.426262874180517 0.439105099032253 0.49876162829164 0.419033186545873 0.390677067539461 0.330290354948169 0.466840703337718 0.360935828732199
"bhagavatapurana_skandha-04_u" 0.397911291906833 0.286474230952511 0.334970755317953 0.226643877018676 0 0.324890401620122 0.289311345421406 0.303859313996977 0.303256920315762 0.319511018902382 0.389181843597475 0.234868533920813 0.278488698162407 0.310194246541424 0.387550118848153 0.412405013551552 0.354881943586834 0.400106580826561 0.36125069408687 0.309988855167031 0.436918888637219 0.388431249290254 0.406533093190107 0.398062062138501 0.40721364659161 0.459913476899435 0.379451959111922 0.574275164278117 0.362535090373924 0.390877945025658 0.373426056408303 0.426241893148795 0.318430055430305 0.359747844792743 0.311869091910544 0.377318593591983 0.34494827771892 0.390490366244501 0.386964315597684 0.39065037321881 0.376636089471718 0.377694800254317 0.391507622247169 0.309215737959408 0.32370867514665 0.339464345074566 0.401840625513498 0.439668802171585 0.539113673218158 0.470660428707777 0.353537726167225 0.338354602513131 0.373292526766531 0.386716405017252 0.440056512798545 0.327358704818657 0.395287650909216 0.43867141200167 0.376039073515104 0.351457169009397 0.37497568863895 0.375588226260309 0.377739686752 0.387469513237709 0.356818450808907 0.381986581583695 0.46401840329754 0.487228206527804 0.404003352609957 0.488419986550317 0.408866055458941 0.373141392360534 0.395857266343524 0.461450486632106 0.393157929909611 0.361185312787485 0.376103688765234 0.460051856320972 0.391530336077552 0.479173810653004 0.345444830595102 0.411817022005394 0.358244886015216 0.392244815014363 0.44194794054939 0.49721941009635 0.418244477768632 0.492710119772362 0.435887533078617 0.443184256855881 0.436173765725746 0.408469493408532 0.439111135025319 0.48655728824706 0.403675909021125 0.377184502222286 0.321829169984193 0.454904695065919 0.349696132443467
"bhagavatapurana_skandha-05_u" 0.441553774664899 0.370159068768893 0.381367339186255 0.324516111382601 0.324890401620122 0 0.368013785948204 0.386214038898293 0.371130050477257 0.399293563701511 0.414519522327651 0.342536793988113 0.353334579996548 0.361161643671126 0.434445490172209 0.449869684493312 0.416478034511 0.430854632111941 0.413516964686166 0.392064424089155 0.476009501077764 0.449303112936785 0.450106446748445 0.439089242316975 0.452140114862158 0.488400864978133 0.439146799621817 0.591724144207346 0.425483687350251 0.435374767336243 0.427872130690375 0.464325341023157 0.404025779862296 0.426439588434739 0.394394276185576 0.441971434685118 0.416157379033052 0.449698640545906 0.450432438885342 0.453796861543438 0.445300769215028 0.444586244579563 0.450889006644911 0.387348088644875 0.396826818708878 0.416913848767363 0.46706532606453 0.495003393445356 0.578162703807891 0.524179966128903 0.413517520421795 0.391726810302241 0.426220291485968 0.447604732683221 0.484286417030678 0.40028206810502 0.430638969212828 0.442877519934677 0.446762650188223 0.427684189764235 0.434919778825777 0.432573763934852 0.436011319077835 0.446744592952119 0.43027104193811 0.433148090556626 0.481943404748253 0.528593672038158 0.462370098914994 0.489253548630584 0.4637548350955 0.427351649126101 0.437794337939115 0.494278156089492 0.451244076196261 0.403306148521496 0.431219716464832 0.492856842678692 0.442918647213535 0.515372938064045 0.415214962868394 0.465878931828755 0.417397927004952 0.434883139989265 0.473410800476184 0.514401222116299 0.460249846142854 0.492099979224964 0.457477925504215 0.486167127043083 0.478017686746246 0.456492024923207 0.471473095797864 0.536734018557429 0.450712079927166 0.423466575698564 0.391586611196629 0.491414162127227 0.399329898444238
"bhagavatapurana_skandha-06_u" 0.390851344839451 0.294242907437703 0.341469987427177 0.305776484832724 0.289311345421406 0.368013785948204 0 0.273268654140088 0.261342892615507 0.300198871584448 0.440025507104037 0.294391354478081 0.307577348523268 0.350829246199865 0.367041156766493 0.393879526456802 0.330877573893226 0.373464068519962 0.33672356509737 0.34217909493504 0.416426692186811 0.36492672093926 0.38887360186004 0.375356085417415 0.388884714116094 0.430331055426038 0.368272629856434 0.58255104734982 0.336833134790307 0.366473706868134 0.348788190303783 0.404612299563549 0.360193998463155 0.392391153411169 0.351402409224722 0.412421380164401 0.37894707185338 0.416492637391846 0.422738150175342 0.423756290095727 0.409105818767189 0.412660501636722 0.426539561471734 0.344450017935224 0.350906219695846 0.377135712640328 0.429831666878893 0.468951534904433 0.556765118851731 0.490919373356987 0.326024893801269 0.320569310580094 0.35495860775071 0.378826857277589 0.431238471580809 0.354031017376944 0.390604801750117 0.422531173241729 0.412485925253812 0.397873543114563 0.41323686434504 0.411299590525303 0.419861277667595 0.421183013327213 0.391874670824041 0.352286981854454 0.442604165332424 0.475254816391914 0.381049876145371 0.467069433337345 0.387999883808201 0.3519701639768 0.374734703144588 0.44530016347199 0.382736582715165 0.346474282557568 0.389582511261033 0.430212574195577 0.370413157942883 0.462474486979311 0.335761663915566 0.395874480289198 0.335161163837289 0.371316536484495 0.420935099298229 0.474745027662901 0.393549407235613 0.476400014424622 0.41803912428585 0.420804817951192 0.418180195544687 0.387760561711806 0.418377465823216 0.473737801466669 0.388791964048701 0.355114903858775 0.359313755381084 0.46686061755227 0.328065975852967
"bhagavatapurana_skandha-07_u" 0.400752372615587 0.303562054108996 0.34355083255736 0.318360651717084 0.303859313996977 0.386214038898293 0.273268654140088 0 0.296627996264891 0.321796258490751 0.432962030314489 0.312733897196337 0.309045518096523 0.366093503134838 0.379416015191172 0.410586592406535 0.354636489098475 0.389255371277781 0.358825145042657 0.363230113126246 0.428441162359538 0.3785084068583 0.399746352906352 0.388089188499503 0.389270937848318 0.437191781613888 0.377202801850515 0.585612054875229 0.362038840698662 0.372900030418388 0.367538782001653 0.414630114347869 0.383113226697871 0.410095000623073 0.374791018540175 0.429411348856547 0.399014354095891 0.442381193099729 0.440258161826622 0.443126745096702 0.433071271035134 0.428944514910092 0.446254655673881 0.358329970493875 0.376205254274214 0.391897372324979 0.447254638715331 0.478780786643824 0.559020030378435 0.500658108398741 0.342725266026974 0.343377791124863 0.363554263915336 0.38472514650259 0.442973172440293 0.37226608456473 0.396776055953876 0.422514432217417 0.434557420627221 0.416562431631467 0.428955847702472 0.428177587407201 0.44036749968639 0.440960074255818 0.411463389799186 0.36489769443819 0.447293367238257 0.480635677555498 0.397084046008532 0.470849654570353 0.403590262337147 0.367523537130541 0.386437762179389 0.445288650990829 0.394278527098928 0.352240980417986 0.398137763143832 0.438074368856741 0.387790690290816 0.471559935455977 0.35605178058229 0.401248584582701 0.356062115958751 0.391142745905286 0.431925787049848 0.482418446919792 0.414257561584131 0.494962770364835 0.427109517944219 0.444082074397661 0.424645942246024 0.407661418890214 0.429820792882334 0.474170757475728 0.398266801442739 0.376856153035387 0.369001558200751 0.476616027845669 0.34094146439569
"bhagavatapurana_skandha-08_u" 0.395537480268129 0.310856366910585 0.353255399141845 0.316911636824835 0.303256920315762 0.371130050477257 0.261342892615507 0.296627996264891 0 0.299742330643879 0.44045223357922 0.283476024410872 0.34150623686147 0.355652314785723 0.365865405142203 0.403216054929832 0.335825972387566 0.373698614265603 0.342632105554539 0.350079209295461 0.428878594349095 0.372187646138234 0.393031976616886 0.378843639083423 0.403051515345505 0.436995278123884 0.36443664196482 0.584226676321372 0.340707401682335 0.382409938866196 0.354492045729365 0.406670407837447 0.371811888658331 0.398084253612464 0.361665558743047 0.416992972168784 0.39434345607442 0.418741263510463 0.418875965281035 0.42086512926589 0.4097035005061 0.420488152003184 0.437844818906907 0.372448428773427 0.37043940704567 0.393711492837778 0.441775782299958 0.470942623855155 0.564970483835889 0.497875991700007 0.340675711548686 0.31958549928145 0.360052834560125 0.387125454062842 0.424868703893879 0.359031978472234 0.384898524412743 0.426042708559728 0.417321455537441 0.409875720908024 0.416318401428881 0.408985778206318 0.414538448890517 0.410334782193258 0.392062954808713 0.352531092734882 0.442801682556779 0.483975489689972 0.379704455242815 0.459290491324512 0.38681696366812 0.362742723635659 0.382061328792802 0.451546757664724 0.372690133139093 0.35871728756082 0.391437423311467 0.442336063526824 0.370357013143934 0.479161931732435 0.33198194089015 0.393222924473786 0.330042105837027 0.37872070894426 0.432824361694222 0.493625779149276 0.39857714362369 0.465704238339388 0.424243404954261 0.429147988941099 0.431994246686947 0.38866762128777 0.426027506953782 0.476987319375907 0.392990341154435 0.36137309644779 0.366709886894296 0.466870624553833 0.334665837436688
"bhagavatapurana_skandha-09_u" 0.397984216285655 0.320556932243704 0.376925113084198 0.342540371474387 0.319511018902382 0.399293563701511 0.300198871584448 0.321796258490751 0.299742330643879 0 0.452284019266242 0.304029632168073 0.368660129052537 0.373576261739762 0.372007745609652 0.39628516084211 0.315675031628305 0.390921689976569 0.340012442204215 0.358026498647844 0.439510395650847 0.37499756204314 0.409782562657467 0.390041956059217 0.406794485518973 0.447671434393989 0.367686294271642 0.590495498146552 0.353251036851418 0.393316658815369 0.37034105155704 0.422417014683073 0.354938612221144 0.395481549541234 0.358184259613125 0.408102867986961 0.383464110609469 0.42465075416002 0.420405953304691 0.423905735582897 0.406450698847703 0.417809999055603 0.43090067996954 0.375540856350399 0.373578221541504 0.392070942125239 0.428679851611509 0.459503095356812 0.557031043350892 0.496851587203849 0.335801681035926 0.328365452812084 0.375048470657054 0.384680632373287 0.433588775495471 0.3663803474061 0.403106894760275 0.441478841035321 0.393052978594763 0.389800597113271 0.416842481415699 0.408504645564518 0.419717349787863 0.42615089534139 0.389218588646282 0.373484176745195 0.449452880554956 0.487010950690107 0.397829938029371 0.479394830966043 0.401342858013182 0.363807676284596 0.396739603692582 0.467592116411776 0.39836400028907 0.364973304115497 0.398275079423577 0.463122185515215 0.382789835559069 0.487658762409566 0.356500374675879 0.402334821246933 0.343712551657581 0.364477012335589 0.432847197455401 0.49821323318853 0.399477727044931 0.483774007441365 0.420575184487209 0.420840561588768 0.428269091240704 0.338755482588263 0.432276349577233 0.480689031180679 0.401154573834842 0.354428623379805 0.397062670295585 0.487327347765196 0.334226297738927
