text	x	y
agnipurana_u	0.132031	-0.365181
bhagavatapurana_skandha-01_u	-0.146522	-0.039037
bhagavatapurana_skandha-02_u	-0.066660	0.096326
bhagavatapurana_skandha-03_u	-0.211201	-0.100391
bhagavatapurana_skandha-04_u	-0.222749	-0.104766
bhagavatapurana_skandha-05_u	-0.135784	-0.043341
bhagavatapurana_skandha-06_u	-0.099715	-0.080686
bhagavatapurana_skandha-07_u	-0.064569	-0.059685
bhagavatapurana_skandha-08_u	-0.104493	-0.092936
bhagavatapurana_skandha-09_u	-0.124965	-0.072252
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.148203	0.029185
bhagavatapurana_skandha-10_u	-0.268396	-0.211769
bhagavatapurana_skandha-11_u	-0.149015	-0.029167
bhagavatapurana_skandha-12_u	-0.100566	0.050658
bhavisyapurana	0.160412	-0.292406
brahmandapurana	0.094284	-0.309923
brahmandapurana_khanda-1_u	0.154192	0.133245
brahmandapurana_khanda-2_u	0.044009	-0.204485
brahmandapurana_khanda-3_u	0.121961	-0.313359
brahmapurana_pu	-0.061731	-0.105625
devibhagavatapurana	0.131484	-0.261472
devibhagavatapurana_devigita_adhyaya-31-40	0.209182	0.038262
devipurana	0.147241	-0.198743
garudapurana_khanda-1_u	0.162045	-0.353295
garudapurana_khanda-2_u	0.166101	-0.157222
garudapurana_khanda-3_u	0.201508	-0.085276
harivamsa	-0.195705	-0.091191
harivamsa_appendix-29-30_mathura	-0.161592	-0.055484
harivamsa_appendix-31	-0.146482	0.028427
harivamsa_appendix-41	-0.065522	0.140347
harivamsa_appendix-42_pradurbhava	-0.159029	0.029738
kalikapurana	0.120285	-0.189889
karatoyamahatmya_pu	0.168200	0.435765
kirfel_ppl_textgruppe_IIA_col1	-0.005925	0.222388
kirfel_ppl_textgruppe_IIB_col1	-0.047954	0.119359
kirfel_ppl_textgruppe_III_col1	-0.020673	0.301111
kirfel_ppl_textgruppe_II_col1	-0.116921	0.057573
kirfel_ppl_textgruppe_I_col1	-0.143275	0.049083
kirfel_ppl_textgruppe_Ia_col1	-0.058357	0.232441
kirfel_ppl_ungrouped_col1	-0.165836	0.072393
kurmapurana_khanda-1_u	0.106927	-0.033285
kurmapurana_khanda-2_u	0.133578	-0.026824
lingapurana_khanda-1_u	0.162321	-0.132288
lingapurana_khanda-2_u	0.206114	-0.125562
mahabharata_01-adiparvan	-0.219841	-0.041566
mahabharata_02-appendix-21_sisupala	-0.157029	0.138935
mahabharata_02-sabhaparvan	-0.252916	-0.000411
mahabharata_03-aranyakaparvan	-0.224069	-0.067249
mahabharata_04-virataparvan	-0.262527	0.030728
mahabharata_05-udyogaparvan	-0.243170	-0.021373
mahabharata_06-bhismaparvan	-0.264779	0.008930
mahabharata_07-appendix-08_sodasarajika	-0.152081	0.181668
mahabharata_07-dronaparvan	-0.293774	-0.025248
mahabharata_08-karnaparvan	-0.283616	-0.016590
mahabharata_09-salyaparvan	-0.256359	0.005223
mahabharata_10-sauptikaparvan	-0.237688	0.096410
mahabharata_11-striparvan	-0.243160	0.114140
mahabharata_12-appendix-29_moksadharma	-0.050028	0.209660
mahabharata_12-santiparvan	-0.152833	-0.051546
mahabharata_13-anusasanaparvan	-0.143890	-0.043628
mahabharata_13-appendix-15_umamahesvara	-0.044896	0.028492
mahabharata_14-appendix-04_vaisnavadharma	-0.030729	0.057238
mahabharata_14-asvamedhikaparvan	-0.197067	0.019317
mahabharata_15-asramavasikaparvan	-0.215632	0.105545
mahabharata_16-mausalaparvan	-0.207482	0.239445
mahabharata_17-mahaprasthanikaparvan	-0.096409	0.442655
mahabharata_18-svargarohanaparvan	-0.133657	0.348972
markandeyapurana	0.028211	-0.165727
markandeyapurana_adhyaya-1-80_u	0.045362	-0.156776
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.064904	0.071313
markandeyapurana_adhyaya-94-141_u	-0.008533	-0.005896
matsyapurana_pu	0.063350	-0.241599
naradapurana_khanda-1_u	0.197154	-0.384978
naradapurana_khanda-2_u	0.111579	-0.171175
nilamatapurana_au	0.093265	-0.020492
nrsimhapurana_pu	-0.072953	-0.082801
padmapurana_a	0.108816	-0.531563
pranavakalpa	0.178911	-0.097346
ramayana_01-balakanda	-0.179996	0.033999
ramayana_02-ayodhyakanda_a	-0.224314	-0.031641
ramayana_03-aranyakanda_a	-0.205280	-0.015112
ramayana_04-kiskindhakanda	-0.195435	0.003930
ramayana_05-sundarakanda	-0.214689	-0.044198
ramayana_06-yuddhakanda	-0.247948	-0.035524
ramayana_07-uttarakanda	-0.181948	0.006112
saurapurana	0.163542	-0.183555
sivadharmasastra	0.221795	0.030149
sivadharmottara	0.143898	-0.010940
sivapurana_dharmasamhita	0.207277	-0.544421
sivapurana_karvanamahatmya_au	0.137897	0.260819
sivapurana_rudrasamhita	0.130906	-0.207338
sivapurana_sanatkumarasamhita	0.264086	-0.354469
sivapurana_satarudrasamhita_au	0.104272	0.108960
sivapurana_umasamhita	0.127379	-0.194720
sivapurana_vayaviyasamhita_au	0.199278	-0.152776
sivapurana_vidyesvarasamhita_au	0.267021	-0.096344
skandamahapurana_himavatkhanda	0.057269	-0.089742
skandamahapurana_kasikhanda	0.128619	-0.354400
skandamahapurana_revakhanda	0.032117	-0.040591
skandamahapurana_sutasamhita_khanda-4	0.233430	-0.032795
skandapurana	-0.024680	-0.154329
skandapurana_adhyaya-1-31_pu	0.061993	-0.004676
skandapurana_pasupata_adhyaya174-183_u	0.184591	0.238697
vamanapurana_saromahatmya_u	0.118117	0.122341
vamanapurana_u	0.010328	-0.189663
vayupurana	0.163908	-0.037492
vayupurana_01_frame-and-cosmogony_iast	0.162508	0.428755
vayupurana_02_pashupata-yoga_iast	0.194133	0.383281
vayupurana_03_kalpas-and-shiva-lineages_iast	0.136643	0.219560
vayupurana_04_bhuvana-vinyasa_iast	0.144434	0.142670
vayupurana_05_jyotis-and-purvardha-close_iast	0.188392	0.481050
vayupurana_06_prthu-and-prajapati-lineages_iast	0.123959	0.373859
vayupurana_07_shraddha-kalpa_iast	0.206106	0.409887
vayupurana_08_manu-candra-vishnu-vamsha_iast	0.128251	0.428174
vayupurana_09_upasamhara_iast	0.194341	0.285708
vayupurana_10_gaya-mahatmya_iast	0.220078	0.121176
vayupurana_revakhanda	0.112423	-0.131187
visnudharma_pu	-0.048701	-0.063199
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	0.026168	0.230605
visnupurana_amsa-1_u	0.099693	0.047062
visnupurana_amsa-2_u	0.169726	0.318714
visnupurana_amsa-3_u	0.161303	0.034981
visnupurana_amsa-4_u	0.047638	-0.060098
visnupurana_amsa-5_u	0.097704	0.174151
visnupurana_amsa-6_u	0.182709	0.420927
visnupurana_u	0.092591	-0.149820
