text	x	y
agnipurana_u	0.388445	0.016138
bhagavatapurana_skandha-01_u	0.001484	-0.340406
bhagavatapurana_skandha-02_u	0.235439	-0.396890
bhagavatapurana_skandha-03_u	0.099810	-0.363730
bhagavatapurana_skandha-04_u	0.062016	-0.361615
bhagavatapurana_skandha-05_u	0.269956	-0.259874
bhagavatapurana_skandha-06_u	0.001674	-0.360836
bhagavatapurana_skandha-07_u	0.068368	-0.418350
bhagavatapurana_skandha-08_u	0.011470	-0.292854
bhagavatapurana_skandha-09_u	-0.051771	-0.222307
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.216556	-0.366229
bhagavatapurana_skandha-10_u	-0.051904	-0.304513
bhagavatapurana_skandha-11_u	0.162944	-0.531338
bhagavatapurana_skandha-12_u	0.237981	-0.214594
bhavisyapurana	0.043962	-0.002359
brahmandapurana	0.048533	0.019404
brahmandapurana_khanda-1_u	0.172777	0.344364
brahmandapurana_khanda-2_u	-0.143627	-0.041733
brahmandapurana_khanda-3_u	0.188469	0.043396
brahmapurana_pu	-0.136744	-0.081002
devibhagavatapurana	-0.149417	-0.172484
devibhagavatapurana_devigita_adhyaya-31-40	0.292825	-0.276323
devipurana	0.255280	0.000203
garudapurana_khanda-1_u	0.353503	-0.000101
garudapurana_khanda-2_u	0.237712	-0.051415
garudapurana_khanda-3_u	0.309478	-0.045524
harivamsa	-0.352187	0.032027
harivamsa_appendix-29-30_mathura	-0.182974	0.031075
harivamsa_appendix-31	-0.333131	-0.054821
harivamsa_appendix-41	0.067496	0.139365
harivamsa_appendix-42_pradurbhava	0.006260	0.188006
kalikapurana	0.045419	-0.042821
karatoyamahatmya_pu	0.685810	0.176575
kirfel_ppl_textgruppe_IIA_col1	0.206363	0.172404
kirfel_ppl_textgruppe_IIB_col1	0.200891	0.354316
kirfel_ppl_textgruppe_III_col1	0.256589	0.192772
kirfel_ppl_textgruppe_II_col1	-0.013864	0.230712
kirfel_ppl_textgruppe_I_col1	-0.161655	0.298684
kirfel_ppl_textgruppe_Ia_col1	0.073783	0.449239
kirfel_ppl_ungrouped_col1	-0.163691	0.291230
kurmapurana_khanda-1_u	0.047689	-0.128979
kurmapurana_khanda-2_u	0.269954	-0.157639
lingapurana_khanda-1_u	0.185557	0.077769
lingapurana_khanda-2_u	0.266080	0.043698
mahabharata_01-adiparvan	-0.457816	0.016597
mahabharata_02-appendix-21_sisupala	-0.281664	0.398032
mahabharata_02-sabhaparvan	-0.418927	-0.037742
