text	x	y
agnipurana_u	0.171738	-0.350154
bhagavatapurana_skandha-01_u	-0.121222	-0.078167
bhagavatapurana_skandha-02_u	-0.010147	0.042314
bhagavatapurana_skandha-03_u	-0.174691	-0.123054
bhagavatapurana_skandha-04_u	-0.198589	-0.127387
bhagavatapurana_skandha-05_u	-0.104342	-0.086645
bhagavatapurana_skandha-06_u	-0.052093	-0.128867
bhagavatapurana_skandha-07_u	-0.010263	-0.127494
bhagavatapurana_skandha-08_u	-0.065524	-0.150006
bhagavatapurana_skandha-09_u	-0.092827	-0.113679
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.122442	-0.031511
bhagavatapurana_skandha-10_u	-0.252080	-0.222917
bhagavatapurana_skandha-11_u	-0.131066	-0.058816
bhagavatapurana_skandha-12_u	-0.062505	0.008572
bhavisyapurana	0.160028	-0.261201
brahmandapurana	0.101537	-0.305145
brahmandapurana_khanda-1_u	0.197341	0.136786
brahmandapurana_khanda-2_u	0.041004	-0.214239
brahmandapurana_khanda-3_u	0.145712	-0.340261
brahmapurana_pu	-0.090328	-0.103544
devibhagavatapurana	0.121128	-0.252281
devibhagavatapurana_devigita_adhyaya-31-40	0.280153	-0.053157
devipurana	0.168857	-0.205724
garudapurana_khanda-1_u	0.198544	-0.340473
garudapurana_khanda-2_u	0.200118	-0.183100
garudapurana_khanda-3_u	0.237792	-0.100729
harivamsa	-0.252364	-0.097202
harivamsa_appendix-29-30_mathura	-0.208151	-0.065416
harivamsa_appendix-31	-0.200085	0.017235
harivamsa_appendix-41	-0.096382	0.129149
harivamsa_appendix-42_pradurbhava	-0.210715	0.003602
kalikapurana	0.134404	-0.201356
karatoyamahatmya_pu	0.277010	0.545289
kirfel_ppl_textgruppe_IIA_col1	0.015119	0.254832
kirfel_ppl_textgruppe_IIB_col1	-0.033143	0.160038
kirfel_ppl_textgruppe_III_col1	-0.013769	0.363676
kirfel_ppl_textgruppe_II_col1	-0.136299	0.056646
kirfel_ppl_textgruppe_I_col1	-0.174686	0.090197
kirfel_ppl_textgruppe_Ia_col1	-0.066819	0.282441
kirfel_ppl_ungrouped_col1	-0.191428	0.105518
kurmapurana_khanda-1_u	0.131590	-0.072797
kurmapurana_khanda-2_u	0.174614	-0.060189
lingapurana_khanda-1_u	0.178636	-0.150103
lingapurana_khanda-2_u	0.241241	-0.180703
mahabharata_01-adiparvan	-0.290885	-0.012058
mahabharata_02-appendix-21_sisupala	-0.220121	0.131957
mahabharata_02-sabhaparvan	-0.333861	0.022037
mahabharata_03-aranyakaparvan	-0.298323	-0.039253
mahabharata_04-virataparvan	-0.359865	0.040999
mahabharata_05-udyogaparvan	-0.330649	0.006754
mahabharata_06-bhismaparvan	-0.360112	0.028402
mahabharata_07-appendix-08_sodasarajika	-0.208221	0.186447
mahabharata_07-dronaparvan	-0.395628	-0.009771
mahabharata_08-karnaparvan	-0.373626	0.001047
mahabharata_09-salyaparvan	-0.361796	0.015942
mahabharata_10-sauptikaparvan	-0.336713	0.089856
mahabharata_11-striparvan	-0.348521	0.114099
mahabharata_12-appendix-29_moksadharma	-0.066220	0.231882
mahabharata_12-santiparvan	-0.201640	-0.022232
mahabharata_13-anusasanaparvan	-0.186730	-0.012186
mahabharata_13-appendix-15_umamahesvara	-0.067530	0.017557
mahabharata_14-appendix-04_vaisnavadharma	-0.042466	0.054080
mahabharata_14-asvamedhikaparvan	-0.272186	0.042765
mahabharata_15-asramavasikaparvan	-0.306022	0.127679
mahabharata_16-mausalaparvan	-0.307756	0.262843
mahabharata_17-mahaprasthanikaparvan	-0.201695	0.625888
mahabharata_18-svargarohanaparvan	-0.234066	0.448078
markandeyapurana	0.030507	-0.177212
markandeyapurana_adhyaya-1-80_u	0.061302	-0.173907
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.089658	-0.017512
markandeyapurana_adhyaya-94-141_u	-0.018202	-0.028143
matsyapurana_pu	0.069713	-0.252335
naradapurana_khanda-1_u	0.228822	-0.358424
naradapurana_khanda-2_u	0.118046	-0.221663
nilamatapurana_au	0.103714	-0.060451
nrsimhapurana_pu	-0.113224	-0.105609
