text	x	y
agnipurana_u	0.087505	-0.319196
bhagavatapurana_skandha-01_u	-0.132220	0.007314
bhagavatapurana_skandha-02_u	-0.074813	0.114580
bhagavatapurana_skandha-03_u	-0.195117	-0.041225
bhagavatapurana_skandha-04_u	-0.197395	-0.045555
bhagavatapurana_skandha-05_u	-0.125032	0.008048
bhagavatapurana_skandha-06_u	-0.098787	-0.023789
bhagavatapurana_skandha-07_u	-0.072932	-0.002439
bhagavatapurana_skandha-08_u	-0.098395	-0.030329
bhagavatapurana_skandha-09_u	-0.120975	-0.017419
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.139274	0.069574
bhagavatapurana_skandha-10_u	-0.243225	-0.135779
bhagavatapurana_skandha-11_u	-0.136257	0.001765
bhagavatapurana_skandha-12_u	-0.097246	0.066400
bhavisyapurana	0.130012	-0.259973
brahmandapurana	0.069796	-0.255278
brahmandapurana_khanda-1_u	0.102704	0.114415
brahmandapurana_khanda-2_u	0.021885	-0.165572
brahmandapurana_khanda-3_u	0.086720	-0.228700
brahmapurana_pu	-0.035620	-0.091427
devibhagavatapurana	0.109054	-0.224731
devibhagavatapurana_devigita_adhyaya-31-40	0.138310	0.058874
devipurana	0.112712	-0.177498
garudapurana_khanda-1_u	0.120366	-0.289370
garudapurana_khanda-2_u	0.120927	-0.110003
garudapurana_khanda-3_u	0.146294	-0.055062
harivamsa	-0.129968	-0.068197
harivamsa_appendix-29-30_mathura	-0.112804	-0.036023
harivamsa_appendix-31	-0.092373	0.027381
harivamsa_appendix-41	-0.033502	0.107246
harivamsa_appendix-42_pradurbhava	-0.108158	0.034858
kalikapurana	0.091740	-0.159759
karatoyamahatmya_pu	0.115364	0.314620
kirfel_ppl_textgruppe_IIA_col1	-0.027359	0.183161
kirfel_ppl_textgruppe_IIB_col1	-0.081575	0.105098
kirfel_ppl_textgruppe_III_col1	-0.022196	0.225423
kirfel_ppl_textgruppe_II_col1	-0.111443	0.058351
kirfel_ppl_textgruppe_I_col1	-0.144994	0.035311
kirfel_ppl_textgruppe_Ia_col1	-0.066703	0.188202
kirfel_ppl_ungrouped_col1	-0.156083	0.063668
kurmapurana_khanda-1_u	0.080546	-0.024812
kurmapurana_khanda-2_u	0.097051	-0.015447
lingapurana_khanda-1_u	0.126915	-0.111081
lingapurana_khanda-2_u	0.154779	-0.087448
mahabharata_01-adiparvan	-0.144790	-0.041054
mahabharata_02-appendix-21_sisupala	-0.091732	0.108361
mahabharata_02-sabhaparvan	-0.168850	-0.001040
mahabharata_03-aranyakaparvan	-0.145219	-0.061746
mahabharata_04-virataparvan	-0.163732	0.024338
mahabharata_05-udyogaparvan	-0.155468	-0.022297
mahabharata_06-bhismaparvan	-0.164988	0.007635
mahabharata_07-appendix-08_sodasarajika	-0.095538	0.140238
mahabharata_07-dronaparvan	-0.188198	-0.015726
mahabharata_08-karnaparvan	-0.183075	-0.009324
mahabharata_09-salyaparvan	-0.163132	0.000378
mahabharata_10-sauptikaparvan	-0.150701	0.074573
mahabharata_11-striparvan	-0.147279	0.087880
mahabharata_12-appendix-29_moksadharma	-0.029883	0.153943
mahabharata_12-santiparvan	-0.097345	-0.052386
mahabharata_13-anusasanaparvan	-0.091721	-0.042623
mahabharata_13-appendix-15_umamahesvara	-0.017925	0.020145
mahabharata_14-appendix-04_vaisnavadharma	-0.012773	0.044481
mahabharata_14-asvamedhikaparvan	-0.124293	0.007109
mahabharata_15-asramavasikaparvan	-0.129528	0.075846
mahabharata_16-mausalaparvan	-0.119308	0.178493
mahabharata_17-mahaprasthanikaparvan	-0.042859	0.303534
mahabharata_18-svargarohanaparvan	-0.068185	0.243594
markandeyapurana	0.022043	-0.127262
markandeyapurana_adhyaya-1-80_u	0.028426	-0.113046
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.044898	0.079149
markandeyapurana_adhyaya-94-141_u	-0.002994	0.001840
matsyapurana_pu	0.050756	-0.191726
naradapurana_khanda-1_u	0.155359	-0.363089
naradapurana_khanda-2_u	0.083757	-0.120719
nilamatapurana_au	0.071343	-0.004125
nrsimhapurana_pu	-0.071059	-0.070450
padmapurana_a	0.077099	-0.530656
pranavakalpa	0.111099	-0.042646
ramayana_01-balakanda	-0.114801	0.024776
ramayana_02-ayodhyakanda_a	-0.140790	-0.020258
ramayana_03-aranyakanda_a	-0.125170	-0.006531
ramayana_04-kiskindhakanda	-0.119860	0.007021
ramayana_05-sundarakanda	-0.137024	-0.022120
ramayana_06-yuddhakanda	-0.156229	-0.018917
ramayana_07-uttarakanda	-0.116530	-0.001076
saurapurana	0.124947	-0.145415
sivadharmasastra	0.156721	0.044208
sivadharmottara	0.098424	0.021572
sivapurana_dharmasamhita	0.196153	-0.456333
sivapurana_karvanamahatmya_au	0.100855	0.192091
sivapurana_rudrasamhita	0.105926	-0.189635
sivapurana_sanatkumarasamhita	0.245990	-0.280376
sivapurana_satarudrasamhita_au	0.073062	0.084750
sivapurana_umasamhita	-0.022388	-0.326033
sivapurana_vayaviyasamhita_au	0.154159	-0.114052
sivapurana_vidyesvarasamhita_au	0.198108	-0.055604
skandamahapurana_himavatkhanda	0.040705	-0.053374
skandamahapurana_kasikhanda	0.088349	-0.287626
skandamahapurana_revakhanda	0.034654	-0.040588
skandamahapurana_sutasamhita_khanda-4	0.173937	-0.019310
skandapurana	-0.011702	-0.127623
skandapurana_adhyaya-1-31_pu	0.050383	0.003049
skandapurana_pasupata_adhyaya174-183_u	0.128755	0.178764
vamanapurana_saromahatmya_u	0.087579	0.092097
vamanapurana_u	0.003140	-0.151402
vayupurana	0.125959	-0.034570
vayupurana_01_frame-and-cosmogony_iast	0.111286	0.310613
vayupurana_02_pashupata-yoga_iast	0.135085	0.280886
vayupurana_03_kalpas-and-shiva-lineages_iast	0.095348	0.168219
vayupurana_04_bhuvana-vinyasa_iast	0.102000	0.135173
vayupurana_05_jyotis-and-purvardha-close_iast	0.129618	0.333695
vayupurana_06_prthu-and-prajapati-lineages_iast	0.084940	0.271744
vayupurana_07_shraddha-kalpa_iast	0.141661	0.295520
vayupurana_08_manu-candra-vishnu-vamsha_iast	0.090309	0.305590
vayupurana_09_upasamhara_iast	0.129927	0.227527
vayupurana_10_gaya-mahatmya_iast	0.152735	0.114767
vayupurana_revakhanda	0.090198	-0.106145
visnudharma_pu	-0.035986	-0.045071
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	0.026811	0.175704
visnupurana_amsa-1_u	0.067718	0.047919
visnupurana_amsa-2_u	0.112538	0.245476
visnupurana_amsa-3_u	0.108812	0.059058
visnupurana_amsa-4_u	0.019617	-0.010078
visnupurana_amsa-5_u	0.069995	0.142768
visnupurana_amsa-6_u	0.123635	0.306863
visnupurana_u	0.068002	-0.107509
