"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.377387036902209 0.404945273481117 0.379002983890077 0.364421495682334 0.411936653318759 0.355288744023061 0.361993680281984 0.361125288200438 0.361631306781283 0.432582290471611 0.360113457444408 0.380149148333501 0.370235235310142 0.261764171978967 0.353802463276779 0.311327189171669 0.301198495372205 0.290809766420545 0.310772493607841 0.361808958082324 0.311635579335576 0.262969492048406 0.202693284527496 0.288376532831438 0.364871575774915 0.355162888919364 0.396711509486853 0.406360855143799 0.397678779357781 0.346116883786348 0.27475423527173 0.494655018800815 0.322165863782423 0.306077546188476 0.287561144133236 0.285481411153377 0.367972088051371 0.397936160549202 0.392849916097957 0.360546273476198 0.399403027475321 0.37909604492204 0.403324975083772 0.422827095489786 0.398222248893278 0.399619529863532 0.39383169124546 0.388694018807815 0.409960492673983 0.445817398697078 0.356717747737474 0.355222993378294 0.382994317335983 0.362600780334263 0.381251977545408 0.434958613256011 0.435516111698831 0.534436562510366 0.468868373271478 0.30161204031334 0.277379471080244 0.213957704606349 0.321782877837134 0.358211809269398 0.331205751258231 0.338177263863591 0.380657941108067 0.400585850501128 0.385034878512977 0.389819716965874 0.388493614574251 0.39905214822848 0.399167043281625 0.384693729285565 0.303647221416937 0.356788037481408 0.321454752617554 0.409516765881006 0.412892452859739 0.349423190761794 0.431655360292294 0.383829301536729 0.300363227113342 0.297901660421041 0.325098592898735 0.341389200080772 0.281222926489026 0.317491694458413 0.380421956308197 0.356134539684995 0.430124466808575 0.332097805653867 0.36946423666487 0.303108715822025 0.328798755185697 0.390161951482796 0.412066616959053 0.373383936259736 0.418577551717148 0.353588173951764 0.384199387674592 0.347987039526607 0.364289303414652 0.376348866035522 0.375373150824075 0.326413576769273 0.30862208263076 0.333579241084569 0.411442428869364 0.303739018374954
"bhagavatapurana_skandha-01_u" 0.377387036902209 0 0.285229662555178 0.256808321533794 0.243410272850202 0.327322066046094 0.249202991618677 0.259255619852719 0.266591238772577 0.274174390218075 0.376605170587721 0.2273541020066 0.267823820412529 0.290808782960998 0.343435576010007 0.377204221912326 0.31411271410172 0.367900570348305 0.327751259124941 0.307377019277192 0.396504194309029 0.344921937341217 0.376898541251086 0.35795258248887 0.367704211359561 0.416505701872183 0.333582574137292 0.362138433330264 0.383268641850971 0.383840636852947 0.298219555065821 0.351453188301461 0.535033595288394 0.330293917219941 0.352599052635352 0.346008973862141 0.395190905150635 0.304950556715802 0.363167584586472 0.332045799496248 0.301650638238506 0.349483488594872 0.320666577166268 0.366260500768122 0.382939680232027 0.36246174332721 0.369679513491161 0.359457202592072 0.349254508251517 0.365478519586891 0.416860719396851 0.305669711444567 0.313432443051524 0.391145504340651 0.391786776211121 0.325376060088794 0.371089146759933 0.395536555503718 0.496471808923377 0.427101933164991 0.315431710139652 0.306887559424227 0.337399542979917 0.357282752111959 0.402253375844197 0.325471223812159 0.36092867203767 0.396084999536079 0.370554386998384 0.347596878618621 0.370046316937078 0.367184216346497 0.377503982903877 0.383385712014629 0.348774724954079 0.338748848350624 0.426092230044355 0.38319638299782 0.417621677244911 0.428373017442459 0.37319345006532 0.443003857708494 0.361608535128077 0.33635186662115 0.367203083034194 0.421114400451169 0.352221819614812 0.331369706830608 0.359255628966277 0.415646259882165 0.355874109031874 0.427943411331545 0.311028626981214 0.375767283974546 0.326945747038407 0.355272856952466 0.399468244290942 0.456401477671719 0.378057763863257 0.453465484588625 0.389471388160482 0.410821215239417 0.397975340983523 0.360273459786502 0.394728344750074 0.43763646382879 0.371175913520543 0.341488812051367 0.324380077371474 0.425104486094668 0.314688140335054
"bhagavatapurana_skandha-02_u" 0.404945273481117 0.285229662555178 0 0.275655465514475 0.285088889039132 0.332113847564473 0.293118915244425 0.293917219711578 0.306702076275344 0.328590873769752 0.414304048505362 0.31490538609568 0.299115540822881 0.324795347191228 0.384911372156615 0.412047561732009 0.366206219830823 0.400228876927646 0.374864058906662 0.363071658569644 0.411681675073663 0.387969158023302 0.406704739952443 0.387154957005752 0.402314332403296 0.436273217172604 0.39477497092939 0.400316873725728 0.404742838942314 0.423057199986763 0.372530020781068 0.380945503212937 0.541761215737216 0.354646825994058 0.374028211382822 0.373507324104045 0.410559001709234 0.379449495827773 0.419908592802182 0.405221124300372 0.375364320516605 0.417026873506182 0.393705480874065 0.423330942222158 0.435877064894098 0.420117919419853 0.428007191720194 0.421591439345778 0.410565579006622 0.422033601865015 0.436325443118463 0.359323198761101 0.373532137726528 0.423203529049483 0.42332228886382 0.385589105429644 0.435564770889361 0.454280023382465 0.533604823621388 0.47149355818115 0.36437613061839 0.357849160841656 0.367580820849282 0.392823429309986 0.43740436291111 0.363256475589993 0.398252921800338 0.398980827447539 0.416757994051809 0.40882445954799 0.412510931783521 0.40652786679783 0.420819061285097 0.42405387541778 0.400197427251391 0.369037156409979 0.438349879978829 0.409100928387379 0.447194476709516 0.455230807079984 0.410325023571585 0.458340080884233 0.390556179519884 0.373709571846848 0.380072584577905 0.438560259163238 0.390135213350734 0.357966193763871 0.396758596507248 0.421068673487813 0.392149981698655 0.432129974724615 0.362838788826997 0.402208039094544 0.372700399425744 0.397433411272773 0.425246613413805 0.456164895439433 0.403362915381018 0.477129611638627 0.423259717324576 0.442060439619242 0.426492379522007 0.408618360335379 0.421328364960465 0.463472285725002 0.400572386060614 0.382476592090506 0.352630915372449 0.44352395826731 0.353303152951305
"bhagavatapurana_skandha-03_u" 0.379002983890077 0.256808321533794 0.275655465514475 0 0.190861587846655 0.287157689634951 0.266246391640064 0.27651977882246 0.278187079717609 0.3027437906475 0.343197706193019 0.228618720832336 0.22835078508332 0.272151164011727 0.364038050145728 0.390206459172709 0.340961145503803 0.372810631223212 0.344416802266547 0.291901054490778 0.398372123092095 0.368718385259414 0.383502966405064 0.372729479741424 0.379699209988921 0.425208892577373 0.326754182909454 0.357179949832876 0.350720054408448 0.369381684566999 0.296463185954304 0.356117121500411 0.527554617594513 0.343391616391905 0.35805055375302 0.348723447093312 0.393744169211671 0.305981562271097 0.365564909840732 0.341535024895105 0.297355892959855 0.348809082791306 0.325111489795503 0.364004193544813 0.383340977948635 0.358087252279317 0.366822544635043 0.356521668612788 0.346351361809133 0.367202145076987 0.384168494151219 0.284283698409407 0.300095014877128 0.364964206978701 0.367875973657053 0.318211108933887 0.382482173324341 0.401996061030188 0.495855532874795 0.434434326670655 0.331386399321114 0.321576264381433 0.351047448998481 0.363367188905461 0.417926256205217 0.309260799820848 0.372156140977909 0.398677834268778 0.35628499462543 0.335351397883954 0.352799540900471 0.350604283334697 0.354437541248605 0.361016847881294 0.333979407312914 0.357148871907877 0.426331225568884 0.374633106025954 0.435184034069817 0.44260585947052 0.383207569093683 0.44979983979116 0.376580630410327 0.346525836804621 0.360504414550519 0.426239015809467 0.367450969201463 0.331005408868934 0.361099583228684 0.423911767543663 0.367285130031263 0.420659155612007 0.322834266222795 0.386837898356412 0.344949621518751 0.371996835951545 0.402304552070819 0.446666127236849 0.386416626174689 0.470957960862582 0.401934388726898 0.42158394542974 0.406915582524189 0.389387379920864 0.400486622918987 0.451302891412181 0.387104420790828 0.358055631585619 0.294538337161541 0.416383483194624 0.326744856940713
"bhagavatapurana_skandha-04_u" 0.364421495682334 0.243410272850202 0.285088889039132 0.190861587846655 0 0.288580764026388 0.249064030994844 0.259861673073041 0.263935298975079 0.279409202943776 0.348148812347854 0.200065638411665 0.242434055435466 0.264941390237977 0.349956204485153 0.381598811214199 0.321604378716167 0.364639364793798 0.329816777573699 0.278300353323781 0.3926353861299 0.350932954205644 0.368337522299572 0.358602929024494 0.368708218599611 0.421670770856663 0.309951420827262 0.341881463593559 0.350357477235684 0.358083087223613 0.278930542985984 0.344175362416241 0.518701392467529 0.325490204031296 0.354815830057462 0.338992985279453 0.387925191468435 0.284922721115291 0.352616952733274 0.325959028160343 0.280378537460783 0.339452042670037 0.30954005890192 0.355026687084063 0.357205670885706 0.350452814974995 0.356515675922328 0.344138781669739 0.33517114363059 0.351374629300862 0.387799710648778 0.277436146920215 0.29037481569063 0.363637746481963 0.360498237263435 0.304676060264876 0.364884481190592 0.392655752326888 0.487465499307867 0.419835604747889 0.3197588726531 0.304921033664161 0.336734508143261 0.34932392034718 0.401383611287548 0.29451291919365 0.360438944166918 0.401081841502679 0.338895704354641 0.31593385710603 0.339340624480564 0.337290693079098 0.34276510754264 0.352499382345087 0.319184293928318 0.342917785294321 0.42167645804545 0.367970076430534 0.425112762280112 0.436549029826851 0.367629672153148 0.448616685744374 0.36865919899615 0.335836165811774 0.357739566115504 0.421098236748779 0.354668620423303 0.323263471005617 0.342263584800737 0.416544437901568 0.355711021994377 0.434190086257265 0.310594055702382 0.373715075522738 0.324261557758693 0.358978172913975 0.405481441232165 0.451267260294192 0.379740815795193 0.456256931803075 0.399481045349421 0.409689720221469 0.396751083502639 0.370809566056598 0.401026057491222 0.440000565576693 0.369755430738988 0.343297597384157 0.28391583082466 0.401924670290305 0.314893476636857
"bhagavatapurana_skandha-05_u" 0.411936653318759 0.327322066046094 0.332113847564473 0.287157689634951 0.288580764026388 0 0.329849723929516 0.34460589576251 0.331952894141007 0.363243898539287 0.373301645716118 0.30972772218219 0.318429924353953 0.318990709971862 0.39940635326383 0.420872576123738 0.383759138292409 0.395594784601427 0.383436705859175 0.362513110152253 0.43480034818224 0.414985280584566 0.415720289827507 0.403543395358671 0.416367694797755 0.451902222189062 0.389339715412822 0.416397843856209 0.408335250382344 0.414753174157145 0.360278526378131 0.406151412985502 0.541748443702435 0.390131411027593 0.399557328756826 0.39590012164838 0.428533018159458 0.372301025017428 0.413528720226211 0.393316349304832 0.363371538540199 0.406863553984556 0.38111464614739 0.414809514621247 0.435328234094634 0.414350593101032 0.419499117449956 0.4135625052128 0.403703016357127 0.411724151086725 0.421546860815824 0.356248878045441 0.365689675956262 0.410535076173154 0.414652477292485 0.383052564914758 0.431356240981895 0.451061298104547 0.530822909768275 0.478370977340721 0.382791823345905 0.360430858494192 0.391485293784261 0.413189271460873 0.449677499815226 0.366839563553723 0.39522424106755 0.40476002782675 0.412866366699069 0.393718046009837 0.4015407185292 0.397824795926103 0.402737094533113 0.411901259663029 0.393878302167949 0.394798737122816 0.451981942580872 0.410570798621242 0.443125294225234 0.481985986252076 0.42598646425695 0.447361360304378 0.426394103864671 0.394040045807979 0.400582783666823 0.454864326100059 0.416027109739787 0.365494733444016 0.398144150933229 0.447141086720213 0.407423995983076 0.47449312122704 0.380970707949967 0.429138355281016 0.3850350324454 0.40382349852903 0.438165942209194 0.46917034721782 0.423969316188492 0.457535112084824 0.420566755896118 0.454233458766155 0.43936310529938 0.419944405007163 0.435278200160514 0.494694696684731 0.416490555400892 0.392244983559958 0.356014963534059 0.442774054996057 0.364741896143612
"bhagavatapurana_skandha-06_u" 0.355288744023061 0.249202991618677 0.293118915244425 0.266246391640064 0.249064030994844 0.329849723929516 0 0.226562003037244 0.21859251534754 0.257379834817918 0.397547116700038 0.256388227191517 0.264973412676371 0.307374922062245 0.327609021232306 0.361091159191349 0.293518101703625 0.333781736129355 0.301989194628804 0.307455487537077 0.369899773975702 0.324597693650183 0.347665073874472 0.332754199040836 0.346982254976635 0.391609465036692 0.343771893719074 0.367219975010245 0.372086786313491 0.373920837374338 0.31513743753409 0.330353017795094 0.528539698564065 0.296576294923545 0.327232532282572 0.312109003497969 0.364295813217233 0.32422523507255 0.374775483086187 0.355800506544601 0.317106592068828 0.373583095285531 0.341985899249144 0.379124565815621 0.393201078878004 0.384914323887738 0.387586811012583 0.37408175882978 0.369670143343549 0.386683610445739 0.416121342664693 0.309085864743828 0.315079806620639 0.387787400089912 0.386032436564304 0.340588978657897 0.391834624824905 0.422453362507626 0.506922740309961 0.441687092701779 0.288936073124886 0.284177416996158 0.316258105428054 0.341521830507153 0.390156236146355 0.317016712169378 0.355685807745768 0.382473304270834 0.375054585200148 0.36019447975447 0.37636987273572 0.372307843163723 0.383236554549695 0.385350885020927 0.354648082123211 0.309693430792603 0.408462999049662 0.373301307518993 0.401617224005107 0.422400900848743 0.341144910307598 0.424608520863489 0.345464323267006 0.312476662936227 0.334452726736921 0.404554163430161 0.341778710414122 0.304988482111266 0.352971144858442 0.380396540577319 0.330857454236114 0.417562019071585 0.298728911614102 0.354691306107174 0.296900568700329 0.335570908129939 0.382989426644496 0.425717223190806 0.352785255918202 0.436869589773158 0.378980221099385 0.382706428805918 0.375587866351231 0.347286547117059 0.378503128245587 0.425573092568712 0.351323707985582 0.318722322422404 0.319569742963743 0.414439124125057 0.287062770297706
"bhagavatapurana_skandha-07_u" 0.361993680281984 0.259255619852719 0.293917219711578 0.27651977882246 0.259861673073041 0.34460589576251 0.226562003037244 0 0.247656810983836 0.274535894902487 0.390898277696746 0.271573820855052 0.265984580042014 0.320367379913173 0.337665562644754 0.374726312220194 0.314754510333576 0.348295171280254 0.321621293439839 0.325055592391788 0.381687881947555 0.334834596895741 0.356763990636258 0.343617280703247 0.346942194989582 0.396791382766481 0.359153998118912 0.380697375543247 0.396361257471703 0.396799985321696 0.335782790663407 0.334904217155136 0.531699666478954 0.319135624279554 0.331638575364265 0.328023397058533 0.372697793058493 0.342434593602975 0.390067278580218 0.370524580874862 0.336213083905245 0.387282004840231 0.358887594905912 0.402910015459282 0.402781585509587 0.398352817173857 0.402893930293508 0.395697959514338 0.382521214560277 0.403108283513307 0.43000974258494 0.320051648005747 0.337647651184434 0.388168247105405 0.39284109534417 0.352092999652328 0.406024566291358 0.431059937087122 0.50714232023026 0.450842104097995 0.303673779978454 0.303619337665493 0.32245434193779 0.344912667993065 0.400975994052214 0.331693834141018 0.357200319437328 0.380704058444421 0.394182225132645 0.376581112569168 0.388361785521694 0.385806436929839 0.399853290939219 0.400321110522246 0.370279138125202 0.319268508359913 0.405604707676966 0.374568656312915 0.403532247692425 0.429181904549266 0.354840111277744 0.427100221850737 0.359486142544573 0.325325607996506 0.344670879892142 0.403138141502778 0.352216656344596 0.308368751920495 0.358685734919414 0.391057781628126 0.347139005826176 0.426361109644382 0.31576103997947 0.358489444697086 0.315249264818068 0.352513606146254 0.392231064905214 0.43455882052985 0.371652183808324 0.45714443556507 0.385363785766732 0.404768348054481 0.380232027940529 0.365541144598711 0.387951372982226 0.423385061213298 0.357889551813709 0.337869684744456 0.326568659072844 0.423555678833526 0.298729578991036
"bhagavatapurana_skandha-08_u" 0.361125288200438 0.266591238772577 0.306702076275344 0.278187079717609 0.263935298975079 0.331952894141007 0.21859251534754 0.247656810983836 0 0.25432496591199 0.40012995825366 0.247322981763537 0.304042324987818 0.31115231202207 0.324891996269871 0.368906346858937 0.297152895340647 0.334216194359933 0.307608628872266 0.31506806132577 0.382146905974386 0.331009542518926 0.353060537538438 0.336065239234318 0.361068245300574 0.396237705598484 0.342153923108613 0.367899677344016 0.367180531749449 0.35629370114196 0.316413489628655 0.325247298649507 0.529686228962222 0.300072136288151 0.34320642533343 0.317167194181807 0.365171475468558 0.335387027219571 0.365866152194904 0.361492093233622 0.327475039172524 0.37941985937656 0.358120126403068 0.383091633576958 0.3962375469297 0.381593342448224 0.384661172893377 0.374044958721249 0.378931367028979 0.396629969188877 0.444473784031867 0.337505564270368 0.33359394535753 0.406079923079279 0.39982655300063 0.3585663512624 0.402902697433107 0.425707739337707 0.51375382747929 0.447563507912584 0.302110419002623 0.282408155094149 0.32144715271734 0.349423960301175 0.385962577974204 0.321952525728713 0.347168651978731 0.384566966940001 0.378946545140949 0.373549058312136 0.379290835109683 0.369557208474748 0.3773186260204 0.373056965890032 0.353487664502833 0.309247619540566 0.402687785960555 0.381311161768457 0.400977567078565 0.43048899126361 0.338281456001584 0.416081096517938 0.343258562628457 0.321335606589545 0.341183232091406 0.408210372402487 0.32988877666122 0.318078752395035 0.35478757026888 0.394260655594916 0.331329904027551 0.436196608385966 0.295036576836675 0.350590931004746 0.291949017990689 0.341420847948346 0.393727491352412 0.444393055341942 0.356023418463459 0.427318379735354 0.383905083721062 0.389898278619428 0.388393456195493 0.346217698928464 0.383800211630702 0.428202946328669 0.35515424995409 0.323373285305411 0.327975690485454 0.416647676298713 0.293916678732871
"bhagavatapurana_skandha-09_u" 0.361631306781283 0.274174390218075 0.328590873769752 0.3027437906475 0.279409202943776 0.363243898539287 0.257379834817918 0.274535894902487 0.25432496591199 0 0.410145569190223 0.263647633529648 0.329503066245067 0.330058477660847 0.331967080900593 0.36319988432626 0.27777005412826 0.35234884884226 0.305426507185855 0.322270463058992 0.39366048840744 0.334286422258593 0.370404369686314 0.34883886580469 0.365783454124263 0.409432645607045 0.353183885383911 0.374708733671737 0.401822765003269 0.391440424074789 0.308397698159257 0.328740099814594 0.537236058924045 0.314192531053328 0.354462229206876 0.334305205096163 0.382091341039006 0.318770901092217 0.376041655020054 0.359110665761561 0.322821982872639 0.368981930445271 0.346291131435544 0.389566278852713 0.386397371391615 0.383159605758487 0.388548632526168 0.371393524204184 0.373192961240825 0.38975863012642 0.451245029490691 0.339968289436412 0.33763746948124 0.416930274283825 0.409392358396048 0.355827702234022 0.388716325052329 0.411511731800851 0.507531359983785 0.446386100577472 0.297083483771268 0.291871076337656 0.337480192487315 0.347390205963645 0.394634347952061 0.330517886244734 0.366938507379023 0.401558953025776 0.356280406624256 0.350589636942593 0.379753739142064 0.367219673930694 0.381943044844931 0.38945498627531 0.350254581356955 0.331653060998161 0.419914200389475 0.394700359193771 0.407799084404475 0.435965083049049 0.357444528847308 0.437892302570298 0.358399528017337 0.324226080314125 0.356070037756984 0.424926928750755 0.356941506186276 0.323654229769634 0.361585099360889 0.416670463153856 0.344737581436377 0.442710581098644 0.318838448348945 0.359496788473882 0.306299457626121 0.328260474191803 0.393561601900024 0.452237530927284 0.35886705010911 0.44660439547664 0.381824314186981 0.382350208214505 0.386068237709167 0.299078041145091 0.390367414472432 0.431768335705255 0.363758593870764 0.317247958541916 0.358763346999282 0.437258034550331 0.295735398261463
