"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.405990482627609 0.437215774596489 0.403765974810051 0.390233976284619 0.435137000391101 0.382609149703331 0.392074500380994 0.387049628626979 0.389353429229591 0.46435913974581 0.385174254521679 0.405506440340039 0.399542994707815 0.282868167500662 0.375164698275087 0.333082237542385 0.322650464221878 0.308774766929121 0.332736965655404 0.393399793338846 0.337041385280537 0.286099776541352 0.222757948849729 0.314419392295373 0.393813862018921 0.382793598305004 0.425185659961183 0.433704199101034 0.421003666836616 0.368348388789336 0.296381899272052 0.541931815832187 0.347229519377348 0.331133333087813 0.30783437232838 0.308244506916548 0.393714301303341 0.42517707447399 0.419754600837624 0.384011551583827 0.4293187746838 0.407174265541352 0.430085716695902 0.45638456249875 0.427754136205448 0.428012871478062 0.420270178479954 0.422389442855892 0.4436985502293 0.480161998128846 0.380942527855009 0.378284755625418 0.408745155346472 0.389768522331503 0.408697522647705 0.464322189433647 0.474083394655412 0.57715947524867 0.509476517901463 0.322144703234247 0.295558009321993 0.23313779522284 0.346684767040573 0.38477590585792 0.355008002353466 0.358483723955922 0.405933559162741 0.42770186746728 0.413519305736936 0.418364705266051 0.418215857041192 0.424539025351099 0.426087817411193 0.412664208492122 0.3274813274576 0.379585071626378 0.344553906739602 0.433024325149286 0.454745534315918 0.376723406497608 0.455293390473782 0.41106929524753 0.324957164440989 0.323710663882145 0.35830708602169 0.367864787102561 0.302944448385757 0.341608345538176 0.408240283887419 0.38051324338751 0.460868814018244 0.352417790321992 0.397213317500358 0.323568854688472 0.349569595532364 0.417111192506683 0.448324782364348 0.397516827285549 0.445434491192444 0.379952417960348 0.410023759707527 0.378370753850361 0.390955054413386 0.403644387743283 0.417126393854852 0.348611679114481 0.329027717621449 0.358436561759869 0.449476181190525 0.326324976538457
"bhagavatapurana_skandha-01_u" 0.405990482627609 0 0.32418782733104 0.289558144432233 0.277632650781329 0.362286652878602 0.285081128554286 0.293737103284949 0.301595149521334 0.310751605397121 0.413021607148421 0.26223613774538 0.302896710967661 0.328432821307656 0.375570315391555 0.405545697625527 0.344548044610146 0.398306027804233 0.356660415292637 0.338710372655566 0.432843720236739 0.376240639720058 0.408973853533325 0.392139701310349 0.399892358237958 0.446946648111297 0.367389938473683 0.397271193577205 0.418421578725205 0.416607691631973 0.330959653971809 0.382619437759316 0.578734605283488 0.363449300132 0.384455742803445 0.375432722987202 0.426105703455603 0.337510884724425 0.396720433638607 0.363292597938321 0.331411286354111 0.384367224919091 0.352598362329219 0.398279445380954 0.421954627355489 0.397620012180194 0.403000395202129 0.390564143341607 0.386581380586336 0.401165292390563 0.455341124479049 0.337137785041071 0.3449358085801 0.420228820285668 0.423495062238706 0.357690047946437 0.403322371440688 0.434857535552161 0.538993879586126 0.469380169438482 0.346306283974454 0.337858147163261 0.36901374339738 0.387378379906859 0.435776367515393 0.357308615028842 0.39118067474887 0.428205797921853 0.402839280153386 0.379043993502345 0.401748727313328 0.401413648251421 0.408931129882917 0.415536205550848 0.381927784650602 0.371465645595005 0.459273754020967 0.414148565722876 0.45110475770257 0.469603123677078 0.403247479815935 0.477583858470607 0.39577551873639 0.369977236126252 0.398961273704721 0.455005804696513 0.385702255104668 0.363455624245758 0.390300684765247 0.446752840118009 0.386074576026178 0.465233056855857 0.342131935757447 0.408692261951867 0.356141312368176 0.384895873723214 0.431381017303254 0.493470310949974 0.409846722898335 0.484320968555864 0.421892626825034 0.439949727698001 0.431051524221787 0.392654009143744 0.427992006133367 0.476859579639258 0.401197401678159 0.3712386733465 0.357132009395435 0.467569988190681 0.346392868512293
"bhagavatapurana_skandha-02_u" 0.437215774596489 0.32418782733104 0 0.31259296356115 0.324563530441981 0.372106490611128 0.33122174010622 0.332289686286833 0.343281493823571 0.366405368845283 0.450613823111504 0.351260148953016 0.337142358007231 0.363867947506505 0.421295736796788 0.441317353956514 0.39989726735934 0.434943345684776 0.406581589878268 0.397287101918192 0.450525478254155 0.425008726950117 0.442775579429316 0.425903885992952 0.437627973352785 0.470633122321346 0.429828887478521 0.435475563663624 0.439845436410238 0.456805064438874 0.405990109635045 0.415314667901005 0.584353580752932 0.390833203535901 0.409917942352471 0.407340241373874 0.445412206072473 0.413548992058107 0.454911112194131 0.438152965658685 0.40864656471458 0.452727772299127 0.428920365788276 0.458403371336293 0.473106516046335 0.456283842935517 0.462289610683587 0.45404898690215 0.448809834781575 0.458159857992166 0.47478081088203 0.393378843980187 0.408220056549453 0.455426285488881 0.458615102219579 0.420334232420452 0.470206831238179 0.491190146984301 0.572597751751161 0.51138026694291 0.397608906182095 0.392031792819995 0.403375558625206 0.428291922043477 0.47125767395325 0.399094208065389 0.434604948127088 0.437609408985786 0.452346951011368 0.444576898640728 0.448437502876951 0.443042269633871 0.455691217244823 0.46011613778113 0.436479892243587 0.406943498976376 0.475068039226014 0.444588038912711 0.4842031006942 0.498404648445161 0.445544595922341 0.496560148128552 0.428361416441134 0.410095577873949 0.417758487035283 0.47499901205629 0.424269210807957 0.395605674713681 0.43097587819038 0.456930228971529 0.42553182023129 0.469689400856577 0.397795875476325 0.43916865492019 0.406279896753459 0.428570917875763 0.456730821072332 0.49326496044617 0.437740559826834 0.510167659438951 0.457310321292291 0.471229159836301 0.46314397504422 0.444073423842695 0.454690060136673 0.504766681289426 0.435174743488587 0.414932359847926 0.38957690632545 0.486282942753805 0.389932296644329
"bhagavatapurana_skandha-03_u" 0.403765974810051 0.289558144432233 0.31259296356115 0 0.218432478852579 0.31700937451161 0.29721417771754 0.309854479864414 0.308572074515372 0.334595746383997 0.375688578873752 0.25376253589772 0.255928233524135 0.306008413674035 0.392629498506727 0.414624096160719 0.367441812707902 0.400952346935648 0.368581836565538 0.317304915247508 0.433493786305598 0.396954018135591 0.412925372534984 0.402546554240371 0.409420143577175 0.454230290039787 0.356037957546194 0.387860886281723 0.381738096016398 0.397199121492463 0.322133554974992 0.384174779586924 0.570337069997771 0.372317604893789 0.388124791122707 0.375605843562105 0.423447913947213 0.332466208986017 0.397059334124612 0.369266338473319 0.322179270159505 0.380176316319057 0.352857435518391 0.392909516784006 0.418668703947041 0.387961897233885 0.39531225415805 0.382784039827144 0.380695006297479 0.399701989187187 0.419749704439324 0.310705023745295 0.326138946272458 0.391286450427635 0.396342358924027 0.345734962585313 0.411825679471129 0.440235059205406 0.539350357435486 0.475239693884089 0.357860869634264 0.346942899367626 0.379084962234941 0.392588798909454 0.448687169498916 0.336065086309925 0.398230936045665 0.429129398782344 0.386753724250988 0.364105232308626 0.381208283938785 0.380998634105778 0.38178892732415 0.390658436132627 0.364545960303278 0.38632881394495 0.457221599559028 0.403487876447317 0.463969977152234 0.485124658672241 0.412337246921923 0.480765032980437 0.408998277732573 0.375719845564983 0.390675968826145 0.459054203771429 0.398668811267672 0.36125076572716 0.388708739530989 0.454096576259742 0.394869830538209 0.458452948638718 0.35125006222 0.418400817269377 0.371217407494611 0.397990641904866 0.43173886436198 0.485255686907955 0.416731268309751 0.499186076093404 0.432875864727973 0.447714620973027 0.439460803341314 0.419237168686619 0.431361969451049 0.490447408473421 0.413103717282336 0.384131750663451 0.323441752978752 0.4573379237552 0.353747662438872
"bhagavatapurana_skandha-04_u" 0.390233976284619 0.277632650781329 0.324563530441981 0.218432478852579 0 0.317098695272888 0.280372665984 0.294041693184627 0.294906496533007 0.310719595592926 0.380712463900324 0.227136992780672 0.270238548256255 0.30033750008083 0.379699824486106 0.405976251970039 0.347831970050103 0.392674559213289 0.354539335580658 0.302942742791359 0.428517679064501 0.380107992401573 0.399254485869325 0.390036171279329 0.399851168625486 0.451946613685247 0.340087878452427 0.371917145397348 0.380235874909042 0.385869200498788 0.303910968209612 0.372085746253671 0.563457787843765 0.355387953887823 0.384082390348151 0.366179993672513 0.417904749568258 0.311274611708744 0.38392444682859 0.352910964939287 0.30472149842312 0.369918531686595 0.337613272377138 0.383360944473764 0.39225150060927 0.379589081587872 0.383824038015378 0.369466660381644 0.3685653673514 0.383274289271055 0.423534985770988 0.302328117635775 0.31640731998884 0.38940423512829 0.388883173596152 0.332121614904076 0.394583808874434 0.430034185607673 0.530360964799111 0.461662635891144 0.346538968813138 0.331134097246127 0.365703571727522 0.3790759692574 0.43251698442795 0.319992070843002 0.387391223216253 0.430986809172629 0.368765349394011 0.343610305187913 0.367580987338078 0.367468383233718 0.370036026171014 0.380057654851342 0.349045878167464 0.373220465824552 0.452973309138603 0.396906189399008 0.455826333081325 0.478565935300958 0.396070413374567 0.480523347102468 0.401373212375126 0.365376333801796 0.38821271864518 0.453585111776912 0.385389521001354 0.352524477231712 0.369408699283796 0.447269493448027 0.383863392654634 0.470879524489366 0.33819636445725 0.404424208421822 0.351081090301667 0.385343188277116 0.434362967494405 0.488724746682572 0.410263199738334 0.486021582212068 0.428749512526035 0.435799011898253 0.428558769256574 0.400566327626796 0.430766756752329 0.477992397141801 0.396894648322442 0.370193866704726 0.314252525138704 0.444904427023352 0.342154960632195
"bhagavatapurana_skandha-05_u" 0.435137000391101 0.362286652878602 0.372106490611128 0.31700937451161 0.317098695272888 0 0.360380123110652 0.377499651745359 0.363363281813587 0.392580005601309 0.406369020622425 0.335516220001978 0.345932935133994 0.352749861223655 0.427871946595201 0.444258287161692 0.410734334073494 0.424553865203987 0.408143610587982 0.386184470107021 0.468917022358527 0.442352599259361 0.444067910587752 0.432443135189172 0.446022738955541 0.481183061530376 0.416373501359295 0.444407927626488 0.437768509139589 0.442678666793413 0.38422251764153 0.432746157606091 0.581972152127103 0.419214486846509 0.429415960257985 0.421832532380663 0.457391326921995 0.397930627690569 0.442514490288007 0.420052953953067 0.3880559915273 0.43524090859854 0.409820548253853 0.443238111799607 0.466503129980841 0.443763723637212 0.447798853293906 0.439136374495628 0.436468770478149 0.443435927017238 0.454973645977336 0.381380266165064 0.390585733561901 0.437353425040013 0.443213550781665 0.410177130089268 0.460296938978128 0.486200939328864 0.570090643876087 0.516128377139782 0.407394855637018 0.385683610829208 0.420108079414076 0.441644416236091 0.477939812431861 0.393715286363128 0.42361246772235 0.43550943642112 0.44048094203962 0.421074416420293 0.428430438508631 0.426052987531013 0.429149433590581 0.439896118798474 0.423456613873617 0.425827030221731 0.481544560128133 0.437081235021517 0.474131107643739 0.521087001229295 0.455101831756287 0.481366260645656 0.457299523801337 0.420788150694898 0.430984788363303 0.487693343334553 0.444468589456211 0.395514705518925 0.425081454091159 0.478264395370872 0.436148146335977 0.508299429990586 0.409025478550906 0.459814433313466 0.411202650673586 0.428640721067166 0.466649349202392 0.50688532315273 0.452956469563602 0.485919509002218 0.450325043082608 0.479682777658724 0.471681557371113 0.449565945440108 0.464361062754693 0.529413755162512 0.444618167284394 0.417258585295533 0.384893160046804 0.482725475849121 0.392757174458174
"bhagavatapurana_skandha-06_u" 0.382609149703331 0.285081128554286 0.33122174010622 0.29721417771754 0.280372665984 0.360380123110652 0 0.262514537496767 0.252445490436637 0.290727119955758 0.43169719637408 0.286600435421835 0.299110333666028 0.341853373048247 0.358535565571274 0.38673959579482 0.323199324584146 0.365259153803847 0.329273950319222 0.334966721713703 0.407064976971516 0.355596994897891 0.380775915237817 0.36631022700004 0.380418791476781 0.421918021374419 0.374351908843514 0.399742887900578 0.405350450638601 0.403303646483761 0.343010362198926 0.360477915687479 0.572095367138618 0.328535720968158 0.358511089972695 0.340662219173056 0.395987613079411 0.352952099172398 0.407551131729978 0.385209751593937 0.344072637300868 0.405227529561076 0.371672849997087 0.409067470881339 0.428416409617393 0.415399854211864 0.416695461246381 0.40210195533846 0.404270447026065 0.418866101764532 0.451334960878376 0.337274208572192 0.343574582285609 0.41586959217951 0.417267916884014 0.369876415597064 0.422811242334468 0.45944256966905 0.548500018364492 0.48217789045455 0.317969376371775 0.312512548483267 0.346676538874307 0.370855341308388 0.423422191944623 0.346109062450321 0.382129008575601 0.414205541452712 0.405281553871832 0.390270765968414 0.406020164335171 0.403399726718596 0.412015288476758 0.413672841731194 0.384355666245382 0.342385074740981 0.440593901898983 0.403038648385984 0.433361019833243 0.466202782642108 0.371833387539553 0.458084678989429 0.379685432939864 0.343132977166784 0.366188350424775 0.437067862046889 0.374045869184696 0.33662945179595 0.382430166383539 0.413358255885137 0.361989396303596 0.453791631483814 0.327743119450055 0.387564279149985 0.326965199081601 0.36384687825864 0.413044685104969 0.465276400269906 0.384153305573047 0.469058545576293 0.410019231747621 0.412367691001625 0.410027577075908 0.379601502220484 0.410024880082897 0.464914951702094 0.380939064789737 0.347295637208948 0.351498243777821 0.456986754748821 0.319130376119851
"bhagavatapurana_skandha-07_u" 0.392074500380994 0.293737103284949 0.332289686286833 0.309854479864414 0.294041693184627 0.377499651745359 0.262514537496767 0 0.28641651260095 0.311553166966394 0.424559402636774 0.303697140686598 0.299860382469718 0.356563255890513 0.37022246278849 0.402210722253338 0.34631602027653 0.380314371639652 0.350428995725875 0.355323883780081 0.419107846061449 0.36844028383116 0.391205383099694 0.378746038824806 0.380415960838854 0.428762463779982 0.391869049883903 0.41626891507963 0.430689547764005 0.429581706029218 0.36732674567265 0.368476365403786 0.575589460078762 0.353396949382255 0.364511688369507 0.359069010619014 0.405368920106728 0.375081639795395 0.425171947706095 0.402016031041398 0.366702969446812 0.42135399517697 0.391005262913337 0.434644721574196 0.440946075552786 0.432292806856896 0.435554229442409 0.425550612679481 0.419952496362714 0.438122272680146 0.466326612384484 0.350576357405472 0.368494702630928 0.41768854643831 0.424643190570309 0.383873701078341 0.438998407516136 0.469456001030808 0.550722157558285 0.492015558628529 0.333777287371916 0.334579961554984 0.35482465504558 0.375786882088921 0.434853238936736 0.364322802383999 0.387465391686353 0.413229844816816 0.426811602392687 0.408566077243806 0.420958413453991 0.419820541130828 0.432391960222382 0.432898389340294 0.403300468743561 0.354302465328892 0.439486062569667 0.407151548026238 0.43745190333516 0.471764242393534 0.387219513132504 0.461277711561987 0.395215425253782 0.358146220694753 0.377521586042293 0.436702962545442 0.38565882268992 0.341625673198096 0.389983747062202 0.424060238294618 0.378986594955263 0.463075838325462 0.347593452488135 0.392635428243202 0.347397342801295 0.38236559712968 0.423289023932585 0.473076108242058 0.40449127467974 0.487503743517659 0.417909993843489 0.43511364581808 0.415537698431304 0.398715110161518 0.420389395476254 0.464796350374631 0.389742639804727 0.36797397811655 0.361031077629171 0.467179070709888 0.331406448664856
"bhagavatapurana_skandha-08_u" 0.387049628626979 0.301595149521334 0.343281493823571 0.308572074515372 0.294906496533007 0.363363281813587 0.252445490436637 0.28641651260095 0 0.289622051177312 0.432410735938091 0.276051077540988 0.333541295427244 0.346180099431927 0.356772838579361 0.395277003309673 0.327252835166044 0.36521390098886 0.334447811536919 0.342560310573744 0.419514809096795 0.362384767541844 0.384651612848479 0.369359391446934 0.394060124214338 0.428286405481167 0.37135256102172 0.399969849818628 0.400650433345543 0.386236014649215 0.343799350582653 0.356052688500788 0.57358854457236 0.33212835645245 0.37428360785723 0.345795958499206 0.397140904574574 0.364179147897605 0.39764067644357 0.390209279967188 0.354060928914533 0.409707582558792 0.386704547672342 0.411530838566924 0.433217684870121 0.411617008750213 0.413840020922319 0.402092276436484 0.412092943539539 0.429977428178707 0.478805183381979 0.365019634630518 0.362570926827343 0.434022571536154 0.428926244580293 0.38627135116834 0.434130786664607 0.461624049704655 0.556880955009084 0.488883812044342 0.331913150364484 0.311131281562012 0.351268264482548 0.378516930274267 0.416512703282442 0.351021324900266 0.376226396393663 0.417535160721754 0.409918239919844 0.401943507858062 0.40903760845278 0.400945067521282 0.406439251236021 0.402623239057702 0.384080555357697 0.342644917232566 0.435285811551275 0.411136625548516 0.433446104474415 0.4746970954345 0.370442373497014 0.450205675100794 0.378493242635003 0.353856811282214 0.373141301879527 0.443373505437083 0.363735422182106 0.348881259435077 0.383773328544475 0.42800902965628 0.361797831909122 0.470649443908373 0.323825731763928 0.384695202096857 0.321405465745107 0.370166566717252 0.424613090624535 0.484165074194511 0.388986772244729 0.458009425472928 0.415860199679629 0.42031555793188 0.423369230947975 0.379712970032981 0.417088791381691 0.468011872972092 0.384626567667733 0.352767407224484 0.358776317718561 0.457350070786993 0.325556758834983
"bhagavatapurana_skandha-09_u" 0.389353429229591 0.310751605397121 0.366405368845283 0.334595746383997 0.310719595592926 0.392580005601309 0.290727119955758 0.311553166966394 0.289622051177312 0 0.444001507496965 0.296051302653796 0.360622288267704 0.364796730929362 0.363170874419399 0.388635853395517 0.307127155162171 0.382517361319921 0.332017473722916 0.350630334787867 0.430029221711998 0.365429975126206 0.401442552325949 0.38110583702388 0.398210081815196 0.438964328696591 0.383072833222852 0.407629532586942 0.432583276678708 0.421284342238326 0.337110590348949 0.359456814150678 0.58027046757008 0.345225834523575 0.385649275620374 0.362279453494888 0.41331770039597 0.347505397140083 0.407713340732521 0.38847842257572 0.3505282732522 0.400576550020124 0.375837684654206 0.417430022692396 0.424093249046989 0.413167129897339 0.416981484934179 0.399003368657409 0.408673598529239 0.422776002591565 0.484441968833885 0.368369854229158 0.36601545020085 0.443919591262273 0.439684161755735 0.3846952542999 0.420926313743987 0.450104457707271 0.548673723173352 0.487885951955323 0.327247566764252 0.320002280321934 0.366726776352411 0.376271776445906 0.425538257747422 0.358555330772919 0.39464135969374 0.432721112473379 0.38551137670561 0.381731558812851 0.409508778425305 0.40042204661647 0.411432781171798 0.418269251206145 0.381458141255835 0.363802813982148 0.45203673034726 0.426395885502676 0.43994313300668 0.478485547684031 0.388446960548628 0.470384618536792 0.392519960420882 0.354611639929148 0.388345737153135 0.459556529088196 0.389928215312939 0.354863075823713 0.390823180115658 0.449013062006873 0.374055891543043 0.479420802491298 0.348407236094212 0.393757861074649 0.335294703890813 0.35634082057184 0.424427256364912 0.489388243089424 0.390219481840084 0.476761287962703 0.41252861956267 0.412062098204252 0.420172396573744 0.330451316435843 0.423461572547871 0.471353451176541 0.393155342760902 0.346136944570247 0.389420357425825 0.477874241218772 0.325508548159316
