text	x	y
agnipurana_u	0.500779	-0.084824
bhagavatapurana_skandha-01_u	-0.050807	-0.407401
bhagavatapurana_skandha-02_u	0.216541	-0.597949
bhagavatapurana_skandha-03_u	0.047982	-0.332959
bhagavatapurana_skandha-04_u	-0.019155	-0.388142
bhagavatapurana_skandha-05_u	0.257602	-0.317562
bhagavatapurana_skandha-06_u	-0.034903	-0.358754
bhagavatapurana_skandha-07_u	-0.010566	-0.506738
bhagavatapurana_skandha-08_u	-0.097568	-0.341535
bhagavatapurana_skandha-09_u	-0.024437	-0.200925
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.220936	-0.563287
bhagavatapurana_skandha-10_u	-0.090432	-0.395149
bhagavatapurana_skandha-11_u	0.025703	-0.602354
bhagavatapurana_skandha-12_u	0.270286	-0.305216
bhavisyapurana	0.185776	-0.001725
brahmandapurana	0.165346	0.272154
brahmandapurana_khanda-1_u	0.276753	0.537102
brahmandapurana_khanda-2_u	-0.012823	0.253687
brahmandapurana_khanda-3_u	0.281784	0.044418
brahmapurana_pu	-0.087362	0.013887
devibhagavatapurana	-0.140334	-0.197826
devibhagavatapurana_devigita_adhyaya-31-40	0.247110	-0.419171
devipurana	0.362428	-0.061242
garudapurana_khanda-1_u	0.562990	-0.088589
garudapurana_khanda-2_u	0.239265	-0.107060
garudapurana_khanda-3_u	0.382741	-0.001955
harivamsa	-0.330321	0.161493
harivamsa_appendix-29-30_mathura	-0.269427	0.089108
harivamsa_appendix-31	-0.244104	-0.035741
harivamsa_appendix-41	0.038304	0.142274
harivamsa_appendix-42_pradurbhava	0.039745	0.212781
kalikapurana	0.011632	-0.057157
karatoyamahatmya_pu	0.779549	-0.333131
kirfel_ppl_textgruppe_IIA_col1	0.170250	0.296385
kirfel_ppl_textgruppe_IIB_col1	0.296961	0.714314
kirfel_ppl_textgruppe_III_col1	0.206738	0.304356
kirfel_ppl_textgruppe_II_col1	0.043721	0.315332
kirfel_ppl_textgruppe_I_col1	-0.130896	0.481585
kirfel_ppl_textgruppe_Ia_col1	0.223014	0.710796
kirfel_ppl_ungrouped_col1	-0.191346	0.547869
kurmapurana_khanda-1_u	0.180603	0.039749
kurmapurana_khanda-2_u	0.445640	-0.125349
lingapurana_khanda-1_u	0.258706	0.222170
lingapurana_khanda-2_u	0.419920	-0.013361
mahabharata_01-adiparvan	-0.572054	0.045556
mahabharata_02-appendix-21_sisupala	-0.087103	0.334014
mahabharata_02-sabhaparvan	-0.578408	-0.040456
mahabharata_03-aranyakaparvan	-0.608354	-0.002386
mahabharata_04-virataparvan	-0.581904	-0.069014
mahabharata_05-udyogaparvan	-0.474128	-0.099317
mahabharata_06-bhismaparvan	-0.378601	-0.003751
mahabharata_07-appendix-08_sodasarajika	-0.199156	0.219689
mahabharata_07-dronaparvan	-0.428407	-0.012089
mahabharata_08-karnaparvan	-0.438804	-0.033646
mahabharata_09-salyaparvan	-0.498297	0.175157
mahabharata_10-sauptikaparvan	-0.457940	0.011325
mahabharata_11-striparvan	-0.461386	-0.137459
mahabharata_12-appendix-29_moksadharma	-0.084546	-0.173420
mahabharata_12-santiparvan	-0.200557	-0.123994
mahabharata_13-anusasanaparvan	-0.153490	-0.021592
mahabharata_13-appendix-15_umamahesvara	0.249302	0.009236
mahabharata_14-appendix-04_vaisnavadharma	0.244129	0.106171
mahabharata_14-asvamedhikaparvan	-0.534105	0.008233
mahabharata_15-asramavasikaparvan	-0.703839	0.063824
mahabharata_16-mausalaparvan	-0.580781	0.255732
mahabharata_17-mahaprasthanikaparvan	-0.640493	-0.075543
mahabharata_18-svargarohanaparvan	-0.586048	0.046281
markandeyapurana	-0.231519	-0.075176
markandeyapurana_adhyaya-1-80_u	-0.144325	-0.064626
markandeyapurana_adhyaya-81-93_devimahatmya_u	-0.097238	-0.023473
markandeyapurana_adhyaya-94-141_u	-0.438656	-0.084685
matsyapurana_pu	0.109676	0.108570
naradapurana_khanda-1_u	0.411320	-0.163072
naradapurana_khanda-2_u	-0.072281	-0.380644
nilamatapurana_au	0.038831	0.148967
nrsimhapurana_pu	-0.192456	-0.099593
padmapurana_a	-0.040044	-0.176215
pranavakalpa	0.627968	-0.400242
ramayana_01-balakanda	-0.564515	0.138516
ramayana_02-ayodhyakanda_a	-0.658269	-0.142349
ramayana_03-aranyakanda_a	-0.558747	-0.148762
ramayana_04-kiskindhakanda	-0.585076	-0.036059
ramayana_05-sundarakanda	-0.523436	-0.180918
ramayana_06-yuddhakanda	-0.487275	0.014807
ramayana_07-uttarakanda	-0.663662	0.111564
saurapurana	0.168617	-0.132751
sivadharmasastra	0.718731	-0.286266
sivadharmottara	0.580903	-0.176306
sivapurana_dharmasamhita	0.153808	-0.072862
sivapurana_karvanamahatmya_au	0.068785	-0.150799
sivapurana_rudrasamhita	-0.195732	-0.060298
sivapurana_sanatkumarasamhita	0.268882	-0.058968
sivapurana_satarudrasamhita_au	-0.203327	-0.154329
sivapurana_umasamhita	0.226931	0.069210
sivapurana_vayaviyasamhita_au	0.289634	-0.101186
sivapurana_vidyesvarasamhita_au	0.756273	-0.161749
skandamahapurana_himavatkhanda	0.123250	-0.000631
skandamahapurana_kasikhanda	0.199056	-0.348779
skandamahapurana_revakhanda	-0.003060	0.011033
skandamahapurana_sutasamhita_khanda-4	0.565730	-0.161887
skandapurana	-0.327459	0.149549
skandapurana_adhyaya-1-31_pu	-0.279525	0.127021
skandapurana_pasupata_adhyaya174-183_u	0.473219	-0.015874
vamanapurana_saromahatmya_u	-0.034980	0.062152
vamanapurana_u	-0.182532	0.019472
vayu_ba	0.186661	0.519846
vayupurana	0.199698	0.431466
vayupurana_01_frame-and-cosmogony_iast	0.276908	0.571031
vayupurana_02_pashupata-yoga_iast	0.696563	0.134414
vayupurana_03_kalpas-and-shiva-lineages_iast	0.037180	0.408241
vayupurana_04_bhuvana-vinyasa_iast	0.426265	0.399566
vayupurana_05_jyotis-and-purvardha-close_iast	0.347755	0.551005
vayupurana_06_prthu-and-prajapati-lineages_iast	0.211454	0.623112
vayupurana_07_shraddha-kalpa_iast	0.499817	0.350504
vayupurana_08_manu-candra-vishnu-vamsha_iast	-0.103478	0.521570
vayupurana_09_upasamhara_iast	0.331245	0.433537
vayupurana_10_gaya-mahatmya_iast	0.154748	-0.029982
vayupurana_revakhanda	0.014645	-0.080619
visnudharma_pu	0.058020	-0.243643
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	-0.014237	-0.084824
visnupurana_amsa-1_u	-0.012360	-0.044811
visnupurana_amsa-2_u	0.249190	0.007814
visnupurana_amsa-3_u	0.286245	-0.006093
visnupurana_amsa-4_u	0.119925	-0.088453
visnupurana_amsa-5_u	-0.262831	-0.153523
visnupurana_amsa-6_u	0.111882	-0.217391
visnupurana_u	0.017843	-0.102038
