text	x	y
agnipurana_u	0.315880	0.070937
bhagavatapurana_skandha-01_u	-0.019068	-0.065351
bhagavatapurana_skandha-02_u	0.200285	-0.304523
bhagavatapurana_skandha-03_u	0.103800	-0.105877
bhagavatapurana_skandha-04_u	0.019963	0.017772
bhagavatapurana_skandha-05_u	0.146554	-0.164144
bhagavatapurana_skandha-06_u	0.013887	-0.047814
bhagavatapurana_skandha-07_u	0.083144	-0.077642
bhagavatapurana_skandha-08_u	-0.003044	-0.015452
bhagavatapurana_skandha-09_u	-0.080144	-0.033871
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.090451	-0.184139
bhagavatapurana_skandha-10_u	-0.067116	0.085481
bhagavatapurana_skandha-11_u	0.177811	-0.047048
bhagavatapurana_skandha-12_u	0.169206	-0.193261
bhavisyapurana	0.180684	0.266272
brahmandapurana	0.062974	-0.009608
brahmandapurana_khanda-1_u	0.128842	-0.272627
brahmandapurana_khanda-2_u	-0.063045	0.060983
brahmandapurana_khanda-3_u	0.134814	0.028255
brahmapurana_pu	0.023907	0.240998
devibhagavatapurana	0.031933	0.343342
devibhagavatapurana_devigita_adhyaya-31-40	0.330480	-0.106573
devipurana	0.242762	0.169039
garudapurana_khanda-1_u	0.292507	0.073863
garudapurana_khanda-2_u	0.251881	0.158047
garudapurana_khanda-3_u	0.331865	0.046398
harivamsa	-0.288448	0.065004
harivamsa_appendix-29-30_mathura	-0.205684	0.143346
harivamsa_appendix-31	-0.260379	0.102765
harivamsa_appendix-41	0.010532	-0.167209
harivamsa_appendix-42_pradurbhava	-0.244535	-0.033474
kalikapurana	0.132072	0.179211
karatoyamahatmya_pu	0.262621	-0.412479
kirfel_ppl_textgruppe_IIA_col1	0.181564	-0.371650
kirfel_ppl_textgruppe_IIB_col1	0.159874	-0.400044
kirfel_ppl_textgruppe_III_col1	0.129915	-0.453916
kirfel_ppl_textgruppe_II_col1	-0.067030	-0.065543
kirfel_ppl_textgruppe_I_col1	-0.198876	-0.143944
kirfel_ppl_textgruppe_Ia_col1	-0.005198	-0.431217
kirfel_ppl_ungrouped_col1	-0.170674	-0.149518
kurmapurana_khanda-1_u	0.161173	0.080274
kurmapurana_khanda-2_u	0.351658	0.125991
lingapurana_khanda-1_u	0.193295	0.100543
lingapurana_khanda-2_u	0.352043	0.143783
mahabharata_01-adiparvan	-0.331523	0.077279
mahabharata_02-appendix-21_sisupala	-0.356671	-0.056040
mahabharata_02-sabhaparvan	-0.341437	0.023915
mahabharata_03-aranyakaparvan	-0.337962	0.140533
mahabharata_04-virataparvan	-0.403566	-0.006516
mahabharata_05-udyogaparvan	-0.323614	0.062120
mahabharata_06-bhismaparvan	-0.394381	0.002577
mahabharata_07-appendix-08_sodasarajika	-0.262517	-0.123856
