text	x	y
agnipurana_u	0.219899	-0.221966
bhagavatapurana_skandha-01_u	-0.132709	0.033529
bhagavatapurana_skandha-02_u	-0.096370	0.176157
bhagavatapurana_skandha-03_u	-0.164219	-0.011879
bhagavatapurana_skandha-04_u	-0.174529	-0.022807
bhagavatapurana_skandha-05_u	-0.122232	0.041959
bhagavatapurana_skandha-06_u	-0.081203	0.018296
bhagavatapurana_skandha-07_u	-0.069158	0.045799
bhagavatapurana_skandha-08_u	-0.091331	0.000082
bhagavatapurana_skandha-09_u	-0.104866	0.006842
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.178821	0.101190
bhagavatapurana_skandha-10_u	-0.207982	-0.140712
bhagavatapurana_skandha-11_u	-0.118567	0.034160
bhagavatapurana_skandha-12_u	-0.095862	0.109882
bhavisyapurana	0.197009	-0.223904
brahmandapurana	0.167683	-0.181040
brahmandapurana_khanda-1_u	0.169079	0.000457
brahmandapurana_khanda-2_u	0.097896	-0.151274
brahmandapurana_khanda-3_u	0.167058	-0.163823
brahmapurana_pu	-0.024332	-0.103031
devibhagavatapurana	0.141673	-0.201483
devibhagavatapurana_devigita_adhyaya-31-40	0.123803	0.147769
devipurana	0.184688	-0.117176
garudapurana_khanda-1_u	0.244649	-0.213695
garudapurana_khanda-2_u	0.173697	-0.050823
garudapurana_khanda-3_u	0.161160	0.023416
harivamsa	-0.128031	-0.099816
harivamsa_appendix-29-30_mathura	-0.140122	-0.041985
harivamsa_appendix-31	-0.143252	0.027072
harivamsa_appendix-41	-0.079711	0.102120
harivamsa_appendix-42_pradurbhava	-0.139466	-0.012632
kalikapurana	0.131824	-0.113595
karatoyamahatmya_pu	-0.011752	0.363229
kirfel_ppl_textgruppe_IIA_col1	-0.041212	0.264156
kirfel_ppl_textgruppe_IIB_col1	-0.030924	0.188733
kirfel_ppl_textgruppe_III_col1	-0.081306	0.280823
kirfel_ppl_textgruppe_II_col1	-0.116748	0.095151
kirfel_ppl_textgruppe_I_col1	-0.127248	0.051937
kirfel_ppl_textgruppe_Ia_col1	-0.082623	0.244939
kirfel_ppl_ungrouped_col1	-0.155638	0.085230
kurmapurana_khanda-1_u	0.093588	-0.012670
kurmapurana_khanda-2_u	0.113010	0.001023
lingapurana_khanda-1_u	0.162193	-0.098562
lingapurana_khanda-2_u	0.181481	-0.011973
mahabharata_01-adiparvan	-0.156339	-0.061858
mahabharata_02-appendix-21_sisupala	-0.145086	0.063493
mahabharata_02-sabhaparvan	-0.192153	-0.020141
mahabharata_03-aranyakaparvan	-0.147300	-0.080229
mahabharata_04-virataparvan	-0.213251	0.003254
mahabharata_05-udyogaparvan	-0.178999	-0.041934
mahabharata_06-bhismaparvan	-0.198970	-0.028052
mahabharata_07-appendix-08_sodasarajika	-0.154343	0.146869
mahabharata_07-dronaparvan	-0.228385	-0.049673
mahabharata_08-karnaparvan	-0.224594	-0.036461
mahabharata_09-salyaparvan	-0.199334	-0.032974
mahabharata_10-sauptikaparvan	-0.209381	0.060273
mahabharata_11-striparvan	-0.210416	0.081880
mahabharata_12-appendix-29_moksadharma	-0.080070	0.194330
mahabharata_12-santiparvan	-0.085597	-0.045552
mahabharata_13-anusasanaparvan	-0.075486	-0.047653
mahabharata_13-appendix-15_umamahesvara	-0.037476	0.047213
mahabharata_14-appendix-04_vaisnavadharma	-0.024516	0.067461
mahabharata_14-asvamedhikaparvan	-0.147547	0.006792
mahabharata_15-asramavasikaparvan	-0.189354	0.073729
mahabharata_16-mausalaparvan	-0.221421	0.170181
mahabharata_17-mahaprasthanikaparvan	-0.190728	0.310225
mahabharata_18-svargarohanaparvan	-0.182062	0.239466
markandeyapurana	0.079696	-0.102180
markandeyapurana_adhyaya-1-80_u	0.094705	-0.084013
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.002333	0.112878
markandeyapurana_adhyaya-94-141_u	-0.004274	0.020059
matsyapurana_pu	0.111767	-0.164981
naradapurana_khanda-1_u	0.279549	-0.271297
naradapurana_khanda-2_u	0.105101	-0.077491
nilamatapurana_au	0.055246	0.042580
nrsimhapurana_pu	-0.058047	-0.060808
padmapurana_a	0.139956	-0.597232
pranavakalpa	0.154693	0.069501
ramayana_01-balakanda	-0.155096	0.017498
ramayana_02-ayodhyakanda_a	-0.179936	-0.037221
ramayana_03-aranyakanda_a	-0.173440	-0.021871
ramayana_04-kiskindhakanda	-0.163332	-0.005539
ramayana_05-sundarakanda	-0.185611	-0.044664
ramayana_06-yuddhakanda	-0.204228	-0.047934
ramayana_07-uttarakanda	-0.160881	-0.014255
saurapurana	0.172586	-0.108080
sivadharmasastra	0.150717	0.061910
sivadharmottara	0.100404	-0.013874
sivapurana_dharmasamhita	0.190656	-0.611867
sivapurana_karvanamahatmya_au	0.023233	0.230217
sivapurana_rudrasamhita	0.124102	-0.198172
sivapurana_sanatkumarasamhita	0.197760	-0.436640
sivapurana_satarudrasamhita_au	0.034419	0.051148
sivapurana_umasamhita	0.173338	-0.297456
sivapurana_vayaviyasamhita_au	0.174426	-0.074945
sivapurana_vidyesvarasamhita_au	0.203365	0.019741
skandamahapurana_himavatkhanda	0.044442	-0.015854
skandamahapurana_kasikhanda	0.188429	-0.219307
skandamahapurana_revakhanda	0.038592	-0.025480
skandamahapurana_sutasamhita_khanda-4	0.177726	0.061614
skandapurana	0.011754	-0.126397
skandapurana_adhyaya-1-31_pu	0.042703	-0.022200
skandapurana_pasupata_adhyaya174-183_u	0.078917	0.218479
vamanapurana_saromahatmya_u	0.056997	0.068195
vamanapurana_u	0.039089	-0.133152
vayu_ba	0.147527	-0.010842
vayupurana	0.161394	-0.043361
vayupurana_01_frame-and-cosmogony_iast	0.115419	0.163540
vayupurana_02_pashupata-yoga_iast	0.099258	0.273057
vayupurana_03_kalpas-and-shiva-lineages_iast	0.111473	0.102724
vayupurana_04_bhuvana-vinyasa_iast	0.084730	0.114740
vayupurana_05_jyotis-and-purvardha-close_iast	0.144230	0.115231
vayupurana_06_prthu-and-prajapati-lineages_iast	0.093858	0.096611
vayupurana_07_shraddha-kalpa_iast	0.139130	0.111458
vayupurana_08_manu-candra-vishnu-vamsha_iast	0.031349	0.025414
vayupurana_09_upasamhara_iast	0.145968	0.144217
vayupurana_10_gaya-mahatmya_iast	0.136190	0.181605
vayupurana_revakhanda	0.110950	-0.069097
visnudharma_pu	-0.021806	-0.045451
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	-0.063744	0.200394
visnupurana_amsa-1_u	0.085384	0.040325
visnupurana_amsa-2_u	0.107373	0.111071
visnupurana_amsa-3_u	0.118411	0.080885
visnupurana_amsa-4_u	0.022420	0.020177
visnupurana_amsa-5_u	-0.011467	-0.064271
visnupurana_amsa-6_u	0.070333	0.155423
visnupurana_u	0.112397	-0.134506
