text	x	y
agnipurana_u	0.316271	-0.106220
bhagavatapurana_skandha-01_u	-0.159050	-0.069324
bhagavatapurana_skandha-02_u	-0.258733	-0.308763
bhagavatapurana_skandha-03_u	-0.067237	-0.113032
bhagavatapurana_skandha-04_u	-0.030935	-0.028420
bhagavatapurana_skandha-05_u	-0.108858	-0.190387
bhagavatapurana_skandha-06_u	-0.105901	-0.082717
bhagavatapurana_skandha-07_u	-0.119885	-0.138681
bhagavatapurana_skandha-08_u	-0.096687	-0.038201
bhagavatapurana_skandha-09_u	-0.134971	-0.002871
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.209299	-0.212203
bhagavatapurana_skandha-10_u	-0.002168	0.093721
bhagavatapurana_skandha-11_u	-0.014128	-0.159012
bhagavatapurana_skandha-12_u	-0.120108	-0.225470
bhavisyapurana	0.385014	0.072720
brahmandapurana	0.176501	0.071633
brahmandapurana_khanda-1_u	0.047640	-0.090354
brahmandapurana_khanda-2_u	0.114336	0.149887
brahmandapurana_khanda-3_u	0.180414	-0.003592
brahmapurana_pu	0.250652	0.158143
devibhagavatapurana	0.276823	0.138346
devibhagavatapurana_devigita_adhyaya-31-40	-0.021638	-0.352418
devipurana	0.283502	-0.026839
garudapurana_khanda-1_u	0.288547	-0.101009
garudapurana_khanda-2_u	0.258653	-0.094396
garudapurana_khanda-3_u	0.112269	-0.181817
harivamsa	-0.021663	0.275162
harivamsa_appendix-29-30_mathura	-0.017984	0.197191
harivamsa_appendix-31	-0.096789	0.156758
harivamsa_appendix-41	-0.110736	-0.049797
harivamsa_appendix-42_pradurbhava	-0.120768	0.202001
kalikapurana	0.256261	0.040488
karatoyamahatmya_pu	-0.331947	-0.366017
kirfel_ppl_textgruppe_IIA_col1	-0.179062	-0.319434
kirfel_ppl_textgruppe_IIB_col1	-0.075079	-0.233682
kirfel_ppl_textgruppe_III_col1	-0.288797	-0.312535
kirfel_ppl_textgruppe_II_col1	-0.109894	-0.008732
kirfel_ppl_textgruppe_I_col1	-0.108722	0.099076
kirfel_ppl_textgruppe_Ia_col1	-0.256707	-0.195438
kirfel_ppl_ungrouped_col1	-0.162754	0.042481
kurmapurana_khanda-1_u	0.196519	-0.001576
kurmapurana_khanda-2_u	0.269559	-0.127110
lingapurana_khanda-1_u	0.260773	-0.005301
lingapurana_khanda-2_u	0.283447	-0.131470
mahabharata_01-adiparvan	-0.047117	0.295266
mahabharata_02-appendix-21_sisupala	-0.258045	0.164964
mahabharata_02-sabhaparvan	-0.149561	0.237360
mahabharata_03-aranyakaparvan	-0.016680	0.320026
mahabharata_04-virataparvan	-0.208934	0.272402
mahabharata_05-udyogaparvan	-0.092304	0.275301
mahabharata_06-bhismaparvan	-0.178780	0.305414
mahabharata_07-appendix-08_sodasarajika	-0.308832	0.017729
mahabharata_07-dronaparvan	-0.221103	0.342551
mahabharata_08-karnaparvan	-0.214390	0.321848
mahabharata_09-salyaparvan	-0.184575	0.358634
mahabharata_10-sauptikaparvan	-0.302876	0.195649
mahabharata_11-striparvan	-0.291938	0.135428
mahabharata_12-appendix-29_moksadharma	-0.202100	-0.158625
mahabharata_12-santiparvan	0.067603	0.122126
mahabharata_13-anusasanaparvan	0.118121	0.137526
mahabharata_13-appendix-15_umamahesvara	0.114862	-0.054549
mahabharata_14-appendix-04_vaisnavadharma	0.132192	-0.094154
mahabharata_14-asvamedhikaparvan	-0.074647	0.191172
mahabharata_15-asramavasikaparvan	-0.229356	0.188766
mahabharata_16-mausalaparvan	-0.452127	0.039361
mahabharata_17-mahaprasthanikaparvan	-0.508884	-0.116516
mahabharata_18-svargarohanaparvan	-0.521586	-0.025450
markandeyapurana	0.154349	0.121990
markandeyapurana_adhyaya-1-80_u	0.157384	0.062818
markandeyapurana_adhyaya-81-93_devimahatmya_u	-0.170304	-0.009597
markandeyapurana_adhyaya-94-141_u	-0.001187	0.114933
matsyapurana_pu	0.245957	0.115495
naradapurana_khanda-1_u	0.395913	-0.083577
naradapurana_khanda-2_u	0.232981	0.061129
nilamatapurana_au	0.080697	-0.028127
nrsimhapurana_pu	0.208862	0.167641
padmapurana_a	0.312762	0.144395
pranavakalpa	0.030871	-0.294769
ramayana_01-balakanda	-0.134388	0.277180
ramayana_02-ayodhyakanda_a	-0.096859	0.276820
ramayana_03-aranyakanda_a	-0.130342	0.326641
ramayana_04-kiskindhakanda	-0.136595	0.265621
ramayana_05-sundarakanda	-0.127309	0.264598
ramayana_06-yuddhakanda	-0.176719	0.360874
ramayana_07-uttarakanda	-0.088550	0.329903
saurapurana	0.284376	0.011561
sivadharmasastra	0.215227	-0.192611
sivadharmottara	0.201786	-0.206683
sivapurana_dharmasamhita	0.209123	0.047844
sivapurana_karvanamahatmya_au	-0.157506	-0.268218
sivapurana_rudrasamhita	0.199549	0.144425
sivapurana_sanatkumarasamhita	0.181589	-0.032988
sivapurana_satarudrasamhita_au	0.073679	-0.022787
sivapurana_umasamhita	0.162792	-0.008092
sivapurana_vayaviyasamhita_au	0.275556	-0.099572
sivapurana_vidyesvarasamhita_au	0.263484	-0.248699
skandamahapurana_himavatkhanda	0.102806	0.026024
skandamahapurana_kasikhanda	0.271513	-0.012533
skandamahapurana_revakhanda	0.285352	0.108530
skandamahapurana_sutasamhita_khanda-4	0.164548	-0.266128
skandapurana	0.098186	0.216657
skandapurana_adhyaya-1-31_pu	0.053883	0.075718
skandapurana_pasupata_adhyaya174-183_u	-0.116622	-0.389915
vamanapurana_saromahatmya_u	0.087938	-0.036062
vamanapurana_u	0.144233	0.177456
vayu_ba	0.066572	-0.003422
vayupurana	0.116498	0.011431
vayupurana_01_frame-and-cosmogony_iast	-0.078222	-0.219849
vayupurana_02_pashupata-yoga_iast	-0.200074	-0.377167
vayupurana_03_kalpas-and-shiva-lineages_iast	-0.008220	-0.079795
vayupurana_04_bhuvana-vinyasa_iast	-0.122599	-0.141319
vayupurana_05_jyotis-and-purvardha-close_iast	0.017675	-0.157385
vayupurana_06_prthu-and-prajapati-lineages_iast	-0.123029	-0.072367
vayupurana_07_shraddha-kalpa_iast	0.020067	-0.121760
vayupurana_08_manu-candra-vishnu-vamsha_iast	-0.108461	0.099273
vayupurana_09_upasamhara_iast	-0.083275	-0.220468
vayupurana_10_gaya-mahatmya_iast	0.014846	-0.186961
vayupurana_revakhanda	0.313899	0.103222
visnudharma_pu	0.237123	-0.010902
