text	x	y
agnipurana_u	0.265839	-0.257614
bhagavatapurana_skandha-01_u	-0.149473	-0.110948
bhagavatapurana_skandha-02_u	-0.053267	0.065323
bhagavatapurana_skandha-03_u	-0.177972	-0.122078
bhagavatapurana_skandha-04_u	-0.205897	-0.147018
bhagavatapurana_skandha-05_u	-0.107675	-0.084437
bhagavatapurana_skandha-06_u	-0.051952	-0.131210
bhagavatapurana_skandha-07_u	-0.021683	-0.129131
bhagavatapurana_skandha-08_u	-0.083293	-0.184187
bhagavatapurana_skandha-09_u	-0.100603	-0.146995
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.179403	-0.022624
bhagavatapurana_skandha-10_u	-0.262469	-0.270827
bhagavatapurana_skandha-11_u	-0.124698	-0.039659
bhagavatapurana_skandha-12_u	-0.071873	0.046160
bhavisyapurana	0.238913	-0.207774
brahmandapurana	0.176742	-0.166570
brahmandapurana_khanda-1_u	0.222021	0.059504
brahmandapurana_khanda-2_u	0.095891	-0.149758
brahmandapurana_khanda-3_u	0.223551	-0.259290
brahmapurana_pu	-0.069032	-0.068383
devibhagavatapurana	0.171667	-0.209463
devibhagavatapurana_devigita_adhyaya-31-40	0.297350	0.068109
devipurana	0.241650	-0.132317
garudapurana_khanda-1_u	0.293136	-0.254166
garudapurana_khanda-2_u	0.266163	-0.107436
garudapurana_khanda-3_u	0.281385	0.009003
harivamsa	-0.238778	-0.102508
harivamsa_appendix-29-30_mathura	-0.235389	-0.070422
harivamsa_appendix-31	-0.249465	0.020661
harivamsa_appendix-41	-0.124506	0.157249
harivamsa_appendix-42_pradurbhava	-0.237299	-0.056787
kalikapurana	0.184367	-0.146027
karatoyamahatmya_pu	0.150690	0.766505
kirfel_ppl_textgruppe_IIA_col1	0.013141	0.407718
kirfel_ppl_textgruppe_IIB_col1	0.011318	0.309620
kirfel_ppl_textgruppe_III_col1	-0.060215	0.521627
kirfel_ppl_textgruppe_II_col1	-0.139399	0.121472
kirfel_ppl_textgruppe_I_col1	-0.171086	0.137655
kirfel_ppl_textgruppe_Ia_col1	-0.079978	0.406802
kirfel_ppl_ungrouped_col1	-0.203358	0.151842
kurmapurana_khanda-1_u	0.155744	-0.025673
kurmapurana_khanda-2_u	0.206298	-0.022694
lingapurana_khanda-1_u	0.222300	-0.091215
lingapurana_khanda-2_u	0.300521	-0.071393
mahabharata_01-adiparvan	-0.296135	-0.016640
mahabharata_02-appendix-21_sisupala	-0.268079	0.057481
mahabharata_02-sabhaparvan	-0.357645	0.002155
mahabharata_03-aranyakaparvan	-0.293126	-0.043997
mahabharata_04-virataparvan	-0.404301	0.014047
mahabharata_05-udyogaparvan	-0.347535	0.000218
mahabharata_06-bhismaparvan	-0.386308	-0.013990
mahabharata_07-appendix-08_sodasarajika	-0.260154	0.215592
mahabharata_07-dronaparvan	-0.435965	-0.056196
mahabharata_08-karnaparvan	-0.417354	-0.036945
mahabharata_09-salyaparvan	-0.388358	-0.020557
mahabharata_10-sauptikaparvan	-0.392628	0.059929
mahabharata_11-striparvan	-0.408014	0.108625
mahabharata_12-appendix-29_moksadharma	-0.094737	0.358014
mahabharata_12-santiparvan	-0.174420	0.028250
mahabharata_13-anusasanaparvan	-0.152871	0.015736
mahabharata_13-appendix-15_umamahesvara	-0.053308	0.101402
mahabharata_14-appendix-04_vaisnavadharma	-0.027261	0.124240
mahabharata_14-asvamedhikaparvan	-0.279663	0.076685
mahabharata_15-asramavasikaparvan	-0.362539	0.143264
mahabharata_16-mausalaparvan	-0.414911	0.252664
mahabharata_17-mahaprasthanikaparvan	-0.390347	0.717729
mahabharata_18-svargarohanaparvan	-0.359260	0.485294
markandeyapurana	0.097181	-0.157068
markandeyapurana_adhyaya-1-80_u	0.131977	-0.151706
markandeyapurana_adhyaya-81-93_devimahatmya_u	0.063629	-0.015195
markandeyapurana_adhyaya-94-141_u	-0.004944	-0.021079
matsyapurana_pu	0.131400	-0.191727
naradapurana_khanda-1_u	0.314534	-0.268938
naradapurana_khanda-2_u	0.167695	-0.172066
nilamatapurana_au	0.114233	0.006445
nrsimhapurana_pu	-0.093338	-0.063912
padmapurana_a	0.190465	-0.414168
pranavakalpa	0.285138	-0.037435
ramayana_01-balakanda	-0.301466	0.027231
ramayana_02-ayodhyakanda_a	-0.344465	-0.065659
ramayana_03-aranyakanda_a	-0.348039	-0.098222
ramayana_04-kiskindhakanda	-0.325409	-0.057336
ramayana_05-sundarakanda	-0.342751	-0.123605
ramayana_06-yuddhakanda	-0.403188	-0.112525
ramayana_07-uttarakanda	-0.311251	-0.011368
saurapurana	0.236048	-0.144202
sivadharmasastra	0.309055	-0.016628
sivadharmottara	0.191529	-0.081849
sivapurana_dharmasamhita	0.265886	-0.449469
sivapurana_karvanamahatmya_au	0.143366	0.359590
sivapurana_rudrasamhita	0.140743	-0.184174
sivapurana_sanatkumarasamhita	0.310803	-0.275297
sivapurana_satarudrasamhita_au	0.081239	-0.005531
sivapurana_umasamhita	0.175949	-0.127556
sivapurana_vayaviyasamhita_au	0.277220	-0.118904
sivapurana_vidyesvarasamhita_au	0.367731	-0.008006
skandamahapurana_himavatkhanda	0.093259	-0.096683
skandamahapurana_kasikhanda	0.244555	-0.271646
skandamahapurana_revakhanda	0.044768	0.003324
skandamahapurana_sutasamhita_khanda-4	0.307928	0.079444
skandapurana	-0.011416	-0.153902
skandapurana_adhyaya-1-31_pu	0.080726	-0.076239
skandapurana_pasupata_adhyaya174-183_u	0.240788	0.333209
vamanapurana_saromahatmya_u	0.121672	0.083891
vamanapurana_u	0.040381	-0.207062
vayu_ba	0.187653	0.017683
vayupurana	0.202233	-0.021900
vayupurana_01_frame-and-cosmogony_iast	0.226853	0.215067
vayupurana_02_pashupata-yoga_iast	0.283240	0.383006
vayupurana_03_kalpas-and-shiva-lineages_iast	0.197299	0.100610
vayupurana_04_bhuvana-vinyasa_iast	0.189591	0.059056
vayupurana_05_jyotis-and-purvardha-close_iast	0.242004	0.116226
vayupurana_06_prthu-and-prajapati-lineages_iast	0.154102	0.092067
vayupurana_07_shraddha-kalpa_iast	0.262731	0.099770
vayupurana_08_manu-candra-vishnu-vamsha_iast	0.044249	0.008316
