text	x	y
agnipurana_u	0.149331	-0.371596
bhagavatapurana_skandha-01_u	-0.166925	-0.045358
bhagavatapurana_skandha-02_u	-0.010969	0.055911
bhagavatapurana_skandha-03_u	-0.100120	-0.134197
bhagavatapurana_skandha-04_u	-0.151895	-0.143741
bhagavatapurana_skandha-05_u	-0.007543	-0.048375
bhagavatapurana_skandha-06_u	-0.111965	-0.095981
bhagavatapurana_skandha-07_u	-0.061574	-0.091210
bhagavatapurana_skandha-08_u	-0.137934	-0.113928
bhagavatapurana_skandha-09_u	-0.185025	-0.070860
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.006366	-0.069117
bhagavatapurana_skandha-10_u	-0.226760	-0.209322
bhagavatapurana_skandha-11_u	-0.032325	-0.120140
bhagavatapurana_skandha-12_u	0.019912	-0.001805
bhavisyapurana	0.059597	-0.277304
brahmandapurana	-0.049037	-0.238343
brahmandapurana_khanda-1_u	0.110127	0.190378
brahmandapurana_khanda-2_u	-0.112388	-0.134791
brahmandapurana_khanda-3_u	0.006577	-0.277719
brahmapurana_pu	-0.015863	-0.179039
devibhagavatapurana	-0.003724	-0.248888
devibhagavatapurana_devigita_adhyaya-31-40	0.259866	-0.055920
devipurana	0.121116	-0.257315
garudapurana_khanda-1_u	0.111453	-0.341522
garudapurana_khanda-2_u	0.133740	-0.226112
garudapurana_khanda-3_u	0.166183	-0.159396
harivamsa	-0.229715	-0.110196
harivamsa_appendix-29-30_mathura	-0.166195	-0.087584
harivamsa_appendix-31	-0.162390	-0.054709
harivamsa_appendix-41	-0.002404	0.091595
harivamsa_appendix-42_pradurbhava	-0.190405	0.025097
kalikapurana	0.060824	-0.230670
karatoyamahatmya_pu	0.593871	0.482968
kirfel_ppl_textgruppe_IIA_col1	0.154580	0.192676
kirfel_ppl_textgruppe_IIB_col1	0.086340	0.071821
kirfel_ppl_textgruppe_III_col1	0.149875	0.342876
kirfel_ppl_textgruppe_II_col1	-0.058926	0.025350
kirfel_ppl_textgruppe_I_col1	-0.117364	0.048372
kirfel_ppl_textgruppe_Ia_col1	0.047400	0.221839
kirfel_ppl_ungrouped_col1	-0.132988	0.059169
kurmapurana_khanda-1_u	0.060785	-0.095810
kurmapurana_khanda-2_u	0.166077	-0.119850
lingapurana_khanda-1_u	0.112699	-0.154741
lingapurana_khanda-2_u	0.198437	-0.220604
mahabharata_01-adiparvan	-0.248346	-0.027973
mahabharata_02-appendix-21_sisupala	-0.181281	0.140859
mahabharata_02-sabhaparvan	-0.295438	0.013681
mahabharata_03-aranyakaparvan	-0.264432	-0.053985
mahabharata_04-virataparvan	-0.323148	0.033506
mahabharata_05-udyogaparvan	-0.286909	-0.015264
mahabharata_06-bhismaparvan	-0.345146	0.044169
mahabharata_07-appendix-08_sodasarajika	-0.126885	0.175624
mahabharata_07-dronaparvan	-0.382992	0.013382
