text	x	y
agnipurana_u	0.305110	-0.182539
bhagavatapurana_skandha-01_u	-0.138823	0.209694
bhagavatapurana_skandha-02_u	0.009613	0.191707
bhagavatapurana_skandha-03_u	-0.013051	0.119421
bhagavatapurana_skandha-04_u	-0.065094	0.148296
bhagavatapurana_skandha-05_u	-0.090565	0.361058
bhagavatapurana_skandha-06_u	-0.039484	0.201359
bhagavatapurana_skandha-07_u	0.012257	0.100718
bhagavatapurana_skandha-08_u	-0.078953	0.156791
bhagavatapurana_skandha-09_u	-0.150756	0.218662
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.032504	0.110872
bhagavatapurana_skandha-10_u	-0.135801	0.127385
bhagavatapurana_skandha-11_u	0.054246	0.144513
bhagavatapurana_skandha-12_u	0.038458	0.210418
bhavisyapurana	0.067692	-0.284446
brahmandapurana	0.034042	0.013869
brahmandapurana_khanda-1_u	0.233442	0.359058
brahmandapurana_khanda-2_u	-0.136856	-0.066466
brahmandapurana_khanda-3_u	0.131186	0.035254
brahmapurana_pu	0.033661	-0.235691
devibhagavatapurana	-0.002377	-0.369168
devibhagavatapurana_devigita_adhyaya-31-40	0.327496	-0.202335
devipurana	0.222832	-0.144036
garudapurana_khanda-1_u	0.184293	-0.109453
garudapurana_khanda-2_u	0.169742	-0.242850
garudapurana_khanda-3_u	0.176565	-0.151737
harivamsa	-0.214958	0.033422
harivamsa_appendix-29-30_mathura	-0.172074	-0.026985
harivamsa_appendix-31	-0.188479	-0.184199
harivamsa_appendix-41	0.076549	0.185583
harivamsa_appendix-42_pradurbhava	-0.167842	0.200795
kalikapurana	0.093725	-0.105602
karatoyamahatmya_pu	0.354364	-0.343495
kirfel_ppl_textgruppe_IIA_col1	0.278229	0.390090
kirfel_ppl_textgruppe_IIB_col1	0.243081	0.497845
kirfel_ppl_textgruppe_III_col1	0.171910	0.573942
kirfel_ppl_textgruppe_II_col1	-0.083749	0.281264
kirfel_ppl_textgruppe_I_col1	-0.152003	0.427837
kirfel_ppl_textgruppe_Ia_col1	0.200398	0.630609
kirfel_ppl_ungrouped_col1	-0.145035	0.293947
kurmapurana_khanda-1_u	0.121712	-0.139104
kurmapurana_khanda-2_u	0.242010	-0.324438
lingapurana_khanda-1_u	0.166130	-0.106591
lingapurana_khanda-2_u	0.206276	-0.288864
mahabharata_01-adiparvan	-0.292962	0.013606
mahabharata_02-appendix-21_sisupala	-0.224135	0.085634
mahabharata_02-sabhaparvan	-0.430798	0.049662
mahabharata_03-aranyakaparvan	-0.327831	0.001727
mahabharata_04-virataparvan	-0.424425	0.032645
mahabharata_05-udyogaparvan	-0.325231	0.015648
mahabharata_06-bhismaparvan	-0.435090	0.050096
mahabharata_07-appendix-08_sodasarajika	-0.219067	-0.005835
mahabharata_07-dronaparvan	-0.418195	0.008461
mahabharata_08-karnaparvan	-0.438326	0.002745
mahabharata_09-salyaparvan	-0.464668	0.043130
mahabharata_10-sauptikaparvan	-0.347044	0.056023
mahabharata_11-striparvan	-0.347478	0.028754
mahabharata_12-appendix-29_moksadharma	0.025635	-0.097874
mahabharata_12-santiparvan	-0.106271	-0.038569
mahabharata_13-anusasanaparvan	-0.123327	0.022390
mahabharata_13-appendix-15_umamahesvara	0.161663	-0.234487
mahabharata_14-appendix-04_vaisnavadharma	0.083042	-0.042367
mahabharata_14-asvamedhikaparvan	-0.241966	-0.055222
mahabharata_15-asramavasikaparvan	-0.392152	0.057040
mahabharata_16-mausalaparvan	-0.341647	0.070561
mahabharata_17-mahaprasthanikaparvan	-0.633846	-0.073293
mahabharata_18-svargarohanaparvan	-0.314066	0.001522
markandeyapurana	-0.090776	0.049181
markandeyapurana_adhyaya-1-80_u	-0.065236	0.050070
markandeyapurana_adhyaya-81-93_devimahatmya_u	-0.088987	0.077260
markandeyapurana_adhyaya-94-141_u	-0.162346	0.025218
matsyapurana_pu	0.079345	0.072295
naradapurana_khanda-1_u	0.272702	-0.162412
naradapurana_khanda-2_u	-0.018334	-0.309550
nilamatapurana_au	0.068268	-0.247195
nrsimhapurana_pu	-0.127131	-0.217466
padmapurana_a	-0.025591	-0.275502
pranavakalpa	0.395686	0.000164
ramayana_01-balakanda	-0.310145	-0.045901
ramayana_02-ayodhyakanda_a	-0.346224	-0.068974
ramayana_03-aranyakanda_a	-0.308249	-0.120421
ramayana_04-kiskindhakanda	-0.284867	-0.034851
ramayana_05-sundarakanda	-0.340901	-0.043762
ramayana_06-yuddhakanda	-0.330928	-0.091838
ramayana_07-uttarakanda	-0.297484	-0.093807
saurapurana	0.109998	-0.163733
sivadharmasastra	0.373227	-0.231365
sivadharmottara	0.296330	-0.163947
sivapurana_dharmasamhita	0.038406	-0.249076
sivapurana_karvanamahatmya_au	0.166957	-0.326140
sivapurana_rudrasamhita	0.057764	-0.384160
sivapurana_sanatkumarasamhita	0.203357	-0.285738
sivapurana_satarudrasamhita_au	0.109732	-0.290437
sivapurana_umasamhita	0.154154	-0.111794
sivapurana_vayaviyasamhita_au	0.280829	-0.173843
sivapurana_vidyesvarasamhita_au	0.416237	-0.467137
skandamahapurana_himavatkhanda	0.082939	-0.152000
skandamahapurana_kasikhanda	0.157874	-0.101241
skandamahapurana_revakhanda	0.063365	-0.190906
