text	x	y
agnipurana_u	0.297353	-0.183856
bhagavatapurana_skandha-01_u	-0.167021	-0.087644
bhagavatapurana_skandha-02_u	0.010652	-0.215381
bhagavatapurana_skandha-03_u	-0.023005	-0.132132
bhagavatapurana_skandha-04_u	-0.073857	-0.117880
bhagavatapurana_skandha-05_u	-0.013684	-0.052454
bhagavatapurana_skandha-06_u	-0.072753	-0.070987
bhagavatapurana_skandha-07_u	0.001909	-0.157789
bhagavatapurana_skandha-08_u	-0.079417	-0.098474
bhagavatapurana_skandha-09_u	-0.180587	-0.001975
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.044459	-0.204684
bhagavatapurana_skandha-10_u	-0.177469	-0.181668
bhagavatapurana_skandha-11_u	0.046608	-0.170899
bhagavatapurana_skandha-12_u	0.033980	-0.003326
bhavisyapurana	0.172675	-0.208798
brahmandapurana	0.094554	0.255343
brahmandapurana_khanda-1_u	0.201773	0.549140
brahmandapurana_khanda-2_u	-0.036352	0.183239
brahmandapurana_khanda-3_u	0.170667	0.079741
brahmapurana_pu	0.004818	-0.078601
devibhagavatapurana	0.040918	-0.276924
devibhagavatapurana_devigita_adhyaya-31-40	0.320573	-0.153894
devipurana	0.263169	-0.182762
garudapurana_khanda-1_u	0.282962	-0.176448
garudapurana_khanda-2_u	0.265644	-0.169891
garudapurana_khanda-3_u	0.289616	-0.171242
harivamsa	-0.239917	0.067916
harivamsa_appendix-29-30_mathura	-0.234602	-0.086444
harivamsa_appendix-31	-0.189524	-0.195197
harivamsa_appendix-41	0.021660	0.229102
harivamsa_appendix-42_pradurbhava	-0.214577	0.178652
kalikapurana	0.136670	-0.146032
karatoyamahatmya_pu	0.404096	-0.520471
kirfel_ppl_textgruppe_IIA_col1	0.289397	0.509244
kirfel_ppl_textgruppe_IIB_col1	0.256796	0.630507
kirfel_ppl_textgruppe_III_col1	0.141129	0.698481
kirfel_ppl_textgruppe_II_col1	-0.112308	0.306309
kirfel_ppl_textgruppe_I_col1	-0.158020	0.441841
kirfel_ppl_textgruppe_Ia_col1	0.075499	0.759008
kirfel_ppl_ungrouped_col1	-0.151098	0.343800
kurmapurana_khanda-1_u	0.118567	-0.019005
kurmapurana_khanda-2_u	0.302498	-0.311117
lingapurana_khanda-1_u	0.170707	0.057207
lingapurana_khanda-2_u	0.287560	-0.210315
mahabharata_01-adiparvan	-0.321942	0.026059
mahabharata_02-appendix-21_sisupala	-0.268179	0.068037
mahabharata_02-sabhaparvan	-0.406581	0.003415
mahabharata_03-aranyakaparvan	-0.322726	-0.034616
mahabharata_04-virataparvan	-0.431909	0.006836
mahabharata_05-udyogaparvan	-0.352491	-0.015308
mahabharata_06-bhismaparvan	-0.411482	0.085443
