text	x	y
agnipurana_u	0.277318	-0.140386
bhagavatapurana_skandha-01_u	-0.150717	-0.078490
bhagavatapurana_skandha-02_u	0.020917	-0.128183
bhagavatapurana_skandha-03_u	-0.031187	-0.095049
bhagavatapurana_skandha-04_u	-0.079585	-0.083849
bhagavatapurana_skandha-05_u	0.021263	-0.044925
bhagavatapurana_skandha-06_u	-0.061694	-0.056732
bhagavatapurana_skandha-07_u	-0.015621	-0.122581
bhagavatapurana_skandha-08_u	-0.090839	-0.074844
bhagavatapurana_skandha-09_u	-0.159561	0.006526
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.016337	-0.195910
bhagavatapurana_skandha-10_u	-0.198068	-0.155116
bhagavatapurana_skandha-11_u	0.034603	-0.137759
bhagavatapurana_skandha-12_u	0.075249	0.001625
bhavisyapurana	0.152449	-0.196452
brahmandapurana	0.087384	0.225282
brahmandapurana_khanda-1_u	0.202875	0.505508
brahmandapurana_khanda-2_u	-0.033300	0.153947
brahmandapurana_khanda-3_u	0.147310	0.063460
brahmapurana_pu	-0.009070	-0.086319
devibhagavatapurana	0.048212	-0.245242
devibhagavatapurana_devigita_adhyaya-31-40	0.326100	-0.130914
devipurana	0.241585	-0.147631
garudapurana_khanda-1_u	0.262452	-0.163012
garudapurana_khanda-2_u	0.248360	-0.165360
garudapurana_khanda-3_u	0.268922	-0.139929
harivamsa	-0.251347	0.061027
harivamsa_appendix-29-30_mathura	-0.260276	-0.095134
harivamsa_appendix-31	-0.208833	-0.139920
harivamsa_appendix-41	-0.004110	0.226516
harivamsa_appendix-42_pradurbhava	-0.224469	0.183056
kalikapurana	0.133792	-0.121327
karatoyamahatmya_pu	0.517822	-0.534842
kirfel_ppl_textgruppe_IIA_col1	0.348350	0.491849
kirfel_ppl_textgruppe_IIB_col1	0.253988	0.587818
kirfel_ppl_textgruppe_III_col1	0.245816	0.569884
kirfel_ppl_textgruppe_II_col1	-0.042657	0.260842
kirfel_ppl_textgruppe_I_col1	-0.123605	0.394787
kirfel_ppl_textgruppe_Ia_col1	0.109486	0.704155
kirfel_ppl_ungrouped_col1	-0.125789	0.313337
kurmapurana_khanda-1_u	0.159819	-0.018566
kurmapurana_khanda-2_u	0.277524	-0.272109
lingapurana_khanda-1_u	0.183756	0.045975
lingapurana_khanda-2_u	0.296876	-0.175818
mahabharata_01-adiparvan	-0.317665	0.017788
mahabharata_02-appendix-21_sisupala	-0.290022	0.070049
mahabharata_02-sabhaparvan	-0.411520	0.035993
mahabharata_03-aranyakaparvan	-0.336443	-0.029699
mahabharata_04-virataparvan	-0.455218	0.003168
mahabharata_05-udyogaparvan	-0.364515	-0.004289
mahabharata_06-bhismaparvan	-0.436001	0.097976
mahabharata_07-appendix-08_sodasarajika	-0.278641	0.156898
mahabharata_07-dronaparvan	-0.481107	0.041387
mahabharata_08-karnaparvan	-0.480462	0.039131
mahabharata_09-salyaparvan	-0.474700	0.059746
mahabharata_10-sauptikaparvan	-0.424215	0.056503
mahabharata_11-striparvan	-0.414442	-0.011718
mahabharata_12-appendix-29_moksadharma	0.086426	-0.041567
mahabharata_12-santiparvan	-0.089799	-0.025547
mahabharata_13-anusasanaparvan	-0.105132	0.014043
mahabharata_13-appendix-15_umamahesvara	0.141808	-0.072650
mahabharata_14-appendix-04_vaisnavadharma	0.154638	-0.110565
mahabharata_14-asvamedhikaparvan	-0.246139	0.005869
mahabharata_15-asramavasikaparvan	-0.435542	0.045957
mahabharata_16-mausalaparvan	-0.459255	-0.025919
mahabharata_17-mahaprasthanikaparvan	-0.598481	0.004288
mahabharata_18-svargarohanaparvan	-0.446177	0.063224
markandeyapurana	0.002347	0.021327
markandeyapurana_adhyaya-1-80_u	0.038085	0.030101
markandeyapurana_adhyaya-81-93_devimahatmya_u	-0.000974	-0.015772
markandeyapurana_adhyaya-94-141_u	-0.096758	0.023626
matsyapurana_pu	0.066998	0.036549
naradapurana_khanda-1_u	0.255868	-0.188474
naradapurana_khanda-2_u	0.064324	-0.339538
nilamatapurana_au	0.097334	-0.186488
nrsimhapurana_pu	-0.025596	-0.195787
padmapurana_a	0.055657	-0.238081
pranavakalpa	0.322825	-0.188564
ramayana_01-balakanda	-0.403896	0.003707
ramayana_02-ayodhyakanda_a	-0.365926	-0.126847
ramayana_03-aranyakanda_a	-0.401413	-0.161912
ramayana_04-kiskindhakanda	-0.384474	-0.078713
ramayana_05-sundarakanda	-0.422084	-0.134023
ramayana_06-yuddhakanda	-0.450712	-0.076985
ramayana_07-uttarakanda	-0.347000	-0.040796
saurapurana	0.171631	-0.169607
sivadharmasastra	0.426110	-0.239131
sivadharmottara	0.304802	-0.110201
sivapurana_dharmasamhita	0.063188	-0.101093
sivapurana_karvanamahatmya_au	0.181982	-0.337310
sivapurana_rudrasamhita	0.012940	-0.241873
sivapurana_sanatkumarasamhita	0.192943	-0.114811
sivapurana_satarudrasamhita_au	0.043605	-0.211005
sivapurana_umasamhita	0.117269	-0.012669
sivapurana_vayaviyasamhita_au	0.248419	-0.138353
sivapurana_vidyesvarasamhita_au	0.402361	-0.358197
skandamahapurana_himavatkhanda	0.091105	-0.093481
skandamahapurana_kasikhanda	0.177250	-0.271710
skandamahapurana_revakhanda	0.113127	-0.159993
skandamahapurana_sutasamhita_khanda-4	0.366734	-0.230344
skandapurana	-0.102022	-0.020336
skandapurana_adhyaya-1-31_pu	-0.040800	-0.040451
skandapurana_pasupata_adhyaya174-183_u	0.397704	0.045216
vamanapurana_saromahatmya_u	0.092490	-0.189504
vamanapurana_u	-0.083675	-0.178231
vayu_ba	0.118820	0.464354
vayupurana	0.142484	0.361282
vayupurana_01_frame-and-cosmogony_iast	0.257807	0.546899
vayupurana_02_pashupata-yoga_iast	0.378579	0.046411
vayupurana_03_kalpas-and-shiva-lineages_iast	0.157530	0.358448
vayupurana_04_bhuvana-vinyasa_iast	0.149230	0.415630
vayupurana_05_jyotis-and-purvardha-close_iast	0.213371	0.466505
vayupurana_06_prthu-and-prajapati-lineages_iast	0.087803	0.616880
vayupurana_07_shraddha-kalpa_iast	0.225771	0.146070
vayupurana_08_manu-candra-vishnu-vamsha_iast	-0.094351	0.332412
vayupurana_09_upasamhara_iast	0.253555	0.462102
vayupurana_10_gaya-mahatmya_iast	0.260787	-0.223558
vayupurana_revakhanda	0.151440	-0.275430
visnudharma_pu	0.056350	-0.197128
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	0.038026	-0.179081
visnupurana_amsa-1_u	0.105905	0.179054
visnupurana_amsa-2_u	0.219457	0.210589
visnupurana_amsa-3_u	0.227176	0.093762
visnupurana_amsa-4_u	-0.001275	0.128152
visnupurana_amsa-5_u	-0.135094	-0.180439
visnupurana_amsa-6_u	0.218979	-0.033019
visnupurana_u	0.060652	0.050599
