"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.512066864171563 0.535065681120128 0.521350056724847 0.540505306911378 0.542328298996474 0.562585184144081 0.585499317088112 0.562684277893448 0.544400724489967 0.624209219497261 0.555577166963952 0.552106601147085 0.443303565988066 0.310308966873814 0.417263771390332 0.371544482986909 0.345391937515287 0.33684048811288 0.360435149493188 0.465821697437104 0.388205384053156 0.31735916666071 0.212643634497139 0.365477878097869 0.459860517505127 0.403817141874371 0.567154693163474 0.374436388255224 0.370577554651196 0.331039651876354 0.293215711475219 0.47764544059931 0.444839507860109 0.471683427578923 0.484539992992693 0.457012636131369 0.43815516517006 0.473538758750467 0.453097395954857 0.451716931952795 0.459913329709594 0.479147420583329 0.421578456934428 0.417924315704758 0.449820543992809 0.492360628321612 0.51726924214951 0.531681056929893 0.485496966539094 0.410624079938111 0.330510871906935 0.273023633835034 0.474282556477332 0.392569490345214 0.443596924264773 0.470216839755959 0.575584948833971 0.481213816148523 0.471834543901407 0.502813699574227 0.462343489018373 0.528509562565873 0.480474905247212 0.511222528134812 0.424223012413638 0.424581040532697 0.484560348798814 0.497474266956902 0.407768994259927 0.555127584921199 0.36555949549341 0.36678570146678 0.345701250617636 0.457469920737154 0.501934736774128 0.358422819670582 0.442146152292095 0.472280320133211 0.422384654688981 0.445653580583899 0.461069934153864 0.439002816337434 0.427374091123555 0.421041202592441 0.445726067495848 0.444903906796669 0.456639759551067 0.411948441768907 0.473090583303257 0.432207780927499 0.444587004530722 0.421445869110447 0.375636204653627 0.459667011142056 0.39700795164601 0.4096528099701 0.470738657026393 0.417373049900952
"bhagavatapurana_skandha-01_u" 0.512066864171563 0 0.33114501537693 0.282486694105934 0.240718999809911 0.371778749649477 0.318531910124434 0.321301803962723 0.320787582352093 0.343438928773348 0.53279463171898 0.271137019339539 0.34352268037994 0.314819840947778 0.442508004073142 0.595516303024234 0.49685876552217 0.499553841838379 0.518692024917251 0.446085968412611 0.476842194799388 0.404638160659374 0.485813613920866 0.523015042626538 0.443833796899337 0.560750158816179 0.43450086956473 0.546047948861848 0.447582872833105 0.484331770787072 0.546203058555423 0.530821873428159 0.443360461327576 0.422583376799926 0.419000860935897 0.401367666601669 0.418317254215564 0.461040585574048 0.451895693906625 0.42826020578172 0.500995190869471 0.45469347000247 0.399484779000629 0.42115762122688 0.452203571279583 0.447926071069121 0.487361321306669 0.555952662341905 0.555681773308236 0.501471142510865 0.42435561732524 0.460541758513466 0.443684382375292 0.403479197055723 0.563484052664864 0.40634880291028 0.383438672871698 0.548754838226218 0.484263833413263 0.449527073608234 0.433344156991345 0.457834113013711 0.456755544163676 0.435871621946238 0.445628128341365 0.409218888454717 0.410320349662172 0.513706837504018 0.422314991708584 0.45733886920299 0.42415637838105 0.44870921614134 0.443033976013594 0.480328235320287 0.5157924490512 0.393191011415687 0.446561863770842 0.537508921598677 0.520960304621497 0.476188164524867 0.459492299058479 0.481933361691903 0.462607579431963 0.592415530757658 0.596226391524465 0.591671064904095 0.569534920381044 0.646619311154591 0.605705087696164 0.648227606017214 0.584165190501325 0.580303959388289 0.591605013632103 0.469801100716188 0.426641518717168 0.564722720107527 0.44727864396278 0.443738615396248 0.413636713854641
"bhagavatapurana_skandha-02_u" 0.535065681120128 0.33114501537693 0 0.328340755148697 0.343871300347948 0.385550865312936 0.372343440583525 0.370917197322557 0.414507400296854 0.39984578456297 0.527027386039098 0.379117029837184 0.315228964807801 0.381657385358659 0.475983143227324 0.622162032484227 0.551034682641418 0.523234325488198 0.559908309184235 0.506791484861066 0.472151555310385 0.44949215606241 0.501088464977463 0.528577106716688 0.444347501078677 0.562130426326157 0.496317766470181 0.527295510491953 0.504729794940189 0.490430776795766 0.577160199466048 0.55556005319054 0.516940517942355 0.508532379985668 0.503018942890134 0.496488141931709 0.486634177929336 0.552442352009473 0.541297200208356 0.542905048480239 0.597971533335473 0.510396725604848 0.501652109226312 0.48754888083816 0.500308227701914 0.512074013159808 0.554677769046657 0.599388092078563 0.583540412450365 0.537449476742916 0.476276577114784 0.525177672955178 0.456137655048349 0.401335421805538 0.625746555680533 0.469367957347529 0.455272821742893 0.552496918901505 0.544200811137382 0.512566259247547 0.504696777138735 0.526099571008795 0.526186515951166 0.544645878580919 0.54388446272006 0.420094519595737 0.468638263042261 0.549795882633106 0.486690436767758 0.503317687777889 0.491825765113965 0.471982548243366 0.48386770480956 0.501188320690845 0.5944201556031 0.403427155539818 0.494180173813566 0.530052886137771 0.584619854948283 0.529735239106595 0.549669652782807 0.506823549441535 0.531303084881426 0.626515753465985 0.621095088088997 0.586548172355201 0.593330983886445 0.653305501095838 0.635485659188158 0.668795384635205 0.607730804155909 0.631062028453307 0.61351904028208 0.492944718721974 0.474052137314026 0.602643913067293 0.457642530797906 0.507349148903914 0.469092602134358
"bhagavatapurana_skandha-03_u" 0.521350056724847 0.282486694105934 0.328340755148697 0 0.228258084724729 0.355686089308475 0.327182556682093 0.328635641414983 0.343858594419358 0.347934041915972 0.516533432607434 0.280051010168402 0.353844069676552 0.344815192640229 0.432413661707954 0.585588822575273 0.479677909871554 0.498270882402524 0.500540068719264 0.467355692800735 0.494059315022473 0.434149352774341 0.46124433283863 0.520509735250146 0.458625537639457 0.571726762631681 0.444386666143562 0.549454754407574 0.450990485504849 0.497637723694955 0.540202984403238 0.537306318147823 0.483326424208055 0.470096117310476 0.459734930164735 0.455737318820022 0.4446176682479 0.502694936661684 0.490259321305029 0.47398497655289 0.536731959571198 0.478836385973084 0.460211735867459 0.44758220144765 0.467553501456516 0.478484106264108 0.518844357794494 0.568383510914368 0.568405181437801 0.516430437592228 0.448807526976 0.468955240531045 0.440336463520275 0.40376778899017 0.584386633855722 0.401181710553092 0.406323147232012 0.534497123860263 0.488869056954755 0.471996794038684 0.464636947954779 0.498553160598275 0.51368762569794 0.474435330881175 0.482087601175615 0.410266821802364 0.414592363705917 0.563525843401582 0.426777567068231 0.467289376573181 0.446086310386442 0.435787468017658 0.470519425719018 0.504286735265469 0.547482491181118 0.407943079551783 0.471425480476248 0.554325217811741 0.530492025533627 0.505074431956955 0.476763714765166 0.470196423029744 0.458558666776462 0.580154336293092 0.577924640626082 0.591512029202676 0.562604894195111 0.651253731297577 0.605958512405065 0.64009571783079 0.579450600347899 0.572618510131018 0.580156341500624 0.472134533039191 0.461502596198424 0.557475612650802 0.429974021140857 0.484832883528627 0.436322919663558
"bhagavatapurana_skandha-04_u" 0.540505306911378 0.240718999809911 0.343871300347948 0.228258084724729 0 0.337264212512039 0.321022850563455 0.311345229172714 0.310710100458194 0.3256289209828 0.50442383881278 0.262316173486511 0.349825485781035 0.369433012608895 0.449835391966519 0.608130807672967 0.498591163869359 0.517534283021525 0.529608371064635 0.45722822506173 0.485455452424097 0.432630885975169 0.477469112763723 0.544980720001215 0.455509220393886 0.562910639469389 0.467691837998972 0.547187734274866 0.454046801936675 0.509227622386947 0.555572000927213 0.546283122501549 0.483746158603281 0.460203737003823 0.454765202610093 0.45213235303328 0.44631671760614 0.492951582045465 0.474283522891468 0.470625655283508 0.533699971881469 0.46889216672322 0.432447174423518 0.44548732141219 0.473676957042329 0.488744539715333 0.525455348618846 0.584941778342349 0.586037107084905 0.518150218245399 0.455431427458319 0.484425560181023 0.44687814143315 0.39115090091786 0.582433925045634 0.420544712193212 0.411017952317455 0.535924047310675 0.487470123035191 0.466609236034863 0.44212453439928 0.468328132355943 0.472640858660007 0.443210988293608 0.466327941036408 0.407480041272217 0.405279224267016 0.547738508448233 0.445891580349914 0.468383340692564 0.460265123986053 0.441776579242634 0.45903817342561 0.500249188932094 0.545099139851701 0.378911345058381 0.478166257551308 0.537953153368481 0.540895958821729 0.495058106522684 0.468984603528007 0.481393541161869 0.459020072906623 0.596198704860245 0.6121222248683 0.599385923222227 0.583137683453771 0.652125797369352 0.62269241109644 0.657494227078396 0.589108657009483 0.581237737800069 0.599203554896062 0.480409464455864 0.466083994729382 0.569309945391315 0.428739646902356 0.51440187776723 0.443556185857386
"bhagavatapurana_skandha-05_u" 0.542328298996474 0.371778749649477 0.385550865312936 0.355686089308475 0.337264212512039 0 0.353650688557588 0.37608384361563 0.427204364781071 0.374736166809759 0.47416244865449 0.353825169231172 0.379621378673181 0.338764520676002 0.420155059697038 0.589425747780209 0.505373790426248 0.484967901960684 0.511866069723089 0.492400276202401 0.460622905490401 0.463698343679418 0.471859631733984 0.501745418845089 0.456438981275887 0.538267541815196 0.471794083714905 0.518465319169046 0.4665932903054 0.494645252969699 0.515386884340404 0.48389394602222 0.521677765850005 0.521081171503427 0.505447745372143 0.525905478422467 0.496887037143078 0.555766241949574 0.556388742793833 0.548657331543493 0.575854701990694 0.534436920421079 0.495789394291204 0.483593193553539 0.516070186878394 0.520270685541123 0.549972207992699 0.597175656681378 0.616098955782034 0.564763378290028 0.462177782048361 0.486894390329777 0.431818427586516 0.476265805227613 0.60624145191243 0.440929571826899 0.420597924034623 0.480432503497202 0.553157254939245 0.536092524569041 0.53771239070513 0.561370294134936 0.564114260557785 0.553641778797162 0.544020361139834 0.377724108091867 0.44016934558299 0.593106365573192 0.452955531419562 0.453091941271792 0.469560029753894 0.442966241364788 0.446031266442901 0.428326006886933 0.579422011428694 0.379267483562602 0.494263692894648 0.497785907454734 0.558765800774277 0.536090729430853 0.512916817258267 0.51192008743025 0.502092388868852 0.59253271488669 0.609625636381942 0.555776260059476 0.550370445565601 0.631257906945077 0.610933894700024 0.635510515592125 0.557706308358205 0.585566474984026 0.588066461305685 0.505979099716681 0.47707238687127 0.558018510945866 0.49827490508073 0.496317556166649 0.437540938234202
"bhagavatapurana_skandha-06_u" 0.562585184144081 0.318531910124434 0.372343440583525 0.327182556682093 0.321022850563455 0.353650688557588 0 0.221673635080673 0.27035404970489 0.332162576947437 0.524103117880386 0.278455535814889 0.264517045242206 0.340185429411185 0.443098765750636 0.582885607478842 0.476791893759203 0.493540351907115 0.497809242208353 0.453086835609928 0.450687259706615 0.412550060047329 0.497538357776291 0.520619995548139 0.390886750601569 0.520060607987638 0.454640213663039 0.523978296268461 0.465808895517739 0.467201866316822 0.527007349663374 0.54106678150242 0.4242274608288 0.40049094424217 0.405959625030329 0.408216052861777 0.387771127756988 0.511248735932995 0.499719855621264 0.49784041592275 0.534558983553211 0.44429749177357 0.422407025572069 0.382088405478679 0.411724421768363 0.438406408601967 0.489372204416343 0.55042649859207 0.526738852371249 0.501131517348784 0.428456841656664 0.459366951918563 0.468153682353691 0.389297644781682 0.566817178152814 0.406395080707148 0.394187590572063 0.578320635138601 0.470558309688788 0.463135148435873 0.490096024050232 0.470734831825756 0.490317445977107 0.490461859475944 0.460153125538713 0.378224119623372 0.435666956102715 0.515294785474018 0.414607425526178 0.476415961750644 0.40426130827182 0.439908887102049 0.457045954994 0.493608989865833 0.54967243580817 0.382531642571244 0.448393325902775 0.521462806727411 0.522441191053698 0.511353083789616 0.464567716104784 0.471199732477183 0.456458510548664 0.573071297494858 0.579094890390689 0.54659144471214 0.540228135915393 0.647670783432229 0.59331342182513 0.628966647874097 0.577706608126079 0.56947035507413 0.567196898842614 0.492592261282441 0.383594475847294 0.548849319452794 0.436165715333188 0.456189819157885 0.381027618765238
"bhagavatapurana_skandha-07_u" 0.585499317088112 0.321301803962723 0.370917197322557 0.328635641414983 0.311345229172714 0.37608384361563 0.221673635080673 0 0.265984235887536 0.327617030161807 0.519137926505136 0.249791025702851 0.264203991756066 0.375814987077653 0.493840871928456 0.629553912177178 0.54184859515622 0.53010162508894 0.555769987115556 0.514993235755807 0.479129079740137 0.444222469765089 0.524080866158674 0.559907845378947 0.441004617730875 0.545005990940201 0.512726334497504 0.527127666143833 0.519699468773289 0.525782617779455 0.574246433155918 0.557511147140527 0.486892885013186 0.457858853362047 0.476036702341445 0.466484587613129 0.454052184255365 0.560086989433626 0.548430326400112 0.546810128807427 0.601473302066415 0.496535048095513 0.460177761584204 0.436151660725838 0.466098009052397 0.490408330798944 0.547918519240462 0.61414520616699 0.55843457591307 0.536073219879348 0.482031929913224 0.525520480509646 0.506877304683186 0.433579014980929 0.604398646510818 0.462637003347616 0.445995449577527 0.564874946991675 0.54561906195696 0.504036728685848 0.515905693822314 0.519874757807473 0.529499975622851 0.533966031846482 0.531587753490489 0.430410939169851 0.48287594774844 0.569060633492899 0.467872040614495 0.522786068877048 0.455886444128381 0.474402905400633 0.510772641538795 0.510751347019409 0.558557460928076 0.431617799218217 0.497775969924913 0.541677009548643 0.569775474557152 0.545312733399652 0.53435362066673 0.526879934482078 0.527182651467757 0.628576704032933 0.633347447363448 0.601921618425023 0.602422458700824 0.673568092401491 0.648523601665793 0.674142604002495 0.605732437446378 0.621698393279029 0.63222521511198 0.522264878134438 0.437333455195184 0.606500416534896 0.477444609193547 0.490894327715366 0.434260511205344
"bhagavatapurana_skandha-08_u" 0.562684277893448 0.320787582352093 0.414507400296854 0.343858594419358 0.310710100458194 0.427204364781071 0.27035404970489 0.265984235887536 0 0.316799190635182 0.559378077771724 0.24615661376509 0.349693609145822 0.373092220111309 0.440195893527396 0.605047280042954 0.485263858402057 0.492878118815444 0.519381098791924 0.431778021787178 0.462012493682454 0.394260351563908 0.481833337470236 0.534601234727606 0.430002096891135 0.553858759087237 0.459784501133857 0.517926365933155 0.417743833657714 0.509555305356308 0.529124642656201 0.530537756124373 0.412706986060517 0.425354122136045 0.3974568063165 0.4299168472264 0.44960700078378 0.486427888998246 0.483729414574828 0.490521020406949 0.531826909651612 0.446338442361 0.441006004035669 0.441456802416042 0.440905666202632 0.439664122057761 0.487147552466509 0.558927680633488 0.556098688448809 0.494080214007217 0.425033256629803 0.473531881025126 0.48336588172581 0.434921084511081 0.545145087295426 0.376227761982621 0.361826247098165 0.559505747093527 0.468352670556846 0.464898555974175 0.448489258317749 0.477535960297209 0.494016798067743 0.457225535614551 0.452228706576053 0.373545426092354 0.419781592737592 0.488857761799332 0.397082172817428 0.440408623038209 0.385734699783817 0.441614360338419 0.471043632666887 0.512985396024823 0.512284332244661 0.40099457426497 0.423713885836754 0.538095559199055 0.482249301878898 0.509092281634985 0.453634688863579 0.422224720795521 0.442646054160241 0.596307663592358 0.610222893231636 0.602951250919012 0.560447246150328 0.6491610525691 0.621104791229277 0.649820315694027 0.591752095355749 0.568963310538625 0.607386666270421 0.506107708005062 0.368625455658681 0.566348847951225 0.459060532644333 0.435831562907684 0.382017207567685
"bhagavatapurana_skandha-09_u" 0.544400724489967 0.343438928773348 0.39984578456297 0.347934041915972 0.3256289209828 0.374736166809759 0.332162576947437 0.327617030161807 0.316799190635182 0 0.546973935619732 0.274410474989105 0.393376830684859 0.293544800162006 0.411536740452932 0.574668913135828 0.45250097195912 0.473889077426404 0.484758229402731 0.43370984315145 0.437986448296783 0.410757087445069 0.501589363135601 0.499972212588822 0.420715717507856 0.537017826150166 0.433731614146218 0.542846112612713 0.42133728743566 0.491321285297943 0.525834629975089 0.509642438917021 0.45292966291026 0.465385339350228 0.443923183419132 0.461327116425393 0.470968137969056 0.502651241230095 0.48945409944256 0.497174039231718 0.527800018508056 0.46722241506338 0.465393691308621 0.451263120396462 0.475112876995985 0.463931093911633 0.514140657986516 0.530349523778348 0.583651359010807 0.533942261902208 0.418439912551805 0.447286451253463 0.44022330407686 0.443549090057777 0.557929385454899 0.37289116844149 0.384634527949987 0.556744134996214 0.468003876989953 0.493104239404915 0.456741985319181 0.483283648254085 0.492737377723373 0.467808017525204 0.468354367053532 0.370516228729513 0.412506063926381 0.546543000127298 0.414510847531384 0.47348241887822 0.424429055048692 0.419470529201532 0.432823123097857 0.475781418181011 0.544579266047906 0.390064436494972 0.472967284799559 0.551004554561461 0.504752477230218 0.516054102576023 0.480081558188021 0.447221531387764 0.43574569469817 0.562947653976609 0.587314061458361 0.568391175405234 0.54056676531413 0.625508920996038 0.592279349334121 0.625088470583478 0.581529265068017 0.511124535744774 0.58548571107355 0.473444959046287 0.422692077870392 0.541562577820083 0.497280404543475 0.432169750843362 0.368693878112596
