"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.529573866589336 0.545721264188203 0.542205896523781 0.55080052392476 0.547133370011498 0.568309683233165 0.589792239057407 0.568227984585953 0.558645100084541 0.62114799933491 0.5611339889844 0.55726709920046 0.46074243067079 0.339162659281102 0.441396333479344 0.397965619019233 0.362781394523522 0.357797591348122 0.38665534751392 0.478550475124886 0.418538498494445 0.342840663491333 0.229554848560582 0.386646592698549 0.480762526002395 0.419769438536536 0.51088005663748 0.475094968681243 0.477959461197863 0.440106054799587 0.418255455424552 0.586736599969123 0.405287883936022 0.396455981404014 0.362297432353839 0.315840899500992 0.504489874776012 0.472900061460642 0.48369367813135 0.50190586640788 0.515598594712664 0.493400447744858 0.474965219795623 0.473599789310564 0.499515731097985 0.480490292263356 0.484097894513386 0.482716939174494 0.503991987668481 0.503476138109627 0.452422031123638 0.445235605356854 0.431105725948943 0.465266905853185 0.485540048813634 0.53885444549655 0.540347282052488 0.582457744029856 0.536862382414707 0.443995128840149 0.355532884930406 0.283324584357438 0.494089831633793 0.413002655264078 0.464081235459688 0.481283847906454 0.576050666677745 0.519231674944998 0.512477656324514 0.531639190670848 0.495693920367139 0.552762868315611 0.506575113185367 0.538342275409745 0.4365910134379 0.529110743541776 0.423345024392498 0.443144665941789 0.501321321839328 0.515662867492636 0.431340648400889 0.569584470874956 0.384972546461218 0.379281558226512 0.358081290727441 0.472585093905168 0.511781580725706 0.397246364492801 0.456081305524438 0.499932343029688 0.437955337327869 0.468896894616199 0.481971307550473 0.462932702846924 0.442794368894512 0.450851499704718 0.475720144585627 0.467296960848199 0.484084440284733 0.437895853417395 0.489403195400637 0.447570535259401 0.472036908752971 0.443255503570888 0.405421059901803 0.482382555978964 0.414632965128513 0.42991430107675 0.510470622108021 0.43448044227745
"bhagavatapurana_skandha-01_u" 0.529573866589336 0 0.345988679739028 0.304893603585466 0.250541723614087 0.37753238513192 0.318022476344923 0.334760943802564 0.328869799106568 0.356326785832387 0.544743151894485 0.276401541366684 0.366847457588834 0.342428489067473 0.460032530299814 0.58382116086327 0.493081830753656 0.518094664056811 0.515399681188117 0.44992124119818 0.513714648746024 0.429369321690555 0.51491145311727 0.543928392134705 0.460478669685809 0.57821314965571 0.472740027886508 0.457660663850095 0.502311346570359 0.561558092245979 0.450638129774556 0.453585466337897 0.58572839863495 0.44798211209593 0.492142220157296 0.545531988544407 0.542138368731886 0.437206703838133 0.548303333828805 0.432148188808092 0.421848663200826 0.41218706336193 0.427021383673862 0.471711098252358 0.469436684262487 0.461312013475455 0.437257717662596 0.505552587830858 0.452161256366799 0.412445424297899 0.516566092782003 0.430242308916306 0.459044193406698 0.524833671838125 0.551705334539684 0.45522350471535 0.50776900676993 0.55590433635354 0.577485835886036 0.527438455604437 0.435486085175831 0.454592746363548 0.465595211704634 0.430465280235654 0.566806428919748 0.417410658908467 0.408981076955575 0.587846661949154 0.492116259587225 0.461881899164273 0.439019354216236 0.461788998398142 0.472348268649832 0.439481980519283 0.451030376782307 0.431269122865243 0.55658610382942 0.514172875286181 0.420715299007013 0.529816158252421 0.446252707029482 0.475063076811621 0.446552467530793 0.460515651124582 0.465131036938686 0.522835491214793 0.517859842300591 0.417968912195096 0.46512416283247 0.57313243092328 0.522863771798584 0.506978142864595 0.460598425937842 0.497942259807915 0.468219176750977 0.576562357653835 0.595195773555085 0.611335845868587 0.559021714853668 0.64553477126506 0.600946949467995 0.632423453814715 0.595567196968289 0.571660246992178 0.590535240361722 0.508281175669911 0.448177724664426 0.554928081024036 0.460073785420835 0.476618604858257 0.432562189330893
"bhagavatapurana_skandha-02_u" 0.545721264188203 0.345988679739028 0 0.336860373978278 0.34851961630679 0.403835850614615 0.384046623177058 0.377445366986557 0.416056116394989 0.412231840965821 0.534905408475178 0.386087484979839 0.332039349900753 0.393511518052044 0.485930595634079 0.611713246620771 0.548555952899514 0.530631371972719 0.548330864904035 0.508478472598792 0.500612499339309 0.469581093516991 0.515159283418639 0.54354331283481 0.462677441642857 0.572604089294795 0.557282842486965 0.527078834883004 0.580951456634403 0.635882222299103 0.545087187333105 0.503807087408594 0.557437845428196 0.499898049744003 0.495142191121911 0.569355795764063 0.55699344761782 0.522326828931922 0.613806360213016 0.52675814766916 0.516690841827231 0.511726783527473 0.507484486659648 0.568374299396731 0.559778773628045 0.550823206869176 0.555066600169417 0.605412207972665 0.51379340001697 0.519073996303097 0.541344989031431 0.499711693122969 0.508455629461995 0.535367748774931 0.571083143288085 0.526814673331826 0.583117821567928 0.600702309064938 0.616265410752121 0.576204400496287 0.484785074401046 0.517225953642342 0.473278565129901 0.434247374869797 0.622052104873978 0.477735010002618 0.469944268173789 0.582056772925031 0.561009514902624 0.536809525236047 0.5216590797156 0.538490475837544 0.540182650441561 0.550945193296208 0.555562893586419 0.43138423822108 0.564279109401785 0.522344660699417 0.473566878265915 0.558026708175044 0.495770199506993 0.508307934641487 0.499449292340658 0.475894974822928 0.494733788079597 0.531017879256178 0.596396480221596 0.421108782511561 0.507046630587432 0.559630035110035 0.586946191317282 0.544974444305285 0.549654239027385 0.51192859639804 0.534964315800817 0.61275419402442 0.61184852667272 0.59934649191555 0.583333028596504 0.658211486382355 0.631262707359949 0.650446191104947 0.614142754464532 0.628802946382942 0.6063216895096 0.525073365862452 0.490186608763714 0.588865032230872 0.469702597280176 0.536918102651663 0.478043258698336
"bhagavatapurana_skandha-03_u" 0.542205896523781 0.304893603585466 0.336860373978278 0 0.248954659784722 0.379697310894981 0.336039488762882 0.34067477351692 0.349533668713905 0.358578621538182 0.527120272512883 0.291805005286466 0.372728644850217 0.370076323413232 0.459165441940018 0.58096444945002 0.491615467509565 0.50903441012512 0.504576171557834 0.478420251217572 0.522676518582884 0.462691468150231 0.491425475780737 0.539748648386449 0.484302283515244 0.581974220145741 0.483465726188554 0.489096608284127 0.534784643490089 0.581126550832764 0.464720607030127 0.45952249463223 0.581601666895183 0.454830492467327 0.500130059261456 0.539826770728 0.548606452860649 0.491588107126476 0.550932509428779 0.495840124761343 0.479308112308566 0.475911500956037 0.469781788944469 0.516336395865182 0.507509597394946 0.503631482230657 0.490038147073136 0.550780654567156 0.483152752318099 0.47692400964761 0.555569336469518 0.469702658093607 0.481759507495393 0.534328241307216 0.586841048200311 0.49855352280077 0.552222660290644 0.577766515119075 0.604432040316118 0.559500425804683 0.464057169331525 0.472063422752777 0.465415844744266 0.442323878019143 0.592650578384254 0.423217357136339 0.434885360148878 0.572934896755163 0.516578091845329 0.502423787619393 0.486107606935991 0.51573891131185 0.526385664194382 0.487656554981917 0.499455408924527 0.43134790429423 0.576106536629345 0.555343377595242 0.436448767907901 0.568289277661914 0.439497362821921 0.482693718195399 0.455185710716491 0.453425376802097 0.486074387668275 0.540182665237823 0.548959803986823 0.43428566536023 0.494871510218067 0.586685711927085 0.532933075212918 0.524684996648552 0.482123654747773 0.488464631091146 0.463109279419903 0.577389437830713 0.575411212909775 0.607824567269963 0.552451542444685 0.653335909778695 0.60624065028325 0.631265532704207 0.590512166411993 0.582529863508272 0.57810252225469 0.514524589855742 0.482978194729641 0.556189654905264 0.448026187098599 0.517883520846377 0.454032702914755
"bhagavatapurana_skandha-04_u" 0.55080052392476 0.250541723614087 0.34851961630679 0.248954659784722 0 0.351910096762695 0.324085603130267 0.312622910725884 0.314198219408968 0.341386407384709 0.51463544456756 0.271292643912672 0.35382285031308 0.373774470869024 0.464368024134944 0.600619724428025 0.500706263901837 0.527967728207313 0.524025577618284 0.458963436551832 0.507093909643534 0.449938756053876 0.502104907387955 0.560924613845941 0.46779489018658 0.573575370282327 0.489690931709472 0.489005860782871 0.5349549437604 0.578606224463597 0.461301647242636 0.476520669582711 0.579209152577304 0.444013145430407 0.502190143161453 0.549638296910627 0.547156525348392 0.482132428833627 0.560450962468961 0.474514794046387 0.4631890554653 0.467375531609303 0.459653108409664 0.505785786457694 0.495933114252011 0.484253328803435 0.481128761646174 0.542485414381821 0.470018028847161 0.44047845138883 0.540718016942996 0.451087994224957 0.475491850626177 0.525560286440504 0.574679156421624 0.496274679421901 0.549209264878207 0.587315510655867 0.60722155570192 0.547315320221488 0.462435541067156 0.477984274543699 0.466265465483333 0.419499931068322 0.584697988705791 0.430207911657992 0.42752500669257 0.569054962736919 0.501252680869453 0.4871438775838 0.456536539825917 0.478563519051379 0.49077332821483 0.454304414249207 0.474461963475384 0.421978542868639 0.54585099766812 0.509965988917655 0.411614950246693 0.553075651947413 0.46022456692121 0.478964171992737 0.469472479969902 0.451393632876258 0.476064069960677 0.531647156239731 0.544121008103669 0.405377938004026 0.488509067895068 0.572488713426173 0.545259492492146 0.512772832549868 0.474974971206577 0.489395122827763 0.464666834274256 0.585805141303268 0.606439447706035 0.61313462789555 0.570518028362112 0.65668216821612 0.617336996753309 0.641696399848293 0.598675397634897 0.58117000272725 0.593604673774421 0.515076955763272 0.482729103784687 0.560206815345912 0.436354707262748 0.536856768819721 0.452428180519975
"bhagavatapurana_skandha-05_u" 0.547133370011498 0.37753238513192 0.403835850614615 0.379697310894981 0.351910096762695 0 0.358083155417115 0.390141441106312 0.438819689027435 0.397192831761729 0.492325772909977 0.365987139890545 0.404350120831646 0.362371531312745 0.443291922834127 0.586483718557805 0.510752568465741 0.495912397517985 0.514661571559316 0.502798841843852 0.497438362811524 0.486693867349979 0.496859462375023 0.517070964435244 0.477458838793117 0.558728430892145 0.544631058666845 0.493507174746757 0.582525283353741 0.623230462942315 0.516590493595684 0.486019735024505 0.553915618115876 0.480166867353709 0.509749798446322 0.524886999781678 0.494815552035683 0.529692757355371 0.600823478374589 0.536042840107328 0.517298746130939 0.536411626828801 0.513554601946097 0.563491370339915 0.527013169804835 0.563332696642452 0.554992545744555 0.582600318645699 0.540855322205194 0.512363739017756 0.536129485662236 0.496621289195648 0.523464831531812 0.565789824798419 0.598671755508724 0.531794704593346 0.575896336669599 0.591132560666509 0.641090272861004 0.592233103322979 0.485224956239921 0.490457126213954 0.450150158792603 0.501185941221012 0.611618310669174 0.457000307048817 0.445931798188367 0.524997606708657 0.568436224586746 0.552268040390281 0.54802823000051 0.571020241400496 0.577066289077365 0.560786685203809 0.558182203376999 0.409853509180596 0.581973989728091 0.552632140655547 0.460211921957015 0.603353320710546 0.481936931359287 0.473404991211683 0.497421681741843 0.464729903475658 0.462227260381995 0.470653242475072 0.586087370896463 0.409704518935107 0.513147488841703 0.533499420930045 0.572443825459914 0.552620289683415 0.525026440303684 0.529729476080734 0.512265794846459 0.585714583079619 0.616275051700163 0.580710084451108 0.553882113649908 0.636914568294075 0.609505086883469 0.626823231996857 0.577293710709529 0.589982219006225 0.589167665806704 0.532359616047958 0.499364215703616 0.555235963228979 0.506936443908945 0.527807624899943 0.456468785091747
"bhagavatapurana_skandha-06_u" 0.568309683233165 0.318022476344923 0.384046623177058 0.336039488762882 0.324085603130267 0.358083155417115 0 0.23175064289987 0.279737120299847 0.344581724868995 0.535342765170864 0.279929305104775 0.285636309504119 0.356140988949231 0.456407852604 0.574914106973233 0.475175508780961 0.504054024035365 0.492276335488629 0.453138872185089 0.481353029329908 0.429490747669558 0.519328264445966 0.535894603063115 0.415369709541836 0.536598376729173 0.489818094477875 0.473600308088037 0.536804471889503 0.598624852050828 0.47232179154092 0.459563343744439 0.556107965213212 0.46239611272999 0.471560937062499 0.52458541976373 0.5456302075185 0.430014456599922 0.565101350594143 0.420637017343983 0.415697389675892 0.416222668897039 0.40556623743254 0.51563778641374 0.479772828270442 0.502656775032187 0.498069737119212 0.535950118093457 0.446490668861309 0.430506713441692 0.499561666928541 0.393536543832598 0.416892246105203 0.524334227896202 0.528178902432519 0.445871239973162 0.513578393717715 0.547241655952412 0.555519767005783 0.534294027414136 0.44123708861744 0.45111807418262 0.483367932086231 0.414089745384816 0.568688009224732 0.413916732962079 0.411981574697674 0.603805292026347 0.486512943223842 0.479431049875287 0.49406852348915 0.477274367802015 0.495529519925185 0.4910222379975 0.469103253029667 0.396286735866611 0.569677287042385 0.542527684582362 0.444154792072598 0.522729322402153 0.428577101144507 0.485239860165521 0.421248474266811 0.449912643987514 0.470122290403432 0.5247884079565 0.546481736725497 0.401894564586868 0.462624711957017 0.555914339498371 0.524498386527603 0.528758469169512 0.465227488459021 0.480873156233964 0.457597701327732 0.560216671586607 0.584744434054122 0.563193717671055 0.533735974119776 0.649244928813408 0.587339340975154 0.614464633123204 0.586245855971397 0.56707006158243 0.564318144634075 0.523896224776552 0.404364324826888 0.538592916494669 0.44677557030087 0.48710171051337 0.401065881573388
"bhagavatapurana_skandha-07_u" 0.589792239057407 0.334760943802564 0.377445366986557 0.34067477351692 0.312622910725884 0.390141441106312 0.23175064289987 0 0.281029194666414 0.351604008281586 0.526529251339396 0.265209465526319 0.284056559054701 0.380836544368125 0.502498602029998 0.618430177340883 0.540382648313822 0.539407108867493 0.549836294798684 0.512721992695428 0.4969721650494 0.459146587592111 0.541931772292725 0.570175840097545 0.460299567945992 0.5505027577932 0.537100570707515 0.510288210109245 0.597329541145317 0.638646630891122 0.538193619634437 0.517078161703875 0.553009080284096 0.506904877574831 0.518551710251299 0.564676223895046 0.55772352170052 0.48880448211997 0.617156018787387 0.475984512855313 0.482649768691365 0.47657862762908 0.467674905776458 0.566103801652455 0.523724956742382 0.551861333436593 0.549041970480586 0.601679811577465 0.496909341153654 0.472139176634897 0.555494474710442 0.444044560570739 0.469223911897287 0.551138520786565 0.572432453241036 0.494070860535786 0.568891160443215 0.613546392184696 0.591574344805387 0.568782411750021 0.486653199944588 0.518239643031413 0.514983730622473 0.45202274609314 0.604249230537209 0.46567472479065 0.457236890059626 0.585828649959722 0.560120392123635 0.520636367833595 0.524035385431802 0.527338566501787 0.536223200321691 0.536739064701642 0.537542818503616 0.438590698352842 0.615785641082307 0.5543281047035 0.484843353939861 0.57115962218394 0.471869743861147 0.525107804134398 0.457956022306969 0.479335617996863 0.519491737427943 0.536440555201366 0.553503196029839 0.440089074656367 0.507994051656148 0.57180217041851 0.565348309400668 0.556390700554266 0.532409640112399 0.525888434867316 0.523303138392261 0.615731774214143 0.630861952840714 0.609432850933396 0.588265847280923 0.676047095844536 0.63922743472613 0.657922856964719 0.611823154735748 0.622029116110371 0.621516442449651 0.545466515832792 0.455032944218518 0.595920775875186 0.475976020123545 0.519147747306521 0.442354371478931
"bhagavatapurana_skandha-08_u" 0.568227984585953 0.328869799106568 0.416056116394989 0.349533668713905 0.314198219408968 0.438819689027435 0.279737120299847 0.281029194666414 0 0.324672832118099 0.565881050391898 0.247580696190267 0.361778361961492 0.386706794864996 0.455786095235322 0.598719388368511 0.485650450157229 0.499203760377498 0.515746583835633 0.437982366223477 0.488622613134761 0.414591819772333 0.501431425776427 0.549433966683953 0.453181289990194 0.559092109948426 0.471489361038604 0.460494214507271 0.532046269640502 0.558933009384549 0.447058129619231 0.46486552461123 0.553692089709792 0.41716142700027 0.509865378063811 0.527571582349681 0.534844438264373 0.420769874309372 0.533439829768643 0.445473549761751 0.41560000576138 0.445694078013323 0.465015330603015 0.491858731752805 0.459791253204961 0.482310252462332 0.490948895413522 0.53485933746641 0.441463314285043 0.448093203407067 0.551754315282702 0.456418130532465 0.452136000381814 0.543573006594168 0.58802114998945 0.45739049993643 0.51406423503358 0.560028782280127 0.584882880584959 0.525346909621922 0.437868476100124 0.47077201340353 0.499297641203655 0.456608952073335 0.549131282258142 0.388329392091453 0.383219598839038 0.585073179492632 0.485230430320175 0.484684940513697 0.461001638683114 0.485368175306461 0.500474001347925 0.458187596102575 0.460822196861033 0.387296653996589 0.578756890034744 0.537495675571358 0.438185274186875 0.496636304179394 0.409320016954664 0.451600606062051 0.396845520514846 0.452626500975424 0.480242049681279 0.541333841025818 0.516890123178219 0.425576845090249 0.440624353194157 0.565319460109582 0.485569201911501 0.52535101689358 0.451116688902327 0.440633670363058 0.443321535484888 0.58738660008111 0.607791580893285 0.62103234384226 0.54702885139481 0.650413257578046 0.619892309626177 0.637054312664483 0.599762266820888 0.570481756041995 0.600642301125474 0.530033395306007 0.391308412215627 0.55852064915247 0.470644143934116 0.466714179730932 0.396100992421503
"bhagavatapurana_skandha-09_u" 0.558645100084541 0.356326785832387 0.412231840965821 0.358578621538182 0.341386407384709 0.397192831761729 0.344581724868995 0.351604008281586 0.324672832118099 0 0.566821505186968 0.286216045430676 0.420623759390058 0.329862047271482 0.438022801175094 0.577913463483748 0.454704244641747 0.49044828086674 0.491460174102775 0.446542212101258 0.479882178436827 0.431468924827471 0.529912723484275 0.523972078908448 0.454045299684058 0.553413419691724 0.489201449709152 0.481507697574739 0.54963839473199 0.586059628711036 0.453272445481101 0.450110920617926 0.584706798112667 0.432537446861508 0.506061592153963 0.530822700748368 0.522263182000805 0.458067238294771 0.533461817995161 0.481447936713124 0.458603384503685 0.474730229765891 0.486893320808725 0.510587055436798 0.444523803619109 0.492983214472572 0.501037473759725 0.532431749066254 0.470068241067703 0.475584893665777 0.572371294094813 0.464917359154736 0.488972240198141 0.578668292039432 0.574558127004969 0.48143121466787 0.537886719422531 0.53721265299947 0.603960151019038 0.560107272702625 0.435915163272279 0.454978922141974 0.470823809533677 0.469450456113194 0.56487740372626 0.39369929713906 0.412509352324644 0.589096988764501 0.485534483238397 0.510729418084663 0.481722799319284 0.499920161597 0.507517020011426 0.476831881033463 0.47949078999844 0.396889135648181 0.598837276171086 0.555421028513025 0.439557187245048 0.55515924225771 0.436310171036887 0.491752585994363 0.442665019788997 0.436329496357927 0.458958285212167 0.521311463803279 0.547784810637196 0.428344251107572 0.483171956781276 0.584587085857592 0.51613662642092 0.540165002171081 0.486721888334503 0.47307046658646 0.450714924600395 0.56191733088676 0.588321718886981 0.596551561857175 0.537952248562751 0.635602848108671 0.600493188006408 0.618168323421586 0.597490023298666 0.516912185677322 0.588964481553766 0.513721033201318 0.447121454335871 0.542607072154855 0.515348866644001 0.470212859151889 0.395511489763467
