"Bauddha_Asanga_Abhidharmasmuccaya" "Bauddha_Candrakirti_BSYACS" "Bauddha_Candrakirti_PP" "Bauddha_Dharmakirti_all" "Bauddha_Kamalasila_Bhavanakrama" "Bauddha_Kamalasila_Madhyamakaloka" "Bauddha_Nagarjuna_all" "Bauddha_Sthiramati_Tvbh" "Bauddha_Vasubandhu_AbhidhKBh" "Bauddha_Vasubandhu_MahaySABh" "Bauddha_Vasubandhu_MVKBh" "Borrowers_Bhaskara_BhGBhBh" "Borrowers_Padmapada_Pancapadika" "Borrowers_Ramanuja_BhGBh" "Borrowers_Ramanuja_Sribhasya_part" "Borrowers_Suresvara_BAUBhV_Arthabhaga_Ajatasatru_Maitreyi" "Borrowers_Suresvara_TaittUBhV" "Borrowers_Vacaspati_Bhamati" "Disputed_HastaBh_HastaBh" "Disputed_Sankara_ AiUBh" "Disputed_Sankara_IUBh" "Disputed_Sankara_KaUBh" "Disputed_Sankara_KeUBh" "Disputed_Sankara_KeUBhVakya" "Disputed_Sankara_ManUBh" "Disputed_Sankara_MunUBh" "Disputed_Sankara_PrasUBh" "Disputed0_yvi" "Doubtful_LalitaBhasya" "Doubtful_Sankara_Adhyatmapatala" "Doubtful_Sankara_NrsTBh" "Doubtful_Sankara_Sanatsujatiya" "Doubtful_Sankara_SvUBh" "Doubtful_Sankara_VSN_un" "Mimamsa_Kumarila_MimSV5.4-9" "Mimamsa_Kumarila_Tantravartika2.2.1-4" "Mimamsa_Sabara_MimSBh_1_7" "Nyaya_Udayana_NVTTP_1.1_1.2" "Nyaya_Udayana_Nyayakusumanjali" "Nyaya_Vacaspati_NVTT" "Nyaya_Vatsyayana_NBh" "Others_Abhinavagupta_IsvPrV" "Others_Abhinavagupta_Tantraloka" "Others_Gangesa_Tattvacintamani" "Others_Jayarasi_Tattvopaplavasimha" "Others_Prasastapada_Padarth" "Others_Sarvamatasamgraha" "Others_Totaka_Sruti" "Others_Yamuna_all" "Patanjali_MBh" "Patanjali_PYS" "Samkhya_Kavirajayati_Samkhyatattvapradipa" "Samkhya_Mathara_Matharavrtti" "Samkhya_Samkhyaparibhasa" "Samkhya_Vijnanabhiksu_Samkhyasara" "Samkhya_Yuktidipika" "Sankara_BAUBh" "Sankara_BhGBh" "Sankara_ChUBh" "Sankara_TaittUBh" "Sankara_Upad_Gadya" "TheSankara_BSBh_rev_whole" "Upanisad_BAU" "Upanisad_BhG" "Upanisad_ChU" "Upanisad_TaiU" "Vedantin_Brahmasutra" "Vedantin_Madhusudana_Advaitasiddhi" "Vedantin_Madhusudana_Siddhantabindu" "Vedantin_Madhva_Anuvyakhyana" "Vedantin_Mandana_Brahmasiddhi_prose" "Vedantin_Mandana_Karikas" "Vedantin_Ramanuja_Vedarth" "Vedantin_Sadananda_Vedantasara" "Vedantin_Suresvara_NS" "Vedantin_Vedantaparibhasa" "Vedantin_Venkathanatha_Nyayaparisuddhi" "Vedantin_Vimuktatman_Istasiddhi"
"yathā" 0.441704848864423 0.547200714711138 0.51420448235268 0.506366092947391 0.469199334039655 0.392026187349315 0.359453630481668 0.226869204971395 0.681918169819622 0.428304059890585 0.404510909536651 0.342715704629835 0.266263237518911 0.240420416586881 0.237959862699265 0.493013374009207 0.354929577464789 0.386805871803089 0.509294626941686 0.284020745863176 0.52304674730304 0.322209436133487 0.396319886765747 0.317236517448008 0.610015605050362 0.341831647913403 0.350985857334572 0.492265212126699 0.116963781560055 0.192910537738124 0.1193179631269 0.182224044462667 0.185955468558845 0.121946572158073 0.296912114014252 0.19963144963145 0.371187113917462 0.270538814941613 0.190791785911533 0.345463386959517 0.419566514217538 0.172162359231953 0.188261780917631 0.178553208856239 0.238167938931298 0.483666939504427 0.484861545092124 0.43230944254835 0.326504818579177 0.516781726598147 0.441479446679094 0.658921449627189 0.682782801254844 0.683371298405467 0.414100658313867 0.617387205182403 0.33111752163552 0.301864456939923 0.454957497391691 0.360757590940976 0.269456332223807 0.355903418740309 0.374617387728996 0.16295934164426 0.330766728120594 0.139421401185082 0.157035175879397 0.13915519331029 0.0201551950015116 0.186882619916348 0.382971767508115 0.355781448538755 0.374224169404892 0.530152418820411 0.628124599410332 0.31062331745703 0.243623676612127 0.219035733387668
"yadi" 0.00659260968454363 0.595592614651578 0.678572221852025 0.377340117340604 0.15135462388376 0.901660230903424 1.03043374071411 0.118366541724206 0.131984161900572 0.0827814569536424 0.0858053444471684 0.190397613683242 0.275340393343419 0.0361694432033361 0.0357992713795355 0.155258355350966 0.101408450704225 0.248500283920008 0.152788388082506 0.172882193134107 0 0.0997314921365554 0.169851380042463 0.105745505816003 0.174965716177236 0.0427289559891753 0.113554247961185 0.160693471544807 0.0282326369282891 0.168796720520858 0.0692813979446519 0.1093344266776 0.0685099094690482 0.0228649822796387 0.296912114014252 0.399262899262899 0.38556890246408 0.448602544048638 0.185770949440177 0.305952911618106 0.182938954066415 0.320019444219396 0.0980125766633025 0.102030405060708 1.09923664122137 0.0669692685467669 0.0323241030061416 0.546075085324232 0.184317236294697 0.373298800154427 0.0637692534092024 0.121380267036587 0.129175124561727 0.0227790432801822 0.0637077935867488 0.273718465351804 0.134621012584138 0.124297129328204 0.16419518702858 0.090189397735244 0.443810429545094 0.163183932658938 0.0456850472840239 0.0570357695754909 0.200628999023967 0.0348553502962705 0 0.0673331580533663 0.0806207800060466 0.465723354394708 0.23118417672746 0.559085133418043 0.0228185469149325 0 0.153826432508653 0.0414164423276041 0.0932386910490857 0.356569798538064
"kim" 0.329630484227181 0.301518761167362 0.385375713555896 0.372471212600725 0.161444932142677 0.194052962737911 0.383417205847112 0.246596961925429 0.373955125384954 0.115174200978981 0.0735474380975729 0.358582172436772 0.245083207261725 0.0957426437735367 0.0947627771811233 0.122572385803394 0.112676056338028 0.174287529446159 0.331041507512096 0.172882193134107 0.1634521085322 0.207134637514384 0.212314225053079 0.123369756785337 0.198609731876862 0.185158809286426 0.309693403530505 0.30214899227087 0.0201661692344922 0.192910537738124 0.130864862784342 0.1776684433511 0.141913383900171 0.0952707594984947 0.130641330166271 0.460687960687961 0.713610650741689 0.407283888675737 0.37656273535171 0.258337723386149 0.264466096639491 0.243052742445111 0.143622389566027 0.0816243240485665 0.702290076335878 0.0669692685467669 0.129296412024566 0.204778156996587 0.305439991574069 0.955742204955633 0.122633179633082 0.104040228888504 0.530540690164237 0.113895216400911 0.0849437247823317 0.399933091041803 0.222417325139011 0.358094110683634 0.176167752749414 0.210441928048903 0.396259312093834 0.213394373477073 0.127918132395267 0.211847144137538 0.113870512959549 0.069710700592541 0 0.108374321057323 0.12093117000907 0.311471033193913 0.205497045979964 0.177890724269377 0.127783862723622 0.0220896841175171 0.249967952826561 0.03451370193967 0.204523580365736 0.282708911698036
"u" 1.15370669479513 0.651429422275164 0.479776104484574 0.572096306935755 0.761818273548257 0.650763470999863 0.605080277977474 0.917340698362596 1.12186537615486 0.802620213072272 0.563863692081393 0.485513914892267 0.459909228441755 0.965936894959682 0.981321203697854 0.329583526271348 0.383098591549296 0.466078586809245 1.40056022408964 0.555692763645344 0.42497548218372 0.774836977368623 0.820948336871904 0.405357772294677 0.49179552655223 0.626691354507905 0.887787756787447 0.641642242013421 0.423489553924337 0.819869785387027 0.554251183557215 0.728896177850667 0.631269880107658 0.765976906367898 0.558194774346793 0.445331695331695 0.617732060430906 0.332516798000964 0.384093990058744 0.448291931758317 0.82123682640684 0.346350157984283 0.524027637605776 0.130088766452403 0.158778625954198 1.97931393704889 0.430988040081888 0.841865756541525 0.479224814366212 0.635641523715721 0.941822819582066 0.225420495925091 0.696622993172172 0.637813211845103 0.860055213421108 0.548957588844452 0.582800284292822 0.671796389464339 0.62770451707801 0.440925944483415 0.729117134252655 0.839548106032637 0.817762346384029 0.912572313207855 0.791671185337816 0.487974904147787 0.408291457286432 0.214183569426899 0.372871107527965 0.723799353326807 0.51374261494991 0.304955527318933 0.606973347937203 0.46388336646786 0.551211383156006 0.372747980948437 0.923363811357074 0.185925680666276
"vai" 0.00988891452681544 0.00744490768314473 0.00444237133782013 0.0243445236993938 0.00504515412945866 0.0196013093674657 0.1078360891445 0.0295916354310515 0.032996040475143 0.00359919378059315 0 0.0444261098594231 0.0211800302571861 0.0276589859790217 0.02737591340788 0.0272383079563098 0.0619718309859155 0.0371063772369242 0.0763941940412529 0.172882193134107 0 0.0690448791714614 0.0849256900212314 0.0352485019386676 0.113491275358207 0 0.19613915556932 0.0237645274819786 0.0645317415503751 0.26525198938992 0.58504291597706 0.1913352466858 0.107658429165647 0.198163179756869 0.0118764845605701 0 0.0794422605432207 0.00590266505327155 0.0125520911783903 0.0136767030027961 0.0715848081129449 0.00202543952037592 0.0611365577206739 0.0025507601265177 0 0 0.0430988040081888 0.0227531285551763 0.0105324135025541 0.052590140412635 0.00981065437064652 0.0173400381480839 0.0322937811404318 0.0911161731207289 0.159269483966872 0.0349751372393972 0.180609557255738 0.0355134655223439 0.160774453965485 0.0601262651568293 0.0158503724837534 0.213394373477073 1.59897665494084 0 0.9543433467086 1.04566050888811 0.0314070351758794 0.039758626660083 0.0201551950015116 0.0355966895078758 0.030357518156131 0.0254129606099111 0.118656443957649 0.0220896841175171 0 0.027610961551736 0.0481231953801732 0.010187708529659
"khalu" 0.151630022744503 0.100506253722454 0.0566402345572066 0.0219100713294544 0.0605418495535039 0.162690867749966 0.0299544692068057 0.00986387847701716 0.065992080950286 0.025194356464152 0.0122579063495955 0.00951988068416209 0.0121028744326778 0 0 0 0.028169014084507 0.0989503392984646 0.0254647313470843 0.0246974561620153 0 0 0.0141542816702052 0 0.00472880313992529 0 0 0.0294227483110211 0.00403323384689844 0 0 0.00455560111156667 0.00489356496207487 0.0114324911398194 0 0 0.0342423536824227 0.0442699878995366 0.0426771100065271 0.114985614134619 0.371843308808908 0.0182289556833833 0.0106746370623399 0 0 0.0297641193541186 0.0323241030061416 0 0.126388962030649 0.0887648612745053 0.122633179633082 0.0173400381480839 0.0230669865288799 0 0.0212359311955829 0.0897188303097581 0.01839541786864 0.00295945546019532 0.0718353943250039 0.0100210441928049 0.0158503724837534 0.0332274976002363 0.100507104024853 0 0.178939377507862 0.174276751481352 0 0.00705394989130504 0.0100775975007558 0.00296639079232298 0.1050837166943 0.0762388818297332 0.0136911281489595 0 0.00640943468786053 0.00690274038793401 0.018046198267565 0.00509385426482948
"kila" 0 0.0372245384157236 0.00666355700673019 0.00730335710981815 0 0 0.0179726815240834 0 0.098988121425429 0 0 0.0412528162980357 0.00302571860816944 0.00212761430607859 0.00210583949291385 0.00272383079563098 0 0.0095577032276926 0 0.0123487280810077 0 0.015343306482547 0.0990799716914367 0.0704970038773352 0 0.0427289559891753 0.0309693403530505 0.00565822082904252 0.00403323384689844 0 0.011546899657442 0 0 0.00381083037993979 0 0 0.00410908244189073 0.00295133252663578 0 0.0151963366697735 0.00198846689202625 0.0182289556833833 0.0931604689076935 0 0.0183206106870229 0 0 0 0 0.00668776352068191 0 0 0.0322937811404318 0 0 0.00304131628168671 0.0418077678832727 0.00887836638058597 0.0376280636940496 0 0 0.0118142213689729 0.00456850472840239 0 0.0433792430322091 0 0 0.000641268171936822 0 0 0.00934077481727109 0 0 0 0.00640943468786053 0 0.0120307988450433 0
"ha" 0.0857039258990671 0.0744490768314473 0.0533084560538415 0.0365167855490907 0.0706321578124212 0.0450830115451712 0.0299544692068057 0.0789110278161373 0.010998680158381 0.0899798445148287 0.0612895317479774 0.114238568209945 0.0665658093797277 0.140422544201187 0.141091246025228 0.108953231825239 0.107042253521127 0.117503527916927 0.152788388082506 0.172882193134107 0.03269042170644 0.253164556962025 0.368011323425336 0.176242509693338 0.113491275358207 0.185158809286426 0.392278311138639 0.0882682449330632 0.274259901589094 0.120569086086327 1.07771063469458 0.250558061136167 0.220210423293369 0.201974010136809 0.0356294536817102 0 0.0876604254270022 0.048205097935051 0.040166691770849 0.0557199011225027 0.0497116723006562 0.0688649436927813 0.237753280024843 0.0280583613916947 0.0427480916030534 0.0520872088697076 0.053873505010236 0.0455062571103527 0.0526620675127705 0.0483342908994738 0.0784852349651722 0.156060343332755 0.119948329950175 0.455580865603645 0.222977277553621 0.0501817186478308 0.381286843095447 0.171648416691329 0.634545983204201 0.0651367872532318 0.0951022349025202 0.189765930739127 1.86851843391658 0.260734946630816 2.23403101615877 0.383408853258975 0.0314070351758794 0.0718220352569241 0.0604655850045349 0.0682269882234286 0.051374261494991 0.101651842439644 0.0821467688937568 0.0662690523525514 0.11536982438149 0.13805480775868 0.126323387872955 0.0560323969131243
"nūnam" 0 0.0111673615247171 0.00222118566891006 0 0 0.0078405237469863 0 0 0 0 0 0 0.00605143721633888 0 0 0.00544766159126195 0.0112676056338028 0 0 0.0123487280810077 0 0.015343306482547 0.0283085633404105 0.0352485019386676 0 0 0 0.00226328833161701 0 0 0.0153958662099226 0 0 0 0.0237529691211401 0.0460687960687961 0.0102727061047268 0.00885399757990733 0.0150625094140684 0.00354581188961381 0 0.0101271976018796 0.00582252930673084 0 0 0 0 0 0.00526620675127706 0.00303989250940087 0 0 0.0230669865288799 0 0 0.00152065814084336 0.00501693214599273 0 0.00513109959464313 0.0150315662892073 0 0 0 0 0.0108448107580523 0 0 0.00128253634387364 0.0100775975007558 0 0.00233519370431777 0 0 0 0 0 0.0150384985563041 0
"tatra" 0.138444803375416 0.327575938058368 0.368716821039071 0.389512379190301 0.650824882700166 0.262657545524041 0.407380781212557 0.552377194712961 0.538935327760669 0.51468471062482 0.796763912723707 0.304636181893187 0.456883509833585 0.189357673240995 0.187419714869333 0.100781739438346 0.0901408450704225 0.348012841055395 0.254647313470843 0.111138552729069 0.35959463877084 0.138089758342923 0.127388535031847 0.158618258724004 0.226982550716414 0.0854579119783507 0.206462269020337 0.344019826405785 0.0604985077034766 0.120569086086327 0.23093799314884 0.250558061136167 0.132126253976022 0.0876490987386151 0.617577197149644 0.644963144963145 0.782780205180183 0.442699878995366 0.351458552994929 0.326214693844471 0.347981706104593 0.554970428583002 0.430867168698082 0.403020099989797 0.0977099236641221 0.379492521765012 0.549509751104407 0 0.215914476802359 0.483950887496618 0.569017953497498 0.173400381480839 0.456726333271821 0.569476082004556 0.276067105542578 0.383205851492526 0.302688239474894 0.27226990233797 0.208664716848821 0.165347229181281 0.237755587256301 0.400206748873957 0.0730960756544383 0.105923572068769 0.151827350612732 0.139421401185082 0.157035175879397 0.332176913063274 0.55426786254157 0.287739906855329 0.775284309833501 0.559085133418043 0.164293537787514 0.508062734702894 0.288424560953724 0.704079519569269 0.43611645813282 0.208848024858009
"atra" 0.00988891452681544 0.372245384157236 0.275427022944848 0.253183046473696 0.0958579284597144 0.0980065468373287 0.311526479750779 0.147958177155257 0.208974923009239 0.169162107687878 0.171610688894337 0.295116301209025 0.148260211800303 0.117018786834323 0.115821172110262 0.296897556723776 0.270422535211268 0.278860047113855 0.152788388082506 0.148184736972092 0.13076168682576 0.122746451860376 0.0707714083510262 0.0704970038773352 0.108762472218282 0.0569719413189004 0.144523588314236 0.0848733124356377 0.0645317415503751 0.048227634434531 0.169354528309149 0.0683340166735001 0.112551994127722 0.0876490987386151 0.581947743467934 0.261056511056511 0.290375159226945 0.291198142628063 0.218406386503992 0.24618065405033 0.133227281765759 0.247103621485862 0.228049064513625 0.260177532904806 0.109923664122137 0.0669692685467669 0.0861976080163775 0.113765642775882 0.100057928274264 0.59733887809727 0.0588639262238791 0.104040228888504 0.715076582395276 0.0455580865603645 0.14865151836908 0.225057404844817 0.106191730423513 0.0947025747262504 0.0820975935142901 0.0501052209640244 0.0792518624187668 0.331536587166802 0.0639590661976335 0.0733317037399169 0.135560134475653 0 0 0.238551759960498 0.171319157512849 0.272907952893714 0.112089297807253 0.254129606099111 0.241876597298284 0.265076209410205 0.12177925906935 0.193276730862152 0.21655437921078 0.089142449634516
"yatra" 0.0296667435804463 0.0856164383561644 0.0577508273916617 0.0779024758380602 0.0252257706472933 0.0215614403042123 0.0838725137790558 0.0986387847701716 0.054993400791905 0.0755830693924561 0.0735474380975729 0.0507726969821978 0.0605143721633888 0.0382970575094147 0.0379051108724493 0.0817149238689293 0.101408450704225 0.0522862588338478 0 0.037046184243023 0 0.0230149597238205 0.0141542816702052 0.0528727529080014 0.0709320470988793 0.0854579119783507 0.061938680706101 0.0543189199588082 0.0282326369282891 0.0241138172172655 0.130864862784342 0.0546672133388001 0.0587227795448985 0.0685949468389162 0.273159144893112 0.107493857493857 0.106836143489159 0.0846048657635589 0.0602500376562735 0.0663573367913442 0.0934579439252336 0.0567123065705258 0.0834562533964754 0.102030405060708 0.00610687022900763 0.00744102983852965 0.053873505010236 0 0.0157986202538312 0.0984925173045881 0.122633179633082 0.0693601525923357 0.0553607676693117 0.0911161731207289 0.0849437247823317 0.0456197442253007 0.0744178268322254 0.0325540100621486 0.0598628286041699 0.0751578314460367 0.158503724837534 0.0945137709517832 0.150760656037279 0.0570357695754909 0.119292918338575 0.0348553502962705 0.0314070351758794 0.057714135474314 0.0100775975007558 0.0889917237696894 0.0887373607640754 0.0508259212198221 0.0593282219788244 0 0.0705037815664658 0.124249326982812 0.0391000962463908 0.0331100527213916
"kva" 0 0.00372245384157236 0.0033317785033651 0.0170411665895757 0 0 0.0599089384136113 0 0 0 0 0.0158664678069368 0.00605143721633888 0 0 0.0354098003432027 0.00563380281690141 0.00168665351076928 0 0 0 0.0230149597238205 0 0 0.00945760627985057 0 0.0206462269020337 0.00565822082904252 0 0 0 0 0 0 0 0 0.007533317810133 0.0177079951598147 0.0276146005924587 0.0359646634517972 0.00795386756810499 0.00405087904075184 0.00485210775560904 0.0051015202530354 0 0 0 0 0.0105324135025541 0.134971227417399 0 0 0.0138401919173279 0.0227790432801822 0 0 0.0142146410803127 0.00887836638058597 0.0153932987839294 0.00501052209640244 0.0317007449675067 0.00738388835560806 0.0411165425556215 0.00814796708221299 0.0216896215161045 0 0 0.0057714135474314 0 0.0266975171309068 0.00700558111295332 0.0508259212198221 0 0 0.00640943468786053 0.00690274038793401 0.00601539942252166 0
"kutra" 0.00329630484227181 0.00744490768314473 0.00777414984118522 0.00243445236993938 0.0201806165178346 0.0431228806084246 0.00599089384136113 0 0.021997360316762 0 0 0 0.00302571860816944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00769793310496132 0.00455560111156667 0 0 0 0 0 0.00196755501775718 0.00753125470703419 0.000506544555659116 0 0.00810175808150369 0.00582252930673084 0 0 0 0 0 0 0.000303989250940087 0 0 0 0 0.0106179655977915 0 0 0 0 0 0 0 0 0 0 0 0 0.00769521806324187 0 0.00889917237696894 0 0 0 0 0 0.00690274038793401 0.00300769971126083 0
"sarvatra" 0.0263704387381745 0.0670041691483026 0.00555296417227516 0.0754680234681208 0.015135462388376 0.027441833114452 0.0419362568895279 0.0197277569540343 0.021997360316762 0.0179959689029657 0.0122579063495955 0.0317329356138736 0.0453857791225416 0.0531903576519649 0.0526459873228463 0.0354098003432027 0.0225352112676056 0.0309219810307702 0.0254647313470843 0.0123487280810077 0 0.0076716532412735 0.0283085633404105 0.0528727529080014 0.0189152125597011 0.0284859706594502 0 0.0305543924768296 0.0241994030813907 0.144682903303593 0.0307917324198453 0.00911120222313334 0.0538292145828236 0.0571624556990968 0.0712589073634204 0.184275184275184 0.037666589050665 0.0491888754439296 0.0702917105989858 0.0278599505612514 0.00795386756810499 0.0384833508871425 0.030083068084776 0.0306091215182124 0.00610687022900763 0.0669692685467669 0.0323241030061416 0 0.0210648270051082 0.0355667423599902 0 0.0520201144442518 0.00461339730577597 0.0227790432801822 0.0955616903801232 0.021289213971807 0.0284292821606254 0.0414323764427345 0.0171036653154771 0.0400841767712196 0.0158503724837534 0.0383962194491619 0 0.0651837366577039 0 0 0.0628140703517588 0.0442475038636407 0.0604655850045349 0.0474622526771677 0.0443686803820377 0.0762388818297332 0.0136911281489595 0.0220896841175171 0.0256377387514421 0.013805480775868 0.0782001924927815 0.0152815627944884
"anyatra" 0.00329630484227181 0.040946992257296 0.0233224495235557 0.0754680234681208 0.0100903082589173 0.0313620949879452 0.0119817876827223 0.00986387847701716 0.010998680158381 0.0215951626835589 0.0122579063495955 0.0285596420524863 0.0332829046898638 0.0212761430607859 0.0210583949291385 0.0544766159126195 0.0169014084507042 0.035981941563078 0.0254647313470843 0.135836008891084 0 0.0690448791714614 0.0141542816702052 0.0704970038773352 0.0141864094197759 0.0142429853297251 0 0.0282911041452126 0.0161329353875938 0.0241138172172655 0.00384896655248066 0.0364448088925334 0.0195742598482995 0.0114324911398194 0.0712589073634204 0.0460687960687961 0.037666589050665 0.0550915404972011 0.0928854747200884 0.0359646634517972 0.0437462716245774 0.0283561532852629 0.0223196956758016 0.0280583613916947 0.0427480916030534 0.0446461790311779 0.0107747010020472 0 0.0157986202538312 0.0902848075292058 0.0294319631119396 0.0346800762961679 0.00461339730577597 0 0.0530898279889573 0.0288925046760238 0.01839541786864 0.0236756436815626 0.0307865975678588 0.0150315662892073 0.0158503724837534 0 0.0685275709260359 0.00814796708221299 0.0325344322741568 0 0.125628140703518 0.0384760903162093 0.0100775975007558 0.0919581145620124 0.0350279055647666 0.0508259212198221 0.018254837531946 0 0.0128188693757211 0.013805480775868 0.0541385948026949 0.183378753533861
"ūrdhvam" 0.0329630484227181 0 0.00777414984118522 0.00730335710981815 0 0 0.00599089384136113 0.0197277569540343 0.010998680158381 0.0143967751223726 0 0 0.0151285930408472 0.00638284291823578 0.00631751847874155 0.00544766159126195 0.0394366197183099 0.00393552485846166 0 0.0123487280810077 0.03269042170644 0.030686612965094 0.0141542816702052 0.0352485019386676 0.0141864094197759 0.0284859706594502 0.0309693403530505 0.00678986499485102 0 0 0 0 0 0 0 0 0.0205454122094536 0 0 0.00303926733395469 0.0139192682441837 0 0.0329943327381415 0 0 0.022323089515589 0 0 0 0.00303989250940087 0.00490532718532326 0.0173400381480839 0.0461339730577597 0 0 0.0167272395492769 0.0209038839416364 0.0118378218407813 0.0393384302255973 0.0100210441928049 0.0158503724837534 0.0177213320534594 0.0411165425556215 0.024443901246639 0.0325344322741568 0 0 0 0.0201551950015116 0.00296639079232298 0 0 0.00456370938298649 0 0 0 0 0.00254692713241474
"adhas" 0.00988891452681544 0.00372245384157236 0.00111059283445503 0 0.00504515412945866 0.00196013093674657 0 0 0.021997360316762 0 0 0.00317329356138736 0.00302571860816944 0 0 0.00272383079563098 0.0112676056338028 0.00337330702153857 0 0.0246974561620153 0 0.0076716532412735 0 0 0 0 0 0 0.00403323384689844 0 0.011546899657442 0 0 0.0114324911398194 0 0 0.00342423536824227 0 0 0.00151963366697735 0.00596540067607874 0 0.0562844499650648 0 0 0.022323089515589 0.0107747010020472 0 0 0 0.00490532718532326 0 0.00461339730577597 0 0.0106179655977915 0.00608263256337343 0.00585308750365818 0.00887836638058597 0.00684146612619084 0.0100210441928049 0 0.00443033301336484 0.0137055141852072 0.032591868328852 0 0 0 0 0.0100775975007558 0.00296639079232298 0 0 0 0.0441793682350342 0 0.00690274038793401 0 0.00254692713241474
"tadā" 0.00988891452681544 0.364800476474092 0.299860065302859 0.11685371375709 0.474244488169114 0.92126154027089 0.0419362568895279 0.0690471493391201 0.032996040475143 0.0179959689029657 0.0367737190487865 0.0634658712277473 0.075642965204236 0.0361694432033361 0.0357992713795355 0.119848555007763 0.0788732394366197 0.0472262983015399 0.0763941940412529 0.172882193134107 0 0.0537015726889145 0.127388535031847 0 0.0851184565186551 0.0427289559891753 0.0825849076081346 0.110901128249233 0.0282326369282891 0 0.0153958662099226 0.0546672133388001 0.0929777342794226 0.0266758126595785 0.166270783847981 0.138206388206388 0.0917695078688929 0.115101968538795 0.110458402369835 0.0795274952384812 0.0676078743288924 0.139755326905939 0.109657635276764 0.142842567084991 0.641221374045801 0.156261626609123 0 0.182025028441411 0.0368634472589394 0.0635337534464781 0.171686451486314 0.0693601525923357 0.124561727255951 0.0911161731207289 0.0424718623911659 0.0775535651830112 0.0978301768468581 0.0621485646641018 0.0957805257666718 0.0350736546748171 0 0.0568559403381821 0.0137055141852072 0.0977756049865559 0.0271120268951307 0.0348553502962705 0.0314070351758794 0.06861569439724 0.0503879875037791 0.0860253329773664 0.051374261494991 0.101651842439644 0.00456370938298649 0.132538104705103 0.0769132162543264 0.144957548146614 0.0391000962463908 0.252145786109059
"yadā" 0.0230741338959027 0.174955330553901 0.17880544634726 0.0389512379190301 0.332980172544271 0.0666444518493835 0.101845195303139 0.00986387847701716 0.131984161900572 0.0467895191477109 0.0367737190487865 0.034906229175261 0.0181543116490166 0.0297866002851003 0.0294817529007939 0.0544766159126195 0.0450704225352113 0.0258620204984623 0.0254647313470843 0.123487280810077 0 0.0920598388952819 0.0849256900212314 0 0.0898472596585804 0.0142429853297251 0.061938680706101 0.0531872757929997 0.0241994030813907 0 0.00769793310496132 0.0410004100041 0.0978712992414974 0.0342974734194581 0.201900237529691 0.168918918918919 0.0780725663959238 0.0275457702486006 0.0577396194205955 0.0617984357904121 0.0497116723006562 0.0688649436927813 0.0708407732318919 0.0280583613916947 0.00610687022900763 0.171143686286182 0.0107747010020472 0.159271899886234 0.0210648270051082 0.07022151696716 0.0981065437064652 0 0.0692009595866396 0.136674259681093 0.0212359311955829 0.112528702422408 0.0627116518249091 0.0532701982835158 0.0735457608565516 0.0300631325784147 0.0158503724837534 0.0413497747914052 0.0913700945680479 0.0977756049865559 0.124715323717601 0.069710700592541 0 0.0147491679545469 0.0201551950015116 0.0949245053543354 0.030357518156131 0.0508259212198221 0.00912741876597298 0.0220896841175171 0.0448660428150237 0.03451370193967 0.0150384985563041 0.0203754170593179
"adya" 0 0.00372245384157236 0.00888474267564026 0 0.00504515412945866 0.00196013093674657 0 0 0 0.00359919378059315 0 0.00634658712277473 0.00302571860816944 0.00425522861215719 0.0042116789858277 0.00544766159126195 0 0.00787104971692332 0 0.0123487280810077 0 0.030686612965094 0.0141542816702052 0.0176242509693338 0.00472880313992529 0 0 0 0 0 0.00769793310496132 0.00911120222313334 0.00489356496207487 0 0 0 0.00821816488378145 0.00295133252663578 0.00502083647135613 0.00557199011225027 0 0.00405087904075184 0.00873379396009627 0 0 0 0 0 0.0157986202538312 0.0100316452810229 0 0.0173400381480839 0.00461339730577597 0 0 0.00608263256337343 0.0142146410803127 0.00295945546019532 0.0153932987839294 0.0100210441928049 0 0.00664549952004726 0.0319795330988168 0.024443901246639 0.00542240537902614 0 0 0.0057714135474314 0 0.00889917237696894 0 0 0 0 0 0 0.00300769971126083 0.00764078139724422
"śvas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.015343306482547 0 0 0 0 0 0 0 0 0 0 0 0.00381083037993979 0 0 0.000684847073648454 0 0 0 0 0.00202543952037592 0 0 0 0.00744102983852965 0 0 0 0 0 0 0 0 0 0 0.000836155357665454 0 0 0 0 0.00147677767112161 0.00456850472840239 0 0.0108448107580523 0 0 0 0 0 0 0 0 0 0 0 0 0
