"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana_brahmaparvan_adhyaya-5" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_u" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-93_u" "matsyapurana_adhyaya-1-32_pu" "matsyapurana_adhyaya-176_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahpurana_kasikhanda" "skandapurana_adhyaya-1-31_pu" "skandapurana_himavatkhanda_au" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana_revakhanda" "skandapurana" "sutasamhita_khanda-4_iast" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_u"
"agnipurana_u" 0 0.36648321724192 0.402815260454585 0.371690049390164 0.364340940287892 0.398819153687833 0.347011516191456 0.35827438697406 0.353870941855881 0.354695710377025 0.430966911300688 0.351265677938728 0.37131028911991 0.370318606301883 0.526227764797967 0.254504144917799 0.342445246962368 0.303249540519898 0.290258152060318 0.278510613348891 0.306553073251722 0.370866862960507 0.306340817597356 0.250619885422488 0.203281106460672 0.29133575565261 0.359498174016013 0.277272127590901 0.506774353392864 0.325437912903167 0.310553208437904 0.284203664169802 0.28872330444633 0.363668847552594 0.388101833843588 0.354514566251155 0.393002090038361 0.376473447177008 0.396309712644867 0.394890671212263 0.39592748800699 0.388814050043105 0.389967652886374 0.413108958149402 0.351204744085744 0.346352185395893 0.377360317912172 0.431334947325646 0.440443723380427 0.541271138599228 0.474107639111229 0.295698598268294 0.322110662697814 0.267770538782266 0.211184261194048 0.324023440526311 0.359384306611431 0.32823032430318 0.328270001555922 0.375094112080502 0.399257930995634 0.387506144160735 0.387728716836017 0.386230080518087 0.394144321987143 0.391415727970861 0.384646921764055 0.298311965551892 0.347689571482336 0.417007158496097 0.340110126680018 0.374908493233731 0.383810220572332 0.296536083083485 0.294546717107056 0.324523091379214 0.274274042925296 0.353599600220871 0.342797156875749 0.431333800375563 0.319573189731716 0.326117726603298 0.373957611175425 0.372035178793281 0.30061851476557 0.317420864995371 0.380385376753767 0.42179189278143 0.364563495567603 0.414479315533403 0.346361682403006 0.370086120622418 0.350877623624951 0.352794923508349 0.370116073189147 0.385344418989514 0.328447658465142 0.298050952122121 0.332853294361399 0.413579728534748 0.294395819187227
"bhagavatapurana_skandha-01_u" 0.36648321724192 0 0.298920674562058 0.268261977037549 0.253888405950863 0.325950654147668 0.262138148464106 0.268174418333671 0.277343402523076 0.288077405929713 0.381720598668859 0.240283167646752 0.283140574434745 0.305799546044697 0.545868071907928 0.334198007835167 0.377738545612053 0.316457980617138 0.359708796341482 0.326346107715972 0.30799451828594 0.40069987779247 0.331061965191215 0.365601169500297 0.356419917404627 0.363953269974389 0.406894588800785 0.34322392432273 0.536479092854952 0.332488842297862 0.351254310863392 0.342983110002409 0.385073805509358 0.311797985943551 0.340163792414854 0.302698608296977 0.356296431855061 0.32641127952685 0.37283431489786 0.371297495981928 0.376767566966969 0.364162767138504 0.357862295877746 0.370739890634964 0.30586192606889 0.317037852251834 0.330310141232757 0.377389092702765 0.406870202454191 0.504267082540933 0.437164654299449 0.316322381296981 0.345543104337215 0.309178564762859 0.32964770596337 0.347297715686338 0.40041377149001 0.322239944609679 0.341187292447555 0.399367758056309 0.372742816761978 0.347557125671945 0.366616296537015 0.37324479588888 0.376193021436229 0.384011432393816 0.35162258548838 0.336658426073598 0.364264984578183 0.425140364743425 0.353551438476009 0.395783434860225 0.362647032455587 0.331516228065652 0.359792061969858 0.404063560153024 0.323266058054286 0.358311673344288 0.349106233927617 0.431862903235446 0.351917608304703 0.31338994668977 0.413662767013181 0.374035981049048 0.318917338709657 0.356776050976169 0.399669793920489 0.460006800061605 0.37749222910658 0.44886869144446 0.390950128282781 0.406695812252057 0.399801034618154 0.360199412451333 0.397123517531118 0.439590602181184 0.362766932818317 0.341534893479706 0.324225186902705 0.429078235010071 0.31604747850663
"bhagavatapurana_skandha-02_u" 0.402815260454585 0.298920674562058 0 0.288592273429122 0.296737880797592 0.334117749241083 0.306462646936612 0.311938841658969 0.318065704462307 0.342018261227256 0.418560975063363 0.323042263601034 0.313930316592895 0.338202071054515 0.562711563341197 0.384776082267777 0.415710353845559 0.375701934136714 0.40275350472946 0.380211231423355 0.368281423034364 0.423501078156227 0.388023177373961 0.407036256856376 0.395692193966612 0.402418396698147 0.431425056085982 0.383851941156154 0.54431681963907 0.365068051446334 0.381360163681075 0.380750826895673 0.410679317781152 0.386325921783547 0.412911298461126 0.37954439716807 0.423139254315224 0.399174970571783 0.431365627680067 0.430937151589737 0.437252991782612 0.427341231723111 0.422340900060497 0.428192777942228 0.362745029998953 0.378589154995063 0.391798260023761 0.442225793052823 0.461272100486416 0.533404714043102 0.477560192151975 0.374796175598738 0.390995863597871 0.365807625576061 0.372846016534855 0.393487553394712 0.441173212331542 0.369280340095931 0.389144601389852 0.410943196425821 0.421669516634256 0.413207277906842 0.414528570789568 0.415820012313367 0.429385354685344 0.433074878179008 0.407683337674743 0.377622286940003 0.40706553028645 0.459601655247996 0.404849790096239 0.42178351669257 0.403028503053465 0.378472697726725 0.385822650377552 0.432274317193375 0.364173253862317 0.401663601993839 0.389687700519472 0.437704876440943 0.400006654089955 0.371472046465037 0.42811412075241 0.409097195012271 0.376602079232339 0.400487696771604 0.428995403439646 0.463781909762716 0.408948372096497 0.476992878932699 0.428143943250804 0.439012251480733 0.434457675430135 0.411721233128095 0.42877798456005 0.468563113152268 0.40560798191514 0.387434598914582 0.356969956470417 0.446744017920649 0.365133781301406
"bhagavatapurana_skandha-03_u" 0.371690049390164 0.268261977037549 0.288592273429122 0 0.198708480102803 0.284148773311523 0.275918793709528 0.28937491818 0.28607777172188 0.312201472765894 0.339163636425526 0.2305029444334 0.236477180916945 0.282206076669417 0.530292337301337 0.353751387101568 0.385853226678225 0.339527919798933 0.365356732360081 0.339645280371082 0.288627198744107 0.406764140152547 0.357798809317733 0.377363200005407 0.374142488074027 0.373670987076902 0.413937164655075 0.351158035356553 0.531133782131299 0.346867047764303 0.362179538889053 0.347618089160742 0.389339422367518 0.306977166526923 0.342970148884374 0.293889187874864 0.351539023102596 0.325331198136372 0.368026067696385 0.36018567682018 0.370362212227936 0.355521100563538 0.353828414302984 0.369342205219898 0.283149882385738 0.299445741568285 0.319514034714779 0.385618858000019 0.408358453069755 0.501874710462719 0.444755902835075 0.332417882524118 0.359625916346071 0.322413869516932 0.345143697927633 0.358396307146576 0.419673629141554 0.305464131037108 0.357048019710647 0.407228610746187 0.360485053146582 0.33558391327915 0.348472647320536 0.354585091648994 0.353177200379355 0.361812772295292 0.335105031439763 0.356915853847044 0.383327362483733 0.445494108384151 0.368729196101696 0.401159650800119 0.37968380379437 0.344749728420132 0.357883776611472 0.416039431876854 0.330275356372228 0.373375162846396 0.366515297739098 0.424966629663089 0.356235466793688 0.325741666455234 0.423706397661485 0.388870802305235 0.340931195576511 0.366464384719671 0.399561010549431 0.454641825393131 0.383488677407981 0.46233985470505 0.401703423950307 0.412090516317705 0.412383052983871 0.383627634257084 0.399769068968804 0.454102543011704 0.381335510729193 0.3530784689274 0.293694015383228 0.418389815191215 0.325365006344106
"bhagavatapurana_skandha-04_u" 0.364340940287892 0.253888405950863 0.296737880797592 0.198708480102803 0 0.281984010734511 0.260860513047677 0.277120213027272 0.274370756687085 0.292619844577389 0.347683659459849 0.20655305336357 0.247159518297592 0.276763472071466 0.528293132333392 0.343989088444554 0.380814629702171 0.324749065000456 0.362464468930051 0.330836173176522 0.279151491957275 0.405485454795549 0.345446614332427 0.367981097422051 0.365847949988645 0.364502009581303 0.417377579784743 0.344862724311659 0.525797253806092 0.333128023284939 0.357866904366575 0.340360087034951 0.387558190525218 0.290647041115984 0.3302263307463 0.281730325643154 0.342667044385666 0.312874504061897 0.360316270560791 0.355193110685535 0.361348441985966 0.346653866865871 0.342801587952851 0.353078676897856 0.277842444976404 0.291905368362002 0.308495688415268 0.36849083286711 0.401654387563698 0.494469681480192 0.432735048460867 0.324830239936096 0.345711422478515 0.310701450162604 0.336613589242778 0.346775661997701 0.408079415589393 0.293781007126658 0.347139537591764 0.407940705863212 0.345170821594117 0.319711565618055 0.342168474610417 0.346243165071355 0.345195872954889 0.358360216442712 0.326360494784595 0.346473849067902 0.376665866350273 0.438759999454103 0.35841412266692 0.403588019449996 0.37640985034795 0.336749432511094 0.358300157329935 0.412658804605003 0.325266209299246 0.365555558838266 0.358434936437317 0.439568759560059 0.343737111717505 0.318463793678022 0.419286323489538 0.379554604802862 0.324971016405024 0.359151641147525 0.402389648533801 0.460488484275792 0.381126513663694 0.451688894668696 0.401299728409073 0.404372364751741 0.4023337811274 0.368641173772561 0.401777466914036 0.446294256302546 0.370487893830725 0.343833882472628 0.286316737505236 0.408053585223337 0.317986695351679
"bhagavatapurana_skandha-05_u" 0.398819153687833 0.325950654147668 0.334117749241083 0.284148773311523 0.281984010734511 0 0.332682712379462 0.3463859449244 0.327583705239762 0.362880685684217 0.370348566552304 0.300615203821436 0.312034562953521 0.31888483653602 0.547717020734896 0.392976125098123 0.416355504187616 0.383594972259995 0.392003300987767 0.380168395689795 0.355560591415922 0.43730020228846 0.408574248580571 0.414440209005385 0.39700542697641 0.409730503011847 0.444850357206932 0.397168528039377 0.543542796171815 0.386260147996341 0.397280108616514 0.38929934849067 0.423976184780754 0.370319102843109 0.391536652151773 0.360979152014712 0.405852169137637 0.382970314083781 0.414754227462853 0.412783207828776 0.417139274563282 0.411545326259196 0.406875925015813 0.414265082302916 0.354867529460926 0.36522513443968 0.382300725000909 0.431921949189216 0.45321922040915 0.533243631923632 0.477574876850848 0.378628889944706 0.396222894741244 0.358124861641926 0.383230754892777 0.413705010670771 0.446458511277366 0.362956975083681 0.365982409859322 0.40558069541096 0.409638958976313 0.389821198789251 0.396002677043606 0.397973219356661 0.40026773401616 0.409291662868824 0.393043498977424 0.392111072977656 0.397935398144338 0.480546327332725 0.418933442887439 0.40760821596068 0.42106214893981 0.386814776430149 0.393765629178626 0.445723779313164 0.363149758097151 0.408244443182731 0.406838316376945 0.469013981906639 0.395719748106708 0.37787824309036 0.450394532274133 0.426981811354274 0.382447071902673 0.399101282723559 0.437025806821455 0.477728921608797 0.419434532770652 0.454848554880649 0.417411835652783 0.448276545163386 0.442177601183821 0.416731987633155 0.43023372010829 0.48814248452426 0.416016193309967 0.387032169439116 0.356127530890878 0.440910222031045 0.364595136817351
"bhagavatapurana_skandha-06_u" 0.347011516191456 0.262138148464106 0.306462646936612 0.275918793709528 0.260860513047677 0.332682712379462 0 0.238350014165513 0.231143012057799 0.268229439274547 0.401806727946794 0.266582453759262 0.280205313481198 0.320983988258106 0.542652756975023 0.315919123887898 0.360626197735964 0.297503864102873 0.332774791727504 0.302649358509479 0.307744115476141 0.376929124677076 0.311590033750609 0.344064727725631 0.334935351965793 0.340737690903347 0.382623402034199 0.323064522271065 0.531143269046902 0.301831325881354 0.323596015976102 0.310456071524279 0.358376968501367 0.330669999143292 0.363566854012349 0.319604185069691 0.376766211459335 0.347037649836821 0.387886147631426 0.391828680343196 0.39366001133707 0.380219243419105 0.377212325056732 0.391184153541227 0.309518180553881 0.319568004120314 0.34349415931923 0.399172951910821 0.432197657200152 0.513593469481922 0.45331734028893 0.291541028763872 0.327262212016213 0.289931797808663 0.311876320084954 0.32938344187516 0.392315046684217 0.312422434513948 0.330923421457068 0.384335089171615 0.380142685523835 0.360627958278277 0.374136135540559 0.380720220517431 0.385231810046543 0.390775535862702 0.358769698317921 0.309220465339033 0.344046352345618 0.423737378592946 0.324504894361683 0.373265407918749 0.352433658108531 0.306698576085841 0.327061448065883 0.388180601212338 0.300534767075745 0.337393829296655 0.337475077852101 0.419930136881258 0.347486074395951 0.30438527072718 0.383985680278949 0.357623356370007 0.293898379169016 0.338590023417549 0.38499291627936 0.43072689225336 0.351649437205951 0.436953132561522 0.380673272089894 0.382130174034932 0.38108290183799 0.347211870133418 0.382581777833338 0.428453799396729 0.34454904770851 0.320801818763775 0.319673335637407 0.418209988327428 0.290634721232091
"bhagavatapurana_skandha-07_u" 0.35827438697406 0.268174418333671 0.311938841658969 0.28937491818 0.277120213027272 0.3463859449244 0.238350014165513 0 0.262506240122562 0.2893076979381 0.395268400777955 0.281720571948303 0.28100030436289 0.332922521863724 0.547310819249639 0.330450164307121 0.376698686 0.319023128111155 0.348891196171954 0.324230545534387 0.327898395514359 0.388708087209411 0.326975432760619 0.354190533410612 0.349642515124843 0.342943566687466 0.390252264092119 0.333291272087367 0.532452224216902 0.329165471921562 0.33283478742033 0.332379917412755 0.371127870450301 0.350790997651518 0.375392510263908 0.338480150993278 0.391152749443575 0.362642023881535 0.408659828445683 0.407765153674639 0.41111758619035 0.400443266498005 0.391027231833001 0.406417133952102 0.321646654537876 0.33917208870406 0.35603361263485 0.41358271360685 0.44174646575546 0.512466853043588 0.457783665146615 0.307803757940342 0.34910505077395 0.310180822455494 0.324238910467138 0.337485257666985 0.404518868344715 0.331138146953151 0.340259055237376 0.385265547312707 0.39885063495322 0.379460710090509 0.390975496144427 0.397742644531038 0.404481485888691 0.407822806537291 0.376652900938515 0.324170598368245 0.35479716939617 0.430380519638429 0.344319236254484 0.383518873420274 0.371485082611634 0.323376378995128 0.342825762644367 0.392677689865887 0.308822484660942 0.354984643809812 0.353445199847737 0.430500812693082 0.355277899849226 0.324635629173846 0.395648806466436 0.362770283458736 0.314429595923222 0.355076561963784 0.393579325260724 0.44080019315396 0.374683574171573 0.456967996132988 0.388551996541243 0.403549474597651 0.386587625075761 0.367930257325659 0.392046162815332 0.427982064131955 0.357093524899266 0.340622749815917 0.327530235599289 0.431299993682148 0.301581219060653
"bhagavatapurana_skandha-08_u" 0.353870941855881 0.277343402523076 0.318065704462307 0.28607777172188 0.274370756687085 0.327583705239762 0.231143012057799 0.262506240122562 0 0.269570643340206 0.400286734941724 0.258161903648365 0.31152387749913 0.324373405730968 0.54553530952388 0.314774324964398 0.370403224762759 0.304389413355278 0.331021820647976 0.309429300215199 0.316616472492359 0.386395344521512 0.318698427267598 0.347077484419535 0.339148043915677 0.355839278259491 0.385302062649274 0.318429920263235 0.530261335039259 0.304647304635292 0.341065480403066 0.317951228732493 0.361475675409366 0.33831801370632 0.365127027989275 0.326179918938385 0.379287518204243 0.359413965072804 0.388239131645507 0.390108579087794 0.392531755742951 0.378844811739269 0.383938926306058 0.399863802959559 0.336029517913903 0.336064308656564 0.356753437053575 0.406862781116279 0.434396500037603 0.517828768341287 0.458548234987365 0.305720695332388 0.336800311721482 0.288557667895472 0.316026465098389 0.338686714111636 0.385244101031476 0.319535982023032 0.328826416377738 0.390890700037423 0.383046420244239 0.3733009858464 0.378392819863429 0.379919762785074 0.380613958096411 0.380460041755301 0.360647786656485 0.312313772483609 0.347916653015881 0.430904887874394 0.324247013735484 0.370670438106554 0.349123984679158 0.317792970620531 0.336735589741241 0.395184291323232 0.311912996308419 0.336831583183317 0.328851142841285 0.436117348335594 0.351736353549375 0.302406622597865 0.399944656436948 0.356196794022312 0.290284655541297 0.343895912300725 0.395763213180018 0.448773766231987 0.360110668381378 0.426395572584321 0.385579779033046 0.390573292634617 0.393228480377787 0.347550088648785 0.388161511318706 0.432812754544619 0.348405494843321 0.326550154546475 0.327927594539855 0.420614182063011 0.29714400345077
"bhagavatapurana_skandha-09_u" 0.354695710377025 0.288077405929713 0.342018261227256 0.312201472765894 0.292619844577389 0.362880685684217 0.268229439274547 0.2893076979381 0.269570643340206 0 0.410383977665616 0.274425607788651 0.343578308673765 0.34235603857306 0.555883360270245 0.321760838398678 0.363357509847778 0.283212457402054 0.346824732365282 0.304472142076786 0.322065148408626 0.400680803767281 0.320362624136184 0.362941550493575 0.350635857548066 0.360975816355931 0.396678799152152 0.321573640834785 0.535991140585904 0.318572839982101 0.35393690495881 0.335387480226642 0.376961124289585 0.323452510666999 0.363215847083778 0.324949421532718 0.371579743085745 0.346300430017331 0.389894662604246 0.386398139368058 0.391177865920531 0.373979298227691 0.379468934301673 0.389447248541285 0.342116009882718 0.342211423382094 0.356593302732604 0.397595881110576 0.418620211262974 0.510005925642264 0.456648896440667 0.302087291354837 0.31810145951702 0.294570873996298 0.331553530362241 0.337305666261832 0.395206232931646 0.327802716685441 0.347319766879084 0.406159621547515 0.35979424788862 0.352924042247393 0.378826558659716 0.376579656188107 0.385048279270213 0.39328535536171 0.355376263688955 0.330254693675538 0.35426412049036 0.433673136894979 0.339798187440117 0.391162767659229 0.365979676653463 0.318412406019531 0.350492846684332 0.410960743359271 0.318783574252498 0.350286104425527 0.360258201789834 0.448826601600348 0.357412749671393 0.324855586032521 0.418623877607646 0.364705601142443 0.29878208825444 0.329606397644189 0.395934115719629 0.455337317787349 0.360544020004889 0.445350416020381 0.383983897425016 0.379931651325039 0.391866301469635 0.298800572920608 0.392396520466683 0.434257209239868 0.357572217894104 0.318817724049206 0.36061297988918 0.440555222179955 0.298090185235302
