text	x	y
agnipurana_u	0.252247	-0.210806
bhagavatapurana_skandha-01_u	-0.167145	-0.105635
bhagavatapurana_skandha-02_u	-0.013632	-0.064461
bhagavatapurana_skandha-03_u	-0.056789	-0.134630
bhagavatapurana_skandha-04_u	-0.111723	-0.126706
bhagavatapurana_skandha-05_u	-0.005451	-0.077843
bhagavatapurana_skandha-06_u	-0.083401	-0.101523
bhagavatapurana_skandha-07_u	-0.036916	-0.134378
bhagavatapurana_skandha-08_u	-0.133175	-0.128277
bhagavatapurana_skandha-09_u	-0.181501	-0.022141
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.029602	-0.258832
bhagavatapurana_skandha-10_u	-0.221981	-0.212316
bhagavatapurana_skandha-11_u	0.027967	-0.148868
bhagavatapurana_skandha-12_u	0.042223	0.007933
bhavisyapurana	0.140155	-0.201111
brahmandapurana	0.056328	0.117971
brahmandapurana_khanda-1_u	0.161586	0.396915
brahmandapurana_khanda-2_u	-0.044962	0.102203
brahmandapurana_khanda-3_u	0.096878	-0.086213
brahmapurana_pu	0.014002	-0.067864
devibhagavatapurana	0.029659	-0.234513
devibhagavatapurana_devigita_adhyaya-31-40	0.301396	-0.159960
devipurana	0.196845	-0.207851
garudapurana_khanda-1_u	0.208912	-0.206831
garudapurana_khanda-2_u	0.217989	-0.176208
garudapurana_khanda-3_u	0.251104	-0.124749
harivamsa	-0.234389	0.024480
harivamsa_appendix-29-30_mathura	-0.200136	-0.087375
harivamsa_appendix-31	-0.206116	-0.116892
harivamsa_appendix-41	-0.020363	0.176778
harivamsa_appendix-42_pradurbhava	-0.246052	0.076502
kalikapurana	0.116269	-0.162441
karatoyamahatmya_pu	0.615317	-0.112607
kirfel_ppl_textgruppe_IIA_col1	0.254837	0.455367
kirfel_ppl_textgruppe_IIB_col1	0.227421	0.497388
kirfel_ppl_textgruppe_III_col1	0.183464	0.528675
kirfel_ppl_textgruppe_II_col1	-0.039910	0.216460
kirfel_ppl_textgruppe_I_col1	-0.094174	0.365047
kirfel_ppl_textgruppe_Ia_col1	0.112962	0.589401
kirfel_ppl_ungrouped_col1	-0.124373	0.302574
kurmapurana_khanda-1_u	0.111086	0.003888
