text	x	y
agnipurana_u	0.317186	-0.410557
bhagavatapurana_skandha-01_u	-0.232504	-0.002811
bhagavatapurana_skandha-02_u	-0.202066	0.176079
bhagavatapurana_skandha-03_u	-0.178022	-0.083780
bhagavatapurana_skandha-04_u	-0.194714	-0.099389
bhagavatapurana_skandha-05_u	-0.126894	0.035866
bhagavatapurana_skandha-06_u	-0.178285	-0.009897
bhagavatapurana_skandha-07_u	-0.178829	0.026033
bhagavatapurana_skandha-08_u	-0.187903	-0.027719
bhagavatapurana_skandha-09_u	-0.207034	-0.024528
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	-0.167963	0.083267
bhagavatapurana_skandha-10_u	-0.211456	-0.249800
bhagavatapurana_skandha-11_u	-0.109135	-0.031814
bhagavatapurana_skandha-12_u	-0.105262	0.107564
bhavisyapurana	0.182084	-0.223116
brahmandapurana	0.121486	-0.183480
brahmandapurana_khanda-1_u	0.143041	0.002801
brahmandapurana_khanda-2_u	0.036597	-0.141628
brahmandapurana_khanda-3_u	0.115998	-0.190160
brahmapurana_pu	0.059186	-0.147905
devibhagavatapurana	0.093483	-0.206182
devibhagavatapurana_devigita_adhyaya-31-40	0.080912	0.183426
devipurana	0.233209	-0.220570
garudapurana_khanda-1_u	0.257427	-0.348136
garudapurana_khanda-2_u	0.158501	-0.101668
garudapurana_khanda-3_u	0.126825	0.002315
harivamsa	-0.076015	-0.140179
harivamsa_appendix-29-30_mathura	-0.086473	-0.067284
harivamsa_appendix-31	-0.111310	-0.015326
harivamsa_appendix-41	-0.030597	0.132169
harivamsa_appendix-42_pradurbhava	-0.094100	-0.025991
kalikapurana	0.128344	-0.175387
karatoyamahatmya_pu	0.068116	0.473751
kirfel_ppl_textgruppe_IIA_col1	0.054571	0.307911
kirfel_ppl_textgruppe_IIB_col1	0.116106	0.166508
kirfel_ppl_textgruppe_III_col1	-0.012786	0.375152
kirfel_ppl_textgruppe_II_col1	-0.046103	0.100368
kirfel_ppl_textgruppe_I_col1	-0.027484	0.010103
kirfel_ppl_textgruppe_Ia_col1	0.016023	0.282738
kirfel_ppl_ungrouped_col1	-0.079912	0.051018
kurmapurana_khanda-1_u	0.072838	-0.013030
kurmapurana_khanda-2_u	0.123623	-0.014290
lingapurana_khanda-1_u	0.146538	-0.090882
lingapurana_khanda-2_u	0.178953	-0.031568
mahabharata_01-adiparvan	-0.099870	-0.107051
mahabharata_02-appendix-21_sisupala	-0.132600	0.083932
mahabharata_02-sabhaparvan	-0.160699	-0.054007
mahabharata_03-aranyakaparvan	-0.104390	-0.125190
mahabharata_04-virataparvan	-0.188929	-0.026462
mahabharata_05-udyogaparvan	-0.135163	-0.091345
mahabharata_06-bhismaparvan	-0.167387	-0.061222
mahabharata_07-appendix-08_sodasarajika	-0.134598	0.191246
mahabharata_07-dronaparvan	-0.198347	-0.100392
mahabharata_08-karnaparvan	-0.200309	-0.075759
mahabharata_09-salyaparvan	-0.170029	-0.067250
mahabharata_10-sauptikaparvan	-0.199622	0.080366
mahabharata_11-striparvan	-0.207609	0.092913
mahabharata_12-appendix-29_moksadharma	-0.011304	0.246470
mahabharata_12-santiparvan	-0.013132	-0.092270
mahabharata_13-anusasanaparvan	0.004157	-0.088156
mahabharata_13-appendix-15_umamahesvara	0.048208	0.040750
mahabharata_14-appendix-04_vaisnavadharma	0.078601	0.059676
mahabharata_14-asvamedhikaparvan	-0.094585	-0.016517
mahabharata_15-asramavasikaparvan	-0.165646	0.079068
mahabharata_16-mausalaparvan	-0.218070	0.231269
mahabharata_17-mahaprasthanikaparvan	-0.160680	0.424730
mahabharata_18-svargarohanaparvan	-0.164990	0.328300
markandeyapurana	0.036729	-0.136082
markandeyapurana_adhyaya-1-80_u	0.051258	-0.121753
markandeyapurana_adhyaya-81-93_devimahatmya_u	-0.066886	0.123317
markandeyapurana_adhyaya-94-141_u	-0.049252	0.012555
matsyapurana_pu	0.108239	-0.183237
naradapurana_khanda-1_u	0.241183	-0.321428
naradapurana_khanda-2_u	0.059205	-0.097900
nilamatapurana_au	0.087302	0.028336
nrsimhapurana_pu	0.008264	-0.100374
padmapurana_a	0.105191	-0.260367
pranavakalpa	0.118363	0.016040
ramayana_01-balakanda	-0.121164	0.013429
ramayana_02-ayodhyakanda_a	-0.144741	-0.080864
ramayana_03-aranyakanda_a	-0.165018	-0.061648
ramayana_04-kiskindhakanda	-0.144942	-0.031350
ramayana_05-sundarakanda	-0.158584	-0.084682
ramayana_06-yuddhakanda	-0.176268	-0.092456
ramayana_07-uttarakanda	-0.133076	-0.039465
saurapurana	0.118819	-0.115119
sivadharmasastra	0.192894	0.075375
sivadharmottara	0.136215	0.010031
sivapurana_dharmasamhita	0.122975	-0.161325
sivapurana_karvanamahatmya_au	0.047222	0.315868
sivapurana_rudrasamhita	0.056186	-0.188064
sivapurana_sanatkumarasamhita	0.163433	-0.050876
sivapurana_satarudrasamhita_au	-0.004918	0.055160
sivapurana_umasamhita	0.149118	-0.227752
sivapurana_vayaviyasamhita_au	0.151036	-0.056483
sivapurana_vidyesvarasamhita_au	0.196717	0.053979
skandamahapurana_himavatkhanda	0.035898	-0.057924
skandamahapurana_kasikhanda	0.149311	-0.318563
skandamahapurana_revakhanda	0.116416	-0.075111
skandamahapurana_sutasamhita_khanda-4	0.148643	0.073531
skandapurana	0.000424	-0.148977
skandapurana_adhyaya-1-31_pu	0.005551	0.000406
skandapurana_pasupata_adhyaya174-183_u	0.087128	0.284781
vamanapurana_saromahatmya_u	0.036800	0.082739
vamanapurana_u	0.009600	-0.186263
vayu_ba	0.129865	-0.038377
vayupurana	0.142678	-0.071641
vayupurana_01_frame-and-cosmogony_iast	0.096166	0.190179
vayupurana_02_pashupata-yoga_iast	0.074874	0.333579
vayupurana_03_kalpas-and-shiva-lineages_iast	0.079295	0.085741
vayupurana_04_bhuvana-vinyasa_iast	0.066246	0.117921
vayupurana_05_jyotis-and-purvardha-close_iast	0.128607	0.109596
vayupurana_06_prthu-and-prajapati-lineages_iast	0.058469	0.080760
vayupurana_07_shraddha-kalpa_iast	0.116092	0.115487
vayupurana_08_manu-candra-vishnu-vamsha_iast	-0.031441	-0.001257
vayupurana_09_upasamhara_iast	0.108427	0.172786
vayupurana_10_gaya-mahatmya_iast	0.093115	0.181853
vayupurana_revakhanda	0.121071	-0.106662
visnudharma_pu	0.057682	-0.068547
visnudharmottarapurana_khanda-3_adhyaya-343-353_pu	-0.034393	0.276456
visnupurana_amsa-1_u	0.016871	0.068036
visnupurana_amsa-2_u	0.062384	0.142907
visnupurana_amsa-3_u	0.067680	0.125231
visnupurana_amsa-4_u	-0.073108	0.084261
visnupurana_amsa-5_u	-0.098275	-0.052571
visnupurana_amsa-6_u	0.010346	0.219111
visnupurana_u	0.042871	-0.105426
