text	x	y
agnipurana_u	0.037584	-0.009474
bhagavatapurana_skandha-01_u	-0.005582	-0.002298
bhagavatapurana_skandha-02_u	0.023161	-0.025751
bhagavatapurana_skandha-03_u	0.027842	-0.012517
bhagavatapurana_skandha-04_u	0.024574	-0.006727
bhagavatapurana_skandha-05_u	0.023374	-0.012833
bhagavatapurana_skandha-06_u	-0.011301	-0.012037
bhagavatapurana_skandha-07_u	-0.006688	-0.030706
bhagavatapurana_skandha-08_u	-0.012568	-0.020185
bhagavatapurana_skandha-09_u	-0.005725	0.001599
bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary	0.043114	-0.016492
bhagavatapurana_skandha-10_u	-0.007813	-0.021079
bhagavatapurana_skandha-11_u	0.014091	-0.021471
bhagavatapurana_skandha-12_u	-0.000827	-0.004470
bhavisyapurana	0.009247	-0.005481
brahmandapurana	0.000771	-0.000982
brahmandapurana_khanda-1_u	-0.040024	0.048488
brahmandapurana_khanda-2_u	-0.007638	-0.002540
brahmandapurana_khanda-3_u	0.025581	-0.002312
brahmapurana_pu	-0.008086	-0.014374
devibhagavatapurana	0.002021	-0.022701
devibhagavatapurana_devigita_adhyaya-31-40	0.034759	-0.025498
devipurana	0.025341	-0.009937
garudapurana_khanda-1_u	0.024857	-0.008984
garudapurana_khanda-2_u	0.014461	-0.007096
garudapurana_khanda-3_u	0.032529	-0.012824
harivamsa	-0.005446	0.010494
harivamsa_appendix-29-30_mathura	0.008537	0.011703
harivamsa_appendix-31	0.004512	-0.003697
harivamsa_appendix-41	0.024580	0.034311
harivamsa_appendix-42_pradurbhava	-0.002567	0.022684
kalikapurana	0.007809	-0.004386
karatoyamahatmya_pu	0.086473	-0.120441
kirfel_ppl_textgruppe_IIA_col1	0.007529	0.031632
kirfel_ppl_textgruppe_IIB_col1	0.024214	0.066764
kirfel_ppl_textgruppe_III_col1	0.001430	0.068056
kirfel_ppl_textgruppe_II_col1	0.000414	0.039834
kirfel_ppl_textgruppe_I_col1	-0.002577	0.066283
