"agnipurana_u" "bhagavatapurana_skandha-01_u" "bhagavatapurana_skandha-02_u" "bhagavatapurana_skandha-03_u" "bhagavatapurana_skandha-04_u" "bhagavatapurana_skandha-05_u" "bhagavatapurana_skandha-06_u" "bhagavatapurana_skandha-07_u" "bhagavatapurana_skandha-08_u" "bhagavatapurana_skandha-09_u" "bhagavatapurana_skandha-10_adhyaya-29-33_w_commentary" "bhagavatapurana_skandha-10_u" "bhagavatapurana_skandha-11_u" "bhagavatapurana_skandha-12_u" "bhavisyapurana" "brahmandapurana_khanda-1_u" "brahmandapurana_khanda-2_u" "brahmandapurana_khanda-3_u" "brahmandapurana" "brahmapurana_pu" "devibhagavatapurana_devigita_adhyaya-31-40" "devibhagavatapurana" "devipurana" "garudapurana_khanda-1_u" "garudapurana_khanda-2_u" "garudapurana_khanda-3_u" "harivamsa_appendix-29-30_mathura" "harivamsa_appendix-31" "harivamsa_appendix-41" "harivamsa_appendix-42_pradurbhava" "harivamsa" "kalikapurana" "karatoyamahatmya_pu" "kurmapurana_khanda-1_u" "kurmapurana_khanda-2_u" "lingapurana_khanda-1_u" "lingapurana_khanda-2_u" "mahabharata_01-adiparvan" "mahabharata_02-appendix-21_sisupala" "mahabharata_02-sabhaparvan" "mahabharata_03-aranyakaparvan" "mahabharata_04-virataparvan" "mahabharata_05-udyogaparvan" "mahabharata_06-bhismaparvan" "mahabharata_07-appendix-08_sodasarajika" "mahabharata_07-dronaparvan" "mahabharata_08-karnaparvan" "mahabharata_09-salyaparvan" "mahabharata_10-sauptikaparvan" "mahabharata_11-striparvan" "mahabharata_12-appendix-29_moksadharma" "mahabharata_12-santiparvan" "mahabharata_13-anusasanaparvan" "mahabharata_13-appendix-15_umamahesvara" "mahabharata_14-appendix-04_vaisnavadharma" "mahabharata_14-asvamedhikaparvan" "mahabharata_15-asramavasikaparvan" "mahabharata_16-mausalaparvan" "mahabharata_17-mahaprasthanikaparvan" "mahabharata_18-svargarohanaparvan" "markandeyapurana_adhyaya-1-80_u" "markandeyapurana_adhyaya-81-93_devimahatmya_u" "markandeyapurana_adhyaya-94-141_u" "markandeyapurana" "matsyapurana_pu" "naradapurana_khanda-1_u" "naradapurana_khanda-2_u" "nilamatapurana_au" "nrsimhapurana_pu" "padmapurana_a" "pranavakalpa" "ramayana_01-balakanda" "ramayana_02-ayodhyakanda_a" "ramayana_03-aranyakanda_a" "ramayana_04-kiskindhakanda" "ramayana_05-sundarakanda" "ramayana_06-yuddhakanda" "ramayana_07-uttarakanda" "saurapurana" "sivadharmasastra" "sivadharmottara" "sivapurana_dharmasamhita" "sivapurana_karvanamahatmya_au" "sivapurana_rudrasamhita" "sivapurana_sanatkumarasamhita" "sivapurana_satarudrasamhita_au" "sivapurana_umasamhita" "sivapurana_vayaviyasamhita_au" "sivapurana_vidyesvarasamhita_au" "skandamahapurana_himavatkhanda" "skandamahapurana_kasikhanda" "skandamahapurana_revakhanda" "skandamahapurana_sutasamhita_khanda-4" "skandapurana_adhyaya-1-31_pu" "skandapurana_pasupata_adhyaya174-183_u" "skandapurana" "vamanapurana_saromahatmya_u" "vamanapurana_u" "vayu_ba" "vayupurana_01_frame-and-cosmogony_iast" "vayupurana_02_pashupata-yoga_iast" "vayupurana_03_kalpas-and-shiva-lineages_iast" "vayupurana_04_bhuvana-vinyasa_iast" "vayupurana_05_jyotis-and-purvardha-close_iast" "vayupurana_06_prthu-and-prajapati-lineages_iast" "vayupurana_07_shraddha-kalpa_iast" "vayupurana_08_manu-candra-vishnu-vamsha_iast" "vayupurana_09_upasamhara_iast" "vayupurana_10_gaya-mahatmya_iast" "vayupurana_revakhanda" "vayupurana" "visnudharma_pu" "visnudharmottarapurana_khanda-3_adhyaya-343-353_pu" "visnupurana_amsa-1_u" "visnupurana_amsa-2_u" "visnupurana_amsa-3_u" "visnupurana_amsa-4_u" "visnupurana_amsa-5_u" "visnupurana_amsa-6_u" "visnupurana_u"
"agnipurana_u" 0 0.406022544011195 0.437261830964163 0.403760769935971 0.390304367825766 0.435116454509585 0.382717163313854 0.392090291876052 0.387132268055845 0.389357081912301 0.464400836528938 0.385157615773482 0.405553050055577 0.399601348557723 0.282866108369044 0.37522411957565 0.33307077851576 0.322625991269224 0.308799997053416 0.332818107702158 0.393405355667792 0.337047971164336 0.286165141731548 0.222856268193884 0.314412792010456 0.393905107439644 0.382796886142821 0.425054070743672 0.433791579172741 0.421065160989476 0.368406280544346 0.296332263693511 0.541062916130082 0.347257493881209 0.331178810660159 0.307856111562015 0.30821513497646 0.393745434686267 0.425251446515937 0.419794323953945 0.384075249121212 0.429379919164784 0.407214373358293 0.430139441002138 0.456400072557901 0.427702374419292 0.427936190233693 0.420291368116544 0.422139434368674 0.443757773743532 0.480145311948901 0.380944368437722 0.378314457317942 0.408722906685192 0.38984907149511 0.408712133762596 0.464422457043992 0.474142781401306 0.577132883891948 0.509535002281521 0.325097129407927 0.444265602634821 0.405761275662825 0.332759603380101 0.270426833331656 0.233158179339998 0.346728732201898 0.384888514091071 0.355109531455895 0.358502058443387 0.405967080488859 0.427773443107642 0.413526637784967 0.418446486155531 0.418239549642907 0.42457988468134 0.426127836111887 0.412719889663169 0.327552472054283 0.379701279710575 0.344578898220047 0.432646607427694 0.454766746887803 0.376542689857107 0.454878477096214 0.411018527791807 0.324787100209196 0.323533327981982 0.358185744582435 0.367926719823745 0.303005421495952 0.341717257225796 0.408296194004043 0.380588600997672 0.460905965283809 0.352473737222142 0.397299607263059 0.323661138384289 0.349556999268986 0.417111043868744 0.448362870095691 0.397595450719326 0.445422371338416 0.380036308134691 0.410057964381794 0.378410272550555 0.39098264541221 0.403639876141043 0.41711000826383 0.348714861751964 0.329058621833963 0.358447504358115 0.449542331261476 0.378090615027727 0.378958367285259 0.364856331904637 0.422440291526492 0.391088254233289 0.419014759404254 0.326322835930276
"bhagavatapurana_skandha-01_u" 0.406022544011195 0 0.324192784001418 0.289594944596774 0.277636111701887 0.362306770322471 0.285060285896826 0.293863090620602 0.301569544963959 0.310863790614402 0.413108631490105 0.262282972204498 0.302877347435116 0.328569402438409 0.375598088736673 0.40564317594354 0.344608455820133 0.398362913009286 0.356735114441357 0.338799108633507 0.432896297711947 0.376210005415994 0.409066674524945 0.392224427147713 0.399911766148144 0.447012643471076 0.367523373385404 0.397230755696636 0.418500390997963 0.416750943070508 0.331092672005629 0.382645981127917 0.578055256439197 0.363616211908873 0.38457775299271 0.375498270953178 0.426152858417193 0.337638931074833 0.39684885915413 0.363423560374823 0.331518438433901 0.384527526053364 0.352710971025577 0.398403087280662 0.422110639156089 0.397661693993514 0.402974297861241 0.390726919103765 0.386413083860362 0.401346180096604 0.455402278852079 0.337212866941972 0.345040250192618 0.420312099958395 0.423584682380346 0.357765020798963 0.403385495291249 0.434962715719726 0.539008396937972 0.469485933071027 0.34546073339117 0.460958411118101 0.365729768269529 0.339530673752998 0.340359489294582 0.369028537044935 0.387409136474555 0.435840677358893 0.357417788999589 0.391208840568617 0.428255151070666 0.402945027259054 0.379154481020013 0.401817870753175 0.40149167920364 0.409024998113979 0.415616995535506 0.382068643516737 0.371600077032406 0.459451294874289 0.414217722816242 0.450844565249225 0.469738443975483 0.403244134799168 0.477283928789669 0.395770620427432 0.369955382198232 0.398914169228519 0.454961094606349 0.385842648775637 0.363486903547099 0.390380153627141 0.446824662338736 0.386179689306172 0.465364738838399 0.342233461984635 0.408783897363773 0.356326936399244 0.384988034351743 0.431490057946529 0.493456898695455 0.410026242643957 0.484297680984139 0.421953739473338 0.440032365298676 0.431106597289048 0.392671474869697 0.428128286265452 0.47685885923483 0.401293830243309 0.371314091468177 0.35724637900897 0.467588876259226 0.384134182171556 0.419417094988298 0.417603338770169 0.426746345921752 0.384496041700837 0.418860209458263 0.346491022128131
"bhagavatapurana_skandha-02_u" 0.437261830964163 0.324192784001418 0 0.312638169845699 0.324573244430327 0.372064555294686 0.331188761478328 0.332348965029566 0.343273218938832 0.366449068844712 0.450659266873656 0.351327504987607 0.337143680647522 0.363908644641395 0.421290605422998 0.441397475440485 0.399895519997089 0.434968606095632 0.406611805682153 0.397318336035242 0.450594397808189 0.42492239897671 0.44282578208756 0.425934382271141 0.437679648769205 0.470699406297379 0.429904187129366 0.435369248343228 0.439911188200076 0.456895600433812 0.406060205861295 0.415348771045132 0.583596398824086 0.390922468867444 0.409969975548034 0.407343197449454 0.445402601438609 0.41364014986006 0.455000480537123 0.43821288995241 0.408709540251539 0.452829692572376 0.42899160201661 0.45843776511505 0.473201183508378 0.456237569787364 0.462174423840689 0.454061959162826 0.448552745327787 0.458271924923813 0.474792275064357 0.393423800068147 0.40830178228297 0.455465208095674 0.458653373341382 0.420370052726809 0.470202437526448 0.491255087985807 0.572578377519826 0.511479568851389 0.396357546690388 0.490475417573079 0.413234446847621 0.391659945811197 0.391591786213618 0.403348472847247 0.428249286234152 0.471279726067563 0.399131915245755 0.434600978752896 0.43760706490577 0.452403073942356 0.444645882761766 0.448488765991958 0.443093600294383 0.455726207750428 0.46015490227358 0.436555916237615 0.407041690254233 0.475217965653561 0.444655869803177 0.483916336514062 0.498472381678782 0.445475389799058 0.496215961535682 0.428295647995618 0.410017022387526 0.417641283896256 0.47491341338124 0.424335464953868 0.395588707250311 0.431007060956621 0.456970489546266 0.425573508249645 0.46977577307302 0.397852854838758 0.439192049291263 0.406381091341414 0.428609861725251 0.456818911040402 0.493274130652928 0.437824316932215 0.510094546661196 0.457390622679667 0.471254071784553 0.463168848009829 0.444065734495951 0.454731446438934 0.504745820987585 0.435222475319736 0.41494836178287 0.3896765834379 0.486354195204392 0.408567109354549 0.437361082316643 0.448898694448085 0.460203852230746 0.432522953010353 0.435107018359093 0.389976451047975
"bhagavatapurana_skandha-03_u" 0.403760769935971 0.289594944596774 0.312638169845699 0 0.218473176454862 0.31710844062759 0.297314565924816 0.309800657519089 0.308607900076737 0.334613173271886 0.375754411347658 0.253737578583838 0.255889418114975 0.306084150391146 0.392671960797569 0.414731165150513 0.367457980947995 0.401005569376565 0.36865855900251 0.317424880934919 0.433557151830031 0.396958916438926 0.412967012300834 0.402608213739936 0.409373726930905 0.454302493513569 0.356159664577467 0.387818092311783 0.3818974508311 0.397330480909392 0.322296767241302 0.384167772798682 0.569544994416821 0.372376929610503 0.388209129199723 0.375652557909824 0.423463785006716 0.332609802372613 0.397244165433542 0.369392362163904 0.322331454784101 0.380352375748514 0.352998250706131 0.393031624432149 0.41880017749265 0.388019874248097 0.395278671405372 0.382867191294772 0.380470423709389 0.399842520582046 0.419901409058361 0.310829739523325 0.326286877759218 0.391379812995746 0.39648080384896 0.345840833416255 0.411922978909561 0.440352005116876 0.53938377672697 0.475348200264412 0.358630959905111 0.467316814923743 0.387226790443206 0.353379227259351 0.3522909886897 0.379159646225072 0.392675997666147 0.448814397008871 0.336175889831401 0.398306906668262 0.429163653060236 0.386879829650883 0.364244993061707 0.381322738111945 0.381112450634993 0.381881062425919 0.390802918443932 0.36464771814542 0.386453125458395 0.457359610045387 0.403494375544681 0.463689716649773 0.485146054278472 0.412210834746303 0.480422819559083 0.408919185159309 0.375583649998232 0.39057409355582 0.459021718916883 0.3987944448679 0.361226866340733 0.388821521055241 0.454220297844328 0.394924231275639 0.458580445786647 0.351329062974017 0.418464678850587 0.371286982897879 0.39804384101589 0.431773408174821 0.485222771860285 0.416849045211763 0.499203832666332 0.432960258347943 0.447716721612524 0.439473159490336 0.419252699730617 0.431417562748167 0.49043855993627 0.413153494492951 0.384174075540336 0.323565471054562 0.457321200980701 0.380878868841379 0.425482646576361 0.421476376576151 0.438715813164949 0.398166278682906 0.419435607907283 0.353838297384147
"bhagavatapurana_skandha-04_u" 0.390304367825766 0.277636111701887 0.324573244430327 0.218473176454862 0 0.317207835895134 0.280456537916304 0.293974247051892 0.294876040030869 0.310858434070272 0.38074876310813 0.227125596936531 0.270250515752619 0.300348739214628 0.379725303858157 0.406100780909248 0.347881147682956 0.392695652485885 0.354613178548647 0.303104578845446 0.428625567140287 0.380021429993547 0.399255739215068 0.390097623036872 0.39993682886709 0.451965322418155 0.340257941924478 0.371861258552461 0.380396328381501 0.385895628187018 0.304059533548323 0.372120856778799 0.562623254247413 0.35550751969391 0.384139150073276 0.366248763605107 0.417881642161455 0.311482311931496 0.384020483357558 0.353049987018077 0.30487811214391 0.370085622081586 0.337771941903556 0.383404041038065 0.392394510751341 0.379574147262613 0.383724676005693 0.369484609313411 0.368275933773452 0.383355628039925 0.423709304461885 0.302499931542151 0.316631608458915 0.389558202769525 0.389054102964524 0.332278578771082 0.394681283819849 0.430106616094869 0.530449061084275 0.461824853181356 0.346452601144643 0.464312096461276 0.366542866899458 0.338888007065711 0.334468951132878 0.365733805740339 0.37912631338065 0.432560078260227 0.320064673879099 0.38740845173305 0.43094828358417 0.368900494609287 0.343751185775281 0.367648364585115 0.367632217343867 0.370093108099464 0.380162485241567 0.34918038674202 0.373366116814072 0.453083394177854 0.39695787246594 0.455472132435764 0.478624806384576 0.395918641288363 0.480137040980369 0.40125990677324 0.36524191786309 0.388075103249793 0.453521207372513 0.385481270737868 0.352497265179708 0.369519340237831 0.447311143719654 0.383969668429786 0.47100141481398 0.338257609441266 0.404476262989235 0.351168590022713 0.385437661976503 0.434465606983851 0.488739234131516 0.410367630891867 0.486021062212212 0.42887567548734 0.435814956503112 0.428595871386271 0.400595853702353 0.430839992023118 0.477949000489062 0.396972207286874 0.370254813811084 0.314419399084223 0.444933911483401 0.368360379348214 0.419651659541264 0.413080810936974 0.427638772846937 0.390024707033151 0.419605021393259 0.342271747156918
"bhagavatapurana_skandha-05_u" 0.435116454509585 0.362306770322471 0.372064555294686 0.31710844062759 0.317207835895134 0 0.360328571339839 0.377493701112614 0.363294170946897 0.392566467706342 0.40634161580967 0.335457359195183 0.345978386675361 0.352730042124978 0.427779749192727 0.444212830998767 0.410653148119029 0.424505777060984 0.408057802548947 0.386193349420923 0.469011803638046 0.442144394237845 0.444050183094414 0.432430282536255 0.446007384628819 0.481131309981118 0.416384557060516 0.444284271553153 0.437760095630643 0.442622722777605 0.3842352139485 0.432737101530296 0.581157048034075 0.419220089376352 0.429418450314689 0.421779197633615 0.457280986036003 0.397915426315051 0.44254176854066 0.420075085306925 0.387998121507811 0.435260763130132 0.409826857161981 0.443164743194146 0.466532291298747 0.443673220426675 0.447657321747402 0.439093835746344 0.436135396925654 0.44342950182363 0.45506297433499 0.381385609755163 0.390626565607161 0.437374050408355 0.44330383115478 0.410204763730825 0.460347753873172 0.486244365528298 0.570126432398186 0.516209678697898 0.408861974811276 0.498429745554569 0.441999090946498 0.406118640880214 0.387148252865524 0.419993681949762 0.441577949441392 0.477902231379548 0.393673473356146 0.423616477842299 0.435554568525062 0.440466763839275 0.421078766060939 0.428377353395897 0.426087850032604 0.429163418204062 0.439877836942678 0.42347462639121 0.425798976564713 0.481539752860351 0.437142651633059 0.473820981201104 0.521097995434373 0.454881827501487 0.481016448199811 0.457146400210821 0.420616711627384 0.430813489428005 0.487652278012731 0.444421955686123 0.395490315812225 0.425022019213922 0.478220192250983 0.436104457777171 0.50829397489566 0.408930242720042 0.459809206432953 0.411188560531418 0.42859396664931 0.466657482310282 0.506872098295874 0.453002994185792 0.485978656254744 0.450298750679263 0.479679397270527 0.471709290403842 0.449539759884182 0.464336551146961 0.529299221630927 0.444581834675385 0.417210087682964 0.38491742476426 0.482711992274625 0.437785822158556 0.438598328998033 0.457747025164932 0.431074110733366 0.434370206424439 0.453829361363613 0.392675942035758
"bhagavatapurana_skandha-06_u" 0.382717163313854 0.285060285896826 0.331188761478328 0.297314565924816 0.280456537916304 0.360328571339839 0 0.262639990294144 0.252505102500197 0.290742079201709 0.431770373261313 0.286672766341224 0.299133250936567 0.341888850144111 0.35858216391802 0.386857392151167 0.323233049904059 0.365309013336726 0.329336673131441 0.335044725165647 0.40718244898813 0.355546061166695 0.380887032363746 0.366399028136542 0.380468804771704 0.422016888981371 0.374475781657137 0.399597661201769 0.405463599150191 0.403411558798092 0.34309566505531 0.360544024133843 0.571308059206158 0.328678181655931 0.358672324391055 0.340724442184722 0.396000469946813 0.353065021096929 0.407624731203079 0.385271279535144 0.344159226183036 0.405322322560455 0.371744825707692 0.409123668984521 0.428499697395509 0.415379365323288 0.416648543182181 0.402175868355875 0.403986375995373 0.418983754626281 0.451390965034616 0.337334830506196 0.343665827306886 0.415898062716223 0.417394851612114 0.369938682554078 0.422857636916553 0.459557289585869 0.548477284320706 0.482256243972678 0.321312733000084 0.42903418661745 0.365569566159191 0.316343500840218 0.31656041551865 0.346765809358875 0.370920261030909 0.423554581958139 0.346255968636482 0.382200674973996 0.414256880906636 0.405396361993663 0.390378795003054 0.406145082620526 0.403496061205302 0.412108606385823 0.413757090383443 0.384493847697542 0.342509069039402 0.440725422206444 0.403144787744605 0.433101916452702 0.466246705141344 0.371754327230384 0.457733298530033 0.379618759701421 0.343037581938809 0.366055782839633 0.437015397730733 0.374196537787966 0.336702296532128 0.38249130304493 0.413428897101275 0.36207289563531 0.453937204080007 0.327823083176994 0.387679530162292 0.327169472414817 0.3639403624758 0.413123369084691 0.465333654465804 0.384309330000842 0.469099777695963 0.410112973324617 0.412481151984689 0.410102022435876 0.379608861951221 0.410119662359285 0.464903890105593 0.381043587554777 0.347396824856025 0.351611916544126 0.457039989818443 0.341607013767285 0.39857002858385 0.392800456270878 0.41605547504328 0.376551991413191 0.40325249589246 0.319218928066627
"bhagavatapurana_skandha-07_u" 0.392090291876052 0.293863090620602 0.332348965029566 0.309800657519089 0.293974247051892 0.377493701112614 0.262639990294144 0 0.286469907297959 0.311538811394884 0.424578497107388 0.303680548454077 0.299934387516673 0.356514178639336 0.370170191569475 0.402254726978444 0.346266561188866 0.380306924681149 0.350409149973769 0.355297341903946 0.419206146184682 0.368294207201462 0.39120741199301 0.37875882774915 0.380458040474874 0.428746319911356 0.391883855144118 0.416084306623672 0.430734154826806 0.429566013084727 0.367300894919995 0.368487492186874 0.57466167084148 0.3534109003249 0.364498227550734 0.359027754118309 0.405260324312279 0.375105610313592 0.425193830707138 0.402037164288001 0.36669299929389 0.421400805466602 0.391007652544268 0.434611130478952 0.440954964197717 0.432179128376889 0.435356754075654 0.425450800646106 0.419626396863922 0.438138822064651 0.46630040362287 0.350559753472881 0.368532267618792 0.417652907662067 0.424673336707725 0.383875077602258 0.438993152890546 0.469482908768034 0.550700194340862 0.492092907249767 0.336062265962807 0.446386976781143 0.378473132239511 0.333430773650284 0.333816974919627 0.354763286241863 0.37573305785811 0.434831706603134 0.364305315207523 0.387414971178425 0.41321427784533 0.42683450676955 0.408566102634198 0.420950069999121 0.419850309763361 0.432370294295856 0.432896608402142 0.403347274003501 0.354361479295065 0.43959321367047 0.407226388735255 0.437074150890622 0.471861239662329 0.387062949968198 0.460870416612856 0.395131694716904 0.35800641772469 0.377386471279198 0.436649520725355 0.385675293348791 0.341615869439971 0.390013726124839 0.424037898761756 0.378983838444615 0.463092820816071 0.347575257092658 0.392632229946611 0.347363844828913 0.382365307660938 0.423362427460382 0.473107964596717 0.404527736052051 0.48746497282654 0.417991661716355 0.43504876328014 0.415576348099509 0.398689510410657 0.420355554518619 0.4646987024015 0.389750168924558 0.367958788526721 0.361055877683325 0.467336209893123 0.355709840788756 0.4072248968737 0.397197997994903 0.429238446020672 0.380029153854407 0.404642543214068 0.331401741020584
"bhagavatapurana_skandha-08_u" 0.387132268055845 0.301569544963959 0.343273218938832 0.308607900076737 0.294876040030869 0.363294170946897 0.252505102500197 0.286469907297959 0 0.289713606767462 0.432440660683829 0.2760162895378 0.333546645330096 0.34616178820377 0.356830692585608 0.395432793822669 0.327300236237773 0.365267143001494 0.334543033412582 0.342646185451517 0.419663502809582 0.362329522836169 0.384713303606576 0.369470434498975 0.394131887210292 0.428394557344891 0.371421434951149 0.399891676171738 0.40076801281003 0.38635089989357 0.34391325042912 0.356112768788869 0.572850670826268 0.3322768275379 0.37441145221014 0.345875485498964 0.397184448891314 0.364286951186252 0.397799130364879 0.390330358313607 0.354159591159629 0.409848355265958 0.386821182841262 0.411596404657286 0.433303945330768 0.41159662974973 0.413763860402782 0.402141606558479 0.411880282043979 0.430102755406731 0.478897855111962 0.365085953528405 0.362695186220305 0.434076544434168 0.429027680393264 0.386345908986698 0.434218711144035 0.461737271417333 0.556906078727952 0.488998090799916 0.339471739184686 0.426725177172891 0.374382268267414 0.330869892066983 0.314850746421452 0.351329612365832 0.378591122773342 0.416646614602031 0.351121646863743 0.376266817583748 0.417625071685398 0.410027824317567 0.402020330321305 0.409139660250877 0.401041088375476 0.406529890203233 0.402714248171586 0.384199387485566 0.342799571986779 0.435473148993095 0.411243451933072 0.433132101323813 0.474798248843107 0.370331710676282 0.449824153841479 0.378438286111654 0.353745290582266 0.373074174125816 0.443377263404902 0.363857112327767 0.34891548113288 0.383862702330216 0.428123102733319 0.361854308768019 0.470774764451664 0.323922403822455 0.384845573532894 0.321584718197871 0.370268498985432 0.424702522659191 0.484182096356326 0.389168541507377 0.458085715172077 0.415984976265301 0.420375614443285 0.423444296111514 0.379773293971454 0.417171932021788 0.468000812095704 0.384733316552439 0.352847804561301 0.358888005968164 0.457402068376142 0.352234394727118 0.408279177319276 0.404130673981927 0.415002574402337 0.368597371404005 0.418133429413439 0.32565495525417
"bhagavatapurana_skandha-09_u" 0.389357081912301 0.310863790614402 0.366449068844712 0.334613173271886 0.310858434070272 0.392566467706342 0.290742079201709 0.311538811394884 0.289713606767462 0 0.444121461146726 0.296058402893195 0.360543421193488 0.364903141915754 0.363263995428054 0.38877137207578 0.307265614101763 0.382600467123623 0.33213601474116 0.350764622421855 0.430079237541222 0.365457984777299 0.401575949060176 0.381243049034991 0.398225920104915 0.43910694390726 0.383230039330869 0.407613038867659 0.432716180078344 0.421445413087241 0.337302824672697 0.359502862601689 0.579507894207164 0.345382181508627 0.385791718810682 0.362398476584717 0.413372521640555 0.347681964864638 0.407918979896675 0.388647463672512 0.350678439779714 0.400757803646659 0.375997909384657 0.417557206742916 0.424227853371636 0.413207563352517 0.416916469385948 0.399117255368736 0.408543148125204 0.422953728260378 0.484560329442736 0.36846741373246 0.366172882216457 0.44403588491602 0.439826164263498 0.384797261744606 0.421113070827423 0.450262955261547 0.54874655717555 0.488056314134199 0.327058813501236 0.45121120848716 0.35758512169352 0.321809658146893 0.325745846985641 0.366804675137764 0.37637188601198 0.425679457126373 0.358696481717038 0.394701580215032 0.432798096722133 0.385669003805427 0.381900636201421 0.40961640492168 0.400557079561311 0.411563480230024 0.418394618898772 0.381644236164331 0.364000685711543 0.452279954975867 0.426466007469525 0.439616397687966 0.478624050114969 0.388419607958199 0.470033164652307 0.392529165734453 0.354571262553793 0.388276127900869 0.459546162231279 0.390120617952194 0.35492865935697 0.390959989993802 0.44913813183018 0.374230535584487 0.479561217177711 0.348558528358677 0.393871566190785 0.335457972397866 0.356452283641796 0.424563887367241 0.489425504223926 0.390427094578917 0.476766098201948 0.412669182693804 0.412181526766139 0.420277153817161 0.330565255693946 0.423604492603287 0.471429151579135 0.393303541579405 0.346244858265783 0.389547266771748 0.478023251071981 0.36482349531398 0.408276129817939 0.41067948815041 0.378360535837618 0.379815000615891 0.425830458460017 0.325669187720755
